entry_id,entry,n,participation,hit_120,wilson_120,median_signed_120,hit_60,hit_240,n_2022,hit_2022,n_2023,hit_2023,n_2024,hit_2024,worst_dev_hit,aux_best,dev_gate
E0,STRUCTURE_CLOSE,1341,1.0,0.5219985085756897,0.49523863766129206,0.000251973794725302,0.5033557046979866,0.5488441461595824,441,0.5215419501133787,444,0.5157657657657657,456,0.5285087719298246,0.5157657657657657,0.5488441461595824,False
E1,NATIVE_LEVEL_RETEST,805,0.6002982848620433,0.5540372670807453,0.5195237819974418,0.0008673026886383273,0.5341614906832298,0.5478260869565217,275,0.5418181818181819,268,0.5634328358208955,262,0.5572519083969466,0.5418181818181819,0.5478260869565217,False
E2,STRUCTURE_HIGH_BREAK,759,0.5659955257270693,0.5177865612648221,0.48223792031924945,0.00017563668297571056,0.48353096179183136,0.5507246376811594,253,0.4901185770750988,242,0.5206611570247934,264,0.5416666666666666,0.4901185770750988,0.5507246376811594,False
E3,PULLBACK_RECLAIM,1181,0.8806860551826995,0.5198983911939035,0.4913863249304145,0.0002745618450556986,0.5207451312447079,0.5444538526672311,388,0.5128865979381443,393,0.5267175572519084,400,0.52,0.5128865979381443,0.5444538526672311,False
E4,STRUCTURE_MID_RETEST,862,0.6428038777032066,0.5475638051044084,0.5141989475166501,0.0006257479529737653,0.5348027842227379,0.5324825986078886,288,0.5347222222222222,290,0.593103448275862,284,0.5140845070422535,0.5140845070422535,0.5348027842227379,False
