hour_wib,character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_exp,H1_pf,H2_exp,H2_pf,min_half_exp,positive_anchors,local_cell_count,strict_support_count,economic_support_count,economic_support_ratio,support_floor_exp,support_mean_exp
18,DRIVE_DOWN__STR_B80_100,60,240,79,0.5822784810126582,183.8998960800039,2.3278467858228344,1.886286066301868,61.58337830888476,6,1.6559366207854929,1.6159897146457052,3.1304061496174374,2.2262736931560902,1.6559366207854929,4,4,3,3,0.75,1.371327717296505,2.1919339787669507
18,DRIVE_DOWN__STR_B80_100,120,120,80,0.6125,139.37935878390869,1.7422419847988586,1.9719531079549448,54.59659052331395,8,1.3480541475706511,1.831189680870804,2.22402711918889,2.1113884998288808,1.3480541475706511,4,4,3,3,0.75,1.371327717296505,1.9967323784256257
18,DRIVE_DOWN__STR_B80_100,120,240,80,0.575,230.13019465452103,2.8766274331815134,1.958486852665704,124.0894139530682,12,2.0251167208489957,1.9966971700408165,3.9173627482545914,1.9358187277082437,2.0251167208489957,4,5,3,3,0.6,1.7422419847988586,2.315572067934402
19,EFF_LOW__RV_HIGH,360,120,74,0.581081081081081,91.26765880446156,1.2333467406008318,1.4650847389679282,55.73905374211127,5,0.8768048914847137,1.305616524104844,1.786601334056877,1.7717490423293154,0.8768048914847137,3,3,1,2,0.6666666666666666,1.109310640126568,1.1713286903637
19,EFF_HIGH__RANGE_MID,60,240,85,0.5882352941176471,252.05845635392865,2.9653936041638667,2.120810187695475,46.49568969331696,4,0.9498518845717394,1.257087547609542,4.309088083891952,3.213774097638296,0.9498518845717394,4,4,1,1,0.25,2.9653936041638667,2.9653936041638667
19,RV_LOW__RANGE_MID,60,240,76,0.5921052631578947,279.6500653033782,3.679606122412871,2.412547085275252,34.59779223702833,7,5.976406778692762,2.581992650389924,2.682881309310276,2.280012116004897,2.682881309310276,4,4,2,3,0.75,1.1268565342136383,2.714629278655408
19,RV_LOW__RANGE_MID,60,360,76,0.5657894736842105,253.6443136298183,3.3374251793397143,1.9570371418562047,79.90544447027781,7,6.495937717613882,2.755368202986044,1.966749926881112,1.579366695154179,1.966749926881112,3,4,3,3,0.75,2.909255240684532,3.3087621808123724
19,RV_LOW__RANGE_MID,60,480,76,0.5657894736842105,221.1033982920244,2.909255240684532,1.6476145817076124,63.861349695872605,6,6.08579883338332,2.383124650857333,1.5307551910227928,1.3377445900676177,1.5307551910227928,4,3,2,2,0.6666666666666666,2.909255240684532,3.123340210012123
19,RV_HIGH__RANGE_MID,360,120,61,0.5901639344262295,104.06092930080676,1.7059168737837174,1.638425865431684,65.08957716944218,6,0.1101877522153462,1.0309592302060142,2.973113529146836,2.511005149182593,0.1101877522153462,4,3,1,2,0.6666666666666666,1.7059168737837174,1.7804138962987728
19,DRIVE_DOWN__STR_B60_80,60,240,61,0.5901639344262295,120.07919983892153,1.968511472769205,1.7661820422259225,58.24345509887532,6,2.474363737056389,1.7091447013371026,1.6403910851234638,1.83162740181464,1.6403910851234638,3,4,2,2,0.5,1.5387660239640597,1.7536387483666322
19,DRIVE_DOWN__STR_B60_80,60,360,61,0.5573770491803278,93.86472746180765,1.5387660239640597,1.5285353021617396,46.06295010095381,5,1.3375392652483071,1.318130725806106,1.669291489076981,1.8053781294611129,1.3375392652483071,4,4,3,3,0.75,1.5387660239640597,2.177433608974735
19,DRIVE_DOWN__STR_B60_80,60,480,61,0.6065573770491803,184.5264231416474,3.025023330190941,1.9999292100317525,45.47163168079282,5,2.1761556567559364,1.477154545219155,3.5756401994460787,2.7620362357491857,2.1761556567559364,4,3,2,2,0.6666666666666666,1.5387660239640597,2.2818946770775
19,DRIVE_DOWN__STR_B60_80,180,240,65,0.5538461538461539,52.812761938652784,0.8125040298254275,1.2414452174373265,115.54441842418768,6,1.929079603991328,1.805219727220702,0.0681203137148276,1.0169813844410889,0.0681203137148276,3,5,1,2,0.4,0.424777081257145,0.6186405555412862
19,DRIVE_DOWN__STR_B80_100,120,120,65,0.6153846153846154,169.59125269330573,2.6090961952816265,2.101266289135592,53.3608269745863,4,4.04224551220963,3.178689732225211,1.131160962199623,1.390182335389469,1.131160962199623,4,4,2,2,0.5,2.6090961952816265,2.614766482348262
19,DRIVE_DOWN__STR_B80_100,120,240,65,0.5692307692307692,170.3283900119684,2.6204367694148982,1.8805037333653396,44.63448344346956,4,3.6934002136711626,2.1805502004281494,1.513943217525625,1.5370831457341725,1.513943217525625,4,5,2,2,0.4,2.6090961952816265,2.614766482348262
20,EFF_LOW__RV_MID,360,240,100,0.56,253.70498990915132,2.5370498990915133,1.8817186478692565,87.16210968893782,7,0.3704831223866063,1.1030449680034642,3.755743710988024,2.518369145209056,0.3704831223866063,4,4,1,1,0.25,2.5370498990915133,2.5370498990915133
20,EFF_MID__RV_HIGH,60,120,66,0.5757575757575758,137.53769467821232,2.0839044648213987,1.7865643199324237,29.362517509916263,6,1.0079836667067794,1.3383435860880444,3.7391672311515824,2.745645145597447,1.0079836667067794,2,3,1,1,0.3333333333333333,2.0839044648213987,2.0839044648213987
20,EFF_MID__RANGE_HIGH,60,120,69,0.5507246376811594,146.92795730088932,2.129390685520135,1.8393898415135368,32.23390372154473,5,0.7572586957165459,1.2555508108717237,3.8113589310858256,2.8923046847154006,0.7572586957165459,3,3,1,2,0.6666666666666666,1.921510124362312,2.025450404941224
20,EFF_MID__RANGE_HIGH,180,120,76,0.5921052631578947,131.72699888329916,1.733249985306568,1.6014679926562334,48.85056108172887,5,0.53749208221685,1.1882518086632718,3.7831206763175143,2.292416699688228,0.53749208221685,3,4,1,2,0.5,1.733249985306568,1.8273800548344399
20,RV_MID__RANGE_MID,180,480,146,0.5684931506849316,684.8908976464368,4.691033545523539,2.357384584219212,91.74813722323962,9,1.914264627787445,1.4106997971871982,6.009297577176029,3.0837815601980507,1.914264627787445,4,4,1,2,0.5,2.8843892633458794,3.7877114044347096
20,RV_HIGH__RANGE_HIGH,60,120,201,0.5522388059701493,367.15834355449374,1.8266584256442475,1.5466432688394354,103.84886382087998,9,0.995319440231426,1.2926996922405851,3.058271737366947,1.939749164121052,0.995319440231426,4,3,1,1,0.3333333333333333,1.8266584256442475,1.8266584256442475
20,DRIVE_UP__STR_B40_60,120,480,90,0.5666666666666667,228.4962527926112,2.538847253251236,1.6025537123969795,78.03246265847608,6,4.136720948698468,2.0853890190816,1.7792023816451743,1.4039337868971709,1.7792023816451743,3,4,1,1,0.25,2.538847253251236,2.538847253251236
20,DRIVE_DOWN__RV_HIGH,60,120,120,0.6083333333333333,383.888581014922,3.199071508457683,2.3468111619991374,83.89670291427356,9,3.255458872631716,2.483127828040437,3.09042268480528,2.1350596080700384,3.09042268480528,4,3,2,2,0.6666666666666666,3.199071508457683,3.4951874631810096
