round_trip_bps,n,median_friction_r,p75_friction_r,mean_net_r,median_net_r,pf_net_r,cum_net_r,max_dd_net_r,max_loss_streak_net
10,279,0.05335838150289005,0.08509136546184737,0.10583807183541251,0.2168387988937282,1.270564256260426,29.52882204208009,6.785573030022231,6
20,279,0.1067167630057801,0.17018273092369474,0.04088757858395791,0.15581481481479403,1.0973631870451763,11.407634424924257,8.780837396396713,6
30,279,0.16007514450867016,0.2552740963855421,-0.024062914667496695,0.09688061127029576,0.9464333932381195,-6.713553192231577,14.93761052261785,6
