partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_px_0,exit_reason,pnl_0,pnl_5,H,L,candidate_id,accepted,blocked_by_clock,pre4_return,pre24_return,pre24_vol,pre24_range_pct,ref_return,ref_range_pct,ref_close_location,range_completion_frac,extreme_spacing_frac,high_before_low,k1_start_frac,leave_time_frac,k1_episode_bars,k1_overshoot_R,leave_drop_from_H_R,k1_to_fill_frac,post_leave_to_fill_frac,single_k1,pre4_up,pre24_up,ref_up,ref_close_upper_half,mfe_R,mae_R,hold_min,mfe_target_fraction,is_loss,is_win
external,540,09:00,2020-03-13 09:00:00+00:00,2020-03-13 11:00:00+00:00,126.125,2020-03-13 15:00:00+00:00,126.99,TIME_EXIT,3.0291377601585183,2.5259602111729733,132.95,105.65,external|09:00|2020-03-13T09:00:00+00:00|2020-03-13T11:00:00+00:00,True,,0.16499953257922795,-0.3203534031413613,0.020397854698016048,1.3021924083769632,0.007084775782948416,0.21978906690282574,0.7120879120879124,0.8166666666666667,0.6333333333333333,False,0.1388888888888889,0.16666666666666666,2,0.0384615384615389,0.061172161172160754,0.19444444444444445,0.1527777777777778,False,True,False,True,True,0.49578754578754597,0.07783882783882788,240.0,0.9915750915750919,False,True
external,600,10:00,2020-03-19 10:00:00+00:00,2020-03-19 10:40:00+00:00,122.46,2020-03-19 12:15:00+00:00,126.7,TARGET,16.91177527355876,16.65324864923419,124.58,116.1,external|10:00|2020-03-19T10:00:00+00:00|2020-03-19T10:40:00+00:00,True,,-0.011989795918367352,-0.013332201086956541,0.004036704488814435,0.08789062499999994,0.06721748859626486,0.07298390567174459,0.9316037735849059,0.9833333333333333,0.9833333333333333,False,0.0,0.013888888888888888,1,0.06367924528301958,0.1556603773584897,0.1111111111111111,0.08333333333333333,True,False,False,True,True,0.5377358490566038,0.005896226415094002,95.0,1.0754716981132075,False,True
external,600,10:00,2020-03-20 10:00:00+00:00,2020-03-20 11:00:00+00:00,148.5025,2020-03-20 13:25:00+00:00,137.28,CLOSE_INVALIDATION,-38.18555916567061,-38.647542614780356,152.64,136.09,external|10:00|2020-03-20T10:00:00+00:00|2020-03-20T11:00:00+00:00,True,,-0.008477032314157529,0.17781220414837762,0.005166953733752228,0.23444358378517954,0.09500146156094713,0.12094416837182098,0.8308157099697894,0.6666666666666666,0.38333333333333336,False,0.125,0.1388888888888889,1,0.00241691842900426,0.14561933534743196,0.041666666666666664,0.013888888888888888,True,False,True,True,True,0.08141993957703915,0.7216012084592149,145.0,0.1628398791540783,True,False
external,300,05:00,2020-03-24 05:00:00+00:00,2020-03-24 07:25:00+00:00,135.9425,2020-03-24 08:20:00+00:00,138.2975,TARGET,8.261750372400135,8.007546599100591,137.12,132.41,external|05:00|2020-03-24T05:00:00+00:00|2020-03-24T07:25:00+00:00,True,,0.045444059976931905,0.11196532264660197,0.0045648896271254825,0.15269485564733776,-0.01919682259488098,0.034642541924095376,0.19957537154989302,0.95,0.8666666666666667,True,0.3472222222222222,0.375,2,0.06369426751591983,0.1634819532908724,0.05555555555555555,0.013888888888888888,False,True,True,False,False,0.5175159235668781,0.19373673036093264,55.0,1.0350318471337563,False,True
external,960,16:00,2020-03-26 16:00:00+00:00,2020-03-26 20:20:00+00:00,135.52,2020-03-26 21:40:00+00:00,137.08,TARGET,5.355608028335301,5.102856600035355,136.3,133.18,external|16:00|2020-03-26T16:00:00+00:00|2020-03-26T20:20:00+00:00,True,,-0.0005919786887670364,-0.010041779667228634,0.002798755107227402,0.04559114564245399,-0.0038498556304137344,0.02309913378248319,0.43910256410256493,0.2,0.15,True,0.6944444444444444,0.7083333333333334,1,0.0032051282051252855,0.12820512820512983,0.027777777777777776,0.0,True,False,False,False,False,0.5576923076923007,0.05769230769230979,80.0,1.1153846153846014,False,True
external,960,16:00,2020-03-30 16:00:00+00:00,2020-03-30 21:15:00+00:00,133.865,2020-03-30 22:00:00+00:00,134.0,TIME_EXIT,0.10423934560939185,-0.3960147666799859,134.82,131.0,external|16:00|2020-03-30T16:00:00+00:00|2020-03-30T21:15:00+00:00,True,,0.010644041650597735,0.011424160555769891,0.0023696278681686798,0.06298726360478588,0.008394383394383365,0.0291514041514041,0.29842931937172473,0.1,0.1,False,0.8472222222222222,0.8611111111111112,1,0.04712041884816941,0.15706806282722394,0.027777777777777776,0.0,True,True,True,True,False,0.09816753926701588,0.2526178010471218,45.0,0.19633507853403176,False,True
external,600,10:00,2020-03-31 10:00:00+00:00,2020-03-31 15:25:00+00:00,132.5275,2020-03-31 16:00:00+00:00,132.7,TIME_EXIT,0.2508083228008443,-0.2495922852178586,133.26,130.33,external|10:00|2020-03-31T10:00:00+00:00|2020-03-31T15:25:00+00:00,True,,-0.011254626482362529,0.028683693516699416,0.0024334386079749378,0.062082514734774,0.01077240430896187,0.02238520895408342,0.6723549488054653,0.7333333333333333,0.7333333333333333,False,0.875,0.8888888888888888,1,0.10238907849829815,0.3037542662116017,0.027777777777777776,0.0,True,False,True,True,True,0.13737201365187932,0.08105802047782018,35.0,0.27474402730375863,False,True
external,600,10:00,2020-04-02 10:00:00+00:00,2020-04-02 10:40:00+00:00,137.28,2020-04-02 12:05:00+00:00,138.42,TARGET,3.7520979020978067,3.50014782818382,137.85,135.57,external|10:00|2020-04-02T10:00:00+00:00|2020-04-02T10:40:00+00:00,True,,-0.0009560229445506607,0.024046434494195745,0.002337431818613034,0.07688828584350964,0.006919905771495927,0.016784452296819796,0.5307017543859681,0.48333333333333334,0.45,False,0.027777777777777776,0.041666666666666664,1,0.05263157894737039,0.39912280701754216,0.08333333333333333,0.05555555555555555,True,False,True,True,True,0.6403508771929857,0.2982456140350906,85.0,1.2807017543859713,False,True
external,960,16:00,2020-04-08 16:00:00+00:00,2020-04-08 16:10:00+00:00,169.52,2020-04-08 19:10:00+00:00,171.48,TARGET,5.381028787163689,5.128264654836356,170.5,166.58,external|16:00|2020-04-08T16:00:00+00:00|2020-04-08T16:10:00+00:00,True,,-0.01762321564941549,-0.04067232675539245,0.0034966167985957764,0.07245296007342815,0.011361597799437906,0.02344077019673496,0.6505102040816304,0.5833333333333334,0.38333333333333336,True,0.0,0.013888888888888888,1,0.0,0.5535714285714272,0.027777777777777776,0.0,True,False,False,True,True,0.5051020408163255,0.10714285714286155,180.0,1.010204081632651,False,True
external,960,16:00,2020-04-16 16:00:00+00:00,2020-04-16 16:10:00+00:00,171.4875,2020-04-16 22:00:00+00:00,172.82,TIME_EXIT,3.4851228223630852,2.981489516193881,172.74,167.73,external|16:00|2020-04-16T16:00:00+00:00|2020-04-16T16:10:00+00:00,True,,0.08077814996135002,0.06479659833724694,0.004214232959812084,0.16754458335977665,0.027711561382598227,0.029856972586412508,0.94211576846307,0.38333333333333336,0.38333333333333336,False,0.0,0.013888888888888888,1,0.07185628742514648,0.2794411177644711,0.027777777777777776,0.0,True,True,True,True,True,0.3517964071856251,0.4226546906187622,350.0,0.7035928143712502,False,True
external,540,09:00,2020-04-17 09:00:00+00:00,2020-04-17 09:30:00+00:00,170.6775,2020-04-17 09:55:00+00:00,172.3225,TARGET,4.419030042038319,4.166746668704047,171.5,168.21,external|09:00|2020-04-17T09:00:00+00:00|2020-04-17T09:30:00+00:00,True,,-0.0047008298995995235,0.12142810436147244,0.004420291719539771,0.14856470280520498,-0.006355685131195332,0.019183673469387708,0.6686930091185392,0.18333333333333332,0.18333333333333332,True,0.041666666666666664,0.06944444444444445,2,0.015197568389061243,0.22492401215805802,0.041666666666666664,0.0,False,False,True,False,True,0.5661094224923974,-0.14361702127659506,25.0,1.1322188449847947,False,True
external,300,05:00,2020-04-24 05:00:00+00:00,2020-04-24 08:15:00+00:00,188.33749999999998,2020-04-24 11:00:00+00:00,188.21,TIME_EXIT,-0.7384880865466844,-1.237899892557059,189.45,185.0,external|05:00|2020-04-24T05:00:00+00:00|2020-04-24T08:15:00+00:00,True,,-0.01950110981925801,0.015879099819306797,0.0027386485687657357,0.08979904725401087,0.018109302576263975,0.023984046566777995,0.876404494382026,0.7,0.7,False,0.4861111111111111,0.5,1,0.04943820224719088,0.31910112359550363,0.05555555555555555,0.027777777777777776,True,False,True,True,True,0.3219101123595588,0.38820224719100405,165.0,0.6438202247191176,True,False
external,600,10:00,2020-04-28 10:00:00+00:00,2020-04-28 10:20:00+00:00,195.31,2020-04-28 10:55:00+00:00,196.64999999999998,TARGET,3.030443909681946,2.7788544824407073,195.98,193.3,external|10:00|2020-04-28T10:00:00+00:00|2020-04-28T10:20:00+00:00,True,,-0.0048195242001640715,-0.01696632058749048,0.001730255000272045,0.04102304380855925,0.008551411498042505,0.013805893261899745,0.9253731343283619,0.9333333333333333,0.9,False,0.0,0.027777777777777776,2,0.14179104477612944,0.13059701492537207,0.05555555555555555,0.013888888888888888,False,False,False,True,True,0.7238805970149303,0.07462686567163815,35.0,1.4477611940298607,False,True
external,300,05:00,2020-05-06 05:00:00+00:00,2020-05-06 08:40:00+00:00,207.2875,2020-05-06 11:00:00+00:00,209.08,TIME_EXIT,3.9237049990955124,3.4196333299310715,209.07,201.94,external|05:00|2020-05-06T05:00:00+00:00|2020-05-06T08:40:00+00:00,True,,0.00533529123837484,-0.006289612463109107,0.002330448984243399,0.05263921815278932,0.006281651733541116,0.03471951694585117,0.6605890603085569,0.75,0.6,False,0.5,0.5277777777777778,2,0.07433380084151493,0.10939691444600304,0.1111111111111111,0.06944444444444445,False,True,False,True,True,0.3986676016830299,0.11746143057503594,140.0,0.7973352033660598,False,True
external,600,10:00,2020-05-11 10:00:00+00:00,2020-05-11 10:55:00+00:00,187.39249999999998,2020-05-11 12:20:00+00:00,189.8075,TARGET,6.043694384780651,5.790599085238113,188.6,183.77,external|10:00|2020-05-11T10:00:00+00:00|2020-05-11T10:55:00+00:00,True,,-0.014586624539231208,0.005426606490436248,0.003104841908912736,0.06818181818181816,-0.016941000427533215,0.025812312954253867,0.037267080745337265,0.9833333333333333,0.7333333333333333,True,0.125,0.1388888888888889,1,0.08074534161491016,0.22153209109730782,0.027777777777777776,0.0,True,False,True,False,False,0.5936853002070427,0.13095238095237996,85.0,1.1873706004140854,False,True
external,300,05:00,2020-05-12 05:00:00+00:00,2020-05-12 05:45:00+00:00,188.35500000000002,2020-05-12 09:05:00+00:00,190.325,TARGET,4.829486873191469,4.576998374004448,189.34,185.4,external|05:00|2020-05-12T05:00:00+00:00|2020-05-12T05:45:00+00:00,True,,-0.007907250093497797,-0.00954768508640913,0.0036024927802549454,0.09569020695540857,0.010555794915984462,0.021219302024989214,0.5685279187817213,0.5666666666666667,0.5666666666666667,False,0.09722222222222222,0.1111111111111111,1,0.007614213197969836,0.2081218274111659,0.027777777777777776,0.0,True,False,False,True,True,0.6611675126903531,0.43020304568528495,200.0,1.3223350253807062,False,True
external,600,10:00,2020-05-12 10:00:00+00:00,2020-05-12 12:10:00+00:00,189.885,2020-05-12 14:20:00+00:00,192.03500000000003,TARGET,5.261321326065893,5.0086170175571265,190.96,186.66,external|10:00|2020-05-12T10:00:00+00:00|2020-05-12T12:10:00+00:00,True,,0.004550564805396506,0.0027789653698160333,0.003598520434178266,0.09587430525865753,0.010602589376099036,0.022910117747349412,0.7023255813953494,0.8,0.31666666666666665,False,0.3333333333333333,0.3472222222222222,1,0.06046511627906749,0.07674418604651434,0.027777777777777776,0.0,True,True,True,True,True,0.5639534883720941,0.3848837209302318,130.0,1.1279069767441883,False,True
external,600,10:00,2020-05-13 10:00:00+00:00,2020-05-13 11:20:00+00:00,189.98,2020-05-13 12:45:00+00:00,191.54,TARGET,3.7056953363511895,3.4537684521251504,190.76,187.64,external|10:00|2020-05-13T10:00:00+00:00|2020-05-13T11:20:00+00:00,True,,-0.000838530475341992,0.015770685705152054,0.0017890312250100058,0.030369225851137455,-0.0028324154209283803,0.01636506687647524,0.7916666666666743,0.6,0.6,True,0.16666666666666666,0.18055555555555555,1,0.06410256410256948,0.03205128205128018,0.05555555555555555,0.027777777777777776,True,False,True,False,True,1.2660256410256447,0.03205128205128018,85.0,2.5320512820512895,False,True
external,960,16:00,2020-05-13 16:00:00+00:00,2020-05-13 16:25:00+00:00,196.29250000000002,2020-05-13 22:00:00+00:00,200.5675,TARGET,10.489361539539122,10.23404451728056,198.43,189.88,external|16:00|2020-05-13T16:00:00+00:00|2020-05-13T16:25:00+00:00,True,,-0.0003149771641556276,0.001051358881354325,0.0016138151556677376,0.029963728118593224,0.04022475450296703,0.04489838785905588,0.9602339181286547,0.9,0.8,False,0.0,0.013888888888888888,1,0.12748538011695928,0.14152046783625805,0.06944444444444445,0.041666666666666664,True,False,True,True,True,0.544736842105259,0.11959064327485457,335.0,1.089473684210518,False,True
external,300,05:00,2020-05-19 05:00:00+00:00,2020-05-19 10:10:00+00:00,213.57999999999998,2020-05-19 11:00:00+00:00,213.9,TIME_EXIT,0.349133814027636,-0.1513650703442334,215.0,209.32,external|05:00|2020-05-19T05:00:00+00:00|2020-05-19T10:10:00+00:00,True,,0.008212877792378448,0.03832769453842433,0.002083037645894513,0.0497825036249395,-0.018246985988921494,0.026439510310478084,0.27992957746478897,0.8333333333333334,0.8333333333333334,True,0.5555555555555556,0.5694444444444444,1,0.0,0.11971830985915599,0.3055555555555556,0.2777777777777778,True,True,True,False,False,0.1496478873239475,0.005281690140840261,50.0,0.299295774647895,False,True
external,960,16:00,2020-06-03 16:00:00+00:00,2020-06-03 16:40:00+00:00,239.58749999999998,2020-06-03 18:45:00+00:00,241.3125,TARGET,3.199937392393171,2.948263260762874,240.45,237.0,external|16:00|2020-06-03T16:00:00+00:00|2020-06-03T16:40:00+00:00,True,,0.01441616639891774,-0.05319023004379919,0.004895677505558964,0.13206802667403228,-0.0024589480703509636,0.014378594648662119,0.6811594202898557,0.6333333333333333,0.43333333333333335,True,0.05555555555555555,0.09722222222222222,3,0.04057971014493195,0.07536231884057733,0.05555555555555555,0.0,False,True,False,False,True,0.7282608695652247,0.2630434782608619,125.0,1.4565217391304495,False,True
external,540,09:00,2020-06-08 09:00:00+00:00,2020-06-08 09:30:00+00:00,244.2925,2020-06-08 14:05:00+00:00,242.22,CLOSE_INVALIDATION,-4.641841235404276,-5.137351638967047,244.89,242.5,external|09:00|2020-06-08T09:00:00+00:00|2020-06-08T09:30:00+00:00,True,,-0.0017574692442881013,0.004896111911129486,0.0015479889583773449,0.0451347459370501,-0.0034800409416581024,0.009785056294779883,0.3765690376569083,0.85,0.8166666666666667,True,0.05555555555555555,0.06944444444444445,1,0.06276150627615336,0.2887029288702936,0.027777777777777776,0.0,True,False,True,False,False,0.21234309623431988,1.360878661087873,275.0,0.42468619246863976,True,False
external,300,05:00,2020-06-10 05:00:00+00:00,2020-06-10 06:00:00+00:00,244.485,2020-06-10 07:25:00+00:00,243.39,CLOSE_INVALIDATION,-2.6394011902571175,-3.1369130331453827,244.91,243.21,external|05:00|2020-06-10T05:00:00+00:00|2020-06-10T06:00:00+00:00,True,,0.002259376412110159,-0.010784949724294557,0.0021757736644198657,0.05189750243269536,-0.00131158291663247,0.0069677842446101675,0.26470588235293624,0.9333333333333333,0.65,True,0.125,0.1388888888888889,1,0.052941176470590594,0.37058823529411744,0.041666666666666664,0.013888888888888888,True,True,False,False,False,-0.05000000000000501,0.8500000000000184,85.0,-0.10000000000001003,True,False
external,600,10:00,2020-06-12 10:00:00+00:00,2020-06-12 12:15:00+00:00,236.44,2020-06-12 14:05:00+00:00,238.98000000000002,TARGET,4.971341566570819,4.718782175483116,237.71,232.63,external|10:00|2020-06-12T10:00:00+00:00|2020-06-12T12:15:00+00:00,True,,0.005353365280835964,-0.06293509315520496,0.0029731870382275804,0.0933161643394632,0.01387159115310288,0.02181662014172219,0.6791338582677182,0.7833333333333333,0.7166666666666667,False,0.3194444444444444,0.3472222222222222,2,0.035433070866137395,0.1456692913385841,0.05555555555555555,0.013888888888888888,False,True,False,True,True,0.578740157480313,0.03937007874015515,110.0,1.157480314960626,False,True
external,300,05:00,2020-06-19 05:00:00+00:00,2020-06-19 09:25:00+00:00,230.04749999999999,2020-06-19 11:00:00+00:00,230.33,TIME_EXIT,0.21400362968522246,-0.2863601920334743,231.39,226.02,external|05:00|2020-06-19T05:00:00+00:00|2020-06-19T09:25:00+00:00,True,,-0.0001729355814960032,-0.010567749112223468,0.001146343048145262,0.029478458049886563,-0.012496756896999028,0.023220617486811278,0.4376163873370586,0.43333333333333335,0.4,True,0.7083333333333334,0.7222222222222222,1,0.022346368715084747,0.16387337057728107,0.027777777777777776,0.0,True,False,False,False,False,0.10847299813780499,0.13547486033519465,95.0,0.21694599627560998,False,True
external,540,09:00,2020-06-22 09:00:00+00:00,2020-06-22 09:10:00+00:00,235.32999999999998,2020-06-22 11:50:00+00:00,236.45,TARGET,1.9796371053413924,1.7285728189319731,235.89,233.65,external|09:00|2020-06-22T09:00:00+00:00|2020-06-22T09:10:00+00:00,True,,0.027184636295874087,0.020028736883354492,0.0010264642843617361,0.03309095658988982,0.0059765208110993395,0.009562433297758723,0.8928571428571506,0.4666666666666667,0.21666666666666667,True,0.0,0.013888888888888888,1,0.004464285714294381,0.19642857142857212,0.027777777777777776,0.0,True,True,True,True,True,0.7008928571428729,0.2008928571428538,160.0,1.4017857142857457,False,True
external,960,16:00,2020-06-23 16:00:00+00:00,2020-06-23 16:15:00+00:00,243.7725,2020-06-23 22:00:00+00:00,244.02,TIME_EXIT,0.10764544811243704,-0.39261206857725794,244.56,241.41,external|16:00|2020-06-23T16:00:00+00:00|2020-06-23T16:15:00+00:00,True,,-0.0025538575606541825,0.02832512315270952,0.0014153829920854318,0.05138440631900796,0.00933305802188733,0.01300846582696678,0.9523809523809507,0.9833333333333333,0.55,False,0.0,0.013888888888888888,1,0.09523809523809867,0.08571428571428881,0.041666666666666664,0.013888888888888888,True,False,True,True,True,0.35793650793650655,0.3976190476190462,345.0,0.7158730158730131,False,True
external,540,09:00,2020-06-30 09:00:00+00:00,2020-06-30 09:55:00+00:00,227.11,2020-06-30 12:35:00+00:00,224.84,CLOSE_INVALIDATION,-5.397578266038527,-5.892333310250287,227.56,225.76,external|09:00|2020-06-30T09:00:00+00:00|2020-06-30T09:55:00+00:00,True,,-0.003948234261899386,0.011133377866844762,0.0014547761858616838,0.04016922734357596,-0.0039637100325905505,0.00792742006518106,0.222222222222224,0.26666666666666666,0.16666666666666666,True,0.125,0.1388888888888889,1,0.08333333333333597,0.2000000000000063,0.027777777777777776,0.0,True,False,True,False,False,0.41111111111109777,1.4499999999999984,160.0,0.8222222222221955,True,False
external,300,05:00,2020-07-01 05:00:00+00:00,2020-07-01 06:00:00+00:00,225.5025,2020-07-01 08:25:00+00:00,226.4975,TARGET,1.806183966918296,1.5552063637364726,226.0,224.01,external|05:00|2020-07-01T05:00:00+00:00|2020-07-01T06:00:00+00:00,True,,0.003113048118829509,-0.010484755428822101,0.0012281762089073167,0.025137091467427024,0.000221670508955496,0.008822486256428485,0.8040201005025203,0.95,0.9333333333333333,False,0.08333333333333333,0.125,3,0.015075376884422613,0.06030150753769045,0.08333333333333333,0.027777777777777776,False,True,False,True,True,1.3354271356783853,0.2876884422110494,145.0,2.6708542713567707,False,True
external,600,10:00,2020-07-01 10:00:00+00:00,2020-07-01 13:55:00+00:00,228.03,2020-07-01 16:00:00+00:00,229.4,TIME_EXIT,2.6039907029777436,2.1012380885819364,229.13,224.73,external|10:00|2020-07-01T10:00:00+00:00|2020-07-01T13:55:00+00:00,True,,0.0025328830430146887,-0.0032692732493924126,0.0012956611925481875,0.02142699359399158,0.008909179557643698,0.0195026816187226,0.6568181818181843,0.7333333333333333,0.5333333333333333,False,0.6111111111111112,0.625,1,0.02500000000000307,0.12727272727272762,0.041666666666666664,0.013888888888888888,True,True,False,True,True,0.32954545454545153,-0.05681818181818175,125.0,0.6590909090909031,False,True
external,300,05:00,2020-07-03 05:00:00+00:00,2020-07-03 08:20:00+00:00,227.43,2020-07-03 09:45:00+00:00,225.72,CLOSE_INVALIDATION,-4.159398496240629,-4.655391101441686,228.13,225.33,external|05:00|2020-07-03T05:00:00+00:00|2020-07-03T08:20:00+00:00,True,,0.0037217545414267583,-0.019392260410354134,0.0015871783844959547,0.03995325080079654,0.0003089962037610139,0.012359848150436933,0.45714285714286035,0.3,0.3,False,0.5138888888888888,0.5277777777777778,1,0.01428571428571153,0.14999999999999644,0.041666666666666664,0.013888888888888888,True,True,False,True,False,0.08214285714285399,0.6107142857142923,85.0,0.16428571428570798,True,False
