scenario,slippage_bps_per_taker_leg,component,n,mean_r,median_r,pf_r,cum_r,win_rate,max_dd_r,max_loss_streak,median_cost_r
BNB_DISCOUNT_FEE_ONLY_NO_FUNDING,0.0,SELL_SIDE,171,0.06356830436182781,0.14638145616642675,1.1463854768575732,10.870180045872555,0.5555555555555556,6.7280030158483575,5,0.049003448275861894
BNB_DISCOUNT_FEE_ONLY_NO_FUNDING,0.0,SCORE3_ALL,274,0.02963430481459801,0.1432503746925733,1.0731692227912883,8.119799519199855,0.5656934306569343,8.601056672799377,6,0.04741131689275219
BNB_DISCOUNT_FEE_ONLY_NO_FUNDING,0.0,SCORE3_BUY_SIDE_SHORT,131,0.07795013965221846,0.18191643192488183,1.2111640067735756,10.211468294440618,0.5877862595419847,5.816387620612628,4,0.04551656804733728
BNB_DISCOUNT_FEE_ONLY_NO_FUNDING,0.0,SCORE3_SELL_SIDE_LONG,143,-0.014627054372313052,0.113754335260116,0.966594704101514,-2.0916687752407666,0.5454545454545454,13.3221016075152,8,0.049003448275861894
BNB_DISCOUNT_FEE_ONLY_NO_FUNDING,0.0,SCORE4_SELL_SIDE_LONG,28,0.4629231721826185,0.6082854654654536,2.1133366280075054,12.96184882111332,0.6071428571428571,2.1582021734310777,2,0.04730099054398085
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,ALL,302,0.06980678258381845,0.18119197392422443,1.1719333635872546,21.081648340313173,0.5695364238410596,8.119687156989954,6,0.04741131689275219
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,BUY_SIDE,131,0.07795013965221846,0.18191643192488183,1.2111640067735756,10.211468294440618,0.5877862595419847,5.816387620612628,4,0.04551656804733728
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,SELL_SIDE,171,0.06356830436182781,0.14638145616642675,1.1463854768575732,10.870180045872555,0.5555555555555556,6.7280030158483575,5,0.049003448275861894
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,SCORE3_ALL,274,0.02963430481459801,0.1432503746925733,1.0731692227912883,8.119799519199855,0.5656934306569343,8.601056672799377,6,0.04741131689275219
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,SCORE3_BUY_SIDE_SHORT,131,0.07795013965221846,0.18191643192488183,1.2111640067735756,10.211468294440618,0.5877862595419847,5.816387620612628,4,0.04551656804733728
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,SCORE3_SELL_SIDE_LONG,143,-0.014627054372313052,0.113754335260116,0.966594704101514,-2.0916687752407666,0.5454545454545454,13.3221016075152,8,0.049003448275861894
BNB_DISCOUNT_FEE_PLUS_FUNDING,0.0,SCORE4_SELL_SIDE_LONG,28,0.4629231721826185,0.6082854654654536,2.1133366280075054,12.96184882111332,0.6071428571428571,2.1582021734310777,2,0.04730099054398085
