lookback_min,hold_min,character_rule,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a900_trades,a900_wr,a900_net,a900_exp,a900_pf,a900_dd,a900_evaluable,a900_supportive,a915_trades,a915_wr,a915_net,a915_exp,a915_pf,a915_dd,a915_evaluable,a915_supportive,a930_trades,a930_wr,a930_net,a930_exp,a930_pf,a930_dd,a930_evaluable,a930_supportive,a945_trades,a945_wr,a945_net,a945_exp,a945_pf,a945_dd,a945_evaluable,a945_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate,dev_rank
240,960,EFF_HIGH__RANGE_LOW,171,0.6081871345029239,1002.9349212869736,5.865116498754231,2.402657365857495,119.05058021829313,7,13,3,3,42,0.5714285714285714,169.84778560758645,4.043994895418725,1.7366556746890283,69.76953720625994,True,True,47,0.574468085106383,244.44954921157034,5.2010542385440495,2.335898600688317,51.71857827094621,True,True,39,0.6666666666666666,322.1292411203607,8.2597241312913,3.5252783597092745,57.525535422764165,False,False,43,0.627906976744186,266.5083453474561,6.197868496452467,2.532433437038075,54.633500480849534,True,True,74,0.6081081081081081,359.3650542599128,4.856284517025849,2.020728321500493,46,0.6304347826086957,432.57806365259154,9.40387094896938,5.327178346230027,51,0.5882352941176471,210.99180337446913,4.1370941838131206,1.8022810278169907,3,4.1370941838131206,True,True,True,True,1
