date,entry_t,mfe,mae,developed,parent_pnl,a511_pnl,ret1h,ret3h,ret6h,ret12h,ret24h,mon_ret,overnight_ret,ema_spread,dist_ema20,ema20_slope1h,loc24,range6,range24,taker1h,taker4h,ret1h_up,ret3h_up,ret6h_up,ret12h_up,ret24h_up,monday_up,overnight_up,above_ema20,ema_bull,ema20_rising,upper_half24,taker1h_buy,taker4h_buy,uptrend_pressure,overnight_up_pressure,bearish_alignment,extended_down_state,ret1h_hist_pctile,ret3h_hist_pctile,ret6h_hist_pctile,ret12h_hist_pctile,ret24h_hist_pctile,mon_ret_hist_pctile,overnight_ret_hist_pctile,ema_spread_hist_pctile,dist_ema20_hist_pctile,ema20_slope1h_hist_pctile,loc24_hist_pctile,range6_hist_pctile,range24_hist_pctile,taker1h_hist_pctile,taker4h_hist_pctile,robust_bad_gate_hits,robust_bad_gate_count
2026-08-04,2026-08-03 23:00:00+00:00,0.00467701249929231,0.010256716718354042,False,-4.7500000000000036,-4.7500000000000036,0.0020075574927278517,-0.0034853471242751732,-0.002431654811695827,0.01472920915476994,0.003319805860782843,0.008938902985913266,-0.002431654811695827,-0.0005362861454653034,9.329276955871713e-05,-0.0020359085552247302,0.7368479839160043,0.011153519530497924,0.028756251184392845,-0.06608644780184258,-0.08368865886292565,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,0.7122302158273381,0.23741007194244604,0.33093525179856115,0.7482014388489209,0.4892086330935252,0.5827338129496403,0.33093525179856115,0.2517985611510791,0.4748201438848921,0.12949640287769784,0.6546762589928058,0.18705035971223022,0.18705035971223022,0.23741007194244604,0.04316546762589928,,0
2026-08-11,2026-08-10 23:00:00+00:00,0.0019316272709513083,0.0025083024028129675,False,-0.8242332486813879,-0.8242332486813879,0.0007272329178460435,-0.0006793584357577265,0.002487909044050829,-0.015222403142054142,-0.01649838843299123,-0.020081935154353192,0.002487909044050829,-0.00029283278863678763,-1.0764149540376522e-05,-0.0007126960719326947,0.12581987891019183,0.006291151940803985,0.02485733993854633,-0.17310605152399283,-0.012749084271868716,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5755395683453237,0.3669064748201439,0.5467625899280576,0.14388489208633093,0.18705035971223022,0.1510791366906475,0.5467625899280576,0.34532374100719426,0.460431654676259,0.2733812949640288,0.04316546762589928,0.007194244604316547,0.12949640287769784,0.05755395683453238,0.3237410071942446,,0
2026-08-18,2026-08-17 23:00:00+00:00,0.004163839944233194,0.004478150732250885,False,-0.10348449296379503,-0.10348449296379503,-0.0011144026832703435,-2.6451157160378713e-05,0.0033707093321342363,0.010041050593441847,0.02170667845213914,0.013215002300529743,0.0033707093321342363,-0.00030102585889835165,-0.00039763794011882236,-0.0006000364374267875,0.8225265064734373,0.010266747778926444,0.02992320311715324,-0.03820381631155412,-0.01000899878686723,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,0.3237410071942446,0.43884892086330934,0.5683453237410072,0.6618705035971223,0.7338129496402878,0.6474820143884892,0.5683453237410072,0.34532374100719426,0.381294964028777,0.28776978417266186,0.7841726618705036,0.15827338129496402,0.20863309352517986,0.3237410071942446,0.3381294964028777,,0
