character_rule,dev_lb,dev_hold,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,dev_H1_exp,dev_H1_pf,dev_H2_exp,dev_H2_pf,dev_positive_anchors,test_2023_opened
EFF_MID__EXT_HIGH,360,480,78,0.6153846153846154,285.6065350524241,3.661622244261847,2.507884237384205,49.16583877840105,7,3.2968054457583964,2.27152140489928,3.8775342270496043,2.663485899168746,4,False
