candidate_id,shape_rule,scale_state,principal_scale_variable,scale_band,lookback_min,hold_min,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,pooled_gate,year_gate,max_year_positive_net_share,max_anchor_positive_net_share,best_minute_anchor,year_concentration_ok,anchor_concentration_ok,concentration_gate,pre_plateau_hard_gate,min_year_expectancy,plateau_pass,eligible
ALL|NONE|LB15|H60,ALL,NONE,RAW_RANGE_LB,NONE,15,60,74270,0.41683048337148243,-53739.42882163869,-0.7235684505404428,0.6906542357630585,53739.42882163863,33,25,False,False,,,-1,False,False,False,False,-0.8829443815988662,False,False
ALL|NONE|LB15|H120,ALL,NONE,RAW_RANGE_LB,NONE,15,120,74258,0.4411645883271836,-51648.382823604596,-0.6955261766221094,0.7770793455333835,51653.38358211422,48,38,False,False,,,-1,False,False,False,False,-1.0094950285064554,False,False
ALL|NONE|LB15|H240,ALL,NONE,RAW_RANGE_LB,NONE,15,240,74235,0.45809927931568667,-46466.591622958156,-0.6259391341410138,0.8524650675214552,46810.56633371863,89,79,False,False,,,-1,False,False,False,False,-1.2470519194861391,False,False
ALL|NONE|LB15|H360,ALL,NONE,RAW_RANGE_LB,NONE,15,360,74211,0.4654566034684885,-41711.23688162111,-0.562062724954806,0.8898777709402333,43778.34176934085,110,102,False,False,1.0,,-1,False,False,False,False,-1.5065933457082645,False,False
ALL|NONE|LB15|H720,ALL,NONE,RAW_RANGE_LB,NONE,15,720,74139,0.47142529572829417,-27473.12570901886,-0.3705623991289181,0.9478196131166422,61323.89793019192,207,216,False,False,1.0,,-1,False,False,False,False,-2.3149249344014065,False,False
ALL|NONE|LB15|H960,ALL,NONE,RAW_RANGE_LB,NONE,15,960,74091,0.4710288699032271,-18556.242308828783,-0.2504520428773911,0.9693358255509716,74653.04829393729,238,219,False,False,0.9400447178938195,,-1,False,False,False,False,-2.8737912058588817,False,False
ALL|RAW_RANGE_LB_LOW|LB15|H60,ALL,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,60,24761,0.38176971850894553,-19474.025703853367,-0.7864797748012345,0.5456308271971106,19474.025703853404,31,17,False,False,,,-1,False,False,False,False,-0.849011536273554,False,False
ALL|RAW_RANGE_LB_LOW|LB15|H120,ALL,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,120,24759,0.41059816632335716,-20135.292616414095,-0.8132514486212729,0.6508990142718097,20135.292616414143,65,31,False,False,,,-1,False,False,False,False,-0.9572555896028516,False,False
ALL|RAW_RANGE_LB_LOW|LB15|H240,ALL,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,240,24752,0.4321266968325792,-21617.82981846151,-0.8733770935060403,0.7358384552648457,21919.364703678086,66,66,False,False,,,-1,False,False,False,False,-1.0798439139591074,False,False
ALL|RAW_RANGE_LB_LOW|LB15|H360,ALL,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,360,24748,0.44395506707612736,-22940.060707560635,-0.9269460444302826,0.7733400604231342,23326.63623826218,87,83,False,False,,,-1,False,False,False,False,-1.3398048183543525,False,False
