signal_ts,friday_wib,entry_ts,signal_ret,body_ratio,upper_ratio,lower_ratio,close_pos,range_open,prior1h_ret,taker_imbalance,taker_delta_vs_prior3,rel_quote_volume_24h,rel_range_prior12,cont_pnl,cont_win,cont_reason,rev_pnl,rev_win,rev_reason,period,cont_leaf,rev_leaf
2023-12-07 20:00:00+00:00,2023-12-08,2023-12-07 20:15:00+00:00,0.0023844104423764723,0.748729121278199,0.14306463326069357,0.10820624546110744,0.8569353667393064,0.003184610261059342,-0.00044153376346289797,0.14778118298632914,0.18992146288305367,1.0304477372284244,0.8687443191810698,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 20:15:00+00:00,2023-12-08,2023-12-07 20:30:00+00:00,-0.0018388502686752517,0.8389473684210986,0.028421052631548312,0.1326315789473531,0.1326315789473531,0.0021918541471034067,0.0042098580649945205,-0.2526107303786902,-0.40039191336501934,0.7044383854244596,0.6118337658167176,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-07 20:30:00+00:00,2023-12-08,2023-12-07 20:45:00+00:00,-0.0018468650678994392,0.5387727579231281,0.053944706675656394,0.40728253540121556,0.40728253540121556,0.0034279110083791486,0.003835515996398975,-0.14923016212389772,-0.29701134511022687,0.9397468817370035,0.9568664520460218,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 20:45:00+00:00,2023-12-08,2023-12-07 21:00:00+00:00,0.0019521797024257825,0.46626106194691125,0.26548672566371256,0.2682522123893762,0.7345132743362874,0.00418688125976965,-0.0013113101074949673,0.24516911673239994,0.39439927885629766,0.9836510367871161,1.2210310075472888,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 21:00:00+00:00,2023-12-08,2023-12-07 21:15:00+00:00,0.0015970638062814402,0.5373250388802436,0.3188180404354624,0.143856920684294,0.6811819595645376,0.0029722489940346673,-0.0017396400283326008,0.08448738534013156,0.23371754746402928,0.9450875681525639,0.8668046592912534,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 21:15:00+00:00,2023-12-08,2023-12-07 21:30:00+00:00,0.0008791766660511957,0.33275109170304407,0.22620087336245812,0.4410480349344978,0.7737991266375419,0.002642145098763153,0.0016966155524633653,0.15468917883441402,0.07020179349428246,0.7947403666728953,0.7705356067839373,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 21:30:00+00:00,2023-12-08,2023-12-07 21:45:00+00:00,-0.00042190979891265634,0.10397727272724792,0.657954545454562,0.2380681818181901,0.2380681818181901,0.004057711727247996,0.0044369722990278415,0.024663172909813014,-0.130026005924601,1.430136936802251,1.1833609627923043,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 21:45:00+00:00,2023-12-08,2023-12-07 22:00:00+00:00,0.0009548895418836079,0.34586466165409513,0.18796992481203464,0.46616541353387025,0.8120300751879653,0.002760876284141847,0.0020570044468275483,0.017723110013886156,-0.0667642753262454,0.8514966893511274,0.8051614893718296,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 22:00:00+00:00,2023-12-08,2023-12-07 22:15:00+00:00,0.0009401549873149229,0.9422632794457314,0.002309468822137138,0.0554272517321315,0.9976905311778629,0.0009977625233023155,0.0014099132361085065,0.07708801640112073,0.052424843491307715,0.3696727669449296,0.29105600648249447,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-07 22:15:00+00:00,2023-12-08,2023-12-07 22:30:00+00:00,-0.0014135089092499609,0.6202020202020349,0.010101010101010102,0.369696969696955,0.369696969696955,0.0022791104562825174,0.0014732294157111525,-0.17534976403226932,-0.20001293694208233,0.5481602173407548,0.6893317581649309,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-07 22:30:00+00:00,2023-12-08,2023-12-07 22:45:00+00:00,-0.0025244025580613005,0.8909682668836347,0.011391375101720412,0.09764035801464489,0.09764035801464489,0.002833324880234999,0.00047744366971969043,-0.3955826161241961,-0.41330572613808225,0.7566060547073409,0.9203799414095059,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 22:45:00+00:00,2023-12-08,2023-12-07 23:00:00+00:00,-0.0024822555706298655,0.7805232558139723,0.15625000000000167,0.06322674418602603,0.06322674418602603,0.0031802454983116167,-0.0029978892647452016,-0.34793232531853824,-0.17258256128626892,1.1166506992783434,1.095583508946973,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 23:00:00+00:00,2023-12-08,2023-12-07 23:15:00+00:00,0.001628834306077298,0.40217391304350497,0.578375286041196,0.019450800915298994,0.42162471395880396,0.0040500744907864435,-0.006404545339438683,0.06757378322994079,0.415506108548479,1.1477390728528931,1.3952365704056904,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-07 23:15:00+00:00,2023-12-08,2023-12-07 23:30:00+00:00,0.0010825815405968164,0.6490984743412462,0.1359223300970296,0.21497919556172418,0.8640776699029704,0.0016678232708766724,-0.0033797024201989156,-0.018237222932756647,0.3296951023857816,0.48003947794788754,0.5745593138581782,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-07 23:30:00+00:00,2023-12-08,2023-12-07 23:45:00+00:00,0.0008387866015970857,0.6247848537004569,0.08433734939761751,0.2908777969019256,0.9156626506023825,0.0013425207039337137,0.00022418881783159428,0.08217609178146668,0.10041331471422332,0.3867966445928551,0.4624937113913139,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-07 23:45:00+00:00,2023-12-08,2023-12-08 00:00:00+00:00,-0.00039710757921362916,0.10934520025427064,0.6617927527018683,0.22886204704386098,0.22886204704386098,0.0036316873378093267,0.0035565585488315232,-0.011374154044260454,-0.07894793727420124,1.5831326636848717,1.2983756683386523,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 00:00:00+00:00,2023-12-08,2023-12-08 00:15:00+00:00,0.0018939393939394478,0.6996587030716898,0.2218430034129748,0.07849829351533548,0.7781569965870252,0.0027069475240206276,0.0015267175572519776,0.17950173118483992,0.19087588522910037,0.8423839960350505,0.9677691039278751,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 00:15:00+00:00,2023-12-08,2023-12-08 00:30:00+00:00,0.0005163919876249867,0.25776754890680187,0.32911392405061063,0.4131185270425875,0.6708860759493893,0.0020033242734203696,0.002336124667258188,0.10171893142459698,0.019542839643130305,0.4953897980341502,0.7327684079467842,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 00:30:00+00:00,2023-12-08,2023-12-08 00:45:00+00:00,-0.0011128980972436864,0.644859813084104,0.2202937249666393,0.13484646194925673,0.13484646194925673,0.0017257984986242963,0.002010938953803887,-0.0614317122230168,-0.16315064364761378,0.5779397530560154,0.6312560752407532,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 00:45:00+00:00,2023-12-08,2023-12-08 01:00:00+00:00,0.0016885073087915536,0.6790352504637766,0.10018552875698163,0.2207792207792418,0.8998144712430184,0.0024866268837122,0.0012911123429415472,0.17147040857315243,0.06975147714855545,0.5587525848121621,0.9974319967939951,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 01:00:00+00:00,2023-12-08,2023-12-08 01:15:00+00:00,-0.0018169173659532412,0.8314014752370176,0.07165437302426561,0.0969441517387168,0.0969441517387168,0.002185367021913577,0.0010881091797685372,-0.2171578581879383,-0.3188767896125353,0.5661876348584285,0.9171160162662256,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-08 01:15:00+00:00,2023-12-08,2023-12-08 01:30:00+00:00,0.0015318528498462491,0.6497064579256687,0.30724070450100144,0.04305283757332979,0.6927592954989985,0.0023577614646727303,-0.0012465351621995246,0.09333929738062796,0.15477100960364476,0.5001111022579069,0.9894634540120685,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 01:30:00+00:00,2023-12-08,2023-12-08 01:45:00+00:00,0.0005643522848204352,0.44545454545454544,0.1436363636363901,0.41090909090906447,0.8563636363636099,0.0012669132924542645,0.001400169312071542,0.16832969918214102,0.07499040180151306,0.36747123775777385,0.5230436543662486,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 01:45:00+00:00,2023-12-08,2023-12-08 02:00:00+00:00,-0.00016575692207809745,0.1469387755101447,0.16122448979594806,0.6918367346939073,0.6918367346939073,0.0011280679419206163,0.000276337878323929,0.011486127420192283,-0.08185316996043568,0.3407667709258995,0.4966040230872903,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 02:00:00+00:00,2023-12-08,2023-12-08 02:15:00+00:00,0.0016002763067004544,0.6507490636703942,0.2574906367041128,0.09176029962549291,0.7425093632958871,0.002459129633893689,0.0019309606586952466,0.2210877212979505,0.12774842391732255,0.8634791159877189,1.1741756364968086,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 02:15:00+00:00,2023-12-08,2023-12-08 02:30:00+00:00,6.436855596048119e-05,0.04458598726119077,0.2340764331209619,0.7213375796178473,0.7659235668790381,0.0014436947551121947,0.002001723002077682,0.06777975990291352,-0.10054993927922751,0.574050742654009,0.6893297468449965,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 02:30:00+00:00,2023-12-08,2023-12-08 02:45:00+00:00,0.0007355932904697937,0.49004594180702254,0.0,0.5099540581929775,1.0,0.001501070058364797,0.0015010210165964377,0.0814591982812618,0.013679438378348285,0.41271797879562655,0.7167250831002685,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 02:45:00+00:00,2023-12-08,2023-12-08 03:00:00+00:00,-0.0002274074176163987,0.11123595505611437,0.2786516853932911,0.6101123595505945,0.6101123595505945,0.0020443697139260627,0.0024015712677210033,0.0048766001911206835,-0.07658259809014112,0.6088156123334905,0.976137685870247,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 03:00:00+00:00,2023-12-08,2023-12-08 03:15:00+00:00,-0.0019230636678821966,0.7259323503903058,0.20555073720725492,0.06851691240243934,0.06851691240243934,0.0026490948734385826,0.0005701214956495004,-0.24911341345101023,-0.31689317335392375,0.605272000064111,1.3089402912967063,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 03:15:00+00:00,2023-12-08,2023-12-08 03:30:00+00:00,0.0004627007914255188,0.394117647058795,0.06470588235299825,0.5411764705882067,0.9352941176470018,0.0011740169334677698,-0.0014183158131869655,0.032983093909696004,0.02810649371857532,0.3671147201881544,0.5800917446515893,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 03:30:00+00:00,2023-12-08,2023-12-08 03:45:00+00:00,0.00010354205878426725,0.10344827586206896,0.34252873563221736,0.5540229885057136,0.6574712643677827,0.0010009065682480224,-0.001692917997992538,0.03501932494379201,0.030142724752671324,0.37012585117133207,0.5309612260355627,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 03:45:00+00:00,2023-12-08,2023-12-08 04:00:00+00:00,-0.0014356312636314428,0.7139588100685714,0.19679633867281554,0.08924485125861305,0.08924485125861305,0.002010804045535312,-0.0013578621597591933,-0.1870953515285526,-0.22007844543824862,0.49224266987679516,1.1343044444024195,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 04:00:00+00:00,2023-12-08,2023-12-08 04:15:00+00:00,0.003004421383923095,0.8074303405572846,0.052012383900937806,0.14055727554177763,0.9479876160990622,0.003720966667972269,-0.0008724557211456929,0.1939793587489853,0.1609962648392893,0.8005754601988835,2.119077482783311,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 04:15:00+00:00,2023-12-08,2023-12-08 04:30:00+00:00,0.00045712448027934727,0.19840478564307953,0.33499501495511036,0.4666001994018101,0.6650049850448896,0.0023039992649255257,0.001663571916697304,0.09405255878593599,0.059033233842143984,0.9075438515667336,1.3121195104157186,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-08 04:30:00+00:00,2023-12-08,2023-12-08 04:45:00+00:00,-0.0006291199897137112,0.35538261997408527,0.2217898832684678,0.42282749675744696,0.42282749675744696,0.0017702609929533635,0.002020011457468218,-0.14927775902245188,-0.24333031780838787,0.5358940898675243,1.0081574342243087,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 04:45:00+00:00,2023-12-08,2023-12-08 05:00:00+00:00,-0.0008983239710054214,0.5491573033707885,0.22050561797749624,0.23033707865171524,0.23033707865171524,0.0016358226786595694,0.0028270065525726196,-0.1620182265771959,-0.2560707853631319,0.3951980604801533,0.8652708493548801,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 05:00:00+00:00,2023-12-08,2023-12-08 05:15:00+00:00,8.738364178206837e-05,0.06148867313908504,0.4579288025890223,0.4805825242718927,0.5420711974109778,0.001421133963722058,-0.0010727469442791682,-0.05940516051713074,0.08987259850532114,0.2846078771336736,0.7517109329016448,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 05:15:00+00:00,2023-12-08,2023-12-08 05:30:00+00:00,-0.0003908926608753305,0.18008474576270908,0.5953389830508845,0.22457627118640638,0.22457627118640638,0.002170603952154772,-0.0014396285896003391,0.040892091452261914,0.1901698504747138,0.47446299942098125,1.2745452909716066,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-08 05:30:00+00:00,2023-12-08,2023-12-08 05:45:00+00:00,-0.0008234958549173665,0.5927152317879929,0.04801324503313552,0.35927152317887157,0.35927152317887157,0.00138936172170444,-0.0012015944676110335,-0.25673435773060715,-0.19732919721347641,0.3775847848035516,0.7349049580272651,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 05:45:00+00:00,2023-12-08,2023-12-08 06:00:00+00:00,0.000488058677545089,0.35690235690229916,0.3434343434343595,0.2996632996633413,0.6565656565656405,0.0013674851625558033,-0.0011267890650870083,0.2835104820380141,0.34291564255514484,0.2358626189317954,0.7233333193879145,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 06:00:00+00:00,2023-12-08,2023-12-08 06:15:00+00:00,0.001684357792570923,0.8601645123384178,0.016451233842554164,0.12338425381902798,0.9835487661574458,0.0019581809856255667,-0.0007243011069160143,0.3781650612878753,0.3372729698356134,0.5635806588767485,1.149813788748343,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 06:15:00+00:00,2023-12-08,2023-12-08 06:30:00+00:00,-0.0012427639437654348,0.7380627557981142,0.08321964529330025,0.1787175989085856,0.1787175989085856,0.0016838187999631451,0.0013525574376858085,-0.06087735436002162,-0.3443878363980357,0.354047709544132,0.9887125287006128,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 06:30:00+00:00,2023-12-08,2023-12-08 06:45:00+00:00,-0.0019228159593723815,0.89892473118278,0.02795698924729618,0.07311827956992377,0.07311827956992377,0.002139017753847357,0.0009323762471971087,-0.24329761293136454,-0.5268080949693786,0.7308907759431477,1.238545651570627,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-08 06:45:00+00:00,2023-12-08,2023-12-08 07:00:00+00:00,-2.0740098907068294e-05,0.022113022112880677,0.8476658476659082,0.13022113022121104,0.13022113022121104,0.0009379133616934312,-0.00148187010166001,0.19012066606937794,0.25099802042939956,0.4772247912625395,0.503112757061549,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 07:00:00+00:00,2023-12-08,2023-12-08 07:15:00+00:00,-0.0003963745555189968,0.2687500000000682,0.5734374999999545,0.15781249999997726,0.15781249999997726,0.0014748820670472168,-0.00318387205704318,-0.15707160876122195,-0.09619425440120033,0.547739675330012,0.8539942071239044,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 07:15:00+00:00,2023-12-08,2023-12-08 07:30:00+00:00,-0.0048967057895938915,0.6954813359528668,0.12475442043221766,0.1797642436149156,0.1797642436149156,0.007040743635319777,-0.002341419433781411,-0.20134577027548162,-0.04427416151425967,2.9936982011073963,4.241869901108062,-7.249999999999999,0,SL,5.75,1,TP,discovery,6,5
2023-12-08 07:30:00+00:00,2023-12-08,2023-12-08 07:45:00+00:00,0.00281949225971756,0.7411693057247214,0.07308160779537279,0.18574908647990584,0.9269183922046272,0.0038041136322565917,-0.005311757534975814,0.09581185531816239,0.25288346407938433,1.3917188551478763,2.291882214843803,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 07:45:00+00:00,2023-12-08,2023-12-08 08:00:00+00:00,-0.0023356497310883517,0.6948453608247322,0.30515463917526775,0.0,0.0,0.003361395013584194,-0.0024819499784529686,-0.15185706384489395,0.005214544916328001,0.8615911514858237,2.025155448400291,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2023-12-08 08:00:00+00:00,2023-12-08,2023-12-08 08:15:00+00:00,0.0009100466369955651,0.3106719367589163,0.196047430830005,0.4932806324110787,0.803952569169995,0.0029292849765888765,-0.004414873628565075,0.05329065866562632,0.20514772251052027,1.291397064974467,1.608613481077057,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 08:15:00+00:00,2023-12-08,2023-12-08 08:30:00+00:00,0.0008213048799390332,0.30735930735930733,0.34285714285713026,0.3497835497835624,0.6571428571428698,0.002672132778393435,0.0013946904459072318,0.27230199003895317,0.21901133137332685,0.8767797625102419,1.3043705947918878,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 08:30:00+00:00,2023-12-08,2023-12-08 08:45:00+00:00,0.0004553913013325417,0.5051282051281305,0.3820512820513194,0.11282051282055014,0.6179487179486807,0.0009015360787803835,-0.0006006630395860579,-8.635796862388467e-06,-0.05329929446248871,0.38659723535765844,0.4400743708597157,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 08:45:00+00:00,2023-12-08,2023-12-08 09:00:00+00:00,-0.0008364314415040264,0.5647425897035555,0.0015600624024734334,0.433697347893971,0.433697347893971,0.0014810844033262833,0.002190600794266473,-0.1221039358939453,-0.17539459455957163,0.4224531492407736,0.7229741574687757,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-08 09:00:00+00:00,2023-12-08,2023-12-08 09:15:00+00:00,0.00019656360567021913,0.12108262108261356,0.7022792022792,0.17663817663818637,0.29772079772079996,0.0016233841315358409,0.0004418851607559393,0.017156311870064167,0.017164947666926555,0.4900417768702211,0.7924361178265314,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 09:15:00+00:00,2023-12-08,2023-12-08 09:30:00+00:00,0.0005340855230453467,0.24626865671639475,0.5373134328358198,0.2164179104477855,0.4626865671641803,0.002168710911760353,-0.00018261926887574997,0.1058099849389591,0.10581862073582149,0.6418979915096715,1.134608231993931,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2023-12-08 09:30:00+00:00,2023-12-08,2023-12-08 09:45:00+00:00,-0.0008203426490366317,0.36597938144329895,0.46082474226808623,0.1731958762886148,0.1731958762886148,0.0022414996325789264,-0.00010628662267320177,-0.0915124923171069,-0.10866880418717106,0.4645079041617993,1.0406874743410555,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2023-12-08 09:45:00+00:00,2023-12-08,2023-12-08 10:00:00+00:00,-0.0017507342908021917,0.5726172465960256,0.2518910741301196,0.17549167927385476,0.17549167927385476,0.0030574250098291903,-9.018821586903591e-05,-0.24201427433498057,-0.25917058620504474,0.8823569946644336,1.3865211100878367,-7.249999999999999,0,SL,5.75,1,TP,discovery,3,3
2023-12-08 10:00:00+00:00,2023-12-08,2023-12-08 10:15:00+00:00,0.0015591985765652794,0.7673888255416778,0.0011402508551715863,0.2314709236031506,0.9988597491448284,0.0020318234051228154,-0.0020415476919876108,0.28563265205779675,0.37714514437490365,0.7033438090030758,0.8270148172198077,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 10:15:00+00:00,2023-12-08,2023-12-08 10:30:00+00:00,0.00038630044459253554,0.10437500000002728,0.07937499999998181,0.8162499999999909,0.9206250000000182,0.003701082103880122,-0.0010167627199326734,-0.05908794927874028,0.032424543038366616,1.1890040332845233,1.506454612117683,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 10:30:00+00:00,2023-12-08,2023-12-08 10:45:00+00:00,0.0011052738674413032,0.6356382978724038,0.0,0.3643617021275963,1.0,0.0017388408960579435,0.00018733044859864378,0.15612800363179957,0.21521595291053985,0.4728999769752873,0.7077618961381946,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-08 10:45:00+00:00,2023-12-08,2023-12-08 11:00:00+00:00,0.0023097408701717725,0.8382229673092838,0.0008382229672970861,0.1609388097234191,0.9991617770327029,0.0027555208581149953,0.003048886438247189,0.31498871253354177,0.1588607089017422,1.2716065460831711,1.2496096639430698,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 11:00:00+00:00,2023-12-08,2023-12-08 11:15:00+00:00,0.0018919230326073233,0.7811607992388171,0.21788772597527853,0.0009514747859043405,0.7821122740247215,0.00242193801129159,0.003805183840112969,0.07456768301985162,-0.08156032061194796,2.0963491112546855,1.0983321485185171,5.75,1,TP,-7.249999999999999,0,SL,discovery,3,3
2023-12-08 11:15:00+00:00,2023-12-08,2023-12-08 11:30:00+00:00,0.0012190353520251662,0.5268389662027528,0.18190854870777187,0.2912524850894753,0.8180914512922282,0.002313867102146096,0.005311314232333553,0.03397851381649808,-0.12214948981530149,1.2932377580252363,1.0493227381699757,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,3
2023-12-08 11:30:00+00:00,2023-12-08,2023-12-08 11:45:00+00:00,0.003815759246496686,0.7372392365734416,0.099422991566805,0.16333777185975337,0.900577008433195,0.005175740868366711,0.005427878507910933,0.13889350837718584,0.06432582535733422,2.7398640420012565,2.347162710864236,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,5,5
2023-12-08 11:45:00+00:00,2023-12-08,2023-12-08 12:00:00+00:00,-0.00020139097081883772,0.06214689265533704,0.5925141242938017,0.3453389830508613,0.3453389830508613,0.0032405638031769092,0.006940907802529761,0.010401677209767923,-0.06416600581008369,2.6825361050007044,1.4227455183682467,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
