episode_id,partition,outcome,transition,variant,stop_name,stop_mult_local_r,target_name,target_mult_wide_r,confirmation_complete_ts,entry_ts,entry_px,local_low,local_r,local_r_pct_entry,wide_r,wide_r_pct_entry,stop_px,target_px,deadline_ts,exit_ts,exit_px,exit_reason,hold_minutes,gross_return,net_pnl_usd
1140,development,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,108.80000000000291,0.003698114233661096,29311.6,29638.000000000007,2023-07-27 16:00:00+00:00,2023-07-27 14:50:00+00:00,29311.6,SL_S2,450.0,-0.003698114233661065,-2.2490571168305324
1140,development,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,163.20000000000437,0.005547171350491644,29257.199999999997,29583.600000000006,2023-07-27 16:00:00+00:00,2023-07-27 15:00:00+00:00,29257.199999999997,SL_S3,460.0,-0.005547171350491653,-3.1735856752458265
1140,development,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,163.20000000000437,0.005547171350491644,29257.199999999997,29665.200000000008,2023-07-27 16:00:00+00:00,2023-07-27 15:00:00+00:00,29257.199999999997,SL_S3,460.0,-0.005547171350491653,-3.1735856752458265
1140,development,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,163.20000000000437,0.005547171350491644,29257.199999999997,29746.80000000001,2023-07-27 16:00:00+00:00,2023-07-27 15:00:00+00:00,29257.199999999997,SL_S3,460.0,-0.005547171350491653,-3.1735856752458265
1209,development,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,98.0,0.0037037456962852942,26361.7,26557.7,2023-09-28 08:00:00+00:00,2023-09-28 01:05:00+00:00,26361.7,SL_S2,20.0,-0.0037037456962852877,-2.2518728481426438
1209,development,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,98.0,0.0037037456962852942,26361.7,26606.7,2023-09-28 08:00:00+00:00,2023-09-28 01:05:00+00:00,26361.7,SL_S2,20.0,-0.0037037456962852877,-2.2518728481426438
1209,development,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,98.0,0.0037037456962852942,26361.7,26655.7,2023-09-28 08:00:00+00:00,2023-09-28 01:05:00+00:00,26361.7,SL_S2,20.0,-0.0037037456962852877,-2.2518728481426438
1209,development,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,147.0,0.005555618544427941,26312.7,26606.7,2023-09-28 08:00:00+00:00,2023-09-28 08:00:00+00:00,26445.7,REGIME_EXIT,435.0,-0.0005291065280407237,-0.6645532640203619
1209,development,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,147.0,0.005555618544427941,26312.7,26680.2,2023-09-28 08:00:00+00:00,2023-09-28 08:00:00+00:00,26445.7,REGIME_EXIT,435.0,-0.0005291065280407237,-0.6645532640203619
1209,development,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,147.0,0.005555618544427941,26312.7,26753.7,2023-09-28 08:00:00+00:00,2023-09-28 08:00:00+00:00,26445.7,REGIME_EXIT,435.0,-0.0005291065280407237,-0.6645532640203619
1267,development,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,784.1999999999971,0.018614830622132164,41343.5,42911.899999999994,2023-12-14 04:00:00+00:00,2023-12-13 19:40:00+00:00,42911.899999999994,TP_T1_0,110.0,0.018614830622132095,8.907415311066048
1267,development,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,784.1999999999971,0.018614830622132164,41343.5,43303.99999999999,2023-12-14 04:00:00+00:00,2023-12-13 22:10:00+00:00,43303.99999999999,TP_T1_5,260.0,0.027922245933198253,13.561122966599127
1267,development,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,784.1999999999971,0.018614830622132164,41343.5,43696.09999999999,2023-12-14 04:00:00+00:00,2023-12-14 04:00:00+00:00,42726.8,REGIME_EXIT,610.0,0.01422104695960158,6.71052347980079
1267,development,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,1176.2999999999956,0.027922245933198246,40951.4,43303.99999999999,2023-12-14 04:00:00+00:00,2023-12-13 22:10:00+00:00,43303.99999999999,TP_T1_0,260.0,0.027922245933198253,13.561122966599127
1267,development,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,1176.2999999999956,0.027922245933198246,40951.4,43892.149999999994,2023-12-14 04:00:00+00:00,2023-12-14 04:00:00+00:00,42726.8,REGIME_EXIT,610.0,0.01422104695960158,6.71052347980079
1267,development,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,1176.2999999999956,0.027922245933198246,40951.4,44480.29999999999,2023-12-14 04:00:00+00:00,2023-12-14 04:00:00+00:00,42726.8,REGIME_EXIT,610.0,0.01422104695960158,6.71052347980079
1305,development,RESUME,False,S2_T1_0,S2,2.0,T1_0,1.0,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,595.6000000000058,0.013754878640216297,42705.399999999994,43896.600000000006,2024-01-17 04:00:00+00:00,2024-01-17 04:00:00+00:00,42842.0,REGIME_EXIT,670.0,-0.010600217085055763,-5.700108542527882
1305,development,RESUME,False,S2_T1_5,S2,2.0,T1_5,1.5,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,595.6000000000058,0.013754878640216297,42705.399999999994,44194.40000000001,2024-01-17 04:00:00+00:00,2024-01-17 04:00:00+00:00,42842.0,REGIME_EXIT,670.0,-0.010600217085055763,-5.700108542527882
1305,development,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,595.6000000000058,0.013754878640216297,42705.399999999994,44492.20000000001,2024-01-17 04:00:00+00:00,2024-01-17 04:00:00+00:00,42842.0,REGIME_EXIT,670.0,-0.010600217085055763,-5.700108542527882
1305,development,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,893.4000000000087,0.020632317960324442,42407.59999999999,44194.40000000001,2024-01-17 04:00:00+00:00,2024-01-17 04:00:00+00:00,42842.0,REGIME_EXIT,670.0,-0.010600217085055763,-5.700108542527882
1305,development,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,893.4000000000087,0.020632317960324442,42407.59999999999,44641.10000000001,2024-01-17 04:00:00+00:00,2024-01-17 04:00:00+00:00,42842.0,REGIME_EXIT,670.0,-0.010600217085055763,-5.700108542527882
1305,development,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,893.4000000000087,0.020632317960324442,42407.59999999999,45087.80000000002,2024-01-17 04:00:00+00:00,2024-01-17 04:00:00+00:00,42842.0,REGIME_EXIT,670.0,-0.010600217085055763,-5.700108542527882
1442,development,RESUME,False,S2_T1_0,S2,2.0,T1_0,1.0,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,352.0,0.005355355203062289,65376.600000000006,66080.6,2024-06-20 16:00:00+00:00,2024-06-20 10:55:00+00:00,66080.6,TP_T1_0,20.0,0.005355355203062295,2.2776776015311477
1442,development,RESUME,False,S2_T1_5,S2,2.0,T1_5,1.5,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,352.0,0.005355355203062289,65376.600000000006,66256.6,2024-06-20 16:00:00+00:00,2024-06-20 10:55:00+00:00,66256.6,TP_T1_5,20.0,0.008033032804593443,3.6165164022967216
1442,development,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,352.0,0.005355355203062289,65376.600000000006,66432.6,2024-06-20 16:00:00+00:00,2024-06-20 11:15:00+00:00,66432.6,TP_T2_0,40.0,0.01071071040612459,4.955355203062295
1442,development,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,528.0,0.008033032804593434,65200.600000000006,66256.6,2024-06-20 16:00:00+00:00,2024-06-20 10:55:00+00:00,66256.6,TP_T1_0,20.0,0.008033032804593443,3.6165164022967216
1442,development,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,528.0,0.008033032804593434,65200.600000000006,66520.6,2024-06-20 16:00:00+00:00,2024-06-20 13:25:00+00:00,65200.600000000006,SL_S3,170.0,-0.008033032804593443,-4.416516402296722
1442,development,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,528.0,0.008033032804593434,65200.600000000006,66784.6,2024-06-20 16:00:00+00:00,2024-06-20 13:25:00+00:00,65200.600000000006,SL_S3,170.0,-0.008033032804593443,-4.416516402296722
1472,development,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,280.19999999998254,0.004174463368413265,66842.20000000001,67402.59999999998,2024-07-26 08:00:00+00:00,2024-07-26 05:45:00+00:00,66842.20000000001,SL_S2,120.0,-0.004174463368413317,-2.4872316842066584
1472,development,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,280.19999999998254,0.004174463368413265,66842.20000000001,67542.69999999997,2024-07-26 08:00:00+00:00,2024-07-26 05:45:00+00:00,66842.20000000001,SL_S2,120.0,-0.004174463368413317,-2.4872316842066584
1472,development,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,280.19999999998254,0.004174463368413265,66842.20000000001,67682.79999999996,2024-07-26 08:00:00+00:00,2024-07-26 05:45:00+00:00,66842.20000000001,SL_S2,120.0,-0.004174463368413317,-2.4872316842066584
1472,development,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,420.2999999999738,0.006261695052619898,66702.10000000002,67542.69999999997,2024-07-26 08:00:00+00:00,2024-07-26 08:00:00+00:00,66873.7,REGIME_EXIT,255.0,-0.003705171447981548,-2.252585723990774
1472,development,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,420.2999999999738,0.006261695052619898,66702.10000000002,67752.84999999995,2024-07-26 08:00:00+00:00,2024-07-26 08:00:00+00:00,66873.7,REGIME_EXIT,255.0,-0.003705171447981548,-2.252585723990774
1472,development,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,420.2999999999738,0.006261695052619898,66702.10000000002,67962.99999999994,2024-07-26 08:00:00+00:00,2024-07-26 08:00:00+00:00,66873.7,REGIME_EXIT,255.0,-0.003705171447981548,-2.252585723990774
1508,development,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,486.6000000000058,0.008864308316164079,54407.7,55380.90000000001,2024-09-09 20:00:00+00:00,2024-09-09 09:05:00+00:00,55380.90000000001,TP_T1_0,205.0,0.008864308316164138,4.032154158082069
1508,development,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,486.6000000000058,0.008864308316164079,54407.7,55624.20000000001,2024-09-09 20:00:00+00:00,2024-09-09 13:50:00+00:00,55624.20000000001,TP_T1_5,490.0,0.013296462474246207,6.248231237123103
1508,development,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,486.6000000000058,0.008864308316164079,54407.7,55867.500000000015,2024-09-09 20:00:00+00:00,2024-09-09 16:10:00+00:00,55867.500000000015,TP_T2_0,630.0,0.017728616632328054,8.464308316164027
1508,development,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,729.9000000000087,0.013296462474246118,54164.399999999994,55624.20000000001,2024-09-09 20:00:00+00:00,2024-09-09 13:50:00+00:00,55624.20000000001,TP_T1_0,490.0,0.013296462474246207,6.248231237123103
1508,development,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,729.9000000000087,0.013296462474246118,54164.399999999994,55989.150000000016,2024-09-09 20:00:00+00:00,2024-09-09 16:10:00+00:00,55989.150000000016,TP_T1_5,630.0,0.0199446937113692,9.572346855684598
1508,development,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,729.9000000000087,0.013296462474246118,54164.399999999994,56354.10000000002,2024-09-09 20:00:00+00:00,2024-09-09 16:45:00+00:00,56354.10000000002,TP_T2_0,665.0,0.02659292494849219,12.896462474246094
1544,development,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,501.0,0.007379573752284942,67389.1,68391.1,2024-10-24 20:00:00+00:00,2024-10-24 16:10:00+00:00,67389.1,SL_S2,135.0,-0.007379573752284929,-4.0897868761424645
1544,development,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,501.0,0.007379573752284942,67389.1,68641.6,2024-10-24 20:00:00+00:00,2024-10-24 16:10:00+00:00,67389.1,SL_S2,135.0,-0.007379573752284929,-4.0897868761424645
1544,development,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,501.0,0.007379573752284942,67389.1,68892.1,2024-10-24 20:00:00+00:00,2024-10-24 16:10:00+00:00,67389.1,SL_S2,135.0,-0.007379573752284929,-4.0897868761424645
1544,development,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,751.5,0.011069360628427413,67138.6,68641.6,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,68279.7,REGIME_EXIT,365.0,0.005738686494790812,2.4693432473954062
1544,development,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,751.5,0.011069360628427413,67138.6,69017.35,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,68279.7,REGIME_EXIT,365.0,0.005738686494790812,2.4693432473954062
1544,development,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,751.5,0.011069360628427413,67138.6,69393.1,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,68279.7,REGIME_EXIT,365.0,0.005738686494790812,2.4693432473954062
1593,development,RESUME,False,S2_T1_0,S2,2.0,T1_0,1.0,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,919.2000000000116,0.009588273766495613,94947.9,96786.30000000002,2025-01-01 00:00:00+00:00,2024-12-31 15:05:00+00:00,94947.9,SL_S2,75.0,-0.009588273766495625,-5.194136883247813
1593,development,RESUME,False,S2_T1_5,S2,2.0,T1_5,1.5,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,919.2000000000116,0.009588273766495613,94947.9,97245.90000000002,2025-01-01 00:00:00+00:00,2024-12-31 15:05:00+00:00,94947.9,SL_S2,75.0,-0.009588273766495625,-5.194136883247813
1593,development,RESUME,False,S2_T2_0,S2,2.0,T2_0,2.0,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,919.2000000000116,0.009588273766495613,94947.9,97705.50000000003,2025-01-01 00:00:00+00:00,2024-12-31 15:05:00+00:00,94947.9,SL_S2,75.0,-0.009588273766495625,-5.194136883247813
1593,development,RESUME,False,S3_T1_0,S3,3.0,T1_0,1.0,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,1378.8000000000175,0.014382410649743419,94488.29999999999,97245.90000000002,2025-01-01 00:00:00+00:00,2024-12-31 17:25:00+00:00,94488.29999999999,SL_S3,215.0,-0.014382410649743438,-7.591205324871719
1593,development,RESUME,False,S3_T1_5,S3,3.0,T1_5,1.5,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,1378.8000000000175,0.014382410649743419,94488.29999999999,97935.30000000003,2025-01-01 00:00:00+00:00,2024-12-31 17:25:00+00:00,94488.29999999999,SL_S3,215.0,-0.014382410649743438,-7.591205324871719
1593,development,RESUME,False,S3_T2_0,S3,3.0,T2_0,2.0,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,1378.8000000000175,0.014382410649743419,94488.29999999999,98624.70000000004,2025-01-01 00:00:00+00:00,2024-12-31 17:25:00+00:00,94488.29999999999,SL_S3,215.0,-0.014382410649743438,-7.591205324871719
39,external,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,51.20000000000073,0.0058006480411484295,8775.4,8877.800000000001,2020-03-02 20:00:00+00:00,2020-03-02 14:20:00+00:00,8877.800000000001,TP_T1_0,45.0,0.005800648041148326,2.5003240205741633
39,external,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,51.20000000000073,0.0058006480411484295,8775.4,8903.400000000001,2020-03-02 20:00:00+00:00,2020-03-02 15:40:00+00:00,8775.4,SL_S2,125.0,-0.005800648041148437,-3.3003240205742186
39,external,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,51.20000000000073,0.0058006480411484295,8775.4,8929.000000000002,2020-03-02 20:00:00+00:00,2020-03-02 15:40:00+00:00,8775.4,SL_S2,125.0,-0.005800648041148437,-3.3003240205742186
39,external,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,76.80000000000109,0.008700972061722644,8749.8,8903.400000000001,2020-03-02 20:00:00+00:00,2020-03-02 17:20:00+00:00,8903.400000000001,TP_T1_0,225.0,0.0087009720617226,3.9504860308613003
39,external,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,76.80000000000109,0.008700972061722644,8749.8,8941.800000000003,2020-03-02 20:00:00+00:00,2020-03-02 20:00:00+00:00,8885.64,REGIME_EXIT,385.0,0.006688872272449187,2.9444361362245934
39,external,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,76.80000000000109,0.008700972061722644,8749.8,8980.200000000003,2020-03-02 20:00:00+00:00,2020-03-02 20:00:00+00:00,8885.64,REGIME_EXIT,385.0,0.006688872272449187,2.9444361362245934
80,external,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,46.79999999999927,0.006738272813660736,6898.6,6992.199999999999,2020-04-22 20:00:00+00:00,2020-04-22 13:15:00+00:00,6992.199999999999,TP_T1_0,20.0,0.006738272813660684,2.969136406830342
80,external,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,46.79999999999927,0.006738272813660736,6898.6,7015.5999999999985,2020-04-22 20:00:00+00:00,2020-04-22 13:20:00+00:00,7015.5999999999985,TP_T1_5,25.0,0.010107409220491137,4.653704610245568
80,external,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,46.79999999999927,0.006738272813660736,6898.6,7038.999999999998,2020-04-22 20:00:00+00:00,2020-04-22 13:20:00+00:00,7038.999999999998,TP_T2_0,25.0,0.013476545627321368,6.338272813660684
80,external,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,70.19999999999891,0.010107409220491104,6875.200000000001,7015.5999999999985,2020-04-22 20:00:00+00:00,2020-04-22 13:20:00+00:00,7015.5999999999985,TP_T1_0,25.0,0.010107409220491137,4.653704610245568
80,external,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,70.19999999999891,0.010107409220491104,6875.200000000001,7050.699999999998,2020-04-22 20:00:00+00:00,2020-04-22 13:20:00+00:00,7050.699999999998,TP_T1_5,25.0,0.015161113830736594,7.180556915368297
80,external,TRANSITION,True,S3_T2_0,S3,3.0,T2_0,2.0,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,70.19999999999891,0.010107409220491104,6875.200000000001,7085.799999999997,2020-04-22 20:00:00+00:00,2020-04-22 13:45:00+00:00,7085.799999999997,TP_T2_0,50.0,0.020214818440982274,9.707409220491137
116,external,TRANSITION,True,S2_T1_0,S2,2.0,T1_0,1.0,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,11.2599999999984,0.0012252941630945316,9178.37,9200.889999999998,2020-06-30 04:00:00+00:00,2020-06-29 23:05:00+00:00,9178.37,SL_S2,0.0,-0.0012252941630945813,-1.0126470815472906
116,external,TRANSITION,True,S2_T1_5,S2,2.0,T1_5,1.5,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,11.2599999999984,0.0012252941630945316,9178.37,9206.519999999997,2020-06-30 04:00:00+00:00,2020-06-29 23:05:00+00:00,9178.37,SL_S2,0.0,-0.0012252941630945813,-1.0126470815472906
116,external,TRANSITION,True,S2_T2_0,S2,2.0,T2_0,2.0,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,11.2599999999984,0.0012252941630945316,9178.37,9212.149999999996,2020-06-30 04:00:00+00:00,2020-06-29 23:05:00+00:00,9178.37,SL_S2,0.0,-0.0012252941630945813,-1.0126470815472906
116,external,TRANSITION,True,S3_T1_0,S3,3.0,T1_0,1.0,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,16.8899999999976,0.0018379412446417973,9172.740000000002,9206.519999999997,2020-06-30 04:00:00+00:00,2020-06-29 23:10:00+00:00,9172.740000000002,SL_S3,5.0,-0.001837941244641761,-1.3189706223208804
116,external,TRANSITION,True,S3_T1_5,S3,3.0,T1_5,1.5,2020-06-29 23:05:00+00:00,2020-06-29 23:05:00+00:00,9189.63,9184.0,5.6299999999992,0.0006126470815472658,16.8899999999976,0.0018379412446417973,9172.740000000002,9214.964999999997,2020-06-30 04:00:00+00:00,2020-06-29 23:10:00+00:00,9172.740000000002,SL_S3,5.0,-0.001837941244641761,-1.3189706223208804
