partition,exec_min,execution_utc,reference_start,execution_start,entry_bar_start,exit_ts,entry_px,pnl_0,pnl_5,exit_reason,H,L,range_completion_ts,range_completion_elapsed_min,k1_ts,k1_elapsed_min,fill_elapsed_min,reference_open,reference_close,reference_drift,direction_regime,direction_known_by_execution
external,960,16:00,2020-12-30 11:00:00+00:00,2020-12-30 16:00:00+00:00,2020-12-30 16:25:00+00:00,2020-12-30 19:00:00+00:00,732.9825,5.503960872189917,5.251135304537757,TARGET,737.31,720.0,2020-12-30 14:50:00+00:00,230.0,2020-12-30 16:00:00+00:00,0.0,25.0,730.64,734.72,0.005584145406766661,UP_REF,True
external,960,16:00,2021-01-22 11:00:00+00:00,2021-01-22 16:00:00+00:00,2021-01-22 16:10:00+00:00,2021-01-22 18:50:00+00:00,1225.8875,12.743538864699987,12.487095317041573,TARGET,1242.0,1177.55,2021-01-22 15:15:00+00:00,255.0,2021-01-22 16:00:00+00:00,0.0,10.0,1178.81,1233.92,0.0467505365580545,UP_REF,True
external,960,16:00,2021-03-01 11:00:00+00:00,2021-03-01 16:00:00+00:00,2021-03-01 16:15:00+00:00,2021-03-01 18:20:00+00:00,1545.3625000000002,-9.573414004804759,-10.063995300152273,CLOSE_INVALIDATION,1556.64,1511.53,2021-03-01 15:40:00+00:00,280.0,2021-03-01 16:00:00+00:00,0.0,15.0,1523.95,1553.32,0.019272285836149372,UP_REF,True
external,960,16:00,2021-03-15 11:00:00+00:00,2021-03-15 16:00:00+00:00,2021-03-15 20:45:00+00:00,2021-03-15 22:00:00+00:00,1790.3325,1.7469475642094117,1.245051564645117,TIME_EXIT,1805.06,1746.15,2021-03-15 14:15:00+00:00,195.0,2021-03-15 20:30:00+00:00,270.0,285.0,1782.8,1766.96,-0.00888490015705623,DOWN_REF,True
external,960,16:00,2021-03-23 11:00:00+00:00,2021-03-23 16:00:00+00:00,2021-03-23 16:45:00+00:00,2021-03-23 20:50:00+00:00,1709.1,-7.213527587619217,-7.706467590030397,CLOSE_INVALIDATION,1718.0,1682.4,2021-03-23 13:30:00+00:00,150.0,2021-03-23 16:25:00+00:00,25.0,45.0,1691.43,1705.07,0.008064182378224372,UP_REF,True
external,960,16:00,2021-03-29 11:00:00+00:00,2021-03-29 16:00:00+00:00,2021-03-29 16:15:00+00:00,2021-03-29 16:40:00+00:00,1785.64,4.09138684169259,3.8392672080886485,TARGET,1793.66,1761.58,2021-03-29 15:55:00+00:00,295.0,2021-03-29 16:00:00+00:00,0.0,15.0,1773.96,1791.42,0.00984238652506253,UP_REF,True
external,960,16:00,2021-04-06 11:00:00+00:00,2021-04-06 16:00:00+00:00,2021-04-06 19:25:00+00:00,2021-04-06 22:00:00+00:00,2109.9725,0.5733539181198125,0.07263092569804763,TIME_EXIT,2132.0,2043.89,2021-04-06 14:20:00+00:00,200.0,2021-04-06 18:00:00+00:00,120.0,205.0,2103.52,2085.87,-0.008390697497527966,DOWN_REF,True
external,960,16:00,2021-04-27 11:00:00+00:00,2021-04-27 16:00:00+00:00,2021-04-27 16:45:00+00:00,2021-04-27 22:00:00+00:00,2639.585,1.1712697261122123,0.6699491166908936,TIME_EXIT,2675.28,2532.5,2021-04-27 15:45:00+00:00,285.0,2021-04-27 16:00:00+00:00,0.0,45.0,2545.59,2665.98,0.047293554735837295,UP_REF,True
external,960,16:00,2021-04-28 11:00:00+00:00,2021-04-28 16:00:00+00:00,2021-04-28 18:45:00+00:00,2021-04-28 22:00:00+00:00,2711.9125,7.944203583264597,7.436113424760649,TIME_EXIT,2737.64,2634.73,2021-04-28 12:15:00+00:00,75.0,2021-04-28 18:10:00+00:00,130.0,165.0,2635.87,2683.37,0.018020615584228405,UP_REF,True
external,960,16:00,2021-05-11 11:00:00+00:00,2021-05-11 16:00:00+00:00,2021-05-11 16:30:00+00:00,2021-05-11 20:40:00+00:00,4027.6875,10.167478236581218,9.912322075543445,TARGET,4070.25,3900.0,2021-05-11 13:30:00+00:00,150.0,2021-05-11 16:05:00+00:00,5.0,30.0,4040.84,4024.1,-0.004142703002346093,DOWN_REF,True
external,960,16:00,2021-05-24 11:00:00+00:00,2021-05-24 16:00:00+00:00,2021-05-24 16:15:00+00:00,2021-05-24 18:35:00+00:00,2460.6875,27.36155037972117,27.097801478981623,TARGET,2529.0,2255.75,2021-05-24 15:30:00+00:00,270.0,2021-05-24 16:00:00+00:00,0.0,15.0,2262.46,2508.87,0.10891242276106539,UP_REF,True
external,960,16:00,2021-07-08 11:00:00+00:00,2021-07-08 16:00:00+00:00,2021-07-08 16:35:00+00:00,2021-07-08 21:20:00+00:00,2164.4975,-8.073259035873182,-8.565339736486921,CLOSE_INVALIDATION,2178.19,2123.42,2021-07-08 12:30:00+00:00,90.0,2021-07-08 16:00:00+00:00,0.0,35.0,2162.27,2172.73,0.004837508729252038,UP_REF,True
external,960,16:00,2021-07-20 11:00:00+00:00,2021-07-20 16:00:00+00:00,2021-07-20 16:10:00+00:00,2021-07-20 22:00:00+00:00,1792.9499999999998,-2.7174098552664057,-3.214843728474514,TIME_EXIT,1812.6,1734.0,2021-07-20 15:30:00+00:00,270.0,2021-07-20 16:00:00+00:00,0.0,10.0,1754.74,1803.87,0.02799844991280742,UP_REF,True
external,960,16:00,2021-07-22 11:00:00+00:00,2021-07-22 16:00:00+00:00,2021-07-22 16:15:00+00:00,2021-07-22 22:00:00+00:00,2020.5625,-4.758316062977485,-5.253710049920968,TIME_EXIT,2045.75,1945.0,2021-07-22 15:55:00+00:00,295.0,2021-07-22 16:00:00+00:00,0.0,15.0,1980.54,2033.07,0.026523069465903326,UP_REF,True
external,960,16:00,2021-07-29 11:00:00+00:00,2021-07-29 16:00:00+00:00,2021-07-29 16:40:00+00:00,2021-07-29 22:00:00+00:00,2323.0875,-3.0338870145873327,-3.5310045687956144,TIME_EXIT,2337.27,2280.54,2021-07-29 15:10:00+00:00,250.0,2021-07-29 16:20:00+00:00,20.0,40.0,2309.96,2322.05,0.005233856863322339,UP_REF,True
external,960,16:00,2021-08-09 11:00:00+00:00,2021-08-09 16:00:00+00:00,2021-08-09 16:10:00+00:00,2021-08-09 20:50:00+00:00,3153.3125,-10.009339385170335,-10.499484972991235,CLOSE_INVALIDATION,3177.75,3080.0,2021-08-09 15:35:00+00:00,275.0,2021-08-09 16:00:00+00:00,0.0,10.0,3102.18,3168.51,0.02138173800359766,UP_REF,True
external,960,16:00,2021-09-09 11:00:00+00:00,2021-09-09 16:00:00+00:00,2021-09-09 17:55:00+00:00,2021-09-09 22:00:00+00:00,3515.265,-8.155460825855265,-8.64745936575938,TIME_EXIT,3557.02,3390.0,2021-09-09 13:20:00+00:00,140.0,2021-09-09 16:40:00+00:00,40.0,115.0,3470.41,3524.48,0.015580291665826307,UP_REF,True
external,960,16:00,2021-10-14 11:00:00+00:00,2021-10-14 16:00:00+00:00,2021-10-14 16:40:00+00:00,2021-10-14 22:00:00+00:00,3783.115,-0.7138947666143088,-1.213331153654062,TIME_EXIT,3830.0,3642.46,2021-10-14 15:20:00+00:00,260.0,2021-10-14 16:20:00+00:00,20.0,40.0,3642.81,3812.15,0.04648609178079566,UP_REF,True
external,960,16:00,2021-10-29 11:00:00+00:00,2021-10-29 16:00:00+00:00,2021-10-29 16:40:00+00:00,2021-10-29 22:00:00+00:00,4410.514999999999,0.5811779350030747,0.08044712247441443,TIME_EXIT,4454.58,4278.32,2021-10-29 15:55:00+00:00,295.0,2021-10-29 16:00:00+00:00,0.0,40.0,4335.96,4444.49,0.025030212455834366,UP_REF,True
external,960,16:00,2021-11-25 11:00:00+00:00,2021-11-25 16:00:00+00:00,2021-11-25 16:25:00+00:00,2021-11-25 22:00:00+00:00,4469.29,3.2101931179225445,2.7068346040616924,TIME_EXIT,4506.19,4358.59,2021-11-25 15:05:00+00:00,245.0,2021-11-25 16:00:00+00:00,0.0,25.0,4368.88,4479.11,0.02523072274816429,UP_REF,True
external,960,16:00,2021-12-23 11:00:00+00:00,2021-12-23 16:00:00+00:00,2021-12-23 16:30:00+00:00,2021-12-23 16:50:00+00:00,3953.3525,2.412170177083795,2.160889732217797,TARGET,3964.47,3920.0,2021-12-23 13:00:00+00:00,120.0,2021-12-23 16:05:00+00:00,5.0,30.0,3941.14,3948.3,0.0018167332294718452,UP_REF,True
development,300,05:00,2022-03-28 00:00:00+00:00,2022-03-28 05:00:00+00:00,2022-03-28 05:35:00+00:00,2022-03-28 09:50:00+00:00,3321.805,4.366986623236491,4.114729258607186,TARGET,3337.64,3274.3,2022-03-28 00:30:00+00:00,30.0,2022-03-28 05:10:00+00:00,10.0,35.0,3295.01,3317.32,0.006770844398044318,UP_REF,True
development,300,05:00,2022-03-31 00:00:00+00:00,2022-03-31 05:00:00+00:00,2022-03-31 10:15:00+00:00,2022-03-31 11:00:00+00:00,3411.7675,0.17777969923211712,-0.3225479166590214,TIME_EXIT,3423.24,3377.35,2022-03-31 01:55:00+00:00,115.0,2022-03-31 10:00:00+00:00,300.0,315.0,3385.09,3390.01,0.0014534325527533198,UP_REF,True
development,300,05:00,2022-04-13 00:00:00+00:00,2022-04-13 05:00:00+00:00,2022-04-13 06:35:00+00:00,2022-04-13 11:00:00+00:00,3050.3975,-3.4713210327507067,-3.968001371548446,TIME_EXIT,3065.8,3004.19,2022-04-13 03:20:00+00:00,200.0,2022-04-13 05:55:00+00:00,55.0,95.0,3026.31,3058.11,0.010507846188923198,UP_REF,True
development,300,05:00,2022-04-20 00:00:00+00:00,2022-04-20 05:00:00+00:00,2022-04-20 06:15:00+00:00,2022-04-20 10:30:00+00:00,3096.1275,2.84356797321812,2.5920719372495964,TARGET,3106.17,3066.0,2022-04-20 00:25:00+00:00,25.0,2022-04-20 06:05:00+00:00,65.0,75.0,3100.43,3085.07,-0.004954151520917938,DOWN_REF,True
development,300,05:00,2022-04-28 00:00:00+00:00,2022-04-28 05:00:00+00:00,2022-04-28 07:55:00+00:00,2022-04-28 08:30:00+00:00,2902.7174999999997,3.707358018822116,3.455430303670193,TARGET,2914.64,2866.95,2022-04-28 01:50:00+00:00,110.0,2022-04-28 07:45:00+00:00,165.0,175.0,2887.57,2890.39,0.0009765997014790084,UP_REF,True
development,300,05:00,2022-05-02 00:00:00+00:00,2022-05-02 05:00:00+00:00,2022-05-02 06:50:00+00:00,2022-05-02 09:50:00+00:00,2856.2925,-6.817847611895456,-7.311183096541207,CLOSE_INVALIDATION,2868.0,2821.17,2022-05-02 04:50:00+00:00,290.0,2022-05-02 06:00:00+00:00,60.0,110.0,2823.38,2855.17,0.011259554151407114,UP_REF,True
development,300,05:00,2022-05-19 00:00:00+00:00,2022-05-19 05:00:00+00:00,2022-05-19 07:20:00+00:00,2022-05-19 11:00:00+00:00,1952.925,-3.8192301291652293,-4.315562732734246,TIME_EXIT,1970.0,1901.7,2022-05-19 03:05:00+00:00,185.0,2022-05-19 06:55:00+00:00,115.0,140.0,1914.19,1947.22,0.01725534037895926,UP_REF,True
development,300,05:00,2022-06-02 00:00:00+00:00,2022-06-02 05:00:00+00:00,2022-06-02 07:35:00+00:00,2022-06-02 11:00:00+00:00,1826.7925,0.23430849425971656,-0.2660756221763313,TIME_EXIT,1835.35,1801.12,2022-06-02 04:15:00+00:00,255.0,2022-06-02 07:25:00+00:00,145.0,155.0,1817.16,1815.84,-0.0007264082414317752,DOWN_REF,True
development,300,05:00,2022-06-17 00:00:00+00:00,2022-06-17 05:00:00+00:00,2022-06-17 07:55:00+00:00,2022-06-17 11:00:00+00:00,1100.025,1.4249585236698175,0.9233843522320043,TIME_EXIT,1116.7,1050.0,2022-06-17 02:00:00+00:00,120.0,2022-06-17 07:20:00+00:00,140.0,175.0,1067.77,1085.76,0.016848197645560337,UP_REF,True
development,300,05:00,2022-06-21 00:00:00+00:00,2022-06-21 05:00:00+00:00,2022-06-21 05:30:00+00:00,2022-06-21 05:45:00+00:00,1135.0075,7.346644845959216,7.092898396760816,TARGET,1143.8,1108.63,2022-06-21 01:10:00+00:00,70.0,2022-06-21 05:20:00+00:00,20.0,30.0,1127.82,1130.55,0.0024205990317605064,UP_REF,True
development,300,05:00,2022-07-05 00:00:00+00:00,2022-07-05 05:00:00+00:00,2022-07-05 05:35:00+00:00,2022-07-05 06:15:00+00:00,1158.73,4.614110275905481,4.361729411199899,TARGET,1164.54,1141.3,2022-07-05 04:15:00+00:00,255.0,2022-07-05 05:20:00+00:00,20.0,35.0,1150.23,1150.53,0.0002608174017371123,UP_REF,True
development,300,05:00,2022-07-06 00:00:00+00:00,2022-07-06 05:00:00+00:00,2022-07-06 10:00:00+00:00,2022-07-06 11:00:00+00:00,1143.0025,-1.608440051530979,-2.1069823403349504,TIME_EXIT,1153.66,1111.03,2022-07-06 02:10:00+00:00,130.0,2022-07-06 09:20:00+00:00,260.0,300.0,1131.81,1132.0,0.00016787269948137507,UP_REF,True
development,300,05:00,2022-07-29 00:00:00+00:00,2022-07-29 05:00:00+00:00,2022-07-29 10:10:00+00:00,2022-07-29 11:00:00+00:00,1731.6399999999999,-3.58772955117691,-4.084293539631456,TIME_EXIT,1743.74,1695.34,2022-07-29 04:50:00+00:00,290.0,2022-07-29 06:35:00+00:00,95.0,310.0,1723.83,1739.49,0.00908442247785457,UP_REF,True
development,300,05:00,2022-08-04 00:00:00+00:00,2022-08-04 05:00:00+00:00,2022-08-04 05:25:00+00:00,2022-08-04 06:25:00+00:00,1648.0324999999998,-8.871465216857045,-9.362748110193431,CLOSE_INVALIDATION,1659.11,1614.8,2022-08-04 01:35:00+00:00,95.0,2022-08-04 05:00:00+00:00,0.0,25.0,1617.37,1654.03,0.02266642759541737,UP_REF,True
development,300,05:00,2022-08-18 00:00:00+00:00,2022-08-18 05:00:00+00:00,2022-08-18 10:15:00+00:00,2022-08-18 11:00:00+00:00,1853.7775,-2.184869003966183,-2.682835151888207,TIME_EXIT,1865.0,1820.11,2022-08-18 02:05:00+00:00,125.0,2022-08-18 10:05:00+00:00,305.0,315.0,1833.55,1843.35,0.005344822884568057,UP_REF,True
development,300,05:00,2022-09-06 00:00:00+00:00,2022-09-06 05:00:00+00:00,2022-09-06 07:30:00+00:00,2022-09-06 11:00:00+00:00,1660.0725,0.41848834915343447,-0.08207985509360827,TIME_EXIT,1675.4,1614.09,2022-09-06 01:00:00+00:00,60.0,2022-09-06 06:45:00+00:00,105.0,150.0,1616.93,1639.1,0.01371116869623279,UP_REF,True
development,300,05:00,2022-09-13 00:00:00+00:00,2022-09-13 05:00:00+00:00,2022-09-13 07:00:00+00:00,2022-09-13 10:45:00+00:00,1711.295,7.100168001425833,6.846544729061388,TARGET,1724.13,1672.79,2022-09-13 04:20:00+00:00,260.0,2022-09-13 06:40:00+00:00,100.0,120.0,1715.15,1712.58,-0.0014984112176777975,DOWN_REF,True
development,300,05:00,2022-09-14 00:00:00+00:00,2022-09-14 05:00:00+00:00,2022-09-14 06:40:00+00:00,2022-09-14 11:00:00+00:00,1600.5,-1.1778819119025337,-1.6768545436747102,TIME_EXIT,1618.0,1548.0,2022-09-14 04:50:00+00:00,290.0,2022-09-14 05:10:00+00:00,10.0,100.0,1571.91,1616.58,0.028417657499475002,UP_REF,True
development,300,05:00,2022-10-03 00:00:00+00:00,2022-10-03 05:00:00+00:00,2022-10-03 06:40:00+00:00,2022-10-03 11:00:00+00:00,1290.12,2.219911326078306,1.7175425991157849,TIME_EXIT,1300.0,1260.48,2022-10-03 02:00:00+00:00,120.0,2022-10-03 06:05:00+00:00,65.0,100.0,1275.95,1287.19,0.008809122614522602,UP_REF,True
development,300,05:00,2022-10-17 00:00:00+00:00,2022-10-17 05:00:00+00:00,2022-10-17 05:20:00+00:00,2022-10-17 06:10:00+00:00,1304.6374999999998,2.062369815370291,1.8112641832786607,TARGET,1307.85,1295.0,2022-10-17 01:55:00+00:00,115.0,2022-10-17 05:10:00+00:00,10.0,20.0,1305.52,1304.27,-0.0009574728843678715,DOWN_REF,True
development,300,05:00,2022-11-01 00:00:00+00:00,2022-11-01 05:00:00+00:00,2022-11-01 10:00:00+00:00,2022-11-01 11:00:00+00:00,1595.375,2.895463449032421,2.392419507554156,TIME_EXIT,1604.5,1568.0,2022-11-01 03:00:00+00:00,180.0,2022-11-01 09:45:00+00:00,285.0,300.0,1572.0,1588.96,0.010788804071246938,UP_REF,True
development,300,05:00,2022-11-23 00:00:00+00:00,2022-11-23 05:00:00+00:00,2022-11-23 08:20:00+00:00,2022-11-23 10:55:00+00:00,1160.0025,9.080583015984866,8.825970030969366,TARGET,1171.0,1127.01,2022-11-23 04:00:00+00:00,240.0,2022-11-23 08:00:00+00:00,180.0,200.0,1139.11,1163.21,0.021156868081221525,UP_REF,True
development,300,05:00,2022-12-05 00:00:00+00:00,2022-12-05 05:00:00+00:00,2022-12-05 05:15:00+00:00,2022-12-05 11:00:00+00:00,1296.9199999999998,-1.0399777935415795,-1.5390882605144536,TIME_EXIT,1303.86,1276.1,2022-12-05 04:55:00+00:00,295.0,2022-12-05 05:05:00+00:00,5.0,15.0,1278.82,1300.21,0.01672635711046122,UP_REF,True
development,300,05:00,2023-01-10 00:00:00+00:00,2023-01-10 05:00:00+00:00,2023-01-10 08:40:00+00:00,2023-01-10 10:30:00+00:00,1326.415,2.0313657490303565,1.7802756112248024,TARGET,1329.64,1316.74,2023-01-10 02:40:00+00:00,160.0,2023-01-10 08:25:00+00:00,205.0,220.0,1320.32,1328.04,0.0058470673776054305,UP_REF,True
development,300,05:00,2023-02-17 00:00:00+00:00,2023-02-17 05:00:00+00:00,2023-02-17 09:50:00+00:00,2023-02-17 11:00:00+00:00,1660.6875,0.7960407963569341,0.2950952283446554,TIME_EXIT,1670.48,1631.31,2023-02-17 03:30:00+00:00,210.0,2023-02-17 09:00:00+00:00,240.0,290.0,1638.99,1659.13,0.012288055448782531,UP_REF,True
development,300,05:00,2023-03-16 00:00:00+00:00,2023-03-16 05:00:00+00:00,2023-03-16 08:05:00+00:00,2023-03-16 10:50:00+00:00,1652.6175,3.758554535456549,3.5066012348392133,TARGET,1659.49,1632.0,2023-03-16 01:15:00+00:00,75.0,2023-03-16 07:40:00+00:00,160.0,185.0,1649.82,1640.29,-0.0057763877271459485,DOWN_REF,True
development,300,05:00,2023-03-17 00:00:00+00:00,2023-03-17 05:00:00+00:00,2023-03-17 07:20:00+00:00,2023-03-17 10:45:00+00:00,1709.1425,8.878044399457673,8.623532633141151,TARGET,1725.0,1661.57,2023-03-17 02:20:00+00:00,140.0,2023-03-17 06:55:00+00:00,115.0,140.0,1672.57,1702.52,0.01790657491166292,UP_REF,True
development,300,05:00,2023-03-22 00:00:00+00:00,2023-03-22 05:00:00+00:00,2023-03-22 06:00:00+00:00,2023-03-22 11:00:00+00:00,1799.31,-3.151054570918787,-3.6480550161252396,TIME_EXIT,1806.86,1776.66,2023-03-22 03:15:00+00:00,195.0,2023-03-22 05:25:00+00:00,25.0,60.0,1800.13,1800.29,8.888246959926072e-05,UP_REF,True
development,300,05:00,2023-04-10 00:00:00+00:00,2023-04-10 05:00:00+00:00,2023-04-10 05:55:00+00:00,2023-04-10 11:00:00+00:00,1858.2175,0.1253690700900426,-0.37490616136430754,TIME_EXIT,1862.61,1845.04,2023-04-10 01:25:00+00:00,85.0,2023-04-10 05:40:00+00:00,40.0,55.0,1857.84,1855.85,-0.0010711363734229318,DOWN_REF,True
development,300,05:00,2023-04-13 00:00:00+00:00,2023-04-13 05:00:00+00:00,2023-04-13 06:25:00+00:00,2023-04-13 07:55:00+00:00,1914.5025,2.471503171189338,2.2201930746519998,TARGET,1920.0,1898.01,2023-04-13 01:30:00+00:00,90.0,2023-04-13 06:00:00+00:00,60.0,85.0,1916.86,1912.38,-0.0023371555564828395,DOWN_REF,True
development,300,05:00,2023-04-28 00:00:00+00:00,2023-04-28 05:00:00+00:00,2023-04-28 06:00:00+00:00,2023-04-28 07:45:00+00:00,1913.0425,1.6686942396731523,1.417785346999723,TARGET,1917.0,1901.17,2023-04-28 04:55:00+00:00,295.0,2023-04-28 05:35:00+00:00,35.0,60.0,1907.68,1912.87,0.0027205820682714155,UP_REF,True
development,300,05:00,2023-06-26 00:00:00+00:00,2023-06-26 05:00:00+00:00,2023-06-26 07:25:00+00:00,2023-06-26 11:00:00+00:00,1894.0,-4.998732840549125,-5.493886530863346,TIME_EXIT,1904.0,1864.0,2023-06-26 01:20:00+00:00,80.0,2023-06-26 07:10:00+00:00,130.0,145.0,1898.26,1876.95,-0.011226070190595516,DOWN_REF,True
development,300,05:00,2023-06-29 00:00:00+00:00,2023-06-29 05:00:00+00:00,2023-06-29 05:30:00+00:00,2023-06-29 07:15:00+00:00,1838.585,1.6967211197742142,1.4457982206638857,TARGET,1842.44,1827.02,2023-06-29 01:20:00+00:00,80.0,2023-06-29 05:20:00+00:00,20.0,30.0,1827.26,1839.04,0.006446811072315928,UP_REF,True
development,300,05:00,2023-08-23 00:00:00+00:00,2023-08-23 05:00:00+00:00,2023-08-23 06:35:00+00:00,2023-08-23 06:50:00+00:00,1638.625,1.6596536730490556,1.4087492983999144,TARGET,1642.0,1628.5,2023-08-23 01:20:00+00:00,80.0,2023-08-23 06:25:00+00:00,85.0,95.0,1634.49,1637.15,0.0016274189502536451,UP_REF,True
development,300,05:00,2023-09-26 00:00:00+00:00,2023-09-26 05:00:00+00:00,2023-09-26 08:35:00+00:00,2023-09-26 09:45:00+00:00,1591.8075,0.9585185394591192,0.7079645571805407,TARGET,1593.97,1585.32,2023-09-26 03:25:00+00:00,205.0,2023-09-26 06:10:00+00:00,70.0,215.0,1587.68,1590.84,0.0019903255063991043,UP_REF,True
development,300,05:00,2023-12-19 00:00:00+00:00,2023-12-19 05:00:00+00:00,2023-12-19 09:00:00+00:00,2023-12-19 11:00:00+00:00,2244.7825000000003,-0.8304425929906875,-1.3297624904489598,TIME_EXIT,2255.48,2212.69,2023-12-19 02:00:00+00:00,120.0,2023-12-19 08:10:00+00:00,190.0,240.0,2220.49,2238.05,0.007908164414160979,UP_REF,True
development,300,05:00,2024-01-03 00:00:00+00:00,2024-01-03 05:00:00+00:00,2024-01-03 09:45:00+00:00,2024-01-03 11:00:00+00:00,2377.5750000000003,-2.7711134243925013,-3.2684936208698274,TIME_EXIT,2387.28,2348.46,2024-01-03 02:10:00+00:00,130.0,2024-01-03 09:35:00+00:00,275.0,285.0,2356.92,2372.44,0.006584864993296247,UP_REF,True
development,300,05:00,2024-01-12 00:00:00+00:00,2024-01-12 05:00:00+00:00,2024-01-12 06:30:00+00:00,2024-01-12 08:40:00+00:00,2614.0975,-5.485407105128948,-5.980074364394117,CLOSE_INVALIDATION,2625.1,2581.09,2024-01-12 01:25:00+00:00,85.0,2024-01-12 06:20:00+00:00,80.0,90.0,2618.6,2594.9,-0.00905063774536008,DOWN_REF,True
development,300,05:00,2024-01-16 00:00:00+00:00,2024-01-16 05:00:00+00:00,2024-01-16 05:55:00+00:00,2024-01-16 09:30:00+00:00,2531.2525,3.055799056000908,2.8041969575221652,TARGET,2540.0,2505.01,2024-01-16 04:00:00+00:00,240.0,2024-01-16 05:40:00+00:00,40.0,55.0,2512.2,2530.99,0.007479500039805798,UP_REF,True
development,300,05:00,2024-03-08 00:00:00+00:00,2024-03-08 05:00:00+00:00,2024-03-08 07:50:00+00:00,2024-03-08 11:00:00+00:00,3927.1725,2.5305435399132885,2.027864335975305,TIME_EXIT,3947.36,3866.61,2024-03-08 01:05:00+00:00,65.0,2024-03-08 07:35:00+00:00,155.0,170.0,3871.69,3903.62,0.008247044572266882,UP_REF,True
development,300,05:00,2024-04-16 00:00:00+00:00,2024-04-16 05:00:00+00:00,2024-04-16 08:40:00+00:00,2024-04-16 11:00:00+00:00,3083.7475,-5.899396432425141,-6.393649909254329,TIME_EXIT,3119.52,2976.43,2024-04-16 04:45:00+00:00,285.0,2024-04-16 07:30:00+00:00,150.0,220.0,3100.76,3024.8,-0.02449722003637822,DOWN_REF,True
development,300,05:00,2024-05-23 00:00:00+00:00,2024-05-23 05:00:00+00:00,2024-05-23 07:00:00+00:00,2024-05-23 07:40:00+00:00,3783.7924999999996,3.6164728906250114,3.3645905953274107,TARGET,3798.99,3738.2,2024-05-23 04:45:00+00:00,285.0,2024-05-23 06:50:00+00:00,110.0,120.0,3740.25,3793.25,0.014170175790388262,UP_REF,True
development,300,05:00,2024-06-25 00:00:00+00:00,2024-06-25 05:00:00+00:00,2024-06-25 05:40:00+00:00,2024-06-25 11:00:00+00:00,3378.9300000000003,-0.7876966968833773,-1.2870593188754493,TIME_EXIT,3393.38,3335.58,2024-06-25 04:50:00+00:00,290.0,2024-06-25 05:00:00+00:00,0.0,40.0,3351.99,3389.59,0.011217217235135024,UP_REF,True
development,300,05:00,2024-07-09 00:00:00+00:00,2024-07-09 05:00:00+00:00,2024-07-09 07:15:00+00:00,2024-07-09 08:45:00+00:00,3064.2025,6.3056599555676,6.052433738698304,TARGET,3084.75,3002.56,2024-07-09 04:30:00+00:00,270.0,2024-07-09 06:30:00+00:00,90.0,135.0,3017.51,3069.21,0.017133331786804318,UP_REF,True
development,300,05:00,2024-09-27 00:00:00+00:00,2024-09-27 05:00:00+00:00,2024-09-27 05:30:00+00:00,2024-09-27 06:05:00+00:00,2640.2075,2.880992118990578,2.6294773803004605,TARGET,2648.87,2614.22,2024-09-27 04:30:00+00:00,270.0,2024-09-27 05:10:00+00:00,10.0,30.0,2631.16,2644.56,0.00509281077547552,UP_REF,True
development,300,05:00,2024-10-11 00:00:00+00:00,2024-10-11 05:00:00+00:00,2024-10-11 07:40:00+00:00,2024-10-11 10:10:00+00:00,2407.45,3.288550125651724,3.036831709796806,TARGET,2416.33,2380.81,2024-10-11 03:40:00+00:00,220.0,2024-10-11 06:35:00+00:00,95.0,160.0,2385.24,2407.97,0.009529439385554506,UP_REF,True
development,300,05:00,2024-10-16 00:00:00+00:00,2024-10-16 05:00:00+00:00,2024-10-16 10:30:00+00:00,2024-10-16 11:00:00+00:00,2619.2625,-1.095329315026638,-1.594384458139963,TIME_EXIT,2629.68,2588.01,2024-10-16 02:10:00+00:00,130.0,2024-10-16 10:15:00+00:00,315.0,330.0,2606.54,2613.24,0.0025704573879548054,UP_REF,True
development,300,05:00,2024-10-24 00:00:00+00:00,2024-10-24 05:00:00+00:00,2024-10-24 06:55:00+00:00,2024-10-24 09:05:00+00:00,2547.7200000000003,-7.408226963716558,-7.900972364052617,CLOSE_INVALIDATION,2561.04,2507.76,2024-10-24 01:10:00+00:00,70.0,2024-10-24 06:05:00+00:00,65.0,115.0,2523.85,2552.68,0.011423024347722688,UP_REF,True
development,300,05:00,2024-11-06 00:00:00+00:00,2024-11-06 05:00:00+00:00,2024-11-06 08:00:00+00:00,2024-11-06 11:00:00+00:00,2582.79,7.655242586505361,7.147441244589836,TIME_EXIT,2637.32,2419.2,2024-11-06 03:05:00+00:00,185.0,2024-11-06 07:30:00+00:00,150.0,180.0,2421.41,2583.6,0.06698163466740459,UP_REF,True
development,300,05:00,2024-11-20 00:00:00+00:00,2024-11-20 05:00:00+00:00,2024-11-20 09:30:00+00:00,2024-11-20 11:00:00+00:00,3119.5575,-1.6978603535918064,-2.196313266781535,TIME_EXIT,3134.89,3073.56,2024-11-20 03:20:00+00:00,200.0,2024-11-20 09:20:00+00:00,260.0,270.0,3109.33,3100.4,-0.002872001363637744,DOWN_REF,True
development,300,05:00,2024-12-11 00:00:00+00:00,2024-12-11 05:00:00+00:00,2024-12-11 07:50:00+00:00,2024-12-11 11:00:00+00:00,3651.57,7.233702763468863,6.726322750711788,TIME_EXIT,3681.21,3562.65,2024-12-11 04:00:00+00:00,240.0,2024-12-11 07:05:00+00:00,125.0,170.0,3628.41,3668.19,0.010963479871348714,UP_REF,True
