rule,partition,weeks,n,coverage,tp,sl,time,wr,exp,pf,max_ls,wilson
PDL|FAILED_AUCTION|RAW,reference_validation,81,39,0.48148148148148145,13,25,1,0.3333333333333333,-0.003105198780287716,0.517716348153565,8,0.20632766106915157
PDL|FAILED_AUCTION|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|FAILED_AUCTION|FLOW,development,156,13,0.08333333333333333,5,8,0,0.38461538461538464,-0.0023076923076922867,0.6250000000000016,2,0.17709446581236818
PWH|FAILED_AUCTION|FLOW,external,103,8,0.07766990291262135,3,5,0,0.375,-0.0025000000000000005,0.599999999999998,2,0.13684175946152105
PWH|FAILED_AUCTION|FLOW,reference_validation,81,6,0.07407407407407407,3,3,0,0.5,1.734723475976807e-18,1.0000000000000004,2,0.1876128068994087
PWH|FAILED_AUCTION|FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|FAILED_AUCTION|RAW,development,156,16,0.10256410256410256,6,10,0,0.375,-0.0024999999999999797,0.6000000000000013,3,0.18480982554752803
PWH|FAILED_AUCTION|RAW,external,103,10,0.0970873786407767,4,6,0,0.4,-0.002,0.666666666666665,2,0.16817758120350967
PWH|FAILED_AUCTION|RAW,reference_validation,81,12,0.14814814814814814,6,6,0,0.5,1.4456028966473393e-18,1.0000000000000002,3,0.2537781703934222
PWH|FAILED_AUCTION|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|FAILED_AUCTION|FLOW,development,156,5,0.03205128205128205,3,2,0,0.6,0.002000000000000059,1.5000000000000173,2,0.23071993220883702
PWL|FAILED_AUCTION|FLOW,external,103,4,0.038834951456310676,1,3,0,0.25,-0.004999999999999975,0.3333333333333359,2,0.045586062644636216
PWL|FAILED_AUCTION|FLOW,reference_validation,81,7,0.08641975308641975,3,4,0,0.42857142857142855,-0.0014285714285713726,0.7500000000000087,4,0.15821692226262685
PWL|FAILED_AUCTION|FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|FAILED_AUCTION|RAW,development,156,12,0.07692307692307693,8,4,0,0.6666666666666666,0.003333333333333384,2.0000000000000173,1,0.3906175873976139
PWL|FAILED_AUCTION|RAW,external,103,9,0.08737864077669903,2,7,0,0.2222222222222222,-0.005555555555555528,0.2857142857142881,3,0.0632237623122272
PWL|FAILED_AUCTION|RAW,reference_validation,81,8,0.09876543209876543,4,4,0,0.5,5.724587470723463e-17,1.0000000000000115,4,0.2152125268244419
PWL|FAILED_AUCTION|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
W1_VAH|AQ10_NIR1|PERSIST,development,156,41,0.26282051282051283,22,19,0,0.5365853658536586,0.0007317073170732282,1.1578947368421184,4,0.38746215345974366
W1_VAH|AQ10_NIR1|PERSIST,external,103,28,0.27184466019417475,19,9,0,0.6785714285714286,0.0035714285714286203,2.1111111111111276,3,0.4933850455563118
W1_VAH|AQ10_NIR1|PERSIST,reference_validation,81,21,0.25925925925925924,10,11,0,0.47619047619047616,-0.0004761904761904088,0.9090909090909213,4,0.28343712296762946
W1_VAH|AQ10_NIR1|PERSIST,august,2,1,0.5,0,1,0,0.0,-0.009999999999999952,0.0,1,0.0
W1_VAH|AQ10_NIR1|RAW,development,156,68,0.4358974358974359,41,27,0,0.6029411764705882,0.002058823529411827,1.5185185185185373,3,0.4841583838253139
W1_VAH|AQ10_NIR1|RAW,external,103,53,0.5145631067961165,28,25,0,0.5283018867924528,0.000566037735849106,1.120000000000011,7,0.39659852300756443
W1_VAH|AQ10_NIR1|RAW,reference_validation,81,33,0.4074074074074074,21,12,0,0.6363636363636364,0.0027272727272727904,1.7500000000000215,2,0.46615872621534094
W1_VAH|AQ10_NIR1|RAW,august,2,2,1.0,0,2,0,0.0,-0.009999999999999952,0.0,2,0.0
W1_VAH|AQ10_NIR2|PERSIST,development,156,51,0.3269230769230769,27,24,0,0.5294117647058824,0.0005882352941177063,1.1250000000000135,3,0.39523071344726596
W1_VAH|AQ10_NIR2|PERSIST,external,103,24,0.23300970873786409,6,18,0,0.25,-0.004999999999999946,0.33333333333333715,5,0.11999203479342334
W1_VAH|AQ10_NIR2|PERSIST,reference_validation,81,13,0.16049382716049382,3,10,0,0.23076923076923078,-0.005384615384615333,0.30000000000000343,6,0.08179379092465708
W1_VAH|AQ10_NIR2|PERSIST,august,2,2,1.0,0,1,1,0.0,-0.00673775005307997,0.0,2,0.0
W1_VAH|AQ10_NIR2|RAW,development,156,63,0.40384615384615385,35,28,0,0.5555555555555556,0.0011111111111111746,1.2500000000000158,5,0.43319420640871287
W1_VAH|AQ10_NIR2|RAW,external,103,51,0.49514563106796117,19,32,0,0.37254901960784315,-0.002549019607843087,0.5937500000000063,5,0.25320329720990103
W1_VAH|AQ10_NIR2|RAW,reference_validation,81,30,0.37037037037037035,14,16,0,0.4666666666666667,-0.0006666666666666104,0.87500000000001,3,0.3023212722412823
W1_VAH|AQ10_NIR2|RAW,august,2,2,1.0,0,2,0,0.0,-0.009999999999999952,0.0,2,0.0
W1_VAH|AQ25_NIR1|PERSIST,development,156,36,0.23076923076923078,20,16,0,0.5555555555555556,0.0011111111111111692,1.2500000000000142,4,0.39580787316003413
W1_VAH|AQ25_NIR1|PERSIST,external,103,26,0.2524271844660194,18,8,0,0.6923076923076923,0.0038461538461538945,2.2500000000000164,3,0.5001138848576876
W1_VAH|AQ25_NIR1|PERSIST,reference_validation,81,16,0.19753086419753085,7,9,0,0.4375,-0.001249999999999937,0.7777777777777877,4,0.2309836333518552
W1_VAH|AQ25_NIR1|PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
W1_VAH|AQ25_NIR1|RAW,development,156,61,0.391025641025641,34,27,0,0.5573770491803278,0.0011475409836066153,1.2592592592592737,3,0.433031467004555
W1_VAH|AQ25_NIR1|RAW,external,103,51,0.49514563106796117,27,24,0,0.5294117647058824,0.0005882352941176938,1.1250000000000104,7,0.39523071344726596
W1_VAH|AQ25_NIR1|RAW,reference_validation,81,28,0.345679012345679,17,11,0,0.6071428571428571,0.0021428571428572024,1.545454545454563,3,0.42408726034906297
W1_VAH|AQ25_NIR1|RAW,august,2,2,1.0,0,2,0,0.0,-0.009999999999999952,0.0,2,0.0
