entry_name,target_name,risk_name,screen_pass,pooled_n,pooled_wr,pooled_pf,pooled_exp,pooled_net,wr_5,pf_5,exp_5,net_5
F95,E10,D60,False,98,0.7857142857142857,0.8137439735270979,-0.3470727816223402,-34.01313259898934,0.7551020408163265,0.6680151746322571,-0.6547463038301234,-64.1651377753521
F90,E10,D60,False,151,0.7748344370860927,0.7856428201525527,-0.5086470262553835,-76.8057009645629,0.7549668874172185,0.6700512176809337,-0.8202270083677407,-123.85427826352884
F85,E10,D60,False,160,0.74375,0.952191563021927,-0.1083860666118032,-17.34177065788851,0.74375,0.8212981848512786,-0.4276313419533901,-68.42101471254242
F80,E10,D60,False,149,0.7315436241610739,0.9999408353614503,-0.00014161522721423125,-0.021100668854920457,0.7114093959731543,0.870308391721549,-0.32793448937560166,-48.86223891696465
F75,E10,D60,False,138,0.6956521739130435,1.1833641126242334,0.42378638448257117,58.48252105859482,0.6884057971014492,1.0370759439399775,0.09125933420200665,12.593788119876917
