cohort_id,partition,date_utc,entry_bar_start,entry_px,entry_fraction,H,L,R,h2_bar_start,terminal,terminal_bar_start,terminal_completion,outcome_class,eventual_breakout,entry_to_terminal_min,entry_to_h2_min,entry_to_bo_min,min_pre_terminal_close_f,F90_breach,F90_breach_bar_start,F90_breach_min,F90_reclaim_F90_after,F90_reclaim_F90_bar_start,F90_h2_before_breach,F90_h2_same_breach_bar,F85_breach,F85_breach_bar_start,F85_breach_min,F85_reclaim_F90_after,F85_reclaim_F90_bar_start,F85_h2_before_breach,F85_h2_same_breach_bar,F80_breach,F80_breach_bar_start,F80_breach_min,F80_reclaim_F90_after,F80_reclaim_F90_bar_start,F80_h2_before_breach,F80_h2_same_breach_bar,F75_breach,F75_breach_bar_start,F75_breach_min,F75_reclaim_F90_after,F75_reclaim_F90_bar_start,F75_h2_before_breach,F75_h2_same_breach_bar,cp15_eligible,cp15_state,cp30_eligible,cp30_state,cp45_eligible,cp45_state,cp60_eligible,cp60_state
development|2022-09-08|2022-09-08 15:00:00+00:00,development,2022-09-08,2022-09-08 15:00:00+00:00,1642.59,0.9191532258064516,1646.6,1597.0,49.59999999999991,2022-09-08 15:05:00+00:00,STRICT_BREAKOUT,2022-09-08 19:55:00+00:00,2022-09-08 20:00:00+00:00,BREAKOUT_WINNER,True,300.0,10.0,300.0,0.3332661290322581,True,2022-09-08 15:00:00+00:00,5.0,True,2022-09-08 15:05:00+00:00,False,False,True,2022-09-08 15:25:00+00:00,30.0,True,2022-09-08 15:30:00+00:00,True,False,True,2022-09-08 15:25:00+00:00,30.0,True,2022-09-08 15:30:00+00:00,True,False,True,2022-09-08 15:35:00+00:00,40.0,True,2022-09-08 19:55:00+00:00,True,False,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO
development|2022-09-26|2022-09-26 13:50:00+00:00,development,2022-09-26,2022-09-26 13:50:00+00:00,1322.4,0.9393689986282628,1324.61,1288.16,36.44999999999982,2022-09-26 13:50:00+00:00,STRICT_BREAKOUT,2022-09-26 14:10:00+00:00,2022-09-26 14:15:00+00:00,BREAKOUT_WINNER,True,25.0,5.0,25.0,0.9152263374485615,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,True,H2_DONE_NO_BO,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE
development|2022-11-22|2022-11-22 13:45:00+00:00,development,2022-11-22,2022-11-22 13:45:00+00:00,1115.74,0.9121287128712874,1120.0,1071.52,48.48000000000002,2022-11-22 13:50:00+00:00,STRICT_BREAKOUT,2022-11-22 13:50:00+00:00,2022-11-22 13:55:00+00:00,BREAKOUT_WINNER,True,10.0,10.0,10.0,0.9319306930693079,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE
development|2022-12-29|2022-12-29 13:45:00+00:00,development,2022-12-29,2022-12-29 13:45:00+00:00,1202.45,0.9018920812894278,1203.85,1189.58,14.269999999999982,2022-12-29 14:30:00+00:00,STRICT_BREAKOUT,2022-12-29 15:05:00+00:00,2022-12-29 15:10:00+00:00,BREAKOUT_WINNER,True,85.0,50.0,85.0,0.701471618780659,True,2022-12-29 13:45:00+00:00,5.0,True,2022-12-29 14:30:00+00:00,False,False,True,2022-12-29 13:45:00+00:00,5.0,True,2022-12-29 14:30:00+00:00,False,False,True,2022-12-29 13:50:00+00:00,10.0,True,2022-12-29 14:30:00+00:00,False,False,True,2022-12-29 13:55:00+00:00,15.0,True,2022-12-29 14:30:00+00:00,False,False,True,NO_H2_NO_BO,True,NO_H2_NO_BO,True,NO_H2_NO_BO,True,H2_DONE_NO_BO
development|2023-01-09|2023-01-09 15:35:00+00:00,development,2023-01-09,2023-01-09 15:35:00+00:00,1326.25,0.9146341463414634,1328.0,1307.5,20.5,2023-01-09 15:40:00+00:00,STRICT_BREAKOUT,2023-01-09 15:40:00+00:00,2023-01-09 15:45:00+00:00,BREAKOUT_WINNER,True,10.0,10.0,10.0,0.9819512195122004,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE
development|2023-01-26|2023-01-26 14:30:00+00:00,development,2023-01-26,2023-01-26 14:30:00+00:00,1617.16,0.947695683979523,1618.59,1591.25,27.33999999999992,2023-01-26 14:30:00+00:00,OPPOSITE_BREAK,2023-01-26 15:55:00+00:00,2023-01-26 16:00:00+00:00,NON_BREAKOUT_OPPOSITE,False,90.0,5.0,,-0.0676664228236984,True,2023-01-26 14:40:00+00:00,15.0,False,,True,False,True,2023-01-26 14:40:00+00:00,15.0,False,,True,False,True,2023-01-26 14:40:00+00:00,15.0,False,,True,False,True,2023-01-26 14:40:00+00:00,15.0,False,,True,False,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO
development|2023-02-15|2023-02-15 19:00:00+00:00,development,2023-02-15,2023-02-15 19:00:00+00:00,1590.75,0.9176356589147284,1595.0,1543.4,51.59999999999991,2023-02-15 19:10:00+00:00,STRICT_BREAKOUT,2023-02-15 19:10:00+00:00,2023-02-15 19:15:00+00:00,BREAKOUT_WINNER,True,15.0,15.0,15.0,0.8622093023255831,True,2023-02-15 19:00:00+00:00,5.0,True,2023-02-15 19:05:00+00:00,False,False,False,,,False,,False,False,False,,,False,,False,False,False,,,False,,False,False,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE
development|2023-03-21|2023-03-21 13:55:00+00:00,development,2023-03-21,2023-03-21 13:55:00+00:00,1813.65,0.9349635796045788,1819.9,1723.8,96.10000000000014,2023-03-21 14:00:00+00:00,NO_BREAK_BY_END,,2023-03-21 20:00:00+00:00,NON_BREAKOUT_TIME,False,365.0,10.0,,0.5856399583766898,True,2023-03-21 14:20:00+00:00,30.0,True,2023-03-21 14:35:00+00:00,True,False,True,2023-03-21 14:20:00+00:00,30.0,True,2023-03-21 14:35:00+00:00,True,False,True,2023-03-21 17:35:00+00:00,225.0,False,,True,False,True,2023-03-21 17:40:00+00:00,230.0,False,,True,False,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO,True,H2_DONE_NO_BO
development|2023-03-22|2023-03-22 14:30:00+00:00,development,2023-03-22,2023-03-22 14:30:00+00:00,1801.69,0.961828672880608,1802.55,1780.02,22.529999999999973,2023-03-22 14:30:00+00:00,STRICT_BREAKOUT,2023-03-22 14:40:00+00:00,2023-03-22 14:45:00+00:00,BREAKOUT_WINNER,True,15.0,5.0,15.0,0.8171327119396407,True,2023-03-22 14:30:00+00:00,5.0,True,2023-03-22 14:40:00+00:00,False,True,True,2023-03-22 14:35:00+00:00,10.0,True,2023-03-22 14:40:00+00:00,True,False,False,,,False,,False,False,False,,,False,,False,False,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE
development|2023-05-12|2023-05-12 13:55:00+00:00,development,2023-05-12,2023-05-12 13:55:00+00:00,1774.62,0.9081177520071292,1776.68,1754.26,22.420000000000076,2023-05-12 14:10:00+00:00,STRICT_BREAKOUT,2023-05-12 14:10:00+00:00,2023-05-12 14:15:00+00:00,BREAKOUT_WINNER,True,20.0,20.0,20.0,0.688670829616414,True,2023-05-12 13:55:00+00:00,5.0,True,2023-05-12 14:10:00+00:00,False,False,True,2023-05-12 13:55:00+00:00,5.0,True,2023-05-12 14:10:00+00:00,False,False,True,2023-05-12 14:00:00+00:00,10.0,True,2023-05-12 14:10:00+00:00,False,False,True,2023-05-12 14:00:00+00:00,10.0,True,2023-05-12 14:10:00+00:00,False,False,True,NO_H2_NO_BO,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE,False,NOT_ELIGIBLE
