character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1039,0.4359961501443696,-636.1537025319034,-0.6122749783752679,0.8245145024002296,929.611429680449,20,516,-0.5455336457757828,0.8528879591666189,523,-0.678123023540343,0.7927950898249533,-0.678123023540343,0,False
ALL,60,240,1039,0.43503368623676614,-1116.5166653326671,-1.0746069926204689,0.7699521261657896,1541.9208916675843,43,516,-1.640131402182755,0.6856727621704796,523,-0.5166517434156127,0.8749593547979146,-1.640131402182755,0,False
ALL,60,360,1039,0.4138594802694899,-1358.4759711598808,-1.3074840915879506,0.7727516400696248,1756.0440974893536,25,516,-2.2748746283857155,0.6518085684755381,523,-0.353041420483464,0.9291668843868532,-2.2748746283857155,0,False
ALL,60,480,1039,0.45332050048123196,-951.7717417734983,-0.9160459497338771,0.8531548400061192,1379.8681840843974,24,516,-2.1974619845587493,0.7021639737231639,523,0.34821920125968775,1.068097806278181,-2.1974619845587493,0,False
ALL,120,120,1038,0.43641618497109824,-635.9812548968055,-0.6126987041395043,0.8243990742514457,929.4389820453512,20,515,-0.5565756404334673,0.8502011768027318,523,-0.6679632888595981,0.7954974257319062,-0.6679632888595981,0,False
ALL,120,240,1038,0.43545279383429675,-1108.8782505257623,-1.0682834783485187,0.7711658056684081,1534.2824768606793,44,515,-1.6401759671477696,0.6860848501832975,523,-0.5051388670070004,0.8774041180990899,-1.6401759671477696,0,False
ALL,120,360,1038,0.41522157996146436,-1343.9898593754501,-1.2947879184734588,0.77466965614722,1741.5579857049227,25,515,-2.266127489100996,0.6531220156037137,523,-0.33830631450944043,0.9319503555192019,-2.266127489100996,0,False
ALL,120,480,1038,0.45375722543352603,-936.4963671126222,-0.9022122997231428,0.8551702866443441,1368.090897761959,25,515,-2.1788603839026726,0.704342864745761,523,0.3549077066869108,1.0694967136051077,-2.1788603839026726,0,False
ALL,180,120,1040,0.43653846153846154,-634.2051038226094,-0.6098125998294321,0.8250520310081144,927.662830971155,20,516,-0.5455336457757828,0.8528879591666189,524,-0.6731101958059262,0.793933535403403,-0.6731101958059262,0,False
ALL,180,240,1040,0.4346153846153846,-1117.448222432375,-1.0744694446465144,0.769804370934283,1542.8524487672921,44,516,-1.640131402182755,0.6856727621704796,524,-0.5174435475306741,0.874582337045481,-1.640131402182755,0,False
ALL,180,360,1040,0.41442307692307695,-1357.3938949719195,-1.3051864374729996,0.7729326517652709,1754.9620213013925,25,516,-2.2748746283857155,0.6518085684755381,524,-0.3503026464215468,0.9295819978646481,-2.2748746283857155,0,False
ALL,180,480,1040,0.4528846153846154,-952.4144580327617,-0.9157831327238093,0.8530702476906753,1379.8681840843974,25,516,-2.1974619845587493,0.7021639737231639,524,0.3463281030525824,1.0678411779063886,-2.1974619845587493,0,False
ALL,240,120,1040,0.43653846153846154,-634.2051038226094,-0.6098125998294321,0.8250520310081144,927.662830971155,20,516,-0.5455336457757828,0.8528879591666189,524,-0.6731101958059262,0.793933535403403,-0.6731101958059262,0,False
ALL,240,240,1040,0.4346153846153846,-1117.448222432375,-1.0744694446465144,0.769804370934283,1542.8524487672921,44,516,-1.640131402182755,0.6856727621704796,524,-0.5174435475306741,0.874582337045481,-1.640131402182755,0,False
ALL,240,360,1040,0.41442307692307695,-1357.3938949719195,-1.3051864374729996,0.7729326517652709,1754.9620213013925,25,516,-2.2748746283857155,0.6518085684755381,524,-0.3503026464215468,0.9295819978646481,-2.2748746283857155,0,False
ALL,240,480,1040,0.4528846153846154,-952.4144580327617,-0.9157831327238093,0.8530702476906753,1379.8681840843974,25,516,-2.1974619845587493,0.7021639737231639,524,0.3463281030525824,1.0678411779063886,-2.1974619845587493,0,False
ALL,360,120,1039,0.43695861405197306,-620.3379753591332,-0.5970529117989732,0.8282202233653353,913.7957025076787,20,516,-0.5455336457757828,0.8528879591666189,523,-0.6478826274164997,0.8004182879114096,-0.6478826274164997,0,False
ALL,360,240,1039,0.43503368623676614,-1107.183109082249,-1.0656237815998548,0.7714356682760242,1532.5873354171658,44,516,-1.640131402182755,0.6856727621704796,523,-0.4988055555563046,0.8787548329301769,-1.640131402182755,0,False
ALL,360,360,1039,0.41482194417709334,-1351.5777740651188,-1.3008448258567071,0.7736853945843614,1749.1459003945913,25,516,-2.2748746283857155,0.6518085684755381,523,-0.3398517510862135,0.931660738061292,-2.2748746283857155,0,False
ALL,360,480,1039,0.45332050048123196,-948.4339794433411,-0.9128334739589423,0.8535944158359197,1379.8681840843974,25,516,-2.1974619845587493,0.7021639737231639,523,0.35460115600186204,1.069432518115655,-2.1974619845587493,0,False
DRIVE_UP,60,120,498,0.43373493975903615,-496.3783968523205,-0.9967437687797601,0.717526634834417,654.6444146636294,17,241,-1.3710669180734836,0.6441091460787691,257,-0.6457247844226107,0.7997708173365156,-1.3710669180734836,0,False
DRIVE_UP,60,240,498,0.42771084337349397,-777.2001765034381,-1.560642924705699,0.6841240678208799,965.0956058771044,22,241,-2.90811485422739,0.49767100872971615,257,-0.29706029818925017,0.9283317001281405,-2.90811485422739,0,False
DRIVE_UP,60,360,498,0.39357429718875503,-890.5923746579488,-1.7883381017227886,0.7181187331114552,1059.459799155082,22,241,-3.639662207048893,0.5158057215494773,257,-0.05227152824578047,0.9900333636341582,-3.639662207048893,0,False
DRIVE_UP,60,480,498,0.44377510040160645,-761.2404879809565,-1.5285953573914788,0.7771803752889139,1029.227438929589,21,241,-4.270653273566757,0.5025214415322945,257,1.0427507819012916,1.1988756946854275,-4.270653273566757,0,False
DRIVE_UP,120,120,535,0.4373831775700935,-564.6399714366248,-1.0554018157693923,0.7126755255269138,733.3477059573859,16,254,-1.6179167005073374,0.6069689484580344,281,-0.5469364039422102,0.8328686768265074,-1.6179167005073374,0,False
DRIVE_UP,120,240,535,0.41682242990654206,-939.8449382135628,-1.7567195106795568,0.6615060573285894,1107.7247322857197,16,254,-2.992451190766433,0.5076826385596996,281,-0.6397236148003165,0.8541672917973387,-2.992451190766433,0,False
DRIVE_UP,120,360,535,0.41495327102803736,-669.8856330349308,-1.2521226785699642,0.7945239674679193,922.866833826157,25,254,-2.884891270186095,0.6059612820515257,281,0.22376067470582656,1.0448945168107717,-2.884891270186095,0,False
DRIVE_UP,120,480,535,0.4542056074766355,-584.6156800235468,-1.0927395888290594,0.8410948852937444,899.4245133442412,19,254,-3.005328508648565,0.6328567420167732,281,0.6360774418974681,1.1117213543872566,-3.005328508648565,0,False
DRIVE_UP,180,120,536,0.4123134328358209,-667.7592521514214,-1.2458195002825025,0.6679428281592488,820.6790424961905,18,252,-1.7509028414768313,0.5881707773840165,284,-0.797646958095986,0.7589041658042807,-1.7509028414768313,0,False
DRIVE_UP,180,240,536,0.3824626865671642,-1193.0229212793918,-2.225789032237671,0.5774435128467633,1328.1747948991,20,252,-3.244439744346925,0.4638487631485215,284,-1.3219158651548133,0.7108574187944142,-3.244439744346925,0,False
DRIVE_UP,180,360,536,0.3824626865671642,-1042.7020405090893,-1.945339627815465,0.6880601956466432,1148.4083005108155,25,252,-3.2531174775403446,0.5620245894406795,284,-0.7849170287638116,0.848446574051897,-3.2531174775403446,0,False
DRIVE_UP,180,480,536,0.4141791044776119,-1090.972681029354,-2.0353967929652126,0.7130735933382012,1111.486330357476,24,252,-3.924204874538945,0.5420063096299025,284,-0.3594121572026052,0.9378767878527583,-3.924204874538945,0,False
DRIVE_UP,240,120,562,0.4092526690391459,-835.8185022554574,-1.4872215342623796,0.6184496100693976,994.660814322372,18,267,-1.9222652445023805,0.5602852504588788,295,-1.0934701083841412,0.6847904452284734,-1.9222652445023805,0,False
DRIVE_UP,240,240,562,0.37544483985765126,-1312.7341622775743,-2.3358259115259328,0.5693212925965458,1535.7147974254922,26,267,-3.167554695334704,0.4894807754954546,295,-1.5830408766888422,0.6643780227173512,-3.167554695334704,0,False
DRIVE_UP,240,360,562,0.398576512455516,-1018.6142252489183,-1.8124808278450504,0.7074042909809793,1223.814776798502,26,267,-3.133522062603954,0.5787051988925778,295,-0.6168265577412291,0.8783176336726488,-3.133522062603954,0,False
DRIVE_UP,240,480,562,0.42170818505338076,-1078.4301135985124,-1.9189147928799153,0.7224168269967344,1104.8772010925018,19,267,-3.9824477658303414,0.5277757244581543,295,-0.051242576684105874,0.9907450982686481,-3.9824477658303414,0,False
DRIVE_UP,360,120,594,0.4225589225589226,-616.0712254402529,-1.0371569451856109,0.7147216301571961,755.5008419410997,21,280,-1.6135266936031194,0.6176786897701853,314,-0.5231966599725462,0.8319946530859758,-1.6135266936031194,0,False
DRIVE_UP,360,240,594,0.3939393939393939,-1147.7108568614456,-1.9321731596994034,0.6212033010052886,1350.1178906205291,24,280,-2.9694432933399866,0.5118039600311257,314,-1.0072189004020675,0.7616303897836719,-2.9694432933399866,0,False
DRIVE_UP,360,360,594,0.41414141414141414,-888.8833835360991,-1.4964366726196956,0.7493518897912431,1027.9521291265312,21,280,-3.0890158594985695,0.5892615578960311,314,-0.0763023658487254,0.983368321467472,-3.0890158594985695,0,False
DRIVE_UP,360,480,594,0.4377104377104377,-850.323323003324,-1.4315207457968417,0.7868154738175465,1051.4574447647885,22,280,-3.7519300077893165,0.5647080194861394,314,0.6376340101200146,1.1271011883978046,-3.7519300077893165,0,False
DRIVE_DOWN,60,120,541,0.43807763401109057,-139.77530567958271,-0.2583647055075466,0.9251677955017438,404.56539912028063,22,275,0.17793369467420292,1.049675645390244,266,-0.7094250816352954,0.7862461891588696,-0.7094250816352954,0,False
DRIVE_DOWN,60,240,541,0.4417744916820702,-339.3164888292288,-0.6272023823091105,0.8582015853627833,699.715372526188,28,275,-0.5289168133000025,0.8878747816535951,266,-0.7288134029012334,0.823071328686328,-0.7288134029012334,0,False
DRIVE_DOWN,60,360,541,0.43253234750462105,-467.88359650193206,-0.8648495314268615,0.83399411486922,769.0324676743282,16,275,-1.0788244230845303,0.8097801248028492,266,-0.6436348877958128,0.8639946335122498,-1.0788244230845303,0,False
DRIVE_DOWN,60,480,541,0.46210720887245843,-190.53125379254107,-0.3521834635721646,0.9378378173802785,621.4841331900313,15,275,-0.3805925276462763,0.9397868728162904,266,-0.32281319056321445,0.9352845210522318,-0.3805925276462763,2,False
DRIVE_DOWN,120,120,503,0.43538767395626243,-71.34128346018062,-0.14183157745562747,0.9569345238033168,390.0101414502446,16,261,0.4763003337380391,1.1432387822565664,242,-0.8084945064702842,0.751924785938008,-0.8084945064702842,1,False
DRIVE_DOWN,120,240,503,0.4552683896620278,-169.03331231219983,-0.33605032268827,0.9183107272785815,483.3231940411782,33,261,-0.324168661403937,0.9262313388696847,242,-0.3488648416767449,0.9084608033182929,-0.3488648416767449,1,False
DRIVE_DOWN,120,360,503,0.415506958250497,-674.1042263405195,-1.3401674479930805,0.7507349159148818,934.4895611868606,15,261,-1.6639589052097499,0.7114015095288806,242,-0.9909543474412175,0.8000794481416406,-1.6639589052097499,0,False
DRIVE_DOWN,120,480,503,0.4532803180914513,-351.8806870890752,-0.69956399023673,0.8737496388782952,648.378681014483,15,261,-1.3745580709315754,0.7909506699871163,242,0.028425493487875268,1.0064228358899563,-1.3745580709315754,0,False
