character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1039,0.41867179980750724,-858.4412563512087,-0.826218726035812,0.7681484224334268,1104.1067139517136,30,516,-1.1638481853373985,0.7182566862616392,523,-0.4931082078721053,0.835841083926363,-1.1638481853373985,0,False
ALL,60,240,1039,0.41867179980750724,-1570.9260977797478,-1.5119596706253589,0.6866213465817586,1829.5221659995314,20,516,-2.333188946386557,0.5901002351070154,523,-0.7017219912892627,0.8231959042205741,-2.333188946386557,0,False
ALL,60,360,1039,0.43888354186718,-1110.8145547146419,-1.069118916953457,0.8074673016942117,1314.8554666807092,21,516,-2.3658989281164065,0.6561033993681396,523,0.21030457398360172,1.0495543294251564,-2.3658989281164065,0,False
ALL,60,480,1039,0.4523580365736285,-1366.7691681924339,-1.3154659944104272,0.791681816687399,1375.2765933335183,21,516,-2.493107844494106,0.6727566793924163,523,-0.15358608113475186,0.9694558384443783,-2.493107844494106,0,False
ALL,120,120,1038,0.41811175337186895,-843.8424612931022,-0.8129503480665725,0.7720913289977966,1078.0339410457786,30,515,-1.1883876533629643,0.7128737208414152,523,-0.4432558696198389,0.8524372502050451,-1.1883876533629643,0,False
ALL,120,240,1038,0.4190751445086705,-1568.0617847618119,-1.5106568253967358,0.687082992926752,1802.074045107875,20,515,-2.385454959629482,0.5817302013314335,523,-0.6492399245748159,0.8362804867111893,-2.385454959629482,0,False
ALL,120,360,1038,0.4393063583815029,-1095.8486909219,-1.0557309161097304,0.8099378218298163,1314.8554666807095,21,515,-2.412787164084039,0.6499676073865007,523,0.28056730130283003,1.0662222288793513,-2.412787164084039,0,False
ALL,120,480,1038,0.4527938342967245,-1354.3080786390817,-1.3047283994596164,0.793479607518825,1362.815503780166,21,515,-2.5428099500752714,0.6668796568035421,523,-0.08558499875777614,0.982958541628899,-2.5428099500752714,0,False
ALL,180,120,1040,0.41923076923076924,-832.0642074712225,-0.8000617379530985,0.7752724514210009,1077.7296650717276,30,516,-1.1638481853373985,0.7182566862616392,524,-0.44182928213191736,0.8526309317393481,-1.1638481853373985,0,False
ALL,180,240,1040,0.41923076923076924,-1545.2360801917466,-1.4858039232612947,0.6917461599828454,1803.8321484115309,20,516,-2.333188946386557,0.5901002351070154,524,-0.6513560760616094,0.8355721791158446,-2.333188946386557,0,False
ALL,180,360,1040,0.4394230769230769,-1077.814524179918,-1.0363601194037673,0.8131870547313476,1314.8554666807092,21,516,-2.3658989281164065,0.6561033993681396,524,0.272880386885778,1.0644220892911092,-2.3658989281164065,0,False
ALL,180,480,1040,0.4528846153846154,-1334.4286876980154,-1.2831045074019378,0.7966110397784962,1342.9361128391001,21,516,-2.493107844494106,0.6727566793924163,524,-0.09157450370049025,0.9817534601177547,-2.493107844494106,0,False
ALL,240,120,1039,0.4196342637151107,-831.4624617767745,-0.8002526099872709,0.7753984708204158,1077.1279193772796,29,516,-1.1638481853373985,0.7182566862616392,523,-0.4415235146131487,0.8529576406735689,-1.1638481853373985,0,False
ALL,240,240,1039,0.4196342637151107,-1543.069427938693,-1.4851486313173177,0.6920452744201977,1801.6654961584773,20,516,-2.333188946386557,0.5901002351070154,523,-0.6484587602356209,0.8364452555790186,-2.333188946386557,0,False
ALL,240,360,1039,0.43984600577478344,-1074.9354276251831,-1.0345865520935353,0.8135930550724221,1314.8554666807092,21,516,-2.3658989281164065,0.6561033993681396,523,0.27890711143954566,1.0658045888835117,-2.3658989281164065,0,False
ALL,240,480,1039,0.45332050048123196,-1332.1384901903352,-1.28213521673757,0.7968892050369258,1340.6459153314197,21,516,-2.493107844494106,0.6727566793924163,523,-0.08737063562404698,0.9826091736741168,-2.493107844494106,0,False
ALL,360,120,1039,0.4196342637151107,-828.4639282867008,-0.7973666297273347,0.7760270439649982,1074.1293858872061,30,516,-1.1638481853373985,0.7182566862616392,523,-0.4357901809801209,0.854589389599882,-1.1638481853373985,0,False
ALL,360,240,1039,0.41867179980750724,-1551.5955464948242,-1.4933547126995421,0.690477531885487,1810.1916147146085,20,516,-2.333188946386557,0.5901002351070154,523,-0.6647610901708619,0.8325084792610472,-2.333188946386557,0,False
ALL,360,360,1039,0.43888354186718,-1087.87480855857,-1.0470402392286526,0.8114433490075393,1314.8554666807092,21,516,-2.3658989281164065,0.6561033993681396,523,0.25416642131834705,1.059889551293376,-2.3658989281164065,0,False
ALL,360,480,1039,0.4523580365736285,-1347.874895982654,-1.2972809393480789,0.7945616156712761,1356.3823211237386,21,516,-2.493107844494106,0.6727566793924163,523,-0.11745936562848054,0.9766404754033056,-2.493107844494106,0,False
DRIVE_UP,60,120,486,0.4074074074074074,-345.55398441106354,-0.7110164288293488,0.7861967361930987,459.90278794985943,19,252,-1.0168247469044998,0.7314577748418866,234,-0.3816843939791865,0.8650916708037852,-1.0168247469044998,0,False
DRIVE_UP,60,240,486,0.39300411522633744,-693.7696779110906,-1.4275096253314623,0.7052045483807338,780.5671241444473,18,252,-3.097444857472129,0.4847705204140409,234,0.37088216312771755,1.1035111881968753,-3.097444857472129,0,False
DRIVE_UP,60,360,486,0.4218106995884774,-330.41409183073205,-0.6798643864829877,0.8783783175782621,801.5989969334508,22,252,-3.180948400529567,0.5759554663937623,234,2.013610705567174,1.570185254396967,-3.180948400529567,1,False
DRIVE_UP,60,480,486,0.4609053497942387,-421.99087797197615,-0.8682939875966588,0.8633859182353341,875.4392350943936,22,252,-3.4559383464763282,0.592875651763093,234,1.9183999373506775,1.4726389323995044,-3.4559383464763282,1,False
DRIVE_UP,120,120,465,0.3956989247311828,-507.6126460809593,-1.091640099098837,0.7004267220393958,578.2137369974912,17,244,-1.2949966549824452,0.6793221093559064,221,-0.8671197387567541,0.729752965270776,-1.2949966549824452,0,False
DRIVE_UP,120,240,465,0.3978494623655914,-826.7075073979239,-1.7778656073073633,0.6522996430550957,844.6334537420689,22,244,-2.93584557346291,0.5058208683506321,221,-0.49937188901798235,0.8810859695489313,-2.93584557346291,0,False
DRIVE_UP,120,360,465,0.43010752688172044,-514.6530601935731,-1.1067807746098346,0.8160219028545976,691.9431631264235,18,244,-2.8275863033967874,0.6233483752233682,221,0.7931131123766653,1.181520117740927,-2.8275863033967874,0,False
DRIVE_UP,120,480,465,0.4645161290322581,-485.63951830574587,-1.0443860608725717,0.8433955578662703,802.3376558668149,18,244,-3.288269081421371,0.6219671937623805,221,1.4330232468826634,1.3236051019779294,-3.288269081421371,0,False
DRIVE_UP,180,120,514,0.3852140077821012,-630.1229997371402,-1.2259202329516345,0.6860071781195942,666.2842044497382,20,254,-1.541523953213546,0.6359365002360884,260,-0.9175996754649981,0.7438292083788748,-1.541523953213546,0,False
DRIVE_UP,180,240,514,0.3949416342412451,-956.6402895352871,-1.8611678784733212,0.651937452385352,960.6673432715388,24,254,-2.9433729897322243,0.5132051647058817,260,-0.8039367313203925,0.8276347529924678,-2.9433729897322243,0,False
DRIVE_UP,180,360,514,0.42217898832684825,-547.9106011359054,-1.0659739321710222,0.8269927967888,648.0861703196011,18,254,-2.521819578195226,0.6620155103492754,260,0.35627527586800867,1.072835055710227,-2.521819578195226,0,False
DRIVE_UP,180,480,514,0.4591439688715953,-719.5539822142664,-1.3999104712339814,0.8009614940374625,728.518799229028,20,254,-2.75460586063356,0.6725224822634529,260,-0.07647728312823902,0.9865521384432554,-2.75460586063356,0,False
DRIVE_UP,240,120,500,0.36,-887.1339900972818,-1.7742679801945636,0.5776300769240708,915.4573600810439,21,252,-2.1432056742808423,0.5416726540845734,248,-1.399379678139151,0.6235873399592233,-2.1432056742808423,0,False
DRIVE_UP,240,240,500,0.372,-1182.4171025156468,-2.3648342050312934,0.5737684949202168,1184.1220555879156,17,252,-3.076589163738183,0.5012675809271973,248,-1.641599327635584,0.666182231774555,-3.076589163738183,0,False
DRIVE_UP,240,360,500,0.396,-830.927380654063,-1.661854761308126,0.7330883435832507,832.3680222515632,19,252,-2.6086752832331803,0.6486366498116992,248,-0.6997629406423445,0.8602907014704942,-2.6086752832331803,0,False
DRIVE_UP,240,480,500,0.43,-848.2073950293536,-1.6964147900587072,0.7555640354738886,852.0181800950273,25,252,-2.729424661513186,0.6690347667646376,248,-0.6467434690646401,0.8847632087427318,-2.729424661513186,0,False
DRIVE_UP,360,120,523,0.37093690248565964,-911.8168364562391,-1.7434356337595394,0.5693869280551664,912.5275804949232,22,251,-3.050581812369827,0.4093054289278599,272,-0.5372088292331338,0.8220689292670428,-3.050581812369827,0,False
