local_date,candidate,duration_regime,entry_ts,entry_px,H,L,R,leave_ts,upstream_terminal,b27eo_outcome,b27eo_h2,entry_depth_R,minutes_leave_to_entry,session_close_px,mfe_R,mae_R,mfe_pct,mae_pct,max_extension_above_H_R,session_close_gross_return,session_close_net_return
2022-08-24,E0_NEXT_OPEN,NORMAL_6H30,2022-08-24 16:05:00+00:00,298.35,298.5,294.01,4.490000000000009,2022-08-24 16:05:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.033407572383068365,0.0,298.46,0.4610244988864118,0.11135857461024476,0.006938159879336325,0.0016758840288252363,0.42761692650334343,0.00036869448634146984,-0.0011313055136585302
2022-09-07,E0_NEXT_OPEN,NORMAL_6H30,2022-09-07 13:50:00+00:00,266.42,266.93,261.92,5.009999999999991,2022-09-07 13:50:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.10179640718562712,0.0,270.38,0.9401197604790396,0.2634730538922147,0.017678852938968426,0.0049545829892650994,0.8383233532934125,0.014863748967795187,0.013363748967795188
2022-09-22,E0_NEXT_OPEN,NORMAL_6H30,2022-09-22 18:10:00+00:00,270.35,271.19,265.1,6.089999999999975,2022-09-22 18:10:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1379310344827551,0.0,274.18,0.8177339901477803,0.052545155993440285,0.018420565933049637,0.0011836508230074205,0.6798029556650251,0.014166820787867573,0.012666820787867574
2022-09-28,E0_NEXT_OPEN,NORMAL_6H30,2022-09-28 14:10:00+00:00,273.07,274.23,267.52,6.710000000000036,2022-09-28 14:10:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1728763040238478,0.0,279.99,1.1654247391952237,0.0,0.028637345735525566,0.0,0.9925484351713759,0.025341487530669893,0.02384148753066989
2022-10-13,E0_NEXT_OPEN,NORMAL_6H30,2022-10-13 15:30:00+00:00,265.49,266.17,255.0,11.170000000000016,2022-10-13 15:30:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.06087735004476328,0.0,271.51,0.7314234556848705,0.016114592658908376,0.030773287129458815,0.0006779916381031148,0.6705461056401073,0.022675053674337864,0.021175053674337863
2022-10-19,E0_NEXT_OPEN,NORMAL_6H30,2022-10-19 13:50:00+00:00,270.59,272.03,270.2,1.829999999999984,2022-10-19 13:50:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.786885245901645,0.0,273.4,1.6830601092896544,0.05464480874315124,0.011382534461731986,0.00036956280719890877,0.8961748633880096,0.0103847148822942,0.0088847148822942
2022-11-10,E0_NEXT_OPEN,NORMAL_6H30,2022-11-10 14:40:00+00:00,299.64,303.88,270.9,32.98000000000002,2022-11-10 14:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1285627653123107,0.0,307.12,0.37265009096422114,0.11218920557913846,0.04101588572954218,0.012348151114670913,0.24408732565191046,0.02496328928046987,0.023463289280469868
2022-11-21,E0_NEXT_OPEN,NORMAL_6H30,2022-11-21 14:40:00+00:00,261.31,262.21,255.34,6.869999999999976,2022-11-21 14:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.13100436681222422,0.0,254.51,0.18195050946142713,1.7743813682678369,0.004783590371589375,0.04664957330373887,0.050946142649202907,-0.02602273162144586,-0.02752273162144586
2022-11-23,E0_NEXT_OPEN,NORMAL_6H30,2022-11-23 19:15:00+00:00,297.87,300.95,275.35,25.599999999999966,2022-11-23 19:15:00+00:00,NO_H2_BY_END,NO_H2_BY_END,False,0.12031249999999954,0.0,296.39,0.002734374999999737,0.13007812499999954,0.00023500184644298372,0.011179373552220762,0.0,-0.0049686104676537335,-0.006468610467653733
2022-12-20,E0_NEXT_OPEN,NORMAL_6H30,2022-12-20 14:50:00+00:00,248.07,250.12,246.77,3.3499999999999943,2022-12-20 14:50:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.6119402985074671,0.0,249.63,1.6746268656716488,0.18805970149253629,0.02261458459305854,0.0025396057564397445,1.0626865671641816,0.006288547587374627,0.004788547587374627
2023-01-09,E0_NEXT_OPEN,NORMAL_6H30,2023-01-09 15:05:00+00:00,280.04,280.31,276.51,3.8000000000000114,2023-01-09 15:05:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.07105263157894237,0.0,272.48,0.9236842105263107,2.231578947368419,0.012533923725182028,0.03028138837308958,0.8526315789473683,-0.02699614340808454,-0.02849614340808454
2023-01-20,E0_NEXT_OPEN,NORMAL_6H30,2023-01-20 15:15:00+00:00,289.41,290.05,286.7,3.3500000000000227,2023-01-20 15:15:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1910447761193976,0.0,301.47,3.7074626865671267,0.15223880597016248,0.04291489582253538,0.001762205867109068,3.5164179104477293,0.04167098579869388,0.04017098579869388
2023-01-31,E0_NEXT_OPEN,NORMAL_6H30,2023-01-31 15:50:00+00:00,312.7,313.19,308.1,5.089999999999975,2023-01-31 15:50:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.09626719056974686,0.0,312.72,0.27897838899803984,0.26129666011787633,0.004541093700032084,0.004253277902142583,0.182711198428293,6.39590661977163e-05,-0.0014360409338022837
2023-03-06,E0_NEXT_OPEN,NORMAL_6H30,2023-03-06 14:40:00+00:00,285.81,286.13,283.09,3.0400000000000205,2023-03-06 14:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1052631578947339,0.0,286.67,1.0032894736842075,0.03289473684211252,0.010671425072600771,0.0003498827892656209,0.8980263157894737,0.0030089919876841176,0.0015089919876841175
2023-03-14,E0_NEXT_OPEN,DST_MISMATCH_5H30,2023-03-14 15:05:00+00:00,317.44,318.99,302.02,16.970000000000027,2023-03-14 15:05:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.0913376546847383,0.0,311.08,0.13612256923983493,0.6747200942840289,0.007276965725806495,0.03606980846774188,0.044784914555096624,-0.020035282258064613,-0.021535282258064614
2023-03-20,E0_NEXT_OPEN,DST_MISMATCH_5H30,2023-03-20 16:05:00+00:00,337.82,338.34,333.58,4.759999999999991,2023-03-20 16:05:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.10924369747898799,0.0,335.77,0.18277310924369877,0.918067226890759,0.0025753359777396234,0.012935883014623228,0.0735294117647108,-0.006068320407317529,-0.007568320407317529
2023-03-21,E0_NEXT_OPEN,DST_MISMATCH_5H30,2023-03-21 13:40:00+00:00,335.56,337.48,327.18,10.300000000000011,2023-03-21 13:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1864077669902926,0.0,336.81,0.38252427184465954,0.1922330097087394,0.011741566336869624,0.0059005840982239155,0.19611650485436696,0.003725116223626257,0.002225116223626257
2023-03-28,E0_NEXT_OPEN,NORMAL_6H30,2023-03-28 14:35:00+00:00,311.11,312.0,307.26,4.740000000000009,2023-03-28 14:35:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.18776371308016554,0.0,314.39,1.0,0.2932489451476759,0.01523576869917398,0.004467873099546771,0.8122362869198345,0.01054289479605286,0.00904289479605286
2023-04-12,E0_NEXT_OPEN,NORMAL_6H30,2023-04-12 14:40:00+00:00,320.66,321.54,317.86,3.680000000000007,2023-04-12 14:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.239130434782607,0.0,318.83,0.33152173913042615,0.8206521739130525,0.0038046529033866072,0.009418075219859157,0.09239130434781911,-0.005706979355080244,-0.0072069793550802435
2023-04-25,E0_NEXT_OPEN,NORMAL_6H30,2023-04-25 15:20:00+00:00,330.62,330.77,327.99,2.7799999999999727,2023-04-25 15:20:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.05395683453236645,0.0,332.66,1.0179856115107957,0.0,0.008559675760692054,0.0,0.9640287769784291,0.00617022563668268,0.004670225636682681
2023-05-08,E0_NEXT_OPEN,NORMAL_6H30,2023-05-08 15:10:00+00:00,316.89,317.68,313.84,3.840000000000032,2023-05-08 15:10:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.2057291666666703,0.0,311.49,0.27343750000000067,1.7942708333333148,0.003313452617627499,0.021742560509956044,0.0677083333333304,-0.01704061346208452,-0.01854061346208452
2023-05-12,E0_NEXT_OPEN,NORMAL_6H30,2023-05-12 14:25:00+00:00,305.96,306.79,302.64,4.150000000000034,2023-05-12 14:25:00+00:00,NO_H2_BY_END,NO_H2_BY_END,False,0.20000000000000823,0.0,306.12,0.11325301204819842,1.1469879518072172,0.0015361485161460298,0.015557589227349955,0.0,0.0005229441757093056,-0.0009770558242906944
2023-06-15,E0_NEXT_OPEN,NORMAL_6H30,2023-06-15 19:20:00+00:00,236.39,237.75,230.3,7.449999999999989,2023-06-15 19:20:00+00:00,NO_H2_BY_END,NO_H2_BY_END,False,0.1825503355704719,0.0,236.58,0.07248322147651293,0.07919463087247998,0.0022843605905495945,0.0024958754600447053,0.0,0.0008037565040823758,-0.0006962434959176243
2023-06-16,E0_NEXT_OPEN,NORMAL_6H30,2023-06-16 17:30:00+00:00,240.01,240.68,231.77,8.909999999999997,2023-06-16 17:30:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.07519640852974367,0.0,239.75,0.447811447811449,0.0942760942760947,0.01662430732052833,0.003499854172742789,0.3726150392817053,-0.0010832881963250829,-0.002583288196325083
2023-06-21,E0_NEXT_OPEN,NORMAL_6H30,2023-06-21 15:40:00+00:00,249.01,250.45,245.15,5.299999999999983,2023-06-21 15:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.2716981132075476,0.0,249.0,0.9018867924528333,0.18867924528301946,0.019196016224247936,0.004015902975784136,0.6301886792452857,-4.015902975784691e-05,-0.001540159029757847
2023-06-28,E0_NEXT_OPEN,NORMAL_6H30,2023-06-28 14:45:00+00:00,235.09,235.34,230.29,5.050000000000011,2023-06-28 14:45:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.049504950495049396,0.0,228.2,0.2910891089108902,2.750495049504947,0.006252924411927374,0.05908375515759923,0.24158415841584083,-0.02930792462461196,-0.03080792462461196
2023-07-07,E0_NEXT_OPEN,NORMAL_6H30,2023-07-07 13:40:00+00:00,235.01,235.26,232.26,3.0,2023-07-07 13:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.08333333333333333,0.0,235.08,0.37333333333333485,0.5766666666666632,0.004765754648738296,0.007361388877069053,0.29000000000000153,0.00029785966554629617,-0.0012021403344537039
2023-07-10,E0_NEXT_OPEN,NORMAL_6H30,2023-07-10 15:10:00+00:00,243.9,244.85,231.15,13.699999999999989,2023-07-10 15:10:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.06934306569342988,0.0,245.89,0.15328467153284642,0.002919708029196502,0.008610086100860892,0.00016400164001639794,0.08394160583941654,0.008159081590815909,0.006659081590815909
2023-07-26,E0_NEXT_OPEN,NORMAL_6H30,2023-07-26 13:50:00+00:00,238.08,238.23,236.45,1.7800000000000011,2023-07-26 13:50:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.08426966292133549,0.0,239.04,0.7977528089887566,0.786516853932587,0.005964381720430012,0.005880376344086002,0.713483146067421,0.004032258064516014,0.0025322580645160144
2023-08-10,E0_NEXT_OPEN,NORMAL_6H30,2023-08-10 14:10:00+00:00,242.68,242.95,241.5,1.4499999999999886,2023-08-10 14:10:00+00:00,OPPOSITE_BREAK_BEFORE_H2,OPPOSITE_BREAK_BEFORE_H2,False,0.18620689655171305,0.0,240.79,0.02068965517241474,1.6137931034482909,0.00012361958134166073,0.009642327344651425,0.0,-0.0077880336245261805,-0.00928803362452618
2023-08-11,E0_NEXT_OPEN,NORMAL_6H30,2023-08-11 14:30:00+00:00,240.82,241.0,240.02,0.9799999999999898,2023-08-11 14:30:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.183673469387764,0.0,238.96,0.24489795918368532,2.928571428571464,0.0009965949671955077,0.011917614816045252,0.06122448979592133,-0.007723610995764463,-0.009223610995764462
2023-08-28,E0_NEXT_OPEN,NORMAL_6H30,2023-08-28 14:25:00+00:00,218.24,218.53,215.08,3.4499999999999886,2023-08-28 14:25:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.08405797101449072,0.0,217.76,0.37101449275362475,0.2782608695652206,0.0058651026392961825,0.004398826979472137,0.286956521739134,-0.0021994134897361795,-0.0036994134897361795
2023-08-29,E0_NEXT_OPEN,NORMAL_6H30,2023-08-29 13:55:00+00:00,218.08,218.25,216.88,1.3700000000000045,2023-08-29 13:55:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.12408759124086637,0.0,227.12,15.27007299270067,0.14598540145986597,0.09592809977989725,0.0009170946441673378,15.145985401459804,0.04145267791636087,0.03995267791636087
2023-09-06,E0_NEXT_OPEN,NORMAL_6H30,2023-09-06 13:55:00+00:00,214.98,215.16,214.05,1.1099999999999852,2023-09-06 13:55:00+00:00,OPPOSITE_BREAK_BEFORE_H2,OPPOSITE_BREAK_BEFORE_H2,False,0.16216216216217047,0.0,214.91,4.35135135135142,3.0630630630630833,0.022467206251744365,0.015815424690668767,4.18918918918925,-0.000325611684807825,-0.001825611684807825
2023-09-25,E0_NEXT_OPEN,NORMAL_6H30,2023-09-25 16:10:00+00:00,209.96,210.14,207.76,2.3799999999999955,2023-09-25 16:10:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.07563025210083141,0.0,210.07,0.27731092436974697,0.16386554621849392,0.0031434558963612247,0.0018574966660317438,0.2016806722689156,0.0005239093160600561,-0.000976090683939944
2023-10-16,E0_NEXT_OPEN,NORMAL_6H30,2023-10-16 13:40:00+00:00,215.76,217.77,212.32,5.450000000000017,2023-10-16 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,OPPOSITE_BREAK_BEFORE_H2,False,0.3688073394495437,0.0,214.61,0.0,0.7853211009174289,0.0,0.019836855765665518,0.0,-0.005329996292176342,-0.006829996292176342
2023-10-19,E0_NEXT_OPEN,NORMAL_6H30,2023-10-19 13:40:00+00:00,211.07,211.4,209.54,1.8600000000000136,2023-10-19 13:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1774193548387151,0.0,210.77,0.27956989247312175,0.4301075268817081,0.0024636376557540807,0.0037902117780830302,0.10215053763440662,-0.0014213294167810808,-0.002921329416781081
2023-10-25,E0_NEXT_OPEN,NORMAL_6H30,2023-10-25 15:05:00+00:00,226.38,226.85,223.82,3.030000000000001,2023-10-25 15:05:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1551155115511547,0.0,223.43,0.5346534653465359,1.2079207920792063,0.007156109196925442,0.01616750596342431,0.37953795379538124,-0.013031186500574221,-0.01453118650057422
2023-11-02,E0_NEXT_OPEN,DST_MISMATCH_5H30,2023-11-02 13:40:00+00:00,232.82,233.8,228.5,5.300000000000011,2023-11-02 13:40:00+00:00,NO_H2_BY_END,NO_H2_BY_END,False,0.18490566037736153,0.0,232.67,0.015094339622643836,0.9528301886792401,0.00034361309165875653,0.02169057641096117,0.0,-0.000644274546860224,-0.002144274546860224
2023-12-05,E0_NEXT_OPEN,NORMAL_6H30,2023-12-05 14:40:00+00:00,231.18,231.82,228.4,3.4199999999999875,2023-12-05 14:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.1871345029239733,0.0,230.86,0.6666666666666694,0.3040935672514691,0.009862444848170338,0.0044986590535514015,0.47953216374269614,-0.0013842027857080552,-0.0028842027857080552
2023-12-19,E0_NEXT_OPEN,NORMAL_6H30,2023-12-19 16:45:00+00:00,252.89,253.59,244.82,8.77000000000001,2023-12-19 16:45:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.07981755986317175,0.0,252.47,0.1106043329532527,0.36716077537058095,0.003835659773024025,0.012732808731068856,0.03078677309008095,-0.001660801138835044,-0.003160801138835044
2023-12-21,E0_NEXT_OPEN,NORMAL_6H30,2023-12-21 15:10:00+00:00,272.55,274.34,260.54,13.799999999999955,2023-12-21 15:10:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.12971014492753402,0.0,270.94,0.14202898550724535,0.3,0.007191341038341514,0.015189873417721489,0.012318840579711339,-0.005907172995780585,-0.007407172995780585
2023-12-22,E0_NEXT_OPEN,NORMAL_6H30,2023-12-22 15:20:00+00:00,271.11,271.55,265.11,6.439999999999998,2023-12-22 15:20:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.0683229813664593,0.0,271.46,0.22826086956521288,0.5015527950310589,0.005422153369480931,0.011913983254029814,0.1599378881987536,0.0012909888974954598,-0.00020901110250454028
2024-01-18,E0_NEXT_OPEN,NORMAL_6H30,2024-01-18 14:40:00+00:00,313.85,314.0,309.75,4.25,2024-01-18 14:40:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.03529411764705347,0.0,309.34,0.2705882352941123,1.5294117647058822,0.0036641707822206993,0.020710530508204594,0.23529411764705882,-0.0143699219372313,-0.0158699219372313
2024-02-15,E0_NEXT_OPEN,NORMAL_6H30,2024-02-15 14:45:00+00:00,358.52,360.78,342.59,18.189999999999998,2024-02-15 14:45:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.12424409015942778,0.0,352.53,0.433205057724024,0.4381528312259467,0.021979248019636355,0.02223028004016503,0.30896096756459623,-0.016707575588530643,-0.018207575588530645
2024-03-27,E0_NEXT_OPEN,DST_MISMATCH_5H30,2024-03-27 13:40:00+00:00,578.93,584.91,572.17,12.740000000000009,2024-03-27 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,OPPOSITE_BREAK_BEFORE_H2,False,0.4693877551020419,0.0,569.99,0.03610675039246751,1.2739403453689084,0.0007945692916242475,0.02803447739795817,0.0,-0.015442281450261608,-0.01694228145026161
2024-03-29,E0_NEXT_OPEN,DST_MISMATCH_5H30,2024-03-29 14:25:00+00:00,619.38,620.45,606.5,13.950000000000045,2024-03-29 14:25:00+00:00,NO_H2_BY_END,NO_H2_BY_END,False,0.07670250896057682,0.0,613.74,0.04444444444444463,1.2021505376344033,0.0010010010010010895,0.027075462559333463,0.0,-0.009105880073622008,-0.010605880073622008
2024-04-01,E0_NEXT_OPEN,NORMAL_6H30,2024-04-01 13:50:00+00:00,591.59,592.9,580.01,12.889999999999986,2024-04-01 13:50:00+00:00,OPPOSITE_BREAK_BEFORE_H2,OPPOSITE_BREAK_BEFORE_H2,False,0.1016291698991425,0.0,578.97,0.015515903801391156,1.8254460822342988,0.00033807197552349066,0.03977416792035038,0.0,-0.021332341655538434,-0.022832341655538435
2024-04-04,E0_NEXT_OPEN,NORMAL_6H30,2024-04-04 14:20:00+00:00,590.37,591.69,579.39,12.300000000000068,2024-04-04 14:20:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.10731707317073517,0.0,594.12,0.5544715447154481,0.13739837398374352,0.011552077510713632,0.002862611582566954,0.447154471544713,0.006351948777885141,0.004851948777885142
2024-04-10,E0_NEXT_OPEN,NORMAL_6H30,2024-04-10 15:45:00+00:00,591.51,592.45,574.51,17.940000000000055,2024-04-10 15:45:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.05239687848383789,0.0,606.45,1.1125975473801548,0.007246376811593927,0.03374414633734002,0.00021977650420113015,1.0602006688963168,0.025257392098189557,0.023757392098189556
2024-05-08,E0_NEXT_OPEN,NORMAL_6H30,2024-05-08 18:30:00+00:00,586.96,587.2,577.99,9.210000000000036,2024-05-08 18:30:00+00:00,H2_ARRIVAL,H2_ARRIVAL,True,0.02605863192182499,0.0,588.72,0.243213897937025,0.41693811074918746,0.003816273681341187,0.006542183453727701,0.21715526601520002,0.0029985007496251548,0.0014985007496251548
