event_ts,utc_date,hour_utc,hour_wib,k,side,mean24,std24,lower_band,upper_band,prior3_high,prior3_low,event_open,event_high,event_low,event_close,entry_ts,entry_price,band_excursion_pct,prior3_excursion_pct,signed1h,signed3h,positive1h,positive3h,source_index
2020-01-05 04:00:00+00:00,2020-01-05,4,11,2.5,SHORT,7349.072499999999,45.696326005672084,7234.831684985819,7463.313315014179,7488.0,7371.56,7475.19,7495.0,7443.46,7456.42,2020-01-05 05:00:00+00:00,7456.4,0.004311657693650546,0.000952501148954511,-0.0001448420149132712,-0.0008824633871573617,0,0,100
2020-01-09 04:00:00+00:00,2020-01-09,4,11,1.5,LONG,8177.271250000001,154.20974072975247,7945.956638905372,8408.585861094629,8039.63,7937.03,7958.0,7980.73,7930.0,7971.0,2020-01-09 05:00:00+00:00,7970.0,0.0019513402964799068,0.0008596999885505503,-0.003253450439146821,-0.0020376411543286954,0,0,196
2020-01-14 18:00:00+00:00,2020-01-14,18,1,2.0,SHORT,8435.637499999999,205.65404117615415,8024.32941764769,8846.945582352308,8833.55,8520.0,8790.85,8864.99,8680.0,8780.0,2020-01-14 19:00:00+00:00,8779.9,0.0021390698269919935,0.003727044932881541,0.0003735805646988277,0.0038018656248931526,1,1,330
2020-01-17 18:00:00+00:00,2020-01-17,18,1,1.5,SHORT,8821.112083333333,90.05374982842037,8686.031458590704,8956.192708075963,8934.47,8785.0,8896.98,8958.47,8889.36,8926.43,2020-01-17 19:00:00+00:00,8926.75,0.00025816381228606827,0.0027207453859866212,0.004811381521830582,-0.00013218696614103465,1,0,402
2020-01-21 04:00:00+00:00,2020-01-21,4,11,1.0,SHORT,8660.642916666666,23.996915162711932,8636.646001503954,8684.639831829378,8688.0,8642.36,8679.0,8700.0,8673.7,8675.9,2020-01-21 05:00:00+00:00,8675.8,0.0017735598059426911,0.0013855784282373572,0.0012459946056847526,0.00413103114410196,1,1,484
2020-01-21 04:00:00+00:00,2020-01-21,4,11,1.5,SHORT,8660.642916666666,23.996915162711932,8624.647543922598,8696.638289410734,8688.0,8642.36,8679.0,8700.0,8673.7,8675.9,2020-01-21 05:00:00+00:00,8675.8,0.0003881594728720394,0.0013855784282373572,0.0012459946056847526,0.00413103114410196,1,1,484
2020-01-21 08:00:00+00:00,2020-01-21,8,15,1.0,LONG,8658.784166666666,23.39960699753086,8635.384559669135,8682.183773664197,8685.0,8630.0,8639.96,8672.0,8619.17,8662.99,2020-01-21 09:00:00+00:00,8663.0,0.0018726139094164898,0.0012507529684931626,-0.002940090038092924,-1.1543345261877391e-06,0,0,488
2020-01-21 08:00:00+00:00,2020-01-21,8,15,1.5,LONG,8658.784166666666,23.39960699753086,8623.68475617037,8693.883577162962,8685.0,8630.0,8639.96,8672.0,8619.17,8662.99,2020-01-21 09:00:00+00:00,8663.0,0.0005214076345442273,0.0012507529684931626,-0.002940090038092924,-1.1543345261877391e-06,0,0,488
2020-01-21 18:00:00+00:00,2020-01-21,18,1,2.0,LONG,8663.18,13.458803190972596,8636.262393618055,8690.097606381945,8682.7,8628.19,8654.35,8654.95,8624.16,8638.85,2020-01-21 19:00:00+00:00,8638.84,0.001396992053501766,0.00046518714836822677,-0.011845340346620548,0.011483023183668228,0,1,498
2020-01-21 18:00:00+00:00,2020-01-21,18,1,2.5,LONG,8663.18,13.458803190972596,8629.532992022569,8696.827007977432,8682.7,8628.19,8654.35,8654.95,8624.16,8638.85,2020-01-21 19:00:00+00:00,8638.84,0.0006202101332961711,0.00046518714836822677,-0.011845340346620548,0.011483023183668228,0,1,498
2020-01-22 04:00:00+00:00,2020-01-22,4,11,1.5,SHORT,8677.326666666666,47.230439572612696,8606.481007307746,8748.172326025586,8747.99,8709.0,8722.36,8748.94,8722.36,8746.66,2020-01-22 05:00:00+00:00,8746.6,8.846894947077248e-05,0.00010948072332577787,0.002578144650492886,0.00018292822353838112,1,1,508
2020-01-30 08:00:00+00:00,2020-01-30,8,15,1.0,SHORT,9341.83875,42.8817109725989,9298.957039027402,9384.7204609726,9406.0,9315.39,9397.97,9415.2,9365.0,9382.85,2020-01-30 09:00:00+00:00,9383.29,0.0032626916223961995,0.0009848168274153445,0.0010678557307725045,0.003526481649826496,1,1,704
2020-01-30 08:00:00+00:00,2020-01-30,8,15,1.5,SHORT,9341.83875,42.8817109725989,9277.516183541102,9406.1613164589,9406.0,9315.39,9397.97,9415.2,9365.0,9382.85,2020-01-30 09:00:00+00:00,9383.29,0.0009675486574953896,0.0009848168274153445,0.0010678557307725045,0.003526481649826496,1,1,704
2020-02-02 04:00:00+00:00,2020-02-02,4,11,1.5,LONG,9371.99,39.36318415304657,9312.94522377043,9431.03477622957,9356.72,9252.66,9273.84,9339.0,9160.01,9327.95,2020-02-02 05:00:00+00:00,9328.96,0.016318329807269293,0.00988584068058114,-0.0010676431242067075,0.00538430864748074,0,1,772
2020-02-02 04:00:00+00:00,2020-02-02,4,11,2.0,LONG,9371.99,39.36318415304657,9293.263631693906,9450.716368306093,9356.72,9252.66,9273.84,9339.0,9160.01,9327.95,2020-02-02 05:00:00+00:00,9328.96,0.01421828573162219,0.00988584068058114,-0.0010676431242067075,0.00538430864748074,0,1,772
2020-02-02 04:00:00+00:00,2020-02-02,4,11,2.5,LONG,9371.99,39.36318415304657,9273.582039617384,9470.397960382616,9356.72,9252.66,9273.84,9339.0,9160.01,9327.95,2020-02-02 05:00:00+00:00,9328.96,0.012118241655975281,0.00988584068058114,-0.0010676431242067075,0.00538430864748074,0,1,772
2020-02-02 19:00:00+00:00,2020-02-02,19,2,1.5,SHORT,9388.47125,53.39708554098083,9308.375621688529,9468.566878311472,9470.0,9412.03,9452.42,9472.77,9441.01,9450.0,2020-02-02 20:00:00+00:00,9450.0,0.00044768967988563334,0.0002950427099620118,0.00026560846560852447,0.006355555555555448,1,1,787
2020-02-11 04:00:00+00:00,2020-02-11,4,11,2.0,LONG,9866.017916666666,68.31343346292195,9729.391049740821,10002.64478359251,9833.0,9733.0,9749.25,9780.0,9729.36,9758.2,2020-02-11 05:00:00+00:00,9759.99,3.1471401210855254e-06,0.0003689431775559991,0.00038524629635894314,-0.0010635256798418036,1,0,988
2020-02-14 19:00:00+00:00,2020-02-14,19,2,2.5,SHORT,10247.207916666666,44.388311522588694,10136.237137860195,10358.178695473138,10375.72,10255.0,10366.16,10388.99,10327.0,10352.09,2020-02-14 20:00:00+00:00,10352.09,0.0030067999768745397,0.0012949868986670333,-0.0013147103628350365,-0.0006163006697197382,0,0,1075
2020-02-21 04:00:00+00:00,2020-02-21,4,11,2.5,SHORT,9598.397916666667,40.17060533723282,9497.971403323585,9698.824430009749,9720.0,9589.01,9709.86,9740.0,9670.0,9693.63,2020-02-21 05:00:00+00:00,9693.62,0.00428983777790189,0.002083681065698681,0.001491702790082594,0.0017526991980293394,1,1,1228
2020-02-23 19:00:00+00:00,2020-02-23,19,2,1.0,SHORT,9809.337916666665,95.1681690473573,9714.169747619308,9904.506085714023,9901.0,9860.0,9886.04,9905.0,9879.59,9882.01,2020-02-23 20:00:00+00:00,9882.03,5.035143963564073e-05,0.0004077747177211374,0.0006243656414725018,-0.003553925661023083,1,0,1291
2020-02-24 18:00:00+00:00,2020-02-24,18,1,2.5,LONG,9795.23375,87.55934672230889,9576.335383194228,10014.132116805771,9785.0,9577.0,9610.36,9610.37,9487.38,9596.68,2020-02-24 19:00:00+00:00,9596.1,0.009081496722242947,0.009149347763140497,0.0012817707193546468,0.002185262762997464,1,1,1314
