n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,clock_utc,reference_start_min,reference_start_utc,probe,positive
79,45,0.569620253164557,0.6464269061612501,-1.0019382784646274,-79.15312399870557,3,development,LONG,840,360,390,0.85,0.2,0.35,0.0,42,29,8,LONG|E0840|R360|X390|F0.85|T0.20|S0.35,14:00,480,08:00,F85,False
77,43,0.5584415584415584,0.8459661133914328,-0.3902425949366271,-30.048679810120287,3,development,LONG,840,360,390,0.8,0.2,0.35,0.0,41,29,7,LONG|E0840|R360|X390|F0.80|T0.20|S0.35,14:00,480,08:00,F80,False
57,33,0.5789473684210527,0.790916288885259,-0.6300233400420885,-35.91133038239904,4,external,LONG,840,360,390,0.9,0.2,0.35,0.0,29,8,20,LONG|E0840|R360|X390|F0.90|T0.20|S0.35,14:00,480,08:00,F90,False
58,37,0.6379310344827587,1.0312234572943555,0.08211138583318783,4.762460378324894,3,external,LONG,840,360,390,0.85,0.2,0.35,0.0,29,10,19,LONG|E0840|R360|X390|F0.85|T0.20|S0.35,14:00,480,08:00,F85,True
50,32,0.64,1.0238809396921178,0.062082355917865574,3.104117795893279,3,external,LONG,840,360,390,0.8,0.2,0.35,0.0,22,10,18,LONG|E0840|R360|X390|F0.80|T0.20|S0.35,14:00,480,08:00,F80,True
34,17,0.5,0.6419396981480979,-1.1669621437453035,-39.67671288734032,5,reference_validation,LONG,840,360,390,0.9,0.2,0.35,0.0,16,11,7,LONG|E0840|R360|X390|F0.90|T0.20|S0.35,14:00,480,08:00,F90,False
32,12,0.375,0.5172215220070868,-1.6982189532331218,-54.3430065034599,5,reference_validation,LONG,840,360,390,0.85,0.2,0.35,0.0,12,13,7,LONG|E0840|R360|X390|F0.85|T0.20|S0.35,14:00,480,08:00,F85,False
34,12,0.35294117647058826,0.5627447429392717,-1.3942581822973288,-47.40477819810918,6,reference_validation,LONG,840,360,390,0.8,0.2,0.35,0.0,12,14,8,LONG|E0840|R360|X390|F0.80|T0.20|S0.35,14:00,480,08:00,F80,False
1,0,0.0,0.0,-4.313381844062425,-4.313381844062425,1,august,LONG,840,360,390,0.9,0.2,0.35,0.0,0,1,0,LONG|E0840|R360|X390|F0.90|T0.20|S0.35,14:00,480,08:00,F90,False
1,0,0.0,0.0,-4.028245372507999,-4.028245372507999,1,august,LONG,840,360,390,0.85,0.2,0.35,0.0,0,1,0,LONG|E0840|R360|X390|F0.85|T0.20|S0.35,14:00,480,08:00,F85,False
2,1,0.5,1.514674356220195,0.9631566843000374,1.9263133686000748,1,august,LONG,840,360,390,0.8,0.2,0.35,0.0,1,1,0,LONG|E0840|R360|X390|F0.80|T0.20|S0.35,14:00,480,08:00,F80,False
71,44,0.6197183098591549,0.6707531901719689,-0.9869166016693378,-70.07107871852298,2,development,LONG,840,390,390,0.9,0.2,0.35,0.0,42,22,7,LONG|E0840|R390|X390|F0.90|T0.20|S0.35,14:00,450,07:30,F90,False
80,46,0.575,0.7517832018950125,-0.7019062100332218,-56.15249680265775,3,development,LONG,840,390,390,0.85,0.2,0.35,0.0,44,29,7,LONG|E0840|R390|X390|F0.85|T0.20|S0.35,14:00,450,07:30,F85,False
77,42,0.5454545454545454,0.8129019487547754,-0.48992236247044263,-37.72402191022408,3,development,LONG,840,390,390,0.8,0.2,0.35,0.0,40,30,7,LONG|E0840|R390|X390|F0.80|T0.20|S0.35,14:00,450,07:30,F80,False
54,28,0.5185185185185185,0.844101187290022,-0.4413318269740546,-23.831918656598948,4,external,LONG,840,390,390,0.9,0.2,0.35,0.0,25,8,21,LONG|E0840|R390|X390|F0.90|T0.20|S0.35,14:00,450,07:30,F90,False
56,33,0.5892857142857143,0.8699447590555119,-0.37139178856074856,-20.797940159401918,3,external,LONG,840,390,390,0.85,0.2,0.35,0.0,24,10,22,LONG|E0840|R390|X390|F0.85|T0.20|S0.35,14:00,450,07:30,F85,False
50,30,0.6,0.9616404707621206,-0.10417096587174672,-5.208548293587336,3,external,LONG,840,390,390,0.8,0.2,0.35,0.0,19,10,21,LONG|E0840|R390|X390|F0.80|T0.20|S0.35,14:00,450,07:30,F80,False
32,15,0.46875,0.5964949294625655,-1.3500106862471521,-43.20034195990887,5,reference_validation,LONG,840,390,390,0.9,0.2,0.35,0.0,14,11,7,LONG|E0840|R390|X390|F0.90|T0.20|S0.35,14:00,450,07:30,F90,False
32,10,0.3125,0.4079415643087081,-2.2389147676924797,-71.64527256615935,5,reference_validation,LONG,840,390,390,0.85,0.2,0.35,0.0,10,14,8,LONG|E0840|R390|X390|F0.85|T0.20|S0.35,14:00,450,07:30,F85,False
30,10,0.3333333333333333,0.41170604272730793,-2.0938503440779095,-62.81551032233728,5,reference_validation,LONG,840,390,390,0.8,0.2,0.35,0.0,9,14,7,LONG|E0840|R390|X390|F0.80|T0.20|S0.35,14:00,450,07:30,F80,False
0,0,,,,0.0,0,august,LONG,840,390,390,0.9,0.2,0.35,0.0,0,0,0,LONG|E0840|R390|X390|F0.90|T0.20|S0.35,14:00,450,07:30,F90,False
0,0,,,,0.0,0,august,LONG,840,390,390,0.85,0.2,0.35,0.0,0,0,0,LONG|E0840|R390|X390|F0.85|T0.20|S0.35,14:00,450,07:30,F85,False
1,1,1.0,inf,6.090941590207022,6.090941590207022,0,august,LONG,840,390,390,0.8,0.2,0.35,0.0,1,0,0,LONG|E0840|R390|X390|F0.80|T0.20|S0.35,14:00,450,07:30,F80,False
68,45,0.6617647058823529,0.7843724365974902,-0.600514023576202,-40.83495360318174,2,development,LONG,840,420,390,0.9,0.2,0.35,0.0,43,20,5,LONG|E0840|R420|X390|F0.90|T0.20|S0.35,14:00,420,07:00,F90,False
78,47,0.6025641025641025,0.8392351176970426,-0.43447175350510986,-33.88879677339857,3,development,LONG,840,420,390,0.85,0.2,0.35,0.0,45,28,5,LONG|E0840|R420|X390|F0.85|T0.20|S0.35,14:00,420,07:00,F85,False
74,43,0.581081081081081,0.9262185633225813,-0.1846541077728435,-13.66440397519042,3,development,LONG,840,420,390,0.8,0.2,0.35,0.0,41,28,5,LONG|E0840|R420|X390|F0.80|T0.20|S0.35,14:00,420,07:00,F80,False
60,32,0.5333333333333333,0.9030228834976047,-0.27085559003661885,-16.25133540219713,4,external,LONG,840,420,390,0.9,0.2,0.35,0.0,29,10,21,LONG|E0840|R420|X390|F0.90|T0.20|S0.35,14:00,420,07:00,F90,False
58,35,0.603448275862069,0.9688904168349729,-0.08735724839022492,-5.066720406633046,4,external,LONG,840,420,390,0.85,0.2,0.35,0.0,26,12,20,LONG|E0840|R420|X390|F0.85|T0.20|S0.35,14:00,420,07:00,F85,False
52,31,0.5961538461538461,1.0567013166350965,0.15202977817833457,7.905548465273398,4,external,LONG,840,420,390,0.8,0.2,0.35,0.0,21,12,19,LONG|E0840|R420|X390|F0.80|T0.20|S0.35,14:00,420,07:00,F80,True
33,14,0.42424242424242425,0.5280794580341843,-1.6228113722134963,-53.55277528304538,5,reference_validation,LONG,840,420,390,0.9,0.2,0.35,0.0,13,11,9,LONG|E0840|R420|X390|F0.90|T0.20|S0.35,14:00,420,07:00,F90,False
31,8,0.25806451612903225,0.3386971420122498,-2.5176296724926486,-78.04651984727211,6,reference_validation,LONG,840,420,390,0.85,0.2,0.35,0.0,8,14,9,LONG|E0840|R420|X390|F0.85|T0.20|S0.35,14:00,420,07:00,F85,False
31,10,0.3225806451612903,0.3776306644905862,-2.0991167514440594,-65.07261929476584,6,reference_validation,LONG,840,420,390,0.8,0.2,0.35,0.0,8,14,9,LONG|E0840|R420|X390|F0.80|T0.20|S0.35,14:00,420,07:00,F80,False
0,0,,,,0.0,0,august,LONG,840,420,390,0.9,0.2,0.35,0.0,0,0,0,LONG|E0840|R420|X390|F0.90|T0.20|S0.35,14:00,420,07:00,F90,False
0,0,,,,0.0,0,august,LONG,840,420,390,0.85,0.2,0.35,0.0,0,0,0,LONG|E0840|R420|X390|F0.85|T0.20|S0.35,14:00,420,07:00,F85,False
1,1,1.0,inf,6.090941590207022,6.090941590207022,0,august,LONG,840,420,390,0.8,0.2,0.35,0.0,1,0,0,LONG|E0840|R420|X390|F0.80|T0.20|S0.35,14:00,420,07:00,F80,False
63,37,0.5873015873015873,0.6244385155039753,-0.8549239152945268,-53.86020666355519,5,development,LONG,870,240,390,0.9,0.2,0.35,0.0,37,18,8,LONG|E0870|R240|X390|F0.90|T0.20|S0.35,14:30,630,10:30,F90,False
71,37,0.5211267605633803,0.62930584427083,-0.9335295345272971,-66.2805969514381,5,development,LONG,870,240,390,0.85,0.2,0.35,0.0,37,24,10,LONG|E0870|R240|X390|F0.85|T0.20|S0.35,14:30,630,10:30,F85,False
65,33,0.5076923076923077,0.7267790959499333,-0.6825839172138455,-44.36795461889996,3,development,LONG,870,240,390,0.8,0.2,0.35,0.0,31,25,9,LONG|E0870|R240|X390|F0.80|T0.20|S0.35,14:30,630,10:30,F80,False
50,32,0.64,0.7792506389568475,-0.6177919361152506,-30.88959680576253,5,external,LONG,870,240,390,0.9,0.2,0.35,0.0,27,6,17,LONG|E0870|R240|X390|F0.90|T0.20|S0.35,14:30,630,10:30,F90,False
47,31,0.6595744680851063,0.9929126251190146,-0.017707796310860842,-0.8322664266104596,5,external,LONG,870,240,390,0.85,0.2,0.35,0.0,24,6,17,LONG|E0870|R240|X390|F0.85|T0.20|S0.35,14:30,630,10:30,F85,False
42,25,0.5952380952380952,1.0175162662913524,0.04120743747461514,1.730712373933836,4,external,LONG,870,240,390,0.8,0.2,0.35,0.0,19,8,15,LONG|E0870|R240|X390|F0.80|T0.20|S0.35,14:30,630,10:30,F80,True
30,21,0.7,1.3163795094605049,0.5005495003903186,15.016485011709559,1,reference_validation,LONG,870,240,390,0.9,0.2,0.35,0.0,20,7,3,LONG|E0870|R240|X390|F0.90|T0.20|S0.35,14:30,630,10:30,F90,True
30,18,0.6,0.8465540719826596,-0.3736595375931719,-11.209786127795157,3,reference_validation,LONG,870,240,390,0.85,0.2,0.35,0.0,16,10,4,LONG|E0870|R240|X390|F0.85|T0.20|S0.35,14:30,630,10:30,F85,False
30,15,0.5,0.6727790399436007,-0.8569356655578635,-25.708069966735906,4,reference_validation,LONG,870,240,390,0.8,0.2,0.35,0.0,13,13,4,LONG|E0870|R240|X390|F0.80|T0.20|S0.35,14:30,630,10:30,F80,False
2,1,0.5,1.6111289229446988,0.520409167388503,1.040818334777006,1,august,LONG,870,240,390,0.9,0.2,0.35,0.0,1,0,1,LONG|E0870|R240|X390|F0.90|T0.20|S0.35,14:30,630,10:30,F90,False
3,1,0.3333333333333333,0.31940356264751985,-2.323861840501436,-6.971585521504308,1,august,LONG,870,240,390,0.85,0.2,0.35,0.0,1,1,1,LONG|E0870|R240|X390|F0.85|T0.20|S0.35,14:30,630,10:30,F85,False
4,2,0.5,0.9882149841063682,-0.027007735091777008,-0.10803094036710803,1,august,LONG,870,240,390,0.8,0.2,0.35,0.0,2,1,1,LONG|E0870|R240|X390|F0.80|T0.20|S0.35,14:30,630,10:30,F80,False
63,37,0.5873015873015873,0.6694313281071159,-0.7232336610866331,-45.56372064845789,5,development,LONG,870,270,390,0.9,0.2,0.35,0.0,36,16,11,LONG|E0870|R270|X390|F0.90|T0.20|S0.35,14:30,600,10:00,F90,False
68,36,0.5294117647058824,0.590183463149957,-1.0310650728792479,-70.11242495578885,5,development,LONG,870,270,390,0.85,0.2,0.35,0.0,34,22,12,LONG|E0870|R270|X390|F0.85|T0.20|S0.35,14:30,600,10:00,F85,False
64,31,0.484375,0.6319225326235567,-0.9435976206697196,-60.39024772286206,7,development,LONG,870,270,390,0.8,0.2,0.35,0.0,29,24,11,LONG|E0870|R270|X390|F0.80|T0.20|S0.35,14:30,600,10:00,F80,False
54,32,0.5925925925925926,1.0283818280753863,0.05718596626543686,3.0880421783335903,5,external,LONG,870,270,390,0.9,0.2,0.35,0.0,26,7,21,LONG|E0870|R270|X390|F0.90|T0.20|S0.35,14:30,600,10:00,F90,True
51,33,0.6470588235294118,1.3652839967823318,0.6460632351398661,32.94922499213317,5,external,LONG,870,270,390,0.85,0.2,0.35,0.0,24,7,20,LONG|E0870|R270|X390|F0.85|T0.20|S0.35,14:30,600,10:00,F85,True
46,26,0.5652173913043478,1.1833333378239608,0.34621100053920045,15.92570602480322,4,external,LONG,870,270,390,0.8,0.2,0.35,0.0,18,9,19,LONG|E0870|R270|X390|F0.80|T0.20|S0.35,14:30,600,10:00,F80,True
27,18,0.6666666666666666,1.2185099997906967,0.3646845698991576,9.846483387277255,2,reference_validation,LONG,870,270,390,0.9,0.2,0.35,0.0,16,7,4,LONG|E0870|R270|X390|F0.90|T0.20|S0.35,14:30,600,10:00,F90,True
27,15,0.5555555555555556,0.7557105725871868,-0.6389600732104462,-17.25192197668205,3,reference_validation,LONG,870,270,390,0.85,0.2,0.35,0.0,12,10,5,LONG|E0870|R270|X390|F0.85|T0.20|S0.35,14:30,600,10:00,F85,False
28,12,0.42857142857142855,0.5413745185726545,-1.309147478770215,-36.65612940556602,5,reference_validation,LONG,870,270,390,0.8,0.2,0.35,0.0,9,14,5,LONG|E0870|R270|X390|F0.80|T0.20|S0.35,14:30,600,10:00,F80,False
2,1,0.5,1.8018346567591499,0.6828053630592694,1.3656107261185388,1,august,LONG,870,270,390,0.9,0.2,0.35,0.0,1,0,1,LONG|E0870|R270|X390|F0.90|T0.20|S0.35,14:30,600,10:00,F90,False
2,0,0.0,0.0,-5.121673534336862,-10.243347068673724,2,august,LONG,870,270,390,0.85,0.2,0.35,0.0,0,1,1,LONG|E0870|R270|X390|F0.85|T0.20|S0.35,14:30,600,10:00,F85,False
3,1,0.3333333333333333,0.5735987852751507,-1.3029122352250209,-3.9087367056750626,1,august,LONG,870,270,390,0.8,0.2,0.35,0.0,1,1,1,LONG|E0870|R270|X390|F0.80|T0.20|S0.35,14:30,600,10:00,F80,False
63,36,0.5714285714285714,0.6047573182120812,-0.9686977488550882,-61.02795817787056,5,development,LONG,870,300,390,0.9,0.2,0.35,0.0,35,19,9,LONG|E0870|R300|X390|F0.90|T0.20|S0.35,14:30,570,09:30,F90,False
63,31,0.49206349206349204,0.5470525994232821,-1.2622642849252395,-79.52264995029009,6,development,LONG,870,300,390,0.85,0.2,0.35,0.0,30,23,10,LONG|E0870|R300|X390|F0.85|T0.20|S0.35,14:30,570,09:30,F85,False
62,27,0.43548387096774194,0.5624997834333173,-1.2148819150621055,-75.32267873385054,7,development,LONG,870,300,390,0.8,0.2,0.35,0.0,26,26,10,LONG|E0870|R300|X390|F0.80|T0.20|S0.35,14:30,570,09:30,F80,False
51,31,0.6078431372549019,0.9660462600538238,-0.07477857719010667,-3.81370743669544,4,external,LONG,870,300,390,0.9,0.2,0.35,0.0,26,7,18,LONG|E0870|R300|X390|F0.90|T0.20|S0.35,14:30,570,09:30,F90,False
50,34,0.68,1.191912140370238,0.39220813381345976,19.61040669067299,4,external,LONG,870,300,390,0.85,0.2,0.35,0.0,25,8,17,LONG|E0870|R300|X390|F0.85|T0.20|S0.35,14:30,570,09:30,F85,True
44,28,0.6363636363636364,1.2526747301778283,0.5170312460608066,22.749374826675492,3,external,LONG,870,300,390,0.8,0.2,0.35,0.0,20,9,15,LONG|E0870|R300|X390|F0.80|T0.20|S0.35,14:30,570,09:30,F80,True
26,18,0.6923076923076923,1.4849832288686506,0.7144746491611264,18.576340878189285,2,reference_validation,LONG,870,300,390,0.9,0.2,0.35,0.0,16,6,4,LONG|E0870|R300|X390|F0.90|T0.20|S0.35,14:30,570,09:30,F90,True
25,15,0.6,0.9301598153443446,-0.16720694816073384,-4.180173704018346,3,reference_validation,LONG,870,300,390,0.85,0.2,0.35,0.0,12,9,4,LONG|E0870|R300|X390|F0.85|T0.20|S0.35,14:30,570,09:30,F85,False
24,11,0.4583333333333333,0.6372269567840798,-1.0048393036786984,-24.11614328828876,5,reference_validation,LONG,870,300,390,0.8,0.2,0.35,0.0,8,12,4,LONG|E0870|R300|X390|F0.80|T0.20|S0.35,14:30,570,09:30,F80,False
