candidate,trades_n,tp_n,tp_rate,sl_n,sl_rate,time_exit_n,time_exit_rate,win_rate,mean_r,median_r,pf_r,cum_r,max_dd_r,max_loss_streak,median_time_to_exit_min,positive_event_tp_rate,negative_event_tp_rate,buy_side_n,buy_side_mean_r,buy_side_pf_r,sell_side_n,sell_side_mean_r,sell_side_pf_r,score3_n,score3_mean_r,score3_pf_r,score4_n,score4_mean_r,score4_pf_r,positive_years,eligible
FIXED_075R,218,100,0.45871559633027525,71,0.3256880733944954,47,0.21559633027522937,0.6330275229357798,0.05992689052047017,0.4374699940468192,1.1785101139953227,13.064062133462498,9.612613934161717,5,115.0,0.6153846153846154,0.22727272727272727,110,0.03458398984204035,1.099619419671208,108,0.08573910417442646,1.264595463751084,184,0.07744574132161873,1.2449134926156038,34,-0.03488100793280446,0.9209363820189765,3,False
FIXED_100R,218,77,0.3532110091743119,79,0.3623853211009174,62,0.28440366972477066,0.591743119266055,0.0794840855024227,0.3065312514928147,1.213349452206961,17.32753063952815,8.566333435953219,6,147.5,0.5076923076923077,0.125,110,0.10373956830817609,1.291197125272131,108,0.05477942708915535,1.1407643919938688,184,0.10120373922416641,1.2899790652573504,34,-0.03805756993289631,0.9238848601342075,5,False
FIXED_150R,218,37,0.16972477064220184,84,0.3853211009174312,97,0.44495412844036697,0.5688073394495413,0.12098874537666403,0.22559414436934674,1.305921679892597,26.375546492112758,8.564768906532136,6,170.0,0.24615384615384617,0.056818181818181816,110,0.13104571860665318,1.3416877648612282,108,0.11074553190167508,1.2716512721049722,184,0.13364936132588412,1.3604908429996196,34,0.052472470827943624,1.099114667119449,5,False
STRUCTURAL_CAP_100R,218,116,0.5321100917431193,73,0.3348623853211009,29,0.13302752293577982,0.6238532110091743,0.03880136801708363,0.5,1.1125068116130388,8.45869822772423,9.699148832315672,6,115.0,0.7461538461538462,0.2159090909090909,110,0.06781687386736068,1.206143281309769,108,0.009248537984394034,1.0256138627372682,184,0.05562146946899772,1.172924637428379,34,-0.052225063369745625,0.8890217403392906,4,False
STRUCTURAL_CAP_150R,218,113,0.518348623853211,75,0.3440366972477064,30,0.13761467889908258,0.6146788990825688,0.05472810596466218,0.5,1.154575380818598,11.930727100296355,9.115708418490751,6,127.5,0.7461538461538462,0.18181818181818182,110,0.07905788862158945,1.2338504985475336,108,0.02994777177705103,1.080866761783096,184,0.06090762375100464,1.183169217358102,34,0.02128600970916182,1.0452327706319688,4,False
STRUCTURAL_CAP_200R,218,112,0.5137614678899083,75,0.3440366972477064,31,0.14220183486238533,0.6146788990825688,0.06353674620460507,0.5,1.1794547165014808,13.851010672603906,9.115708418490751,6,130.0,0.7461538461538462,0.17045454545454544,110,0.08393639565400228,1.248280953516525,108,0.042759325469107934,1.1154612841468872,184,0.06571005743982064,1.1976117118443543,34,0.051775297166967944,1.1100225064798068,4,False
