partition,zone,clock_min,anchor_date_utc,reference_start,reference_end,execution_start,execution_end,confirmation_bar_start,entry_bar_start,entry_px,H,L,range,F85,F35,E20,touch_elapsed_min,management_mode,fixed_exit_ts,fixed_exit_px,fixed_exit_reason,fixed_net_pnl_usd,exit_ts,exit_px,exit_reason,net_pnl_usd,runner_armed,active_floor_at_exit,candidate_id,tie_order,accepted,blocked_by_zone,portfolio
external,ALT_0330,210,2020-01-01,2020-01-01 03:30:00+00:00,2020-01-01 09:00:00+00:00,2020-01-01 09:00:00+00:00,2020-01-01 15:30:00+00:00,2020-01-01 10:55:00+00:00,2020-01-01 11:00:00+00:00,130.59,130.67,129.75,0.9199999999999875,130.53199999999998,130.072,130.85399999999998,115.0,FIXED_E20,2020-01-01 11:20:00+00:00,130.85399999999998,TP_E20,0.6107971513897418,2020-01-01 11:20:00+00:00,130.85399999999998,TP_E20,0.6107971513897418,False,,external|ETH_LONG|ALT_0330|2020-01-01 11:00:00+00:00,1,True,,ETH_E1_external
external,ALT_0330,210,2020-01-02,2020-01-02 03:30:00+00:00,2020-01-02 09:00:00+00:00,2020-01-02 09:00:00+00:00,2020-01-02 15:30:00+00:00,2020-01-02 10:20:00+00:00,2020-01-02 10:25:00+00:00,130.04,130.22,128.67,1.5500000000000114,129.9875,129.21249999999998,130.53,80.0,FIXED_E20,2020-01-02 13:35:00+00:00,129.07,CLOSE_INVALIDATION_F35,-4.129621654875392,2020-01-02 13:35:00+00:00,129.07,CLOSE_INVALIDATION_F35,-4.129621654875392,False,,external|ETH_LONG|ALT_0330|2020-01-02 10:25:00+00:00,1,True,,ETH_E1_external
external,ALT_0330,210,2020-01-16,2020-01-16 03:30:00+00:00,2020-01-16 09:00:00+00:00,2020-01-16 09:00:00+00:00,2020-01-16 15:30:00+00:00,2020-01-16 11:25:00+00:00,2020-01-16 11:30:00+00:00,162.33,162.8,159.38,3.420000000000016,162.287,160.577,163.484,145.0,FIXED_E20,2020-01-16 11:35:00+00:00,163.484,TP_E20,3.1544877718227675,2020-01-16 11:35:00+00:00,163.484,TP_E20,3.1544877718227675,False,,external|ETH_LONG|ALT_0330|2020-01-16 11:30:00+00:00,1,True,,ETH_E1_external
external,RAW_0530,330,2020-02-11,2020-02-11 05:30:00+00:00,2020-02-11 11:00:00+00:00,2020-02-11 11:00:00+00:00,2020-02-11 17:30:00+00:00,2020-02-11 11:50:00+00:00,2020-02-11 11:55:00+00:00,222.65,222.85,218.64,4.210000000000008,222.2185,220.1135,223.692,50.0,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID,2020-02-11 12:05:00+00:00,223.692,TP_E20,1.9399955086458314,2020-02-11 12:30:00+00:00,223.692,LIVE_FLOOR_TOUCH,1.9399955086458314,True,223.692,external|ETH_LONG|RAW_0530|2020-02-11 11:55:00+00:00,2,True,,ETH_E1_external
external,ALT_0330,210,2020-02-14,2020-02-14 03:30:00+00:00,2020-02-14 09:00:00+00:00,2020-02-14 09:00:00+00:00,2020-02-14 15:30:00+00:00,2020-02-14 09:45:00+00:00,2020-02-14 09:50:00+00:00,267.86,269.1,260.53,8.57000000000005,267.8145,263.5295,270.814,45.0,FIXED_E20,2020-02-14 10:15:00+00:00,270.814,TP_E20,5.114074516538514,2020-02-14 10:15:00+00:00,270.814,TP_E20,5.114074516538514,False,,external|ETH_LONG|ALT_0330|2020-02-14 09:50:00+00:00,1,True,,ETH_E1_external
external,ALT_0330,210,2020-03-02,2020-03-02 03:30:00+00:00,2020-03-02 09:00:00+00:00,2020-03-02 09:00:00+00:00,2020-03-02 15:30:00+00:00,2020-03-02 09:50:00+00:00,2020-03-02 09:55:00+00:00,222.54,223.0,218.88,4.1200000000000045,222.382,220.322,223.824,50.0,FIXED_E20,2020-03-02 10:00:00+00:00,223.824,TP_E20,2.484874629280221,2020-03-02 10:00:00+00:00,223.824,TP_E20,2.484874629280221,False,,external|ETH_LONG|ALT_0330|2020-03-02 09:55:00+00:00,1,True,,ETH_E1_external
external,LONDON,480,2020-03-02,2020-03-02 08:00:00+00:00,2020-03-02 13:30:00+00:00,2020-03-02 13:30:00+00:00,2020-03-02 20:00:00+00:00,2020-03-02 13:45:00+00:00,2020-03-02 13:50:00+00:00,227.06,228.0,219.83,8.169999999999987,226.7745,222.6895,229.634,15.0,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID,2020-03-02 14:30:00+00:00,229.634,TP_E20,5.268105346604335,2020-03-02 14:45:00+00:00,228.817,LIVE_FLOOR_TOUCH,3.469021404034223,True,228.817,external|ETH_LONG|LONDON|2020-03-02 13:50:00+00:00,0,True,,ETH_E1_external
external,RAW_0530,330,2020-03-10,2020-03-10 05:30:00+00:00,2020-03-10 11:00:00+00:00,2020-03-10 11:00:00+00:00,2020-03-10 17:30:00+00:00,2020-03-10 11:20:00+00:00,2020-03-10 11:25:00+00:00,204.26,204.66,197.51,7.150000000000006,203.5875,200.0125,206.09,20.0,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID,2020-03-10 12:50:00+00:00,206.09,TP_E20,4.0795848428473835,2020-03-10 13:05:00+00:00,205.375,LIVE_FLOOR_TOUCH,2.329364535396073,True,205.375,external|ETH_LONG|RAW_0530|2020-03-10 11:25:00+00:00,2,True,,ETH_E1_external
external,ALT_0330,210,2020-04-02,2020-04-02 03:30:00+00:00,2020-04-02 09:00:00+00:00,2020-04-02 09:00:00+00:00,2020-04-02 15:30:00+00:00,2020-04-02 11:35:00+00:00,2020-04-02 11:40:00+00:00,137.77,137.85,135.4,2.4499999999999886,137.4825,136.2575,138.34,155.0,FIXED_E20,2020-04-02 12:00:00+00:00,138.34,TP_E20,1.6686651665819956,2020-04-02 12:00:00+00:00,138.34,TP_E20,1.6686651665819956,False,,external|ETH_LONG|ALT_0330|2020-04-02 11:40:00+00:00,1,True,,ETH_E1_external
external,RAW_0530,330,2020-04-02,2020-04-02 05:30:00+00:00,2020-04-02 11:00:00+00:00,2020-04-02 11:00:00+00:00,2020-04-02 17:30:00+00:00,2020-04-02 11:55:00+00:00,2020-04-02 12:00:00+00:00,137.66,137.97,135.62,2.3499999999999943,137.6175,136.4425,138.44,55.0,B27DQ_LIVE_EXEC_NPLUS2_E10_HYBRID,2020-04-02 12:00:00+00:00,138.44,TP_E20,2.433066976609011,2020-04-02 12:10:00+00:00,137.35,LIVE_FLOOR_GAP_OPEN,-1.525962516344614,True,138.20499999999998,external|ETH_LONG|RAW_0530|2020-04-02 12:00:00+00:00,2,True,,ETH_E1_external
