character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1039,0.4456207892204042,-213.28142697700335,-0.20527567562752969,0.9015127456009586,313.4454021626612,21,516,-0.10385112497659088,0.9542951467727308,523,-0.3053427275125859,0.839198215104939,-0.3053427275125859,1,False
ALL,60,240,1039,0.43118383060635224,-359.58666425679326,-0.3460891860026884,0.9060300035517039,842.2325845782461,23,516,-0.5553257560624772,0.8599609865093207,523,-0.139653105408327,0.9589765328945695,-0.5553257560624772,0,False
ALL,60,360,1039,0.43503368623676614,-420.9953698273409,-0.40519284872698835,0.9154030619454278,1158.9619376850098,24,516,-0.996174758665745,0.8144359577647191,523,0.17787916949174656,1.0421638706255902,-0.996174758665745,0,False
ALL,60,480,1039,0.4167468719923003,-1149.4764135408786,-1.1063295606745704,0.8057604474650324,1607.6527294661269,22,516,-2.171601845885337,0.6761286632184962,523,-0.05531522191977938,0.9882302188572248,-2.171601845885337,0,False
ALL,120,120,1039,0.4456207892204042,-212.00474985323598,-0.2040469199742406,0.9020445305565286,311.9183988056081,21,515,-0.10108772258420949,0.9555396330396034,524,-0.30523773420299255,0.8389867381462591,-0.30523773420299255,1,False
ALL,120,240,1039,0.43214629451395575,-358.5067412777327,-0.345049799112351,0.9063114965328479,842.2325845782461,23,515,-0.5563468825698136,0.8599733618454061,524,-0.13738186403488295,0.9595665529561986,-0.5563468825698136,0,False
ALL,120,360,1039,0.43503368623676614,-427.1908701687538,-0.4111557941951432,0.9142648432099705,1158.9619376850098,24,515,-0.9942735940717295,0.81501712722883,524,0.16194662362249398,1.0383187706201442,-0.9942735940717295,0,False
ALL,120,480,1039,0.4167468719923003,-1153.788987066208,-1.1104802570415861,0.8051736831566401,1604.2446474690291,22,515,-2.1692009135528854,0.6767953318175011,524,-0.06994373394364893,0.9851358481730996,-2.1692009135528854,0,False
ALL,180,120,1039,0.44465832531280075,-216.63929184683332,-0.20850749937135063,0.8999737421601826,316.5529407992055,21,515,-0.11008683325138877,0.9516447069476061,524,-0.30523773420299255,0.8389867381462591,-0.30523773420299255,1,False
ALL,180,240,1039,0.43118383060635224,-375.8491918179648,-0.36174128182672266,0.90178015279508,851.8934287050481,23,515,-0.5900215438129828,0.8514999420450762,524,-0.13738186403488295,0.9595665529561986,-0.5900215438129828,0,False
ALL,180,360,1039,0.4340712223291627,-452.41147222481845,-0.43542971340213515,0.9092391696009231,1182.2072652164904,24,515,-1.0432456368990395,0.8060443677141389,524,0.16194662362249398,1.0383187706201442,-1.0432456368990395,0,False
ALL,180,480,1039,0.4157844080846968,-1183.873358426101,-1.1394353786584226,0.8002086773569204,1634.3290188289216,22,515,-2.2276171686206387,0.6684184208575682,524,-0.06994373394364893,0.9851358481730996,-2.2276171686206387,0,False
ALL,240,120,1039,0.44465832531280075,-228.50576024945482,-0.2199285469195908,0.8944947802508727,328.41940920182697,21,516,-0.10385112497659088,0.9542951467727308,523,-0.3344523513604855,0.8239126804563991,-0.3344523513604855,1,False
ALL,240,240,1039,0.43118383060635224,-368.7683667416135,-0.3549262432546809,0.9036305693244331,852.4647644373426,23,516,-0.5553257560624772,0.8599609865093207,523,-0.15720894189937903,0.9538194597403906,-0.5553257560624772,0,False
ALL,240,360,1039,0.4340712223291627,-429.28703125585827,-0.4131732735860041,0.9138782948081953,1159.0828242475304,24,516,-0.996174758665745,0.8144359577647191,523,0.16202513234353005,1.0382641839741367,-0.996174758665745,0,False
ALL,240,480,1039,0.4167468719923003,-1156.083699152737,-1.1126888346032118,0.8048618151977152,1606.539359555558,22,516,-2.171601845885337,0.6761286632184962,523,-0.0679486552120517,0.9855808807289153,-2.171601845885337,0,False
ALL,360,120,1040,0.44519230769230766,-213.531753210289,-0.20531899347143173,0.9014085486454528,313.4454021626612,21,516,-0.10385112497659088,0.9542951467727308,524,-0.30523773420299255,0.8389867381462591,-0.30523773420299255,1,False
ALL,360,240,1040,0.43173076923076925,-358.5361868825169,-0.34474633354088163,0.9063045225062202,842.2325845782461,23,516,-0.5553257560624772,0.8599609865093207,524,-0.13738186403488295,0.9595665529561986,-0.5553257560624772,0,False
