lookback_min,hold_min,character_rule,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a420_trades,a420_wr,a420_net,a420_exp,a420_pf,a420_dd,a420_evaluable,a420_supportive,a435_trades,a435_wr,a435_net,a435_exp,a435_pf,a435_dd,a435_evaluable,a435_supportive,a450_trades,a450_wr,a450_net,a450_exp,a450_pf,a450_dd,a450_evaluable,a450_supportive,a465_trades,a465_wr,a465_net,a465_exp,a465_pf,a465_dd,a465_evaluable,a465_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate
15,60,ALL,3094,0.4130575307045895,-2825.2771497809426,-0.9131471072336595,0.5913071047515435,2999.612665090451,20,15,4,0,773,0.4049159120310479,-582.4163983824708,-0.753449415759988,0.639212110187077,600.13088148148,True,False,770,0.44415584415584414,-665.5234224627792,-0.8643161330685444,0.625687079095582,833.8516936052885,True,False,775,0.40516129032258064,-836.6166038991191,-1.079505295353702,0.5295258935041697,858.1933846139395,True,False,776,0.39819587628865977,-740.7207250365739,-0.9545370167997086,0.5748945988642923,770.2267981828827,True,False,1012,0.4515810276679842,-988.4242577383005,-0.9767038119943681,0.6235774007711422,1036,0.36776061776061775,-977.4892416770722,-0.9435224340512279,0.5376680020346194,1046,0.42065009560229444,-859.3636503655703,-0.8215713674623043,0.604501851746329,0,-0.9767038119943681,False,False,False,False
15,60,DRIVE_UP,1522,0.3955321944809461,-1543.0509741131452,-1.0138311262241426,0.5607623188440797,1610.029911248495,17,11,4,0,379,0.38522427440633245,-336.3262468709475,-0.88740434530593,0.594463120168166,349.78472025504266,True,False,390,0.4153846153846154,-586.4880686276698,-1.5038155605837686,0.4314873344620783,587.7163340845175,True,False,384,0.40625,-324.0498859367269,-0.8438799112935597,0.6092206175171031,390.38126870239483,True,False,369,0.37398373983739835,-296.18677267780083,-0.8026741806986473,0.6400373615972469,324.76612674096134,True,False,492,0.43089430894308944,-540.0828808010806,-1.0977294325225215,0.5635937802272328,502,0.32669322709163345,-705.4074763636972,-1.4051941760233013,0.4199277124374795,528,0.42803030303030304,-297.5606169483673,-0.5635617745234229,0.7191189699852287,0,-1.4051941760233013,False,False,False,False
15,60,DRIVE_DOWN,1572,0.4300254452926209,-1282.226175667798,-0.8156655061499988,0.6228678122606504,1468.9174106259602,11,9,4,0,394,0.42385786802030456,-246.09015151152335,-0.6245942931764552,0.686491203610828,294.6652595609955,True,False,380,0.47368421052631576,-79.03535383510933,-0.20798777325028772,0.8941067897626536,277.1079433024561,True,False,391,0.4040920716112532,-512.5667179623923,-1.310912322154456,0.45988844191409806,517.7424956182383,True,False,407,0.4201474201474201,-444.53395235877304,-1.0922210131665184,0.5166079673239864,497.21603851542847,True,False,520,0.47115384615384615,-448.34137693721993,-0.8621949556484999,0.67704971776074,534,0.40636704119850187,-272.08176531337494,-0.5095164144445223,0.6970777264643291,518,0.41312741312741313,-561.803033417203,-1.084561840573751,0.4954533274010113,0,-1.084561840573751,False,False,False,False
15,60,STR_B0_20,615,0.4016260162601626,-489.67705287687846,-0.7962228502063065,0.5838880614428541,548.6263955294648,14,7,4,0,152,0.4473684210526316,-100.59522505331421,-0.6618106911402251,0.6379949183721173,131.14686201710947,True,False,156,0.4230769230769231,-132.21171721653366,-0.8475110077982927,0.531026993463037,150.8065057263414,True,False,153,0.4117647058823529,-170.09911370898752,-1.1117589131306373,0.5437996940870076,191.50640003525712,True,False,154,0.3246753246753247,-86.77099689804312,-0.5634480318054749,0.6445706095120385,116.24255887683046,True,False,208,0.44711538461538464,-185.00258207932663,-0.8894354907659934,0.597495179326124,192,0.375,-113.71200235492266,-0.5922500122652222,0.6238400922405766,215,0.3813953488372093,-190.9624684426292,-0.8881975276401357,0.5397013248306822,0,-0.8894354907659934,False,False,False,False
15,60,STR_B20_40,619,0.38449111470113084,-570.133243910617,-0.9210553213418692,0.5492958614347655,577.6779515601312,13,6,4,0,156,0.3717948717948718,-111.5712498768635,-0.715200319723484,0.6524513407782635,131.51008758495087,True,False,157,0.4394904458598726,-114.52305769324015,-0.7294462273454786,0.6269512620404367,143.95744353349585,True,False,152,0.3618421052631579,-125.65191843313022,-0.8266573581126988,0.5504097606876749,162.8757310987173,True,False,154,0.36363636363636365,-218.38701790738313,-1.4180975188791112,0.38910466162642554,230.6507752413846,True,False,202,0.39603960396039606,-181.3612659898855,-0.8978280494548787,0.576961991146525,197,0.3350253807106599,-214.93214445438954,-1.0910261139816728,0.4620707420654307,220,0.41818181818181815,-173.83983346634193,-0.7901810612106451,0.6019395747230564,0,-1.0910261139816728,False,False,False,False
15,60,STR_B40_60,611,0.41734860883797054,-580.0471255171902,-0.9493406309610315,0.5368070903988815,604.2277401885016,16,6,4,0,161,0.36645962732919257,-163.58416032824988,-1.0160506852686328,0.48697821164957594,179.26675887358707,True,False,140,0.42142857142857143,-121.78149694995138,-0.8698678353567956,0.561689388470695,124.3446901018777,True,False,156,0.46794871794871795,-189.90834978257615,-1.2173612165549754,0.47333602796071395,209.83573708821294,True,False,154,0.4155844155844156,-104.77311845641287,-0.680344925041642,0.644819559134211,141.20177922935997,True,False,199,0.48743718592964824,-98.70437385010416,-0.4960018786437395,0.7416095703783875,201,0.3582089552238806,-240.76771830471353,-1.1978493447995697,0.3896697877277974,211,0.4075829383886256,-240.5750333623726,-1.1401660348927611,0.4943726709522499,0,-1.1978493447995697,False,False,False,False
15,60,STR_B60_80,593,0.40978077571669475,-433.3351496085503,-0.7307506738761388,0.632902651432803,465.69135992803825,14,5,4,0,133,0.39849624060150374,-100.51826226756577,-0.7557764080268103,0.5830375695231247,118.23330346846674,True,False,149,0.44966442953020136,-93.35824517533284,-0.6265654038612942,0.6775226235160122,134.078418217861,True,False,152,0.34210526315789475,-145.93063811552466,-0.9600699876021359,0.5286991252171829,161.1276293249225,True,False,159,0.44654088050314467,-93.52800405012698,-0.5882264405668364,0.7251011323817511,137.26860078068745,True,False,189,0.43915343915343913,-185.40216646925023,-0.9809638437526468,0.5949927331068758,208,0.3701923076923077,-130.64127704695704,-0.628083062725755,0.6392927083516375,196,0.42346938775510207,-117.29170609234298,-0.5984270718997091,0.6746242957843938,0,-0.9809638437526468,False,False,False,False
15,60,STR_B80_100,656,0.4496951219512195,-752.0845778677069,-1.1464703930910167,0.6310539042187013,973.3105112566486,10,8,4,0,171,0.43859649122807015,-106.14750085647745,-0.6207456190437278,0.7669376492726107,162.9426627746687,True,False,168,0.48214285714285715,-203.6489054277211,-1.212195865641197,0.6724484555287379,345.70348328292664,True,False,162,0.4382716049382716,-205.02658385890072,-1.265596196659881,0.5500635262208594,249.74708873947347,True,False,155,0.43870967741935485,-237.2615877246077,-1.5307199208039206,0.5307425968019696,265.04776968039215,True,False,214,0.48598130841121495,-337.95386934973396,-1.5792236885501587,0.623544089082399,238,0.3949579831932773,-277.4360995160894,-1.1656978971264262,0.5769102176468801,204,0.47549019607843135,-136.69460900188358,-0.6700716127543312,0.7181579346876176,0,-1.5792236885501587,False,False,False,False
15,60,EFF_LOW,1015,0.40492610837438425,-1303.3450992944383,-1.2840838416693974,0.4974628457390501,1339.041944399593,13,10,4,0,250,0.396,-265.7913092559209,-1.0631652370236837,0.5464180627474136,278.138094778967,True,False,249,0.44176706827309237,-322.5024093365303,-1.295190398941889,0.4940274254542048,333.16728843340184,True,False,254,0.4409448818897638,-317.14299285009633,-1.2485944600397494,0.5340851940408957,372.95019904840626,True,False,262,0.3435114503816794,-397.9083878518906,-1.5187343047782085,0.4228753058582443,423.93475165697873,True,False,323,0.4241486068111455,-709.2327293054029,-2.195766963793817,0.3828007903526859,339,0.36283185840707965,-372.3659630647227,-1.0984246698074416,0.4933251034360242,353,0.42776203966005666,-221.74640692431254,-0.6281767901538599,0.687458451555854,0,-2.195766963793817,False,False,False,False
15,60,EFF_MID,999,0.41541541541541543,-847.1966636460613,-0.8480447083544157,0.5881034514066152,928.3100003499169,14,9,4,0,252,0.42063492063492064,-186.7710515718231,-0.7411549665548536,0.6360357322995315,227.72566145150725,True,False,255,0.4392156862745098,-280.2875471068162,-1.0991668513992792,0.5062067433743628,300.4646513679972,True,False,249,0.39759036144578314,-235.91288381685303,-0.9474413004692892,0.5457473136749497,249.52121155306293,True,False,243,0.40329218106995884,-144.22518115056891,-0.5935192639941108,0.6841996055072285,201.11302532871014,True,False,329,0.47720364741641336,-210.68647303570896,-0.6403844165219117,0.6984048842139511,341,0.36656891495601174,-301.416600623028,-0.8839196499209032,0.5276286166816573,329,0.40425531914893614,-335.0935899873244,-1.018521550113448,0.5346909381772225,0,-1.018521550113448,False,False,False,False
15,60,EFF_HIGH,1080,0.4185185185185185,-674.7353868404434,-0.6247549878152254,0.7017889053391677,842.1562015652974,14,8,4,0,271,0.3985239852398524,-129.85403755472677,-0.47916619023884416,0.7479294855073082,182.06792216015626,True,False,266,0.45112781954887216,-62.73346601943254,-0.23584009781741558,0.8905126260571197,211.01514850760788,True,False,272,0.3786764705882353,-283.5607272321699,-1.0425026736476835,0.5095885948149185,309.6970778719392,True,False,271,0.44649446494464945,-198.5871560341143,-0.7327939337052187,0.6669542807132074,222.43933976988342,True,False,360,0.4527777777777778,-68.50505539718867,-0.1902918205477463,0.9119639756943333,356,0.37359550561797755,-303.70667798932146,-0.8531086460374199,0.5902748741524222,364,0.42857142857142855,-302.5236534539333,-0.8311089380602564,0.5929538056603406,0,-0.8531086460374199,False,False,False,False
