hold_min,entry_ts,exit_ts,clock_min_utc,clock_utc,clock_wib,votes,active_lbs,entry_price,exit_price,gross_pnl,wib_day,year,implementation_cost_0bps,net_0bps,implementation_cost_2bps,net_2bps,implementation_cost_5bps,net_5bps,implementation_cost_10bps,net_10bps
360,2023-04-28 15:15:00+00:00,2023-04-28 21:15:00+00:00,915,15:15,22:15,2,180;240,321.41,324.32,4.526928222519474,2023-04-28,2023,0.75,3.776928222519474,0.95,3.5769282225194736,1.25,3.276928222519474,1.75,2.776928222519474
360,2023-06-20 15:15:00+00:00,2023-06-20 21:15:00+00:00,915,15:15,22:15,3,180;240;360,239.49,244.43,10.3135830306067,2023-06-20,2023,0.75,9.5635830306067,0.95,9.363583030606701,1.25,9.0635830306067,1.75,8.5635830306067
360,2023-06-21 15:00:00+00:00,2023-06-21 21:00:00+00:00,900,15:00,22:00,3,180;240;360,248.33,248.78,0.9060524302339399,2023-06-21,2023,0.75,0.1560524302339399,0.95,-0.04394756976606007,1.25,-0.3439475697660601,1.75,-0.8439475697660601
360,2023-06-23 15:00:00+00:00,2023-06-23 21:00:00+00:00,900,15:00,22:00,3,180;240;360,244.04,247.16,6.39239468939519,2023-06-23,2023,0.75,5.64239468939519,0.95,5.44239468939519,1.25,5.14239468939519,1.75,4.64239468939519
360,2023-06-27 15:00:00+00:00,2023-06-27 21:00:00+00:00,900,15:00,22:00,2,180;360,239.37,238.69,-1.420395204077384,2023-06-27,2023,0.75,-2.170395204077384,0.95,-2.3703952040773837,1.25,-2.670395204077384,1.75,-3.170395204077384
360,2023-07-03 15:45:00+00:00,2023-07-03 21:45:00+00:00,945,15:45,22:45,2,180;240,249.05,247.41,-3.292511543866723,2023-07-03,2023,0.75,-4.042511543866723,0.95,-4.242511543866723,1.25,-4.542511543866723,1.75,-5.042511543866723
360,2023-09-29 15:00:00+00:00,2023-09-29 21:00:00+00:00,900,15:00,22:00,2,180;240,216.09,215.81,-0.6478781988986096,2023-09-29,2023,0.75,-1.3978781988986095,0.95,-1.5978781988986097,1.25,-1.8978781988986095,1.75,-2.3978781988986095
360,2023-10-02 15:00:00+00:00,2023-10-02 21:00:00+00:00,900,15:00,22:00,2,180;240,218.52,214.71,-8.717737506864365,2023-10-02,2023,0.75,-9.467737506864365,0.95,-9.667737506864365,1.25,-9.967737506864365,1.75,-10.467737506864365
360,2023-10-03 15:00:00+00:00,2023-10-03 21:00:00+00:00,900,15:00,22:00,2,240;360,213.67,213.63,-0.09360228389570845,2023-10-03,2023,0.75,-0.8436022838957085,0.95,-1.0436022838957084,1.25,-1.3436022838957085,1.75,-1.8436022838957085
360,2023-10-06 15:00:00+00:00,2023-10-06 21:00:00+00:00,900,15:00,22:00,2,180;240,211.81,213.41,3.776969925876952,2023-10-06,2023,0.75,3.026969925876952,0.95,2.826969925876952,1.25,2.526969925876952,1.75,2.026969925876952
360,2023-10-10 15:15:00+00:00,2023-10-10 21:15:00+00:00,915,15:15,22:15,2,180;240,207.06,208.19,2.7286776779677275,2023-10-10,2023,0.75,1.9786776779677275,0.95,1.7786776779677276,1.25,1.4786776779677275,1.75,0.9786776779677275
360,2023-10-23 15:00:00+00:00,2023-10-23 21:00:00+00:00,900,15:00,22:00,2,180;360,219.42,221.98,5.83356120681798,2023-10-23,2023,0.75,5.08356120681798,0.95,4.88356120681798,1.25,4.58356120681798,1.75,4.08356120681798
360,2023-10-25 15:15:00+00:00,2023-10-25 21:15:00+00:00,915,15:15,22:15,2,180;360,226.4,223.06,-7.37632508833923,2023-10-25,2023,0.75,-8.126325088339229,0.95,-8.32632508833923,1.25,-8.626325088339229,1.75,-9.126325088339229
360,2023-11-03 15:00:00+00:00,2023-11-03 21:00:00+00:00,900,15:00,22:00,3,180;240;360,228.74,229.78,2.2733234239748015,2023-11-03,2023,0.75,1.5233234239748015,0.95,1.3233234239748015,1.25,1.0233234239748015,1.75,0.5233234239748015
360,2023-11-07 15:00:00+00:00,2023-11-07 21:00:00+00:00,900,15:00,22:00,2,180;240,247.05,248.9,3.744181339809743,2023-11-07,2023,0.75,2.994181339809743,0.95,2.794181339809743,1.25,2.494181339809743,1.75,1.9941813398097432
360,2023-11-13 15:45:00+00:00,2023-11-13 21:45:00+00:00,945,15:45,22:45,2,240;360,246.13,241.12,-10.177548450006075,2023-11-13,2023,0.75,-10.927548450006075,0.95,-11.127548450006074,1.25,-11.427548450006075,1.75,-11.927548450006075
360,2023-11-27 15:00:00+00:00,2023-11-27 21:00:00+00:00,900,15:00,22:00,3,180;240;360,225.16,224.12,-2.309468822170883,2023-11-27,2023,0.75,-3.059468822170883,0.95,-3.2594688221708825,1.25,-3.559468822170883,1.75,-4.059468822170883
360,2023-12-13 15:15:00+00:00,2023-12-13 21:15:00+00:00,915,15:15,22:15,2,180;240,250.72,253.19,4.925813656668792,2023-12-13,2023,0.75,4.175813656668792,0.95,3.975813656668792,1.25,3.675813656668792,1.75,3.175813656668792
360,2023-12-15 15:15:00+00:00,2023-12-15 21:15:00+00:00,915,15:15,22:15,2,180;360,246.64,246.76,0.24326954265326903,2023-12-15,2023,0.75,-0.506730457346731,0.95,-0.7067304573467309,1.25,-1.006730457346731,1.75,-1.506730457346731
360,2023-12-19 15:00:00+00:00,2023-12-19 21:00:00+00:00,900,15:00,22:00,2,180;240,250.14,252.47,4.657391860558113,2023-12-19,2023,0.75,3.9073918605581133,0.95,3.707391860558113,1.25,3.4073918605581133,1.75,2.9073918605581133
360,2023-12-20 15:00:00+00:00,2023-12-20 21:00:00+00:00,900,15:00,22:00,2,180;240,257.01,256.43,-1.1283607641725693,2023-12-20,2023,0.75,-1.8783607641725693,0.95,-2.078360764172569,1.25,-2.3783607641725695,1.75,-2.8783607641725695
360,2023-12-21 15:45:00+00:00,2023-12-21 21:45:00+00:00,945,15:45,22:45,2,180;240,273.53,269.77,-6.873103498702137,2023-12-21,2023,0.75,-7.623103498702137,0.95,-7.823103498702137,1.25,-8.123103498702136,1.75,-8.623103498702136
360,2023-12-22 15:00:00+00:00,2023-12-22 21:00:00+00:00,900,15:00,22:00,3,180;240;360,269.83,271.45,3.0018900789385996,2023-12-22,2023,0.75,2.2518900789385996,0.95,2.0518900789386,1.25,1.7518900789385996,1.75,1.2518900789385996
360,2024-01-11 15:30:00+00:00,2024-01-11 21:30:00+00:00,930,15:30,22:30,2,180;240,312.23,308.56,-5.877077795215091,2024-01-11,2024,0.75,-6.627077795215091,0.95,-6.827077795215091,1.25,-7.127077795215091,1.75,-7.627077795215091
360,2024-01-17 15:00:00+00:00,2024-01-17 21:00:00+00:00,900,15:00,22:00,2,240;360,311.6,309.3,-3.690629011553291,2024-01-17,2024,0.75,-4.440629011553291,0.95,-4.640629011553291,1.25,-4.940629011553291,1.75,-5.440629011553291
360,2024-03-21 15:00:00+00:00,2024-03-21 21:00:00+00:00,900,15:00,22:00,2,180;240,562.22,555.44,-6.029668101454922,2024-03-21,2024,0.75,-6.779668101454922,0.95,-6.979668101454922,1.25,-7.279668101454922,1.75,-7.779668101454922
360,2024-04-02 15:00:00+00:00,2024-04-02 21:00:00+00:00,900,15:00,22:00,2,240;360,557.49,557.68,0.17040664406531136,2024-04-02,2024,0.75,-0.5795933559346886,0.95,-0.7795933559346886,1.25,-1.0795933559346886,1.75,-1.5795933559346886
360,2024-04-03 15:00:00+00:00,2024-04-03 21:00:00+00:00,900,15:00,22:00,2,240;360,560.75,556.85,-3.4774855104770195,2024-04-03,2024,0.75,-4.2274855104770195,0.95,-4.42748551047702,1.25,-4.7274855104770195,1.75,-5.2274855104770195
360,2024-04-05 15:00:00+00:00,2024-04-05 21:00:00+00:00,900,15:00,22:00,2,180;360,583.78,580.8,-2.55233135770326,2024-04-05,2024,0.75,-3.30233135770326,0.95,-3.5023313577032598,1.25,-3.80233135770326,1.75,-4.30233135770326
360,2024-04-10 15:00:00+00:00,2024-04-10 21:00:00+00:00,900,15:00,22:00,3,180;240;360,587.85,604.57,14.221314961299674,2024-04-10,2024,0.75,13.471314961299674,0.95,13.271314961299675,1.25,12.971314961299674,1.75,12.471314961299674
360,2024-04-11 15:00:00+00:00,2024-04-11 21:00:00+00:00,900,15:00,22:00,2,180;240,603.65,607.62,3.2883293299097383,2024-04-11,2024,0.75,2.5383293299097383,0.95,2.3383293299097385,1.25,2.0383293299097383,1.75,1.5383293299097383
360,2024-04-16 15:00:00+00:00,2024-04-16 21:00:00+00:00,900,15:00,22:00,2,180;240,531.44,537.88,6.059009483666961,2024-04-16,2024,0.75,5.309009483666961,0.95,5.109009483666961,1.25,4.809009483666961,1.75,4.309009483666961
360,2024-06-18 15:00:00+00:00,2024-06-18 21:00:00+00:00,900,15:00,22:00,2,180;240,580.66,586.06,4.649881169703422,2024-06-18,2024,0.75,3.8998811697034217,0.95,3.6998811697034215,1.25,3.3998811697034217,1.75,2.8998811697034217
360,2024-08-16 15:45:00+00:00,2024-08-16 21:45:00+00:00,945,15:45,22:45,2,180;240,514.67,520.57,5.731828161734793,2024-08-16,2024,0.75,4.981828161734793,0.95,4.781828161734793,1.25,4.481828161734793,1.75,3.981828161734793
360,2024-08-20 15:30:00+00:00,2024-08-20 21:30:00+00:00,930,15:30,22:30,2,240;360,563.36,568.24,4.331155921613173,2024-08-20,2024,0.75,3.581155921613173,0.95,3.381155921613173,1.25,3.081155921613173,1.75,2.581155921613173
360,2024-08-21 15:00:00+00:00,2024-08-21 21:00:00+00:00,900,15:00,22:00,2,240;360,551.81,572.22,18.493684420362158,2024-08-21,2024,0.75,17.743684420362158,0.95,17.54368442036216,1.25,17.243684420362158,1.75,16.743684420362158
360,2024-08-22 15:15:00+00:00,2024-08-22 21:15:00+00:00,915,15:15,22:15,2,180;240,583.63,582.39,-1.0623168788444812,2024-08-22,2024,0.75,-1.8123168788444812,0.95,-2.012316878844481,1.25,-2.3123168788444812,1.75,-2.8123168788444812
360,2024-08-23 15:00:00+00:00,2024-08-23 21:00:00+00:00,900,15:00,22:00,3,180;240;360,578.61,587.4,7.595789910302244,2024-08-23,2024,0.75,6.845789910302244,0.95,6.645789910302244,1.25,6.345789910302244,1.75,5.845789910302244
360,2024-09-05 15:00:00+00:00,2024-09-05 21:00:00+00:00,900,15:00,22:00,2,180;240,503.05,500.16,-2.8724778849020836,2024-09-05,2024,0.75,-3.6224778849020836,0.95,-3.8224778849020833,1.25,-4.122477884902084,1.75,-4.622477884902084
360,2024-09-11 15:00:00+00:00,2024-09-11 21:00:00+00:00,900,15:00,22:00,2,240;360,513.54,531.37,17.359894068621767,2024-09-11,2024,0.75,16.609894068621767,0.95,16.409894068621767,1.25,16.109894068621767,1.75,15.609894068621767
360,2024-10-02 15:00:00+00:00,2024-10-02 21:00:00+00:00,900,15:00,22:00,2,180;240,544.53,543.63,-0.8264007492699917,2024-10-02,2024,0.75,-1.5764007492699919,0.95,-1.7764007492699916,1.25,-2.076400749269992,1.75,-2.576400749269992
360,2024-10-03 15:15:00+00:00,2024-10-03 21:15:00+00:00,915,15:15,22:15,2,240;360,537.31,543.52,5.77878692002758,2024-10-03,2024,0.75,5.02878692002758,0.95,4.8287869200275795,1.25,4.52878692002758,1.75,4.02878692002758
360,2024-11-20 15:00:00+00:00,2024-11-20 21:00:00+00:00,900,15:00,22:00,3,180;240;360,615.61,609.49,-4.97067948863729,2024-11-20,2024,0.75,-5.72067948863729,0.95,-5.92067948863729,1.25,-6.22067948863729,1.75,-6.72067948863729
360,2024-11-22 15:45:00+00:00,2024-11-22 21:45:00+00:00,945,15:45,22:45,2,180;240,623.61,627.81,3.3674892961946825,2024-11-22,2024,0.75,2.6174892961946825,0.95,2.417489296194683,1.25,2.1174892961946825,1.75,1.6174892961946825
360,2024-11-28 15:00:00+00:00,2024-11-28 21:00:00+00:00,900,15:00,22:00,2,240;360,651.93,653.85,1.4725507339745623,2024-11-28,2024,0.75,0.7225507339745623,0.95,0.5225507339745623,1.25,0.22255073397456226,1.75,-0.27744926602543774
360,2024-12-11 15:00:00+00:00,2024-12-11 21:00:00+00:00,900,15:00,22:00,2,180;240,693.34,706.88,9.764329189142385,2024-12-11,2024,0.75,9.014329189142385,0.95,8.814329189142386,1.25,8.514329189142385,1.75,8.014329189142385
360,2024-12-26 15:15:00+00:00,2024-12-26 21:15:00+00:00,915,15:15,22:15,2,180;360,690.57,685.61,-3.591236225147368,2024-12-26,2024,0.75,-4.341236225147368,0.95,-4.541236225147368,1.25,-4.841236225147368,1.75,-5.341236225147368
360,2025-01-08 15:45:00+00:00,2025-01-08 21:45:00+00:00,945,15:45,22:45,3,180;240;360,690.54,690.28,-0.18825846439018082,2025-01-08,2025,0.75,-0.9382584643901808,0.95,-1.1382584643901807,1.25,-1.4382584643901808,1.75,-1.9382584643901808
360,2025-01-10 15:30:00+00:00,2025-01-10 21:30:00+00:00,930,15:30,22:30,2,180;240,691.95,693.16,0.8743406315484663,2025-01-10,2025,0.75,0.12434063154846631,0.95,-0.07565936845153365,1.25,-0.3756593684515337,1.75,-0.8756593684515337
360,2025-02-04 15:00:00+00:00,2025-02-04 21:00:00+00:00,900,15:00,22:00,2,180;240,584.66,570.92,-11.750419046967476,2025-02-04,2025,0.75,-12.500419046967476,0.95,-12.700419046967475,1.25,-13.000419046967476,1.75,-13.500419046967476
360,2025-02-06 15:30:00+00:00,2025-02-06 21:30:00+00:00,930,15:30,22:30,3,180;240;360,578.68,577.45,-1.062763530794139,2025-02-06,2025,0.75,-1.812763530794139,0.95,-2.012763530794139,1.25,-2.3127635307941388,1.75,-2.8127635307941388
