role,partition,parent_n,parent_win_n,parent_loss_n,h2_eligible_n,h2_rescue_n,residual_n,latent_residual_n,true_failure_proxy_n,residual_gross_loss,residual_gross_loss_5bps,true_failure_proxy_gross_loss,true_failure_share_residual_loss,never_break_share_residual_loss,failed_break_share_residual_loss,median_residual_loss,q90_residual_loss,max_residual_loss
CENTRAL,development,617,276,341,216,54,287,130,157,1380.2349434762953,1492.4849434762955,1014.0872653787737,0.7347207590793691,0.7029703746922469,0.2970296253077532,2.1308411214954193,13.47022156225896,46.521893269010185
CENTRAL,external,273,99,174,125,30,144,66,78,920.8450721222068,980.5950721222068,682.132134497888,0.7407675353312432,0.5242389653797127,0.47576103462028735,2.4678407030729046,17.851873263117,89.97636262513903
CENTRAL,reference_validation,317,119,198,139,35,163,67,96,588.6432793031593,655.3932793031594,467.4536492088265,0.7941204217301214,0.67000371772112,0.32999628227888,1.3842427038873728,9.668791900787467,22.306880249690188
CLOCK_SUPPORT,external,284,103,181,134,35,146,68,78,945.3584148619564,1006.6084148619565,686.5408666333902,0.7262228334146057,0.50754978232449,0.4924502176755103,2.5652436833593364,18.91618290087821,49.301651440618485
CLOCK_SUPPORT,reference_validation,316,131,185,129,27,158,67,91,460.4653034262137,525.4653034262138,360.1957141282707,0.7822428996237921,0.6227445316213837,0.37725546837861623,1.2603859226018033,8.786421945557853,22.306880249690188
REF_SUPPORT,external,300,120,180,127,31,149,70,79,1014.6559154859615,1075.9059154859615,749.3375621287223,0.7385139638887661,0.5667675776561903,0.43323242234380965,2.7862932557415343,19.439722539199316,89.97636262513903
REF_SUPPORT,reference_validation,349,148,201,150,45,156,73,83,569.1505387261972,634.4005387261973,422.049204650823,0.7415423089915749,0.6487812658911275,0.3512187341088725,1.5506240626350087,9.62159831632875,22.41818954526137
