freeze_rank,candidate_id,partition,hour_utc,trades,win_rate,net_pnl,expectancy,pf
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,0,53,0.5849056603773585,347.3611628255096,6.553984204254898,1.7304298091059407
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,1,57,0.543859649122807,512.2297963234573,8.986487654797497,2.428942461948553
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,2,26,0.46153846153846156,246.73704542385101,9.489886362455808,1.7285215837430365
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,3,36,0.6111111111111112,398.1139540133437,11.058720944815102,2.2653512327401404
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,4,37,0.4594594594594595,52.17032069065885,1.410008667315104,1.1394617424016142
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,5,32,0.53125,62.6659595311213,1.9583112353475407,1.1468371155522137
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,6,28,0.39285714285714285,-216.9308825547146,-7.747531519811235,0.6199010212967051
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,7,26,0.6153846153846154,247.37386900165444,9.514379576986709,2.0559170676481116
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,8,39,0.5384615384615384,-45.431373217861896,-1.1649070055862025,0.914550472024995
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,9,39,0.5384615384615384,31.670159280514305,0.8120553661670334,1.074188974008009
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,10,42,0.5476190476190477,423.15803613892416,10.075191336641051,2.1646722054287983
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,11,40,0.475,67.5127250193112,1.6878181254827802,1.1075771250206163
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,12,42,0.5476190476190477,189.93572987245093,4.522279282677403,1.497979220814872
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,13,51,0.5294117647058824,427.59788290062215,8.38427221373769,1.9577130305769275
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,14,50,0.36,-227.9398044921995,-4.55879608984399,0.713387729332162
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,15,45,0.4222222222222222,11.970910269394151,0.2660202282087589,1.0196450414404465
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,16,50,0.48,68.98949473293742,1.3797898946587484,1.1421651071630132
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,17,44,0.45454545454545453,92.08802415535267,2.092909639894379,1.1754435103083283
1,DRIVE_UP__STR_B0_20|RAW_RANGE_LB_HIGH|LB30|H960,external,18,38,0.6052631578947368,214.1428987230174,5.635339440079405,1.629968226014036
