character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
EFF_LOW__RV_MID,120,360,0,74,0.3918918918918919,-100.89220923119474,-1.363408232853983,0.6036134543073672,131.34534395113045,12,-23.968705547652913,-0.3457097078500897,0.2677615474844729,160.0,14,False,False,False
EFF_LOW__RV_MID,60,360,1,83,0.3493975903614458,-85.28408442124572,-1.0275190894125992,0.6569557322516524,140.48363205291838,13,-28.218135700697523,-0.2605406918129291,0.2914240599529832,160.0,14,False,False,False
EFF_LOW__RV_MID,120,240,1,74,0.33783783783783783,-75.59226013164029,-1.0215170288059499,0.4371125868941771,106.80179900251734,12,-29.37411095305832,-0.2590187920848632,0.19390214359292068,160.0,14,False,False,False
EFF_LOW__RV_MID,120,480,1,74,0.43243243243243246,-28.661946624242095,-0.38732360303029856,0.8803922344726983,106.68754538029003,6,-19.914651493598857,-0.09821088535365262,0.39053998119744265,160.0,14,False,False,False
EFF_LOW__RV_MID,180,360,1,71,0.352112676056338,-143.51657222807745,-2.021360172226443,0.4613240355508277,164.80327893656326,10,-27.946627131208302,-0.5125418915341481,0.20464228683009322,160.0,14,False,False,False
