candidate_id,family,side,level,activation_i_h1,activation_time,activation_year,expiry_i_h1,expiry_time,source_pivot_i,source_confirm_i,cluster_prior_pivot_i,cluster_price_diff_range_units,source_period_start,sweep_i_h1,sweep_time,sweep_year,sweep_open,sweep_high,sweep_low,sweep_close,sweep_extreme,sweep_depth,sweep_depth_range_units,age_to_sweep_hours,same_bar_reclaim,reclaim_i_h1,reclaim_time,reclaim_delay_h1_bars,significant_opposite_pivot_i,significant_opposite_confirm_i,significant_opposite_level,outcome,resolution_i_h1,resolution_time,sweep_to_resolution_h1_bars,bos_i_h1,bos_time,bos_close,displacement_range_units,bos_extension_range_units,same_bar_swept_level_count,same_bar_swept_level_span_range_units,event_label,liquidity_age_h1,opposite_reference_age_h1,source_to_opposite_structure_range_units,near_equal_prior_same_side,approach_bars,approach_efficiency,approach_net_range_units,approach_median_overlap,approach_overlap_gt50_share,approach_range_contraction_ratio,approach_body_contraction_ratio,approach_directional_close_share,approach_max_directional_body_range_units,approach_start_distance_to_level_range_units,pre_sweep_touch_count,sweep_range_units,sweep_body_range_units,sweep_rejection_wick_fraction,sweep_close_location_reversal,sweep_close_inside_range_units,reclaim_range_units,reclaim_body_range_units,reclaim_directional_body_range_units,reclaim_close_inside_range_units,reclaim_close_location_reversal,cond_A,cond_B,cond_C,cond_D,anatomy_score,temporal_confirmation_score,temporal_character
H1_SWING|SELL_SIDE|2020-11-28 08:00:00+00:00|1.8169|1801,H1_SWING,SELL_SIDE,1.8169,1801,2020-11-28 08:00:00+00:00,2020,2137,2020-12-12 08:00:00+00:00,1798.0,1800.0,,,,1801,2020-11-28 08:00:00+00:00,2020,1.8306,1.8387,1.8054,1.8082,1.8054,0.011500000000000066,0.391156462585035,0.0,0.0,1802,2020-11-28 09:00:00+00:00,1.0,1797.0,1799.0,1.8632,STRUCTURAL_LIQUIDITY_EVENT,1806.0,2020-11-28 13:00:00+00:00,5.0,1806.0,2020-11-28 13:00:00+00:00,1.9173,3.8061224489795835,1.8401360544217642,1,0.0,1,0.0,2.0,1.5748299319727843,0,0.0,,,,,,,,,,0.0,1.1326530612244898,0.7619047619047586,0.08408408408408789,0.08408408408408789,-0.29591836734693544,1.9047619047619004,1.0510204081632595,1.0510204081632595,0.7585034013605414,0.8571428571428571,1,0,1,1,3,1.0,0
H1_SWING|SELL_SIDE|2021-01-09 14:00:00+00:00|3.1245|2815,H1_SWING,SELL_SIDE,3.1245,2815,2021-01-09 14:00:00+00:00,2021,3151,2021-01-23 14:00:00+00:00,2812.0,2814.0,,,,2816,2021-01-09 15:00:00+00:00,2021,3.153,3.1721,3.08,3.1102,3.08,0.04449999999999976,0.3582930756843785,1.0,0.0,2818,2021-01-09 17:00:00+00:00,2.0,2810.0,2812.0,3.35,STRUCTURAL_LIQUIDITY_EVENT,2819.0,2021-01-09 18:00:00+00:00,3.0,2819.0,2021-01-09 18:00:00+00:00,3.3928,2.518518518518519,0.34460547504025585,1,0.0,1,1.0,4.0,1.815619967793885,0,1.0,,,,,,,,,,1.0,0.7415458937198064,0.3446054750402594,0.3279044516829515,0.3279044516829515,-0.11513687600644118,2.457326892109501,2.0676328502415493,2.0676328502415493,0.9766505636070879,0.8754914809960687,1,0,1,1,3,3.0,1
H1_SWING|SELL_SIDE|2021-03-11 03:00:00+00:00|13.867|4268,H1_SWING,SELL_SIDE,13.867,4268,2021-03-11 03:00:00+00:00,2021,4604,2021-03-25 03:00:00+00:00,4265.0,4267.0,,,,4273,2021-03-11 08:00:00+00:00,2021,13.9111,13.9236,13.6708,13.8128,13.6708,0.19620000000000104,1.2316384180791096,5.0,0.0,4275,2021-03-11 10:00:00+00:00,2.0,4269.0,4271.0,14.1804,STRUCTURAL_LIQUIDITY_EVENT,4278.0,2021-03-11 13:00:00+00:00,5.0,4278.0,2021-03-11 13:00:00+00:00,14.5715,5.654111738857536,2.4551161330822473,1,0.0,1,5.0,2.0,1.9673571876961797,0,5.0,0.5546492659053865,1.280602636534851,0.8699668185527303,0.75,1.4162858329871169,3.5586592178771577,0.6,0.8876333961079715,1.5574387947269335,0.0,1.5869428750784809,0.6170747018204683,0.5617088607594902,0.5617088607594902,-0.34023854362838596,1.3728813559322117,1.3050847457627217,1.3050847457627217,1.1757689893283096,0.966163694558754,1,0,1,1,3,7.0,1
H1_SWING|SELL_SIDE|2021-03-26 02:00:00+00:00|12.9136|4627,H1_SWING,SELL_SIDE,12.9136,4627,2021-03-26 02:00:00+00:00,2021,4963,2021-04-09 02:00:00+00:00,4624.0,4626.0,,,,4627,2021-03-26 02:00:00+00:00,2021,13.2961,13.307,12.35,12.3884,12.35,0.563600000000001,2.70052707235266,0.0,0.0,4629,2021-03-26 04:00:00+00:00,2.0,4619.0,4621.0,13.0952,STRUCTURAL_LIQUIDITY_EVENT,4630.0,2021-03-26 05:00:00+00:00,3.0,4630.0,2021-03-26 05:00:00+00:00,13.4618,5.327264015333008,1.756588404408239,1,0.0,1,0.0,6.0,0.8701485385721095,1,0.0,,,,,,,,,,0.0,4.585529468136077,4.3493052228078435,0.0401253918495309,0.0401253918495309,-2.5165309056061287,2.089123143267845,1.629611883085773,1.629611883085773,0.6315285098227117,0.9935779816513789,1,0,1,1,3,2.0,1
H1_SWING|SELL_SIDE|2021-04-06 04:00:00+00:00|22.52|4893,H1_SWING,SELL_SIDE,22.52,4893,2021-04-06 04:00:00+00:00,2021,5229,2021-04-20 04:00:00+00:00,4890.0,4892.0,,,,4899,2021-04-06 10:00:00+00:00,2021,23.1861,23.1892,22.183,22.3638,22.183,0.33699999999999974,0.830049261083742,6.0,0.0,4900,2021-04-06 11:00:00+00:00,1.0,4893.0,4895.0,23.2,STRUCTURAL_LIQUIDITY_EVENT,4905.0,2021-04-06 16:00:00+00:00,6.0,4905.0,2021-04-06 16:00:00+00:00,23.4203,3.0475369458128063,0.5426108374384271,1,0.0,1,6.0,4.0,1.6748768472906372,0,6.0,-0.052962768746723135,-0.07463054187192215,0.9697573944832169,1.0,1.1247311827957043,0.5198119543317676,0.5,0.3667487684729087,1.5539408866995064,0.0,2.4783251231527053,2.0253694581280723,0.17968594712780903,0.17968594712780903,-0.3847290640394042,1.4938423645320187,1.1805418719211769,1.1805418719211769,0.8123152709359563,0.9889530090684219,1,0,1,1,3,7.0,1
H1_SWING|SELL_SIDE|2021-05-21 18:00:00+00:00|35.75|5987,H1_SWING,SELL_SIDE,35.75,5987,2021-05-21 18:00:00+00:00,2021,6323,2021-06-04 18:00:00+00:00,5984.0,5986.0,,,,5990,2021-05-21 21:00:00+00:00,2021,35.93,38.264,33.691,37.721,33.691,2.0589999999999975,0.8991266375545844,3.0,1.0,5990,2021-05-21 21:00:00+00:00,0.0,5986.0,5988.0,40.221,RECLAIM_NO_BOS_WITHIN_WINDOW,-1.0,,,-1.0,,,,,1,0.0,0,3.0,2.0,1.95240174672489,0,3.0,1.0,1.5200873362445428,0.685796950494983,1.0,1.2432808155699715,4.879569892473153,1.0,0.9908296943231437,1.5930131004366832,1.0,1.996943231441049,0.7820960698689945,0.48961294554996654,0.8812595670238341,0.8606986899563307,1.996943231441049,0.7820960698689945,0.7820960698689945,0.8606986899563307,0.8812595670238341,1,0,1,1,3,3.0,1
H1_SWING|SELL_SIDE|2021-05-27 15:00:00+00:00|33.725|6128,H1_SWING,SELL_SIDE,33.725,6128,2021-05-27 15:00:00+00:00,2021,6464,2021-06-10 15:00:00+00:00,6125.0,6127.0,,,,6129,2021-05-27 16:00:00+00:00,2021,34.161,34.274,33.055,33.289,33.055,0.6700000000000017,0.6226765799256508,1.0,0.0,6130,2021-05-27 17:00:00+00:00,1.0,6124.0,6126.0,35.266,RECLAIM_FAILED_BEFORE_BOS,6141.0,2021-05-28 04:00:00+00:00,12.0,-1.0,,,,,1,0.0,0,1.0,3.0,1.4321561338289903,0,1.0,,,,,,,,,,0.0,1.1328996282527868,0.8104089219330837,0.19196062346185525,0.19196062346185525,-0.40520446096654184,1.2156133828996256,1.0167286245353149,1.0167286245353149,0.6040892193308525,0.9227828746177377,1,0,1,1,3,2.0,1
H1_SWING|SELL_SIDE|2021-06-08 13:00:00+00:00|35.406|6414,H1_SWING,SELL_SIDE,35.406,6414,2021-06-08 13:00:00+00:00,2021,6750,2021-06-22 13:00:00+00:00,6411.0,6413.0,,,,6415,2021-06-08 14:00:00+00:00,2021,35.807,36.43,34.388,34.876,34.388,1.0180000000000007,0.6741721854304649,1.0,0.0,6416,2021-06-08 15:00:00+00:00,1.0,6412.0,6414.0,37.439,STRUCTURAL_LIQUIDITY_EVENT,6418.0,2021-06-08 17:00:00+00:00,3.0,6418.0,2021-06-08 17:00:00+00:00,37.961,2.366225165562917,0.34569536423841,1,0.0,1,1.0,1.0,1.3463576158940422,0,1.0,,,,,,,,,,0.0,1.3523178807947047,0.6165562913907323,0.23898139079333947,0.23898139079333947,-0.35099337748344495,2.1927152317880823,1.1754966887417224,1.1754966887417224,0.8298013245033125,0.9389912413168232,1,0,1,1,3,2.0,1
H1_SWING|SELL_SIDE|2021-07-01 22:00:00+00:00|33.055|6975,H1_SWING,SELL_SIDE,33.055,6975,2021-07-01 22:00:00+00:00,2021,7311,2021-07-15 22:00:00+00:00,6972.0,6974.0,,,,6977,2021-07-02 00:00:00+00:00,2021,33.26,33.98,32.969,33.959,32.969,0.08599999999999852,0.11903114186851005,2.0,1.0,6977,2021-07-02 00:00:00+00:00,0.0,6971.0,6973.0,34.209,RECLAIM_FAILED_BEFORE_BOS,6980.0,2021-07-02 03:00:00+00:00,3.0,-1.0,,,,,1,0.0,0,2.0,4.0,1.597231833910039,0,2.0,,,,,,,,,,0.0,1.3993079584775023,0.9674740484429135,0.28783382789317313,0.9792284866468904,1.2512110726643644,1.3993079584775023,0.9674740484429135,0.9674740484429135,1.2512110726643644,0.9792284866468904,1,0,1,1,3,2.0,1
H1_SWING|SELL_SIDE|2021-07-28 04:00:00+00:00|27.529|7605,H1_SWING,SELL_SIDE,27.529,7605,2021-07-28 04:00:00+00:00,2021,7941,2021-08-11 04:00:00+00:00,7602.0,7604.0,,,,7607,2021-07-28 06:00:00+00:00,2021,27.945,28.01,27.337,27.449,27.337,0.19200000000000017,0.35687732342007333,2.0,0.0,7608,2021-07-28 07:00:00+00:00,1.0,7603.0,7605.0,28.59,STRUCTURAL_LIQUIDITY_EVENT,7612.0,2021-07-28 11:00:00+00:00,5.0,7612.0,2021-07-28 11:00:00+00:00,28.599,2.345724907063189,0.016728624535316556,1,0.0,1,2.0,2.0,1.9721189591077992,0,2.0,,,,,,,,,,0.0,1.2509293680297384,0.9219330855018528,0.16641901931649566,0.16641901931649566,-0.14869888475836057,1.4144981412639404,1.1096654275092852,1.1096654275092852,0.9665427509293636,0.8068331143232569,1,0,1,1,3,3.0,1
