source,cohort,n,h2_rate,mfe_p25_R,mfe_median_R,mfe_p75_R,mae_p25_R,mae_median_R,mae_p75_R,pre_h2_mae_median_R,post_h2_extension_median_R,h2_e10_rate,h2_e20_rate,h2_e30_rate,h2_e50_rate,execution_end_return_median_R
ALT_0330,ALL,55,0.9090909090909091,0.25506430306651817,0.3944954128440417,0.7058732549694722,0.3162044141328042,0.5821966977745903,0.9426445432774557,0.1575981604795068,0.3232242930022038,0.86,0.68,0.54,0.34,-0.17721518987341703
ALT_0330,WIN,34,1.0,0.3784633717666787,0.5443451243624059,0.9195762979501505,0.2866062562065536,0.3791495535462804,0.5787908727451403,0.1758931646679358,0.41275524614950365,1.0,0.9117647058823529,0.7352941176470589,0.47058823529411764,0.14023299796931477
ALT_0330,LOSS,21,0.7619047619047619,0.12264150943397398,0.20180383314542985,0.25925925925925924,0.8229885057471239,0.9675675675675662,1.3511363636363516,0.11192528735632098,0.11077241293667088,0.5625,0.1875,0.125,0.0625,-0.605405405405402
RAW_0530,ALL,51,0.8627450980392157,0.1842904033426276,0.4475308641975261,1.2167303921568642,0.257681946652533,0.5511420059582879,1.1869676346037497,0.14870689655172317,0.4611527310121065,0.7954545454545454,0.6818181818181818,0.6136363636363636,0.4772727272727273,-0.08741721854304954
RAW_0530,WIN,27,1.0,0.45502151778522804,0.8947368421052632,1.4068884080227044,0.17406133880539099,0.30021141649047645,0.782250586374299,0.10716666666666204,0.7831578947368478,0.9259259259259259,0.9259259259259259,0.8148148148148148,0.6296296296296297,0.19006685768863457
RAW_0530,LOSS,24,0.7083333333333334,0.09519740857236544,0.1842904033426276,0.23909306703773564,0.5222560874880232,1.0758287449422452,1.493406593406591,0.3278341565122277,0.12789473684210437,0.5882352941176471,0.29411764705882354,0.29411764705882354,0.23529411764705882,-0.4171810883140062
SHORT_2000,ALL,64,0.859375,0.2295977815063372,0.4253099758193156,0.8922152780668434,0.12825687709747902,0.30465044579269596,0.5481761250464207,0.11849694365429159,0.518134715025906,0.8545454545454545,0.7818181818181819,0.6363636363636364,0.509090909090909,0.16197231340088525
SHORT_2000,WIN,43,0.9767441860465116,0.36788208709942816,0.7315898141775647,1.0261780104712022,0.10708056798888224,0.25098039215686324,0.3989528795811561,0.12570356472794633,0.6383516820499336,0.9761904761904762,0.9285714285714286,0.7619047619047619,0.6428571428571429,0.23220973782771567
SHORT_2000,LOSS,21,0.6190476190476191,0.08064516129032141,0.12426035502958402,0.24416666666666723,0.3367003367003336,0.6720430107526832,1.0234375000000009,0.08948545861297351,0.09172259507829904,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.07692307692307693,-0.06702809265648181
