entry_ts,exit_ts,clock,gross,net
2024-03-29 18:15:00+00:00,2024-03-30 00:15:00+00:00,1095,3.6598517702668567,2.9098517702668567
2024-03-29 18:30:00+00:00,2024-03-30 00:30:00+00:00,1110,2.481890647869402,1.731890647869402
2024-03-29 18:45:00+00:00,2024-03-30 00:45:00+00:00,1125,2.88210006926197,2.13210006926197
2024-04-04 18:00:00+00:00,2024-04-05 00:00:00+00:00,1080,-12.422096483212659,-13.172096483212659
2024-04-08 18:00:00+00:00,2024-04-09 00:00:00+00:00,1080,3.5461862156309953,2.7961862156309953
2024-04-08 18:15:00+00:00,2024-04-09 00:15:00+00:00,1095,3.4937498132955334,2.7437498132955334
2024-04-08 18:30:00+00:00,2024-04-09 00:30:00+00:00,1110,1.3344446918152768,0.5844446918152768
2024-04-08 18:45:00+00:00,2024-04-09 00:45:00+00:00,1125,-1.2550464447981775,-2.0050464447981775
2024-04-25 18:45:00+00:00,2024-04-26 00:45:00+00:00,1125,-3.606537660545517,-4.356537660545516
2024-04-29 18:00:00+00:00,2024-04-30 00:00:00+00:00,1080,6.80621670186947,6.05621670186947
2024-05-02 18:15:00+00:00,2024-05-03 00:15:00+00:00,1095,-0.03513456538543226,-0.7851345653854322
2024-05-03 18:15:00+00:00,2024-05-04 00:15:00+00:00,1095,3.5955800674292853,2.8455800674292853
2024-05-06 18:00:00+00:00,2024-05-07 00:00:00+00:00,1080,-1.3161409704259097,-2.0661409704259097
2024-05-06 18:15:00+00:00,2024-05-07 00:15:00+00:00,1095,-1.891177542836293,-2.641177542836293
2024-05-06 18:30:00+00:00,2024-05-07 00:30:00+00:00,1110,-0.37609531655509715,-1.126095316555097
2024-05-07 18:45:00+00:00,2024-05-08 00:45:00+00:00,1125,-2.706112553199873,-3.456112553199873
2024-05-09 18:00:00+00:00,2024-05-10 00:00:00+00:00,1080,5.328448921821663,4.578448921821663
2024-05-09 18:15:00+00:00,2024-05-10 00:15:00+00:00,1095,3.1878241397526246,2.4378241397526246
2024-05-09 18:30:00+00:00,2024-05-10 00:30:00+00:00,1110,2.612540192926048,1.862540192926048
2024-05-09 18:45:00+00:00,2024-05-10 00:45:00+00:00,1125,2.4041654490874826,1.6541654490874826
2024-05-13 18:15:00+00:00,2024-05-14 00:15:00+00:00,1095,2.5592006842709654,1.8092006842709654
2024-05-13 18:30:00+00:00,2024-05-14 00:30:00+00:00,1110,2.7533696812228867,2.0033696812228867
2024-05-14 18:30:00+00:00,2024-05-15 00:30:00+00:00,1110,2.2518452620897746,1.5018452620897746
2024-05-15 18:00:00+00:00,2024-05-16 00:00:00+00:00,1080,8.116327885563273,7.366327885563273
2024-05-15 18:15:00+00:00,2024-05-16 00:15:00+00:00,1095,6.552431155990647,5.802431155990647
2024-05-15 18:30:00+00:00,2024-05-16 00:30:00+00:00,1110,3.921013636136549,3.171013636136549
2024-05-15 18:45:00+00:00,2024-05-16 00:45:00+00:00,1125,4.614428816214484,3.8644288162144838
2024-05-16 18:00:00+00:00,2024-05-17 00:00:00+00:00,1080,-0.5006499964360972,-1.2506499964360973
2024-05-20 18:00:00+00:00,2024-05-21 00:00:00+00:00,1080,83.02811411115171,82.27811411115171
2024-05-20 18:15:00+00:00,2024-05-21 00:15:00+00:00,1095,85.83650038958771,85.08650038958771
2024-05-20 18:30:00+00:00,2024-05-21 00:30:00+00:00,1110,86.85759320698112,86.10759320698112
2024-05-30 18:45:00+00:00,2024-05-31 00:45:00+00:00,1125,-8.439437860052116,-9.189437860052116
2024-06-03 18:00:00+00:00,2024-06-04 00:00:00+00:00,1080,-1.7489034652876396,-2.49890346528764
2024-06-03 18:15:00+00:00,2024-06-04 00:15:00+00:00,1095,-1.063959304879916,-1.813959304879916
2024-06-04 18:30:00+00:00,2024-06-05 00:30:00+00:00,1110,-0.8218225908447087,-1.5718225908447088
2024-06-04 18:45:00+00:00,2024-06-05 00:45:00+00:00,1125,0.5920880272465263,-0.15791197275347368
2024-06-05 18:00:00+00:00,2024-06-06 00:00:00+00:00,1080,3.1134092481519895,2.3634092481519895
2024-06-05 18:15:00+00:00,2024-06-06 00:15:00+00:00,1095,1.1974030349761215,0.44740303497612155
2024-06-05 18:30:00+00:00,2024-06-06 00:30:00+00:00,1110,0.9715932055839405,0.22159320558394047
2024-06-05 18:45:00+00:00,2024-06-06 00:45:00+00:00,1125,-0.05953166696427086,-0.8095316669642708
2024-06-07 18:00:00+00:00,2024-06-08 00:00:00+00:00,1080,-6.106857934351948,-6.856857934351948
2024-06-10 18:15:00+00:00,2024-06-11 00:15:00+00:00,1095,-3.6855335711968835,-4.435533571196883
2024-06-19 18:15:00+00:00,2024-06-20 00:15:00+00:00,1095,0.14314664391289691,-0.6068533560871031
2024-06-19 18:30:00+00:00,2024-06-20 00:30:00+00:00,1110,-1.5270304030629949,-2.277030403062995
2024-06-19 18:45:00+00:00,2024-06-20 00:45:00+00:00,1125,-0.6348307678509647,-1.3848307678509646
2024-06-28 18:00:00+00:00,2024-06-29 00:00:00+00:00,1080,-0.7253849267671255,-1.4753849267671255
2024-06-28 18:15:00+00:00,2024-06-29 00:15:00+00:00,1095,-0.6316970215780243,-1.3816970215780242
2024-06-28 18:30:00+00:00,2024-06-29 00:30:00+00:00,1110,0.11970773577996244,-0.6302922642200376
2024-06-28 18:45:00+00:00,2024-06-29 00:45:00+00:00,1125,0.2437568695117906,-0.5062431304882093
2024-07-01 18:00:00+00:00,2024-07-02 00:00:00+00:00,1080,-7.129882185752267,-7.879882185752267
2024-07-01 18:15:00+00:00,2024-07-02 00:15:00+00:00,1095,-7.066494697621088,-7.816494697621088
2024-07-02 18:45:00+00:00,2024-07-03 00:45:00+00:00,1125,-0.18069796044460176,-0.9306979604446017
2024-07-26 18:45:00+00:00,2024-07-27 00:45:00+00:00,1125,0.11654296755201778,-0.6334570324479822
2024-07-30 18:00:00+00:00,2024-07-31 00:00:00+00:00,1080,-2.2532576578874863,-3.0032576578874863
2024-07-30 18:15:00+00:00,2024-07-31 00:15:00+00:00,1095,-4.24838883003109,-4.99838883003109
2024-07-30 18:30:00+00:00,2024-07-31 00:30:00+00:00,1110,-3.7903542020650978,-4.540354202065098
2024-09-02 18:15:00+00:00,2024-09-03 00:15:00+00:00,1095,1.935550334214266,1.185550334214266
2024-09-10 18:30:00+00:00,2024-09-11 00:30:00+00:00,1110,2.486573349684996,1.736573349684996
2024-09-23 18:45:00+00:00,2024-09-24 00:45:00+00:00,1125,-7.382755433648434,-8.132755433648434
2024-09-24 18:30:00+00:00,2024-09-25 00:30:00+00:00,1110,1.266091492168397,0.516091492168397
2024-09-24 18:45:00+00:00,2024-09-25 00:45:00+00:00,1125,2.5485841620180003,1.7985841620180003
2024-09-25 18:00:00+00:00,2024-09-26 00:00:00+00:00,1080,0.8350811776587008,0.08508117765870082
2024-09-25 18:15:00+00:00,2024-09-26 00:15:00+00:00,1095,0.6260175207380452,-0.12398247926195483
2024-09-25 18:30:00+00:00,2024-09-26 00:30:00+00:00,1110,0.37419199733224195,-0.37580800266775805
2024-09-25 18:45:00+00:00,2024-09-26 00:45:00+00:00,1125,-0.37425730286526665,-1.1242573028652667
2024-09-30 18:30:00+00:00,2024-10-01 00:30:00+00:00,1110,5.744477283555582,4.994477283555582
2024-09-30 18:45:00+00:00,2024-10-01 00:45:00+00:00,1125,5.493867310908774,4.743867310908774
2024-10-07 18:30:00+00:00,2024-10-08 00:30:00+00:00,1110,-5.9133253974379665,-6.6633253974379665
2024-10-07 18:45:00+00:00,2024-10-08 00:45:00+00:00,1125,-1.9806068137779107,-2.7306068137779107
2024-10-14 18:15:00+00:00,2024-10-15 00:15:00+00:00,1095,-1.0113645436883179,-1.7613645436883179
2024-10-18 18:15:00+00:00,2024-10-19 00:15:00+00:00,1095,-2.3445398439740406,-3.0945398439740406
2024-10-18 18:30:00+00:00,2024-10-19 00:30:00+00:00,1110,-3.7464518675864875,-4.4964518675864875
2024-10-18 18:45:00+00:00,2024-10-19 00:45:00+00:00,1125,-6.636538591144344,-7.386538591144344
2024-10-23 18:00:00+00:00,2024-10-24 00:00:00+00:00,1080,5.686303582090771,4.936303582090771
2024-11-04 18:00:00+00:00,2024-11-05 00:00:00+00:00,1080,-5.495049504950469,-6.245049504950469
2024-11-04 18:15:00+00:00,2024-11-05 00:15:00+00:00,1095,-4.1415942351980135,-4.8915942351980135
2024-11-04 18:30:00+00:00,2024-11-05 00:30:00+00:00,1110,-4.772552265418111,-5.522552265418111
2024-11-19 18:30:00+00:00,2024-11-20 00:30:00+00:00,1110,-7.285052752184114,-8.035052752184114
2024-12-11 18:30:00+00:00,2024-12-12 00:30:00+00:00,1110,4.411842453079581,3.661842453079581
2024-12-11 18:45:00+00:00,2024-12-12 00:45:00+00:00,1125,3.1498822252317096,2.3998822252317096
