family,variant,parameter,signal_ts,direction,reference,atr,strength,quality,depth,year,hour_utc,h60_close_r,h60_mfe,h60_mae,h60_barrier,h120_close_r,h120_mfe,h120_mae,h120_barrier,h240_close_r,h240_mfe,h240_mae,h240_barrier,h480_close_r,h480_mfe,h480_mae,h480_barrier
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-01 04:15:00+00:00,-1,172.14,1.1114375000000016,0.9807119158747134,0.7339449541284485,0.2742616033755293,2022,4,0.3418995670021885,0.7197885621098639,0.22493392565933723,UNRESOLVED,-1.2686273407186845,0.7197885621098639,1.9524264747230615,LOSS,-0.7917674183208886,0.7197885621098639,1.9524264747230615,LOSS,0.0,1.4575718382724838,1.9524264747230615,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-01 05:30:00+00:00,1,173.65,1.043937500000002,2.088247620187993,0.8669724770642242,0.4783599088838175,2022,5,-1.0058073399988117,0.6322217565706715,1.1303358678081825,LOSS,-1.1494941028557886,0.6322217565706715,1.446446746093532,LOSS,-0.7759085194276485,0.6322217565706715,1.446446746093532,LOSS,-0.8333832245704392,0.6322217565706715,2.9982637849488016,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-03 20:00:00+00:00,-1,170.0,0.8027083333333357,1.058915131066691,0.8470588235294161,0.59459459459459,2022,20,1.8811315857772994,4.16091357383856,0.1494939008564807,WIN,1.2582403322086535,4.16091357383856,0.1494939008564807,WIN,-0.22424085128472104,4.16091357383856,1.3952764079937727,WIN,2.6908902154165464,4.16091357383856,1.3952764079937727,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-05 04:45:00+00:00,-1,168.65,0.8426041666666683,0.9138336011867736,0.9870129870129986,0.3859649122807105,2022,4,0.18988750154530404,0.5815304734825169,0.49845469155641886,UNRESOLVED,-1.151192978118429,0.5815304734825169,1.3529484485103038,LOSS,-1.5665718877487835,0.5815304734825169,2.195574236617618,LOSS,0.7358140684880742,1.2936086042774153,3.2636914328099826,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-05 09:45:00+00:00,1,170.39,0.6498958333333338,0.8770636319922953,0.7543859649122518,0.6419753086419745,2022,9,-0.8001282256771634,1.5540952075653436,0.9539990383073836,WIN,-3.15435165891967,1.5540952075653436,3.462093284180155,WIN,-2.800448789870159,1.5540952075653436,4.354543997435459,WIN,-5.708607148581468,1.5540952075653436,5.924026286263811,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-06 20:15:00+00:00,-1,152.95,1.3700000000000003,0.8394160583941646,0.7217391304347899,0.4069767441860379,2022,20,1.2481751824817366,1.4087591240875752,0.051094890510964656,WIN,1.5620437956204276,1.5985401459853994,0.051094890510964656,WIN,2.6569343065693323,3.0291970802919534,0.051094890510964656,WIN,9.40875912408758,11.226277372262768,0.051094890510964656,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-07 12:15:00+00:00,1,140.67,1.816250000000003,0.9470061940812091,0.8720930232558145,0.5163826998689384,2022,12,-0.605643496214724,0.6662078458362042,0.6827253957329545,UNRESOLVED,-0.7102546455609029,1.161734342739166,2.741913282863032,WIN,-2.7639366827253813,1.161734342739166,4.2339986235375004,WIN,-0.6882312456985535,1.161734342739166,4.2339986235375004,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-07 22:15:00+00:00,-1,138.01,1.5770833333333336,1.0525759577278708,0.9638554216867626,0.4543689320388321,2022,22,0.8179656538969565,1.261822985468944,0.31070013210040204,WIN,0.7545574636723894,1.4140026420079193,0.31070013210040204,WIN,-1.0208718626155964,1.4140026420079193,2.257331571994717,WIN,-1.8388375165125528,1.4140026420079193,2.5553500660501984,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-09 06:00:00+00:00,-1,141.12,1.9804166666666685,0.8988007574163683,0.7415730337078609,0.4835479256080102,2022,6,-0.23732379549757968,0.3635598569324628,0.520092573111719,UNRESOLVED,0.3938565116768359,0.5655375552282786,0.520092573111719,UNRESOLVED,1.176520092573117,1.39869556069851,0.520092573111719,WIN,1.3583000210393412,1.6764148958552443,0.520092573111719,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-10 04:30:00+00:00,1,141.85,1.0083333333333317,1.5173553719008017,0.8104575163398711,0.45454545454545975,2022,4,1.2198347107438217,1.6462809917355363,0.039669421487595474,WIN,0.8826446280991896,1.6462809917355363,0.039669421487595474,WIN,0.3173553719008202,1.8842975206611656,0.337190082644632,WIN,-3.6396694214875964,1.8842975206611656,4.125619834710747,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-11 01:15:00+00:00,-1,133.79,1.668958333333333,0.856821869928852,0.888111888111891,0.3187134502923985,2022,1,-1.1264511296966646,0.1318187492198221,1.36012982149545,LOSS,-1.5159156160279625,0.1318187492198221,2.216951691424302,LOSS,-1.24628635626015,0.1318187492198221,2.4446386218949026,LOSS,-1.0665335164149303,0.1318187492198221,2.7502184496317588,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-11 13:45:00+00:00,-1,135.66,0.8504166666666683,1.4698677119059258,0.7120000000000118,0.5410334346504615,2022,13,-0.30573248407642184,0.7643312101910881,2.434100930916205,LOSS,-0.3998040176384158,0.7643312101910881,2.751592356687897,LOSS,-7.043606075453207,0.7643312101910881,8.654581087702107,LOSS,-6.749632533072021,0.7643312101910881,9.101420872121503,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-12 00:15:00+00:00,1,141.27,1.1389583333333337,1.264313151637093,0.7847222222222401,0.6164705882352952,2022,0,-1.4925919151271407,0.1229193341869278,1.7033107737333064,LOSS,-0.7638558624474154,0.1229193341869278,1.9140296323394967,LOSS,-0.9482348637278322,0.1229193341869278,1.9140296323394967,LOSS,-1.5452716297786884,0.1229193341869278,2.7217852569965437,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-12 19:15:00+00:00,-1,149.46,1.3075000000000028,1.1931166347992344,0.7499999999999909,0.43512974051896425,2022,19,-1.9961759082217818,0.19885277246655356,2.8833652007647985,LOSS,-1.8891013384321176,0.19885277246655356,2.8833652007647985,LOSS,-1.873804971319299,0.19885277246655356,2.9369024856596524,LOSS,0.8948374760994366,0.9101338432122335,2.9369024856596524,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-13 03:15:00+00:00,-1,148.29,1.0535416666666695,1.2908839232746514,0.7500000000000157,0.5674157303370732,2022,3,-0.9017203875815839,0.11390152264188655,1.044097290883915,LOSS,-0.4271307099070746,0.11390152264188655,1.2719003361676882,LOSS,-1.841407949377094,0.11390152264188655,2.467866323907443,LOSS,-2.1831125173027535,0.11390152264188655,4.347241447498517,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-13 05:30:00+00:00,1,149.82,0.89729166666667,1.2370559554214176,0.9549549549549453,0.5722713864306705,2022,5,0.6241003018342235,0.7578360807987046,0.6018110053401328,UNRESOLVED,1.1256094729510273,1.983747387973061,0.6018110053401328,WIN,2.1620617599256917,3.0424889714418475,0.6018110053401328,WIN,4.301834223357324,5.5500348270257716,0.6018110053401328,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-13 22:45:00+00:00,-1,147.01,1.5908333333333313,0.9680460974332252,0.8701298701298608,0.5897035881435218,2022,22,0.07543216343635707,0.5971712938711303,0.326872708224208,UNRESOLVED,-0.2640125720272497,1.7726558407543196,0.40230487166056506,WIN,-0.3897328444211663,1.7726558407543196,0.6034573074908387,WIN,-1.7035096909376708,1.7726558407543196,2.2378208486118427,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-14 19:30:00+00:00,1,148.26,1.3150000000000006,1.110266159695823,0.6917808219177982,0.558521560574957,2022,19,-0.48669201520911487,1.110266159695823,0.5095057034220435,WIN,-0.9201520912547368,1.110266159695823,1.5361216730037877,WIN,-2.045627376425853,1.110266159695823,2.28897338403041,WIN,-1.1787072243345873,1.110266159695823,2.471482889733839,WIN
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-14 23:30:00+00:00,-1,145.57,1.1496875,1.5656428377276532,0.7888888888888927,0.4785553047404066,2022,23,-0.14786626800762462,0.04349007882575304,0.8263114976896044,UNRESOLVED,-0.7393313400380489,0.48708888284860213,1.0089698287578117,LOSS,-0.9915737972275204,0.48708888284860213,1.4351726012503447,LOSS,0.4609948355531404,0.9306876868714266,1.4351726012503447,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-16 06:00:00+00:00,-1,146.55,0.684791666666665,1.0660176452692716,0.7397260273972309,0.4418604651162765,2022,6,-2.7307575296622777,0.29205962884091397,3.0228171585031918,LOSS,-4.541527228475803,0.29205962884091397,5.184058411925756,LOSS,-3.7675692120474453,0.29205962884091397,6.0894432613325185,LOSS,-4.745968968664447,0.29205962884091397,6.0894432613325185,LOSS
COMPRESSION_EXPANSION,COMPRESSION_EXPANSION_4,4,2022-01-16 10:15:00+00:00,1,149.76,0.6837499999999999,1.096892138939671,0.839999999999994,0.5692307692307493,2022,10,-2.5886654478975974,0.3948811700182966,2.9981718464350764,LOSS,-1.8574040219378165,0.3948811700182966,3.159049360146248,LOSS,-0.43875685557584354,1.082266910420489,4.021937842778795,LOSS,-0.307129798903078,3.173674588665472,4.021937842778795,LOSS
