n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,execution_utc,target,positive
58,35,0.603448275862069,0.8527588544428591,-0.21329638574590834,-12.371190373262683,3,development,LONG,300,300,360,0.8,0.05,0.35,0.0,30,10,18,LONG|E0300|R300|X360|F0.80|T0.05|S0.35,05:00,E05,False
36,27,0.75,5.476666454643739,2.142959302883575,77.1465349038087,3,external,LONG,300,300,360,0.8,0.05,0.35,0.0,26,3,7,LONG|E0300|R300|X360|F0.80|T0.05|S0.35,05:00,E05,True
28,19,0.6785714285714286,0.9288782592619812,-0.09822517634889945,-2.7503049377691844,2,reference_validation,LONG,300,300,360,0.8,0.05,0.35,0.0,15,6,7,LONG|E0300|R300|X360|F0.80|T0.05|S0.35,05:00,E05,False
96,72,0.75,1.3707177419412742,0.34160779206835484,32.79434803856206,4,development,LONG,540,300,360,0.8,0.05,0.35,0.0,69,17,10,LONG|E0540|R300|X360|F0.80|T0.05|S0.35,09:00,E05,True
56,38,0.6785714285714286,0.9175372344909125,-0.20317206607089164,-11.377635699969932,2,external,LONG,540,300,360,0.8,0.05,0.35,0.0,37,16,3,LONG|E0540|R300|X360|F0.80|T0.05|S0.35,09:00,E05,False
35,29,0.8285714285714286,2.449161036651391,0.9825673612415632,34.38985764345471,2,reference_validation,LONG,540,300,360,0.8,0.05,0.35,0.0,28,5,2,LONG|E0540|R300|X360|F0.80|T0.05|S0.35,09:00,E05,True
102,74,0.7254901960784313,1.2234950301088947,0.24021254134015244,24.50167921669555,5,development,LONG,600,300,360,0.8,0.05,0.35,0.0,73,25,4,LONG|E0600|R300|X360|F0.80|T0.05|S0.35,10:00,E05,True
43,33,0.7674418604651163,1.3700654078147232,0.5639245441941015,24.248755400346365,3,external,LONG,600,300,360,0.8,0.05,0.35,0.0,33,8,2,LONG|E0600|R300|X360|F0.80|T0.05|S0.35,10:00,E05,True
46,30,0.6521739130434783,1.0181300364676658,0.02737053583778176,1.259044648537961,4,reference_validation,LONG,600,300,360,0.8,0.05,0.35,0.0,30,13,3,LONG|E0600|R300|X360|F0.80|T0.05|S0.35,10:00,E05,True
58,36,0.6206896551724138,0.5592185955643135,-1.1427125541055871,-66.27732813812405,4,development,LONG,960,300,360,0.8,0.05,0.35,0.0,35,15,8,LONG|E0960|R300|X360|F0.80|T0.05|S0.35,16:00,E05,False
57,37,0.6491228070175439,1.5918033965336167,0.8309454687569481,47.36389171914604,3,external,LONG,960,300,360,0.8,0.05,0.35,0.0,33,5,19,LONG|E0960|R300|X360|F0.80|T0.05|S0.35,16:00,E05,True
28,15,0.5357142857142857,0.7237283745655841,-0.6167049199771937,-17.267737759361424,5,reference_validation,LONG,960,300,360,0.8,0.05,0.35,0.0,13,6,9,LONG|E0960|R300|X360|F0.80|T0.05|S0.35,16:00,E05,False
58,35,0.603448275862069,1.0199528388936592,0.028904070294238762,1.6764360770658482,3,development,LONG,300,300,360,0.8,0.1,0.35,0.0,29,10,19,LONG|E0300|R300|X360|F0.80|T0.10|S0.35,05:00,E10,False
36,25,0.6944444444444444,5.649574594553602,2.4438111371076214,87.97720093587438,3,external,LONG,300,300,360,0.8,0.1,0.35,0.0,24,3,9,LONG|E0300|R300|X360|F0.80|T0.10|S0.35,05:00,E10,True
28,19,0.6785714285714286,1.1055199064195158,0.14573197040487715,4.08049517133656,2,reference_validation,LONG,300,300,360,0.8,0.1,0.35,0.0,15,6,7,LONG|E0300|R300|X360|F0.80|T0.10|S0.35,05:00,E10,True
96,69,0.71875,1.4608402234433542,0.48024901633361283,46.10390556802683,4,development,LONG,540,300,360,0.8,0.1,0.35,0.0,66,20,10,LONG|E0540|R300|X360|F0.80|T0.10|S0.35,09:00,E10,True
56,37,0.6607142857142857,1.0465696697337368,0.12089647016357848,6.770202329160394,3,external,LONG,540,300,360,0.8,0.1,0.35,0.0,36,17,3,LONG|E0540|R300|X360|F0.80|T0.10|S0.35,09:00,E10,True
35,29,0.8285714285714286,2.787681020300582,1.2120923613273458,42.4232326464571,2,reference_validation,LONG,540,300,360,0.8,0.1,0.35,0.0,27,5,3,LONG|E0540|R300|X360|F0.80|T0.10|S0.35,09:00,E10,True
