hour_wib,component_rank,character_rule,lookback_min,hold_min,dev2022_n,dev2022_wr,dev2022_exp,dev2022_pf,test2023_n,test2023_wr,test2023_exp,test2023_pf,y2024_n,y2024_wr,y2024_exp,y2024_pf,oos2025_n,oos2025_wr,oos2025_exp,oos2025_pf,ytd2026_n,ytd2026_wr,ytd2026_net,ytd2026_exp,ytd2026_pf,ytd2026_dd,ytd2026_ls,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable_2026_ytd,dataset_last_ts_utc
4,1,DRIVE_DOWN__STR_B80_100,120,240,71,0.6056338028169014,3.794244622485823,2.98944083282238,85,0.5647058823529412,1.6403370776146584,2.1228252489159027,118,0.635593220338983,0.7772664719850174,1.2555319782961734,99,0.5959595959595959,0.1017870248259412,1.0305022081022075,42,0.5714285714285714,12.668345708141898,0.3016272787652833,1.155191055824143,36.75091580660412,4,101.70255875701406,12,False,False,2026-08-25T23:55:00+00:00
4,1,DRIVE_DOWN__STR_B80_100,180,240,70,0.6,3.7954673914813872,2.7168048729005423,92,0.6413043478260869,1.926013372463227,2.70850353551449,123,0.5528455284552846,0.5385069872586955,1.222337453423484,97,0.6597938144329897,1.2307202566588649,1.4502451424984817,49,0.5714285714285714,33.639491738573895,0.6865202395627326,1.4151204927131913,23.124249538268025,5,109.52428803687245,12,False,False,2026-08-25T23:55:00+00:00
4,1,DRIVE_DOWN__STR_B80_100,240,240,73,0.5616438356164384,3.534181929513422,2.3598101927475224,77,0.6363636363636364,2.05628607180271,3.027522010373978,120,0.55,0.6656186888032096,1.2788946639958514,107,0.6261682242990654,0.2748411065815873,1.0871009915116672,47,0.46808510638297873,0.17814860818070066,0.0037903959187383118,1.0019297055380667,37.26741720676017,6,147.1551326364052,12,False,False,2026-08-25T23:55:00+00:00
4,1,DRIVE_DOWN__STR_B80_100,180,360,70,0.5571428571428572,2.802867284432801,1.7983167255847374,92,0.5978260869565217,1.98936780008494,2.704624336225324,123,0.5853658536585366,0.4685958701430144,1.1581072322337798,97,0.6804123711340206,2.1465571504544787,1.6206860061859831,49,0.4897959183673469,-23.513833448855053,-0.47987415201745004,0.8092208084674385,44.35418532848034,6,104.06250520547366,12,False,False,2026-08-25T23:55:00+00:00
4,1,DRIVE_DOWN__STR_B80_100,240,360,73,0.5753424657534246,3.38375609429966,1.9071331125750643,77,0.6103896103896104,2.084465943701868,2.993482257656949,120,0.575,1.6724268553371973,1.6606086617244926,107,0.6355140186915887,1.3214920021619507,1.3872752462333564,47,0.40425531914893614,-57.32403244154065,-1.219660264713631,0.6063615771450482,89.46034591990906,7,144.6902158372214,12,False,False,2026-08-25T23:55:00+00:00
