hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,2022H1_trades,2022H1_wr,2022H1_exp,2022H1_pf,2022H2_trades,2022H2_wr,2022H2_exp,2022H2_pf,2023H1_trades,2023H1_wr,2023H1_exp,2023H1_pf,2023H2_trades,2023H2_wr,2023H2_exp,2023H2_pf,positive_halves,min_half_exp,temporal_gate,strict_gate,plateau_supportive,strict_temporal
2,60,120,ALL,2078,905,1173,0.43551491819056787,329.59433602715285,1558.5,-1228.9056639728472,-0.5913886737116685,-59.138867371166846,0.7203372840321668,1279.0038059154797,18,20,4,0,1039,0.4966313763233879,-390.46396639441394,-0.37580747487431565,0.8459182844258417,1039,0.37439846005774785,-838.4416975784331,-0.8069698725490213,0.5492506797707439,516,0.5,-0.7021748843212224,0.7516464080936797,523,0.4933078393881453,-0.0538082716723961,0.9738274669800424,520,0.3596153846153846,-0.9839663160238834,0.5456782418444353,519,0.3892100192678227,-0.6296323954643811,0.5547328306261848,0,-0.9839663160238834,False,False,False,False
2,60,120,DRIVE_UP,1066,438,628,0.41088180112570355,312.0128555707063,799.5,-487.4871444292938,-0.45730501353592284,-45.73050135359228,0.7701522498872859,629.3123746997635,20,11,4,0,529,0.47448015122873344,-96.79463558901253,-0.18297662682232993,0.920797088443399,537,0.34823091247672255,-390.6925088402812,-0.7275465713971717,0.5653194313499473,229,0.4847161572052402,-0.049860122016569995,0.978148424860788,300,0.4666666666666667,-0.2845888921573935,0.8779611143224701,267,0.32209737827715357,-0.5984727812227786,0.6602051697477007,270,0.37407407407407406,-0.855186208347405,0.46119667573690454,0,-0.855186208347405,False,False,False,False
2,60,120,DRIVE_DOWN,1012,467,545,0.4614624505928854,17.581480456446712,759.0,-741.4185195435532,-0.7326269955963964,-73.26269955963964,0.6738621661686528,764.119394868634,13,14,4,0,510,0.5196078431372549,-293.6693308054013,-0.5758222172654927,0.7761711168834776,502,0.40239043824701193,-447.74918873815193,-0.8919306548568764,0.534226636160664,287,0.5121951219512195,-1.2226629699231928,0.6252515818980143,223,0.5291479820627802,0.2566589307737889,1.152361138657432,253,0.39920948616600793,-1.3907915088772231,0.463572173734315,249,0.40562248995983935,-0.385055971856283,0.6860051190660904,1,-1.3907915088772231,False,False,False,False
2,60,120,STR_B0_20,418,173,245,0.4138755980861244,121.73593709994653,313.5,-191.7640629000535,-0.4587657007178313,-45.87657007178313,0.7342340765810534,267.5600667578091,11,9,4,0,222,0.4954954954954955,14.216871625444618,0.06403996227677757,1.0378318388937489,196,0.32142857142857145,-205.98093452549807,-1.050923135334174,0.40426839423822025,100,0.53,-0.17290685602300346,0.9098398844665877,122,0.4672131147540984,0.25825866580118834,1.1712240296342404,106,0.2830188679245283,-1.4653249349750477,0.3365570672081331,90,0.36666666666666664,-0.5628499046460345,0.5462617053365494,1,-1.4653249349750477,False,False,False,False
2,60,120,STR_B20_40,431,178,253,0.41299303944315546,-22.821308311397402,323.25,-346.0713083113974,-0.8029496712561425,-80.29496712561425,0.5721068882767874,370.0065064078634,12,8,4,0,217,0.4792626728110599,-124.47143460091857,-0.5736010811102238,0.7116928921920079,214,0.34579439252336447,-221.59987371047882,-1.0355134285536394,0.4122762911300418,90,0.4777777777777778,-1.3782555151500653,0.49549749461975284,127,0.48031496062992124,-0.003373529428446595,0.9976948359222502,112,0.33035714285714285,-1.0118032014980054,0.44689175579668705,102,0.3627450980392157,-1.0615481876735513,0.3710828920159061,0,-1.3782555151500653,False,False,False,False
2,60,120,STR_B40_60,399,181,218,0.45363408521303256,197.39997736332305,299.25,-101.85002263667693,-0.25526321462826296,-25.526321462826296,0.8435955406024994,135.273443597313,11,8,4,0,200,0.5,7.656158637874789,0.03828079318937395,1.0199450070017233,199,0.40703517587939697,-109.50618127455171,-0.5502823179625714,0.5903753531585622,98,0.5204081632653061,-0.10624963525311962,0.9521775657272622,102,0.4803921568627451,0.1771433616929461,1.1087608829903786,96,0.4375,-0.06985897852694627,0.9466681855537318,103,0.3786407766990291,-0.9980555275336395,0.2739273761094621,1,-0.9980555275336395,False,False,False,False
2,60,120,STR_B60_80,398,175,223,0.4396984924623116,111.8344498352321,298.5,-186.66555016476786,-0.4690089200119796,-46.90089200119796,0.7885405747781716,226.729895654459,9,7,4,0,186,0.4946236559139785,-115.82870014509695,-0.6227349470166502,0.7825889272880017,212,0.3915094339622642,-70.8368500196709,-0.33413608499844766,0.7976004462022396,103,0.5145631067961165,-0.6850006618007962,0.7771596566042412,83,0.46987951807228917,-0.5454654455375295,0.7905418686398419,108,0.39814814814814814,-0.16587743442359854,0.9037828568765404,104,0.38461538461538464,-0.5088662221338679,0.6768989762053218,0,-0.6850006618007962,False,False,False,False
2,60,120,STR_B80_100,432,198,234,0.4583333333333333,-78.55471995995131,324.0,-402.55471995995134,-0.9318396295369245,-93.18396295369244,0.6973192115330379,464.8319214580786,13,11,4,0,214,0.514018691588785,-172.03686191171775,-0.8039105696809241,0.7876049707108457,218,0.4036697247706422,-230.5178580482336,-1.057421367193732,0.5566786986368097,125,0.464,-1.120168207389254,0.7124224664107277,89,0.5842696629213483,-0.3597284942478762,0.9009064559714619,98,0.35714285714285715,-2.2285189571525743,0.4180329887151899,120,0.44166666666666665,-0.10102500206067769,0.9162249959136202,0,-2.2285189571525743,False,False,False,False
2,60,120,EFF_LOW,681,292,389,0.4287812041116006,-44.79874428715087,510.75,-555.5487442871508,-0.8157837654730555,-81.57837654730555,0.6230401729877217,599.4523242135708,16,12,4,0,341,0.49266862170087977,-210.44822362614212,-0.6171502159124402,0.7543370561235859,340,0.36470588235294116,-345.10052066100866,-1.0150015313559078,0.4407766807548459,175,0.5085714285714286,-1.1392671388623385,0.629838343336861,166,0.4759036144578313,-0.06672574894718623,0.9651734761630713,169,0.3254437869822485,-1.2675900239697042,0.3891216752694868,171,0.40350877192982454,-0.7653672901177114,0.5087666780950285,0,-1.2675900239697042,False,False,False,False
2,60,120,EFF_MID,693,298,395,0.43001443001443,250.02018455555495,519.75,-269.729815444445,-0.38922051290684706,-38.922051290684706,0.799417395358469,312.92483179171126,15,8,4,0,344,0.5058139534883721,-24.237185531826384,-0.07045693468554182,0.9678214646344548,349,0.3553008595988539,-245.49262991261864,-0.7034172776865864,0.5849814915221185,163,0.5153374233128835,-0.5475159883361306,0.7998672262796794,181,0.4972375690607735,0.35915978213791655,1.2115590759021346,183,0.33879781420765026,-0.6442060243498059,0.6597985881629688,166,0.37349397590361444,-0.7686923340759287,0.4791568121865495,1,-0.7686923340759287,False,False,False,False
2,60,120,EFF_HIGH,704,315,389,0.4474431818181818,124.3728957587488,528.0,-403.6271042412512,-0.5733339548881409,-57.33339548881409,0.7438506456643523,490.81569615092235,18,13,4,0,354,0.4915254237288136,-155.77855723644535,-0.4400524215718795,0.831458027707272,350,0.40285714285714286,-247.84854700480582,-0.7081387057280166,0.6195592945140512,178,0.47752808988764045,-0.4140751961238889,0.8446214111576466,176,0.5056818181818182,-0.4663248427635974,0.8175793407935225,168,0.4166666666666667,-1.0687504037233622,0.5814710363591535,182,0.3901098901098901,-0.37526636911692834,0.6930056863862799,0,-1.0687504037233622,False,False,False,False
2,60,120,RV_LOW,697,287,410,0.4117647058823529,236.25586579571575,522.75,-286.49413420428425,-0.4110389299917995,-41.10389299917995,0.7267177080888375,309.6302375908249,15,12,4,0,372,0.478494623655914,-90.53156435139304,-0.24336442029944366,0.8541210575787301,325,0.3353846153846154,-195.9625698528912,-0.6029617533935113,0.5418772775562506,134,0.5074626865671642,-0.26713564670710943,0.8508387056383757,238,0.46218487394957986,-0.22998062055731253,0.8561906487970878,181,0.3370165745856354,-0.4763992406038323,0.6644212765534215,144,0.3333333333333333,-0.7620438007194273,0.3575175195046641,0,-0.7620438007194273,False,False,False,False
2,60,120,RV_MID,674,292,382,0.4332344213649852,190.54748287461973,505.5,-314.9525171253802,-0.46728860107623177,-46.72886010762318,0.7452711076645456,420.39892067636686,19,10,4,0,322,0.5279503105590062,63.343884305985,0.1967201375962267,1.1104575172834603,352,0.3465909090909091,-378.2964014313652,-1.0747056858845603,0.4293777199852854,174,0.4827586206896552,-0.7580664464869192,0.680979381537015,148,0.581081081081081,1.3192394999642496,2.2202642620040334,161,0.34782608695652173,-0.9024059490676131,0.5412016171202195,191,0.34554973821989526,-1.2199426368140287,0.32711741547527606,1,-1.2199426368140287,False,False,False,False
2,60,120,RV_HIGH,707,326,381,0.4611032531824611,-97.2090126431825,530.25,-627.4590126431825,-0.8874950673878113,-88.74950673878112,0.7025519903335831,700.0443136219214,13,12,4,0,345,0.48695652173913045,-363.27628634900583,-1.0529747430405967,0.7289131751211915,362,0.43646408839779005,-264.18272629417675,-0.7297865367242452,0.6566384469483476,208,0.5096153846153846,-0.9356851055878562,0.7583678832324806,137,0.45255474452554745,-1.2310495210710346,0.6845375246278214,178,0.39325842696629215,-1.5738587864226965,0.493028077046451,184,0.4782608695652174,0.08676161787534391,1.0736310785271137,1,-1.5738587864226965,False,False,False,False
2,60,120,RANGE_LOW,703,293,410,0.4167852062588905,277.36489931367356,527.25,-249.8851006863265,-0.35545533525793244,-35.545533525793246,0.7569783514834532,321.3394406725955,17,12,4,0,388,0.4793814432989691,-31.40856125476285,-0.08094990014114137,0.9501098346398206,315,0.3396825396825397,-218.47653943156362,-0.6935763156557575,0.45201122205634126,144,0.4583333333333333,-0.6290041356528354,0.6780171284406813,244,0.4918032786885246,0.2424919437673994,1.169903264526372,176,0.3352272727272727,-0.802481323581619,0.447713279470982,139,0.34532374100719426,-0.5556822049007096,0.4596996503684137,1,-0.802481323581619,False,False,False,False
2,60,120,RANGE_MID,660,288,372,0.43636363636363634,109.22801781594092,495.0,-385.7719821840591,-0.5845030033091805,-58.45030033091805,0.6982516535365058,385.77198218405914,16,13,4,0,309,0.5048543689320388,-64.46886054036216,-0.20863708912738563,0.8963387145140872,351,0.37606837606837606,-321.3031216436969,-0.9153935089564014,0.5106097147333583,168,0.5416666666666666,-0.3654526671880041,0.8330989465171753,141,0.46099290780141844,-0.021792996118989435,0.9879051434032498,166,0.39156626506024095,-0.3962644201132239,0.7788449712099725,185,0.3621621621621622,-1.3812066373237935,0.28843368294507193,0,-1.3812066373237935,False,False,False,False
2,60,120,RANGE_HIGH,715,324,391,0.45314685314685316,-56.998581102461515,536.25,-593.2485811024615,-0.8297182952481978,-82.97182952481978,0.7158150399663196,729.5997709246542,14,15,4,0,342,0.5087719298245614,-294.58654459928886,-0.8613641654949966,0.7703320927673044,373,0.40214477211796246,-298.6620365031726,-0.8007025107323662,0.6289363266119979,204,0.4950980392156863,-1.0311254739615578,0.7402222327001851,138,0.5289855072463768,-0.6104126660226891,0.8218843695424817,178,0.3539325842696629,-1.7114936946250519,0.4683716998233785,195,0.4461538461538462,0.030686364820956977,1.025810461056839,1,-1.7114936946250519,False,False,False,False
2,60,120,EXT_LOW,685,305,380,0.44525547445255476,215.5159734716263,513.75,-298.2340265283737,-0.4353781409173339,-43.53781409173339,0.7761484374415231,373.4272745690756,13,16,4,0,354,0.5,-130.5081859352402,-0.36866719190745817,0.8418862728784606,331,0.3867069486404834,-167.7258405931336,-0.5067245939369595,0.6690999874687555,171,0.49707602339181284,-0.9780280070948001,0.656227280580132,183,0.5027322404371585,0.20073553703809116,1.1083889246172016,177,0.3163841807909605,-0.9416113780810306,0.5167697517669428,154,0.4675324675324675,-0.006887186186955808,0.9934520960002753,1,-0.9780280070948001,False,False,False,False
2,60,120,EXT_MID,668,285,383,0.42664670658682635,60.16574184126327,501.0,-440.8342581587367,-0.6599315241897256,-65.99315241897256,0.6845826077433715,485.5275475633711,15,12,4,0,341,0.5219941348973607,-37.35564752104696,-0.10954735343415531,0.9507326862998836,327,0.327217125382263,-403.47861063768977,-1.2338795432345253,0.36897126356055204,169,0.5325443786982249,-0.5008181852899379,0.8194229990836215,172,0.5116279069767442,0.2748989871683288,1.163317458415828,162,0.345679012345679,-1.1917884187830987,0.41990661454421085,165,0.3090909090909091,-1.2752053745141076,0.31367423575445424,1,-1.2752053745141076,False,False,False,False
2,60,120,EXT_HIGH,725,315,410,0.43448275862068964,53.91262071426341,543.75,-489.83737928573663,-0.6756377645320505,-67.56377645320505,0.7056858916710281,558.5878040424735,17,11,4,0,344,0.4680232558139535,-222.60013293812676,-0.6470934097038569,0.765808519358907,381,0.4041994750656168,-267.2372463476098,-0.7014100954005507,0.6256292889163448,176,0.4715909090909091,-0.6275066919462523,0.7807376615690845,168,0.4642857142857143,-0.6676128283070616,0.7489787412088449,181,0.4143646408839779,-0.8393787103271547,0.6612452577913112,200,0.395,-0.5765484988919742,0.5654302504545313,0,-0.8393787103271547,False,False,False,False
2,60,120,EFF_LOW__RV_LOW,255,98,157,0.3843137254901961,68.06870220569112,191.25,-123.1812977943089,-0.4830639129188585,-48.306391291885845,0.6835369454731054,192.30783116525714,10,10,4,0,133,0.49624060150375937,33.35324370698075,0.25077626847353945,1.1721880235160194,122,0.26229508196721313,-156.53454150128965,-1.2830700123056529,0.1994812904406961,44,0.5,-0.027076728106601233,0.9840241708633687,89,0.4943820224719101,0.38814179487271017,1.2899770630531213,70,0.22857142857142856,-1.5395903771709352,0.17319940760510139,52,0.3076923076923077,-0.9377541365254646,0.25202872422710443,1,-1.5395903771709352,False,False,False,False
2,60,120,EFF_LOW__RV_MID,211,96,115,0.4549763033175355,48.01374794750595,158.25,-110.23625205249408,-0.5224466921919151,-52.24466921919151,0.7156346923411985,172.83304823581125,10,6,4,0,97,0.5463917525773195,10.176408329460058,0.10491142607690782,1.0633960511360956,114,0.37719298245614036,-120.41266038195414,-1.0562514068592468,0.4698653777578309,58,0.5344827586206896,-0.6560212299957179,0.6934973457573718,39,0.5641025641025641,1.2365548633131207,2.325564950447169,55,0.36363636363636365,-0.4804964958917991,0.6943875741214888,59,0.3898305084745763,-1.592972086574664,0.33183898299998327,1,-1.592972086574664,False,False,False,False
