candidate,role,partition,ref_min,hour,n,trades_per_week,wr,pf,expectancy,net,max_loss_streak,wr_5bps,pf_5bps,expectancy_5bps,net_5bps
Z2_R420_H03,CANDIDATE,external,420,3,252,2.4131326949384406,0.40476190476190477,2.0032086664199507,2.093876810748189,527.6569563085436,8,0.40476190476190477,1.824635804236824,1.8438768107481884,464.6569563085435
Z2_R420_H03,CANDIDATE,reference_validation,420,3,320,3.8956521739130436,0.428125,1.3344186912158298,0.5359497222290227,171.50391111328727,10,0.415625,1.1635796267351242,0.2859497222290227,91.50391111328726
Z2_R420_H03,CLOCK_SUPPORT,external,420,4,266,2.5471956224350203,0.39849624060150374,1.6053220105564108,1.6434902383566423,437.16840340286683,7,0.39097744360902253,1.4861223706897966,1.3934902383566419,370.6684034028667
Z2_R420_H03,CLOCK_SUPPORT,reference_validation,420,4,327,3.9808695652173913,0.40672782874617736,1.4077305118659524,0.582876628361579,190.60065747423636,10,0.39755351681957185,1.2107850237979116,0.332876628361579,108.85065747423633
Z2_R420_H03,REF_SUPPORT,external,480,3,243,2.3269493844049247,0.40329218106995884,2.4952425512340164,2.558612747323446,621.7428975995973,8,0.3991769547325103,2.240344068084258,2.3086127473234455,560.9928975995972
Z2_R420_H03,REF_SUPPORT,reference_validation,480,3,311,3.786086956521739,0.3890675241157556,1.214329641421247,0.3585037182004546,111.4946563603414,8,0.3762057877813505,1.0593579401067195,0.10850371820045465,33.744656360341395
