side,atoms,k,disc_n,disc_wr,disc_exp,val_n,val_wr,val_exp,pooled_n,pooled_wr,pooled_exp,val_quartiles,candidate80,validated80
SHORT,COMPRESSED + VIX_UP,2,2067,0.14755684567005323,-0.0019380779878929242,1032,0.14825581395348839,-0.0010457887180952321,3099,0.14778960955146822,-0.001640936159422057,4,False,False
LONG,HIGH_VOLUME + SPX_UP,2,1979,0.16270843860535625,-0.0017544126513744554,727,0.14718019257221457,-0.0011892469056889714,2706,0.15853658536585366,-0.0016025739606452068,4,False,False
LONG,POS_4H + HIGH_VOLUME,2,2498,0.23698959167333866,-0.0009241498485072657,1020,0.14705882352941177,-0.0017054105067693664,3518,0.21091529277998863,-0.00115066658285273,4,False,False
LONG,COMPRESSED + POS_FLOW + YIELD_DOWN,3,600,0.12333333333333334,-0.0020818746654497544,218,0.14678899082568808,-0.0010481130313960236,818,0.1295843520782396,-0.0018063733986725988,4,False,False
LONG,COMPRESSED + POS_FLOW + HIGH_VOLUME,3,180,0.2111111111111111,-0.0014863532599593357,75,0.14666666666666667,-0.001726622961379595,255,0.19215686274509805,-0.0015570208192005881,4,False,False
SHORT,COMPRESSED + HIGH_VOLUME + SPX_DOWN,3,210,0.16666666666666666,-0.0030104771833619104,75,0.14666666666666667,-0.002833190355553355,285,0.16140350877192983,-0.0029638227549912384,4,False,False
SHORT,NEG_FLOW + LOW_BREAKOUT_POS + YIELD_UP,3,568,0.1619718309859155,-0.0017891109831223002,273,0.14652014652014653,-0.0011353628971248833,841,0.15695600475624258,-0.0015768954926617831,4,False,False
LONG,COMPRESSED + HIGH_VOLUME + LOW_FUNDING,3,216,0.2037037037037037,-0.0017756804860164963,82,0.14634146341463414,-0.000842769134971989,298,0.18791946308724833,-0.0015189733357290813,4,False,False
SHORT,NEG_4H + YIELD_UP,2,1819,0.15722924683892248,-0.00208821977878395,541,0.14602587800369685,-0.001148364943558383,2360,0.15466101694915255,-0.0018727700051157162,4,False,False
SHORT,NEG_FLOW + HIGH_FUNDING + DOLLAR_UP,3,1823,0.1332967635765222,-0.0020160183332721916,748,0.14572192513368984,-0.0009715101182288351,2571,0.1369117075068067,-0.0017121318514159367,4,False,False
LONG,HIGH_VOLUME + YIELD_DOWN + VIX_DOWN,3,686,0.19387755102040816,-0.0012020199010454621,248,0.14516129032258066,-0.0012614745540268182,934,0.1809421841541756,-0.0012178065754987557,4,False,False
SHORT,NEG_FLOW + DOLLAR_UP + VIX_UP,3,760,0.1631578947368421,-0.0018169063658294345,421,0.14489311163895488,-0.0015168016565724372,1181,0.15664690939881457,-0.0017099257709122493,4,False,False
LONG,POS_FLOW + POS_4H + LOW_FUNDING,3,1201,0.2048293089092423,-0.0007553253945547014,631,0.14421553090332806,-0.002110276370887275,1832,0.18395196506550218,-0.0012220142952456695,4,False,False
SHORT,NEG_4H + HIGH_VOLUME + YIELD_UP,3,715,0.2041958041958042,-0.0019002743506619073,215,0.14418604651162792,-0.0015717383776089968,930,0.19032258064516128,-0.0018243224859238688,4,False,False
SHORT,HIGH_VOLUME + YIELD_UP + DOLLAR_UP,3,820,0.12804878048780488,-0.002233783164746565,271,0.14391143911439114,-0.0008498784998326178,1091,0.13198900091659027,-0.0018900268272656483,4,False,False
SHORT,LOW_BREAKOUT_POS + YIELD_UP,2,1106,0.1717902350813743,-0.0015443113732959727,544,0.14338235294117646,-0.000978594104250311,1650,0.16242424242424242,-0.0013577961039863723,4,False,False
LONG,COMPRESSED + POS_FLOW + POS_4H,3,630,0.19206349206349208,-0.0012405076962856134,287,0.14285714285714285,-0.00165128646266491,917,0.1766630316248637,-0.0013690720430150117,4,False,False
SHORT,NEG_FLOW + NEG_4H + YIELD_UP,3,977,0.1555783009211873,-0.002079046828300088,309,0.1423948220064725,-0.0011162298238550446,1286,0.15241057542768274,-0.0018477012183673364,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS + LOW_FUNDING,3,808,0.2202970297029703,-0.000998658654451259,401,0.14214463840399003,-0.0018845269836840763,1209,0.19437551695616212,-0.0012924826412356756,4,False,False
SHORT,NEG_FLOW + HIGH_FUNDING,2,5891,0.14853165846206076,-0.001735560427568928,2588,0.1410355486862442,-0.001147274669917143,8479,0.14624366080905768,-0.0015560010997233305,4,False,False
SHORT,NEG_4H + HIGH_FUNDING + YIELD_UP,3,1620,0.16790123456790124,-0.001987363172017086,384,0.140625,-0.0016620420479896796,2004,0.1626746506986028,-0.0019250261901675233,4,False,False
SHORT,HIGH_FUNDING + SPX_DOWN,2,5809,0.14752969530039595,-0.002015281262877771,2149,0.14006514657980457,-0.001729874416919278,7958,0.14551394822819805,-0.0019382092206605302,4,False,False
LONG,POS_FLOW + POS_4H + HIGH_VOLUME,3,1766,0.23952434881087203,-0.000820969269027591,722,0.13988919667590027,-0.0018338591582160496,2488,0.21061093247588425,-0.0011149027497326016,4,False,False
SHORT,DOLLAR_UP + SPX_DOWN,2,2456,0.13110749185667753,-0.002217626855935991,1560,0.13974358974358975,-0.0017579091609152776,4016,0.1344621513944223,-0.0020390512572725666,4,False,False
LONG,HIGH_BREAKOUT_POS + LOW_FUNDING + YIELD_DOWN,3,496,0.18951612903225806,-0.0015260046462989795,215,0.13953488372093023,-0.0024788185811461584,711,0.17440225035161744,-0.0018141270035312487,4,False,False
SHORT,HIGH_VOLUME + YIELD_UP + SPX_DOWN,3,718,0.1573816155988858,-0.0021782734165839224,287,0.13937282229965156,-0.001728221714770554,1005,0.15223880597014924,-0.002049751189299906,4,False,False
SHORT,NEG_FLOW + DOLLAR_UP,2,2022,0.12413452027695351,-0.002088544885184081,950,0.13894736842105262,-0.0011740985867616347,2972,0.12886944818304172,-0.0017962420643559101,4,False,False
SHORT,HIGH_FUNDING + DOLLAR_UP,2,5865,0.13213981244671782,-0.001885099325256581,2104,0.13830798479087453,-0.001238337561423273,7969,0.13376835236541598,-0.0017143392862171431,4,False,False
SHORT,COMPRESSED + DOLLAR_UP,2,1982,0.11301715438950555,-0.0019217101196769048,875,0.1382857142857143,-0.000463211706882258,2857,0.12075603780189009,-0.0014750226463848795,4,False,False
SHORT,LOW_BREAKOUT_POS + YIELD_UP + DOLLAR_UP,3,475,0.1726315789473684,-0.0011244362949325197,268,0.13805970149253732,-0.0005356943153931489,743,0.1601615074024226,-0.0009120771421511586,4,False,False
SHORT,HIGH_VOLUME + YIELD_UP + VIX_UP,3,639,0.1784037558685446,-0.0019630395781987356,268,0.13805970149253732,-0.0016703890052814478,907,0.16648291069459759,-0.001876567303069923,4,False,False
SHORT,VIX_UP + SPX_DOWN,2,4487,0.15288611544461778,-0.00200889237009417,2369,0.13803292528493036,-0.0020464663291782097,6856,0.14775379229871646,-0.002021875554030881,4,False,False
LONG,HIGH_BREAKOUT_POS + LOW_FUNDING + SPX_UP,3,453,0.15011037527593818,-0.0015646974908698943,196,0.1377551020408163,-0.001576471742084693,649,0.14637904468412943,-0.0015682533510210507,4,False,False
SHORT,COMPRESSED + NEG_FLOW,2,1994,0.12036108324974924,-0.0019497123494032075,1002,0.13672654690618763,-0.0007536079144035992,2996,0.12583444592790388,-0.001549680091769827,4,False,False
LONG,HIGH_BREAKOUT_POS + LOW_FUNDING,2,1499,0.2054703135423616,-0.001233113714877469,675,0.1362962962962963,-0.0018139580938250613,2174,0.18399264029438822,-0.0014134586807420617,4,False,False
LONG,POS_FLOW + HIGH_VOLUME,2,2194,0.22060164083865086,-0.0008745828038670433,977,0.13613101330603888,-0.0016825528718073957,3171,0.1945758435824661,-0.001123522178316026,4,False,False
LONG,COMPRESSED + HIGH_VOLUME,2,620,0.1870967741935484,-0.001690667385057029,244,0.13524590163934427,-0.001907788177086729,864,0.1724537037037037,-0.0017519839050283796,4,False,False
SHORT,HIGH_FUNDING + DOLLAR_UP + VIX_UP,3,2257,0.16393442622950818,-0.0018703023728374297,999,0.13413413413413414,-0.0015276076786063344,3256,0.1547911547911548,-0.0017651574098347075,4,False,False
LONG,POS_4H + HIGH_VOLUME + VIX_DOWN,3,698,0.24785100286532952,-0.0006947902922565212,336,0.13392857142857142,-0.0019817613244613942,1034,0.21083172147001933,-0.001112993645081316,4,False,False
LONG,HIGH_VOLUME + YIELD_DOWN + DOLLAR_DOWN,3,987,0.15096251266464034,-0.0021529686825860718,217,0.1336405529953917,-0.0009016497364597943,1204,0.1478405315614618,-0.0019274402678772658,4,False,False
LONG,HIGH_VOLUME + LOW_FUNDING + VIX_DOWN,3,669,0.20179372197309417,-0.0009577089450964137,352,0.13352272727272727,-0.00177743834041177,1021,0.178256611165524,-0.0012403188835401016,4,False,False
SHORT,HIGH_FUNDING + VIX_UP + SPX_DOWN,3,3912,0.15976482617586912,-0.0018713874447162727,1709,0.1334113516676419,-0.0018856792005752714,5621,0.1517523572318093,-0.0018757326876913708,4,False,False
SHORT,COMPRESSED + HIGH_FUNDING + SPX_DOWN,3,1788,0.12583892617449666,-0.00254809366065168,676,0.13313609467455623,-0.0013027867952498193,2464,0.1278409090909091,-0.0022064429134878577,4,False,False
SHORT,COMPRESSED + SPX_DOWN,2,2076,0.1233140655105973,-0.002525702578624734,933,0.13290460878885316,-0.0014930276255905024,3009,0.12628780325689598,-0.0022055012721505104,4,False,False
LONG,HIGH_BREAKOUT_POS + POS_4H + HIGH_VOLUME,3,1553,0.24919510624597555,-0.0010835868958323609,625,0.1328,-0.0018894961314607599,2178,0.2157943067033976,-0.001314851024513605,4,False,False
LONG,HIGH_VOLUME + VIX_DOWN,2,2007,0.18285999003487793,-0.0014446157636811602,985,0.1319796954314721,-0.0017105257135148577,2992,0.1661096256684492,-0.0015321563053209304,4,False,False
SHORT,NEG_FLOW + HIGH_VOLUME + YIELD_UP,3,594,0.18013468013468015,-0.0019047639559774086,197,0.1319796954314721,-0.0015878195176089642,791,0.168141592920354,-0.001825828362603725,4,False,False
LONG,LOW_FUNDING + YIELD_DOWN + VIX_DOWN,3,874,0.12356979405034325,-0.0012222167703991222,319,0.13166144200626959,-0.0015549881812912533,1193,0.12573344509639564,-0.0013111975583912341,4,False,False
SHORT,NEG_FLOW + YIELD_UP + SPX_DOWN,3,763,0.10222804718217562,-0.002283891203396432,335,0.13134328358208955,-0.001728904632616598,1098,0.1111111111111111,-0.0021145646995610543,4,False,False
SHORT,COMPRESSED + NEG_FLOW + HIGH_FUNDING,3,1712,0.12149532710280374,-0.001986921098788932,800,0.13125,-0.0008003593326966779,2512,0.12460191082802548,-0.0016090351860206982,4,False,False
LONG,HIGH_VOLUME + DOLLAR_DOWN,2,2028,0.15828402366863906,-0.0020020549182308673,748,0.13101604278074866,-0.0015125509890836736,2776,0.15093659942363113,-0.0018701568854491307,4,False,False
SHORT,YIELD_UP + VIX_UP,2,2279,0.13163668275559456,-0.0021584747513651204,1032,0.1308139534883721,-0.001287168265899267,3311,0.13138024765931744,-0.0018868987039471921,4,False,False
SHORT,COMPRESSED + VIX_UP + SPX_DOWN,3,1453,0.1348933241569167,-0.002373996178389512,773,0.13065976714100905,-0.00151417264362337,2226,0.1334231805929919,-0.0020754141512672173,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS + HIGH_VOLUME,3,1299,0.24172440338722093,-0.0010370878703045488,545,0.13027522935779817,-0.0019291858514214537,1844,0.20878524945770066,-0.0013007502345717468,4,False,False
LONG,HIGH_BREAKOUT_POS + HIGH_VOLUME,2,1796,0.2433184855233853,-0.00099874329959025,746,0.13002680965147453,-0.0017525951897450856,2542,0.21007081038552322,-0.001219975994340646,4,False,False
LONG,HIGH_BREAKOUT_POS + LOW_FUNDING + DOLLAR_DOWN,3,444,0.20270270270270271,-0.001375373315248543,131,0.1297709923664122,-0.0019909497079936226,575,0.18608695652173912,-0.0015156176760304653,4,False,False
SHORT,DOLLAR_UP + VIX_UP,2,2496,0.15504807692307693,-0.001942335507559685,1368,0.12938596491228072,-0.0017729634955287368,3864,0.14596273291925466,-0.001882371503300281,4,False,False
LONG,POS_FLOW + POS_4H + YIELD_DOWN,3,1154,0.20363951473136915,-0.0011370368180668483,395,0.1291139240506329,-0.0021689785761314067,1549,0.18463524854744998,-0.0014001852973667195,4,False,False
SHORT,COMPRESSED + YIELD_UP + VIX_UP,3,692,0.1329479768786127,-0.002151970152566675,380,0.12894736842105264,-0.0008164206377154671,1072,0.13152985074626866,-0.0016785477499141946,4,False,False
LONG,HIGH_BREAKOUT_POS + POS_4H,2,2917,0.22248885841618102,-0.001280841529901418,1198,0.1285475792988314,-0.0018905396441486347,4115,0.1951397326852977,-0.00145834294931045,4,False,False
LONG,COMPRESSED + HIGH_BREAKOUT_POS + VIX_DOWN,3,365,0.1589041095890411,-0.002193019186997418,187,0.12834224598930483,-0.002144309632476035,552,0.14855072463768115,-0.0021765179429838336,4,False,False
LONG,POS_4H + YIELD_DOWN,2,2067,0.20029027576197386,-0.0012490919622169304,647,0.12828438948995363,-0.0022480779651890587,2714,0.18312453942520265,-0.0014872437470080015,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS + POS_4H,3,1904,0.22741596638655462,-0.0012292904151916214,842,0.12826603325415678,-0.0018897662544197454,2746,0.19701383831026947,-0.0014318106834472952,4,False,False
LONG,HIGH_VOLUME + YIELD_DOWN + SPX_UP,3,753,0.16334661354581673,-0.0018709135159109278,282,0.1276595744680851,-0.0010467824759967253,1035,0.1536231884057971,-0.0016463676673545947,4,False,False
LONG,POS_FLOW + POS_4H,2,3614,0.20033204205866076,-0.0011163991053622212,1606,0.12764632627646327,-0.0019275652275909491,5220,0.17796934865900382,-0.0013659647743850826,4,False,False
LONG,COMPRESSED + POS_4H + LOW_FUNDING,3,454,0.19162995594713655,-0.000963159633243989,212,0.12735849056603774,-0.0030556316594940306,666,0.17117117117117117,-0.0016292318097680262,4,False,False
LONG,POS_4H + HIGH_VOLUME + SPX_UP,3,721,0.20388349514563106,-0.0015145086715626296,267,0.12734082397003746,-0.00217398435146213,988,0.18319838056680163,-0.0016927273016569277,4,False,False
SHORT,COMPRESSED + HIGH_FUNDING + DOLLAR_UP,3,1725,0.11768115942028985,-0.0020037003762945643,653,0.12557427258805512,-0.0005049012957578479,2378,0.11984861227922625,-0.0015921293924465929,4,False,False
LONG,COMPRESSED + POS_4H,2,1335,0.19325842696629214,-0.0012307630829094104,503,0.12524850894632206,-0.0023480272551222765,1838,0.17464635473340587,-0.0015365214499513426,4,False,False
SHORT,YIELD_UP + VIX_UP + SPX_DOWN,3,1943,0.11580030880082347,-0.002426601513787438,840,0.125,-0.0015498732762403555,2783,0.11857707509881422,-0.0021619763899859467,4,False,False
SHORT,COMPRESSED + HIGH_VOLUME + YIELD_UP,3,177,0.1751412429378531,-0.0015063918053901742,48,0.125,-0.0016400162257234434,225,0.16444444444444445,-0.0015348983483946053,4,False,False
LONG,HIGH_VOLUME + LOW_FUNDING + DOLLAR_DOWN,3,601,0.18801996672212978,-0.001147103496684564,265,0.12452830188679245,-0.0018471202636331711,866,0.16859122401847576,-0.0013613118607046343,4,False,False
LONG,HIGH_VOLUME + DOLLAR_DOWN + VIX_DOWN,3,820,0.174390243902439,-0.0019471747817558433,394,0.12436548223350254,-0.0017041655992697867,1214,0.15815485996705106,-0.0018683068922175348,4,False,False
SHORT,COMPRESSED + LOW_BREAKOUT_POS + YIELD_UP,3,299,0.18729096989966554,-0.000757325513697717,193,0.12435233160621761,-0.0011278364928259017,492,0.16260162601626016,-0.0009026682351849928,4,False,False
LONG,POS_FLOW + LOW_FUNDING,2,2189,0.15395157606212884,-0.000780501557332412,1290,0.12325581395348838,-0.0020813981110805106,3479,0.14256970393791318,-0.0012628690636086546,4,False,False
SHORT,COMPRESSED + NEG_FLOW + DOLLAR_UP,3,613,0.09135399673735727,-0.0023665943810475764,325,0.12307692307692308,-0.0005617576275880371,938,0.1023454157782516,-0.0017412511562348363,4,False,False
SHORT,COMPRESSED + HIGH_FUNDING,2,5774,0.13214409421544857,-0.001830469913697239,2151,0.12273361227336123,-0.0011881125452497107,7925,0.12958990536277604,-0.0016561215604441622,4,False,False
SHORT,HIGH_FUNDING + YIELD_UP + VIX_UP,3,1967,0.14082358922216573,-0.0019522082563752047,742,0.12264150943396226,-0.0013174995243706174,2709,0.135843484680694,-0.0017783603866271783,4,False,False
LONG,POS_FLOW + YIELD_DOWN,2,2021,0.15586343394359228,-0.0012949356428421288,767,0.12255541069100391,-0.0016631090391004734,2788,0.14670014347202295,-0.001396222943749643,4,False,False
LONG,HIGH_BREAKOUT_POS + VIX_DOWN + SPX_UP,3,812,0.16625615763546797,-0.0018826730396836627,426,0.12206572769953052,-0.0020765483418597294,1238,0.15105008077544427,-0.0019493861888977206,4,False,False
LONG,COMPRESSED + HIGH_BREAKOUT_POS,2,1333,0.1972993248312078,-0.0012516119876093304,549,0.122040072859745,-0.0017190415296176184,1882,0.17534537725823593,-0.0013879663014045218,4,False,False
LONG,COMPRESSED + POS_4H + SPX_UP,3,358,0.1564245810055866,-0.0021713931341877037,123,0.12195121951219512,-0.0031596473547647304,481,0.14760914760914762,-0.002424106791424656,4,False,False
SHORT,HIGH_VOLUME + YIELD_UP,2,1882,0.15196599362380447,-0.002152055851835073,568,0.11971830985915492,-0.001750683921299314,2450,0.14448979591836736,-0.002059003094061885,4,False,False
LONG,COMPRESSED + POS_FLOW + HIGH_BREAKOUT_POS,3,492,0.1910569105691057,-0.0015015599381041004,259,0.11969111969111969,-0.0016554953396490987,751,0.16644474034620507,-0.0015546481791162902,4,False,False
SHORT,HIGH_VOLUME + HIGH_FUNDING + YIELD_UP,3,1691,0.1590774689532821,-0.002045195218978047,460,0.11956521739130435,-0.0018734361393775447,2151,0.1506276150627615,-0.0020084638490960242,4,False,False
SHORT,DOLLAR_UP + VIX_UP + SPX_DOWN,3,1896,0.14715189873417722,-0.002133748643835243,1200,0.11916666666666667,-0.002079700241090602,3096,0.13630490956072353,-0.0021127996505233664,4,False,False
LONG,COMPRESSED + YIELD_DOWN,2,2210,0.13981900452488688,-0.0015218690406352201,613,0.11908646003262642,-0.001692676315934658,2823,0.13531703861140632,-0.0015589589661607446,4,False,False
LONG,POS_FLOW + HIGH_VOLUME + VIX_DOWN,3,618,0.23462783171521034,-0.0005351840094233747,348,0.11781609195402298,-0.001920715725130651,966,0.19254658385093168,-0.0010343196585601575,4,False,False
LONG,LOW_FUNDING + YIELD_DOWN + SPX_UP,3,836,0.12320574162679426,-0.0017161401192369494,357,0.11764705882352941,-0.0007706858143685628,1193,0.12154233025984912,-0.0014332170791380272,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS,2,2363,0.20947947524333474,-0.00130709862741601,1141,0.11744084136722173,-0.0018468496475134097,3504,0.1795091324200913,-0.0014828565937205574,4,False,False
LONG,POS_4H + VIX_DOWN + SPX_UP,3,1204,0.1644518272425249,-0.0019358453132098873,588,0.11734693877551021,-0.0022683056541689343,1792,0.14899553571428573,-0.0020449338625870743,4,False,False
LONG,POS_FLOW + HIGH_VOLUME + SPX_UP,3,641,0.187207488299532,-0.001467291375745839,265,0.1169811320754717,-0.0019329497057402776,906,0.16666666666666666,-0.0016034938674108793,4,False,False
LONG,COMPRESSED + POS_4H + VIX_DOWN,3,361,0.1883656509695291,-0.0022012767135348725,154,0.11688311688311688,-0.00272219947455029,515,0.1669902912621359,-0.0023570477915860846,4,False,False
LONG,HIGH_BREAKOUT_POS + DOLLAR_DOWN + SPX_UP,3,574,0.18292682926829268,-0.0020539328398399555,172,0.11627906976744186,-0.0022329849149993275,746,0.1675603217158177,-0.0020952156239249582,4,False,False
LONG,HIGH_BREAKOUT_POS + SPX_UP,2,1274,0.17032967032967034,-0.0020324857978307378,494,0.11538461538461539,-0.0021275517079361607,1768,0.15497737556561086,-0.0020590483315366644,4,False,False
LONG,COMPRESSED + HIGH_BREAKOUT_POS + HIGH_VOLUME,3,183,0.20765027322404372,-0.0015969861806195724,70,0.11428571428571428,-0.0027236425121502164,253,0.18181818181818182,-0.0019087092762999879,4,False,False
SHORT,COMPRESSED + NEG_FLOW + YIELD_UP,3,620,0.11612903225806452,-0.0014725090857730138,237,0.11392405063291139,-0.0013051572939808585,857,0.11551925320886815,-0.0014262286019285089,4,False,False
LONG,LOW_FUNDING + VIX_DOWN + SPX_UP,3,1613,0.12461252324860508,-0.0014982509872563574,836,0.11244019138755981,-0.0022084165184010464,2449,0.12045732952225398,-0.0017406758071979497,4,False,False
SHORT,COMPRESSED + YIELD_UP + SPX_DOWN,3,791,0.11125158027812895,-0.0023951716631096477,365,0.11232876712328767,-0.0013840173979061535,1156,0.1115916955017301,-0.0020759058267780946,4,False,False
LONG,POS_4H + LOW_FUNDING + VIX_DOWN,3,664,0.20933734939759036,-0.0008472722666770467,357,0.11204481792717087,-0.002922460014014394,1021,0.17531831537708129,-0.001572876601446325,4,False,False
LONG,COMPRESSED + HIGH_BREAKOUT_POS + LOW_FUNDING,3,475,0.17473684210526316,-0.0014784373912825053,179,0.11173184357541899,-0.0024475285043239928,654,0.15749235474006115,-0.001743677925280099,4,False,False
SHORT,HIGH_FUNDING + YIELD_UP + DOLLAR_UP,3,2544,0.10102201257861636,-0.0021657117691147986,734,0.11171662125340599,-0.0011307827900961217,3278,0.10341671751067724,-0.0019339735535566203,4,False,False
LONG,HIGH_BREAKOUT_POS + POS_4H + VIX_DOWN,3,785,0.24203821656050956,-0.0010339131717884114,386,0.11139896373056994,-0.002313493454264008,1171,0.19897523484201537,-0.0014557047935096583,4,False,False
SHORT,COMPRESSED + DOLLAR_UP + SPX_DOWN,3,738,0.11517615176151762,-0.0026797968868768696,495,0.1111111111111111,-0.001464670932185179,1233,0.11354420113544202,-0.0021919725984969945,4,False,False
SHORT,YIELD_UP + SPX_DOWN,2,2647,0.11560256894597658,-0.0021823975265046693,1056,0.11079545454545454,-0.0017104683963809738,3703,0.11423170402376452,-0.0020478155223430106,4,False,False
SHORT,HIGH_FUNDING + YIELD_UP + SPX_DOWN,3,2350,0.12425531914893617,-0.0019569417669101706,724,0.11049723756906077,-0.0017234847399914149,3074,0.1210149642160052,-0.001901957093036007,4,False,False
LONG,COMPRESSED + YIELD_DOWN + VIX_DOWN,3,708,0.13135593220338984,-0.0019044507060706236,245,0.11020408163265306,-0.0016522859685048257,953,0.1259181532004197,-0.0018396234650384933,4,False,False
LONG,POS_4H + VIX_DOWN,2,1860,0.1935483870967742,-0.0014322669603162679,864,0.1099537037037037,-0.002405666223814066,2724,0.1670337738619677,-0.0017410103390468469,4,False,False
SHORT,COMPRESSED + YIELD_UP,2,1946,0.12127440904419322,-0.0016470612276226846,648,0.1095679012345679,-0.0010931797555444021,2594,0.11835003855050116,-0.0015086976216447635,4,False,False
SHORT,COMPRESSED + DOLLAR_UP + VIX_UP,3,766,0.1475195822454308,-0.0019090756530389117,468,0.10897435897435898,-0.001490369790654359,1234,0.13290113452188007,-0.001750279588536504,4,False,False
LONG,POS_4H + SPX_UP,2,1822,0.16410537870472008,-0.001857737786394247,680,0.10882352941176471,-0.002386087599669998,2502,0.14908073541167066,-0.0020013340585874964,4,False,False
SHORT,COMPRESSED + YIELD_UP + DOLLAR_UP,3,896,0.08482142857142858,-0.0021849229510084115,340,0.10882352941176471,-0.0005682598135364495,1236,0.09142394822006472,-0.0017402097902151532,4,False,False
LONG,HIGH_BREAKOUT_POS + VIX_DOWN,2,1184,0.21114864864864866,-0.0012334238936420627,636,0.10849056603773585,-0.0023234395788385665,1820,0.17527472527472526,-0.001614330473743698,4,False,False
SHORT,NEG_FLOW + YIELD_UP,2,1928,0.11618257261410789,-0.001981201851772642,687,0.10771470160116449,-0.0014801710849250804,2615,0.11395793499043977,-0.0018495735011706245,4,False,False
LONG,HIGH_BREAKOUT_POS + POS_4H + SPX_UP,3,825,0.19151515151515153,-0.0021256635033728216,307,0.10749185667752444,-0.002339116997081843,1132,0.1687279151943463,-0.002183552392567759,4,False,False
LONG,POS_4H + DOLLAR_DOWN + SPX_UP,3,790,0.1620253164556962,-0.002282509108191517,271,0.1070110701107011,-0.002360780159874363,1061,0.14797360980207352,-0.0023025010544743176,4,False,False
SHORT,YIELD_UP + DOLLAR_UP + VIX_UP,3,1272,0.12578616352201258,-0.0020367461479362226,720,0.10694444444444444,-0.001480457962659155,1992,0.11897590361445783,-0.001835678129161379,4,False,False
LONG,LOW_FUNDING + VIX_DOWN,2,2401,0.13577675968346523,-0.0015203610152561193,1303,0.10667689946277821,-0.002553071539674694,3704,0.12553995680345573,-0.0018836498417456988,4,False,False
SHORT,YIELD_UP + DOLLAR_UP,2,2952,0.09383468834688347,-0.002165970203242465,1032,0.1065891472868217,-0.0011844335794082297,3984,0.09713855421686747,-0.001911716740442031,4,False,False
LONG,LOW_FUNDING + SPX_UP,2,2150,0.12465116279069767,-0.0015402933453525247,1011,0.10583580613254204,-0.0020643980331895412,3161,0.11863334387851945,-0.0017079206276692676,4,False,False
LONG,POS_4H + HIGH_VOLUME + DOLLAR_DOWN,3,734,0.20572207084468666,-0.0016828871529290924,275,0.10545454545454545,-0.0016631158889253439,1009,0.17839444995044598,-0.0016774985527298546,4,False,False
LONG,VIX_DOWN + SPX_UP,2,4346,0.12517257248044178,-0.0017818050264522605,2086,0.1049856184084372,-0.0019241940929984503,6432,0.11862562189054726,-0.0018279840676238015,4,False,False
LONG,HIGH_BREAKOUT_POS + DOLLAR_DOWN + VIX_DOWN,3,470,0.2170212765957447,-0.0013065844849804548,239,0.10460251046025104,-0.0019384498222619097,709,0.17912552891396333,-0.001519582814473075,4,False,False
LONG,POS_4H + LOW_FUNDING + SPX_UP,3,607,0.1630971993410214,-0.001625636476265772,287,0.10452961672473868,-0.002630585930029686,894,0.14429530201342283,-0.001948254477641883,4,False,False
LONG,POS_FLOW + POS_4H + VIX_DOWN,3,1009,0.2130822596630327,-0.0009612279724501321,546,0.1043956043956044,-0.0024366104104873686,1555,0.17491961414790996,-0.0014792722240053293,4,False,False
LONG,YIELD_DOWN + DOLLAR_DOWN + SPX_UP,3,1456,0.11675824175824176,-0.0018002810663502401,336,0.10416666666666667,-0.0018796849769347648,1792,0.11439732142857142,-0.001815169299584838,4,False,False
LONG,POS_FLOW + LOW_FUNDING + VIX_DOWN,3,707,0.17114568599717114,-0.0005127652841341238,471,0.1040339702760085,-0.0027999662896657155,1178,0.14431239388794567,-0.0014272573669909824,4,False,False
SHORT,NEG_FLOW + HIGH_FUNDING + YIELD_UP,3,1714,0.12543757292882146,-0.0019586291279746486,530,0.10377358490566038,-0.0017709753462116506,2244,0.12032085561497326,-0.00191430804761173,4,False,False
LONG,COMPRESSED + POS_FLOW + SPX_UP,3,562,0.10498220640569395,-0.002079941606830185,241,0.1037344398340249,-0.0017114750406662116,803,0.10460772104607721,-0.00196935575073365,4,False,False
SHORT,YIELD_UP + DOLLAR_UP + SPX_DOWN,3,1400,0.09357142857142857,-0.002300172578681595,648,0.10339506172839506,-0.001550480523925907,2048,0.0966796875,-0.002062965326981553,4,False,False
LONG,DOLLAR_DOWN + VIX_DOWN + SPX_UP,3,1864,0.11105150214592274,-0.0021735279106828405,864,0.10300925925925926,-0.0020504759160852194,2728,0.10850439882697947,-0.0021345554314554415,4,False,False
LONG,POS_FLOW + HIGH_BREAKOUT_POS + SPX_UP,3,730,0.16575342465753426,-0.0023104103582553526,301,0.10299003322259136,-0.002309625750203894,1031,0.14742967992240544,-0.002310181292277187,4,False,False
SHORT,HIGH_FUNDING + YIELD_UP,2,5805,0.12506459948320414,-0.0018683301885592059,1535,0.1022801302931596,-0.001578767057951742,7340,0.12029972752043597,-0.0018077744112455197,4,False,False
LONG,DOLLAR_DOWN + SPX_UP,2,2968,0.11253369272237197,-0.0021309583426645236,960,0.10208333333333333,-0.002007603339300275,3928,0.109979633401222,-0.0021008104803351755,4,False,False
