period,side,n,mean_terminal_r,pf_terminal,median_mfe_r,median_giveback_r,sl_hit_rate
HIST_2020_2024,BUY_SIDE,16,-0.43571278673394254,0.4190496176880767,0.640683839258882,1.4589517899087472,0.75
HIST_2020_2024,SELL_SIDE,18,0.6010407932834689,2.545533468443206,0.9754036087369393,0.725884023907261,0.3888888888888889
RETRO_2025,BUY_SIDE,5,0.21480386682870925,1.3580064447145155,0.7749469214437259,1.1020699500356943,0.6
RETRO_2025,SELL_SIDE,7,0.6197560144923624,3.1691460507232683,1.0330448465774946,0.47337278106511205,0.2857142857142857
RETRO_2026_PRE,BUY_SIDE,8,-0.49289657710710627,0.3146892510810289,0.43120198265179566,1.2271493212669915,0.625
RETRO_2026_PRE,SELL_SIDE,2,0.13274336283186394,1.2654867256637279,1.0367323957453722,0.9039890329135084,0.5
