partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,candidate,role,candidate_scope
development,3,180,13,2023-12-14 13:00:00+00:00,E0_RESTING_H,0.4,73.858,72.142,1.7160000000000082,2023-12-14 16:10:00+00:00,,2023-12-14 16:10:00+00:00,73.858,1.0,2023-12-14 17:40:00+00:00,74.54440000000001,TARGET,0.009293509166238056,4.646754583119028,0.008793509166238056,4.396754583119028,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-16 13:00:00+00:00,E0_RESTING_H,0.4,76.667,73.854,2.8130000000000024,2023-12-16 15:35:00+00:00,,2023-12-16 15:35:00+00:00,76.667,1.0,2023-12-16 20:50:00+00:00,73.395,REFERENCE_INVALIDATION,-0.04267807531271606,-21.33903765635803,-0.04317807531271606,-21.58903765635803,False,False,False,2023-12-16 20:45:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-17 13:00:00+00:00,E0_RESTING_H,0.4,73.338,72.263,1.0749999999999886,2023-12-17 16:35:00+00:00,2023-12-17 16:35:00+00:00,2023-12-17 16:35:00+00:00,73.338,1.0,2023-12-17 16:50:00+00:00,73.332,FAILED_BREAK,-8.181297553788713e-05,-0.04090648776894357,-0.0005818129755378871,-0.29090648776894357,False,False,True,2023-12-17 16:45:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-18 13:00:00+00:00,E0_RESTING_H,0.4,69.288,66.851,2.4369999999999976,2023-12-18 13:20:00+00:00,2023-12-18 13:20:00+00:00,2023-12-18 13:20:00+00:00,69.288,1.0,2023-12-18 13:50:00+00:00,70.2628,TARGET,0.014068814224685422,7.034407112342711,0.013568814224685422,6.784407112342711,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-19 13:00:00+00:00,E0_RESTING_H,0.4,75.452,74.412,1.039999999999992,2023-12-19 20:10:00+00:00,,2023-12-19 20:10:00+00:00,75.452,1.0,2023-12-19 20:35:00+00:00,74.065,REFERENCE_INVALIDATION,-0.018382547844987496,-9.191273922493748,-0.018882547844987496,-9.441273922493748,False,False,False,2023-12-19 20:30:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-20 13:00:00+00:00,E0_RESTING_H,0.4,78.725,76.389,2.3359999999999985,2023-12-20 13:35:00+00:00,2023-12-20 13:35:00+00:00,2023-12-20 13:35:00+00:00,78.725,1.0,2023-12-20 14:15:00+00:00,78.628,FAILED_BREAK,-0.0012321371864083552,-0.6160685932041776,-0.0017321371864083552,-0.8660685932041776,False,False,True,2023-12-20 14:10:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-21 13:00:00+00:00,E0_RESTING_H,0.4,88.481,86.167,2.313999999999993,2023-12-21 14:05:00+00:00,,2023-12-21 14:05:00+00:00,88.481,1.0,2023-12-21 14:30:00+00:00,86.012,REFERENCE_INVALIDATION,-0.027904295837524407,-13.952147918762204,-0.028404295837524407,-14.202147918762204,False,False,False,2023-12-21 14:25:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-22 13:00:00+00:00,E0_RESTING_H,0.4,94.987,91.807,3.1799999999999926,2023-12-22 15:15:00+00:00,,2023-12-22 15:15:00+00:00,94.987,1.0,2023-12-22 15:45:00+00:00,96.25899999999999,TARGET,0.01339130617874007,6.695653089370035,0.01289130617874007,6.445653089370035,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-23 13:00:00+00:00,E0_RESTING_H,0.4,97.645,94.75,2.894999999999996,2023-12-23 16:45:00+00:00,2023-12-23 16:45:00+00:00,2023-12-23 16:45:00+00:00,97.645,1.0,2023-12-23 17:00:00+00:00,97.523,FAILED_BREAK,-0.0012494239336371393,-0.6247119668185697,-0.0017494239336371393,-0.8747119668185697,False,False,True,2023-12-23 16:55:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-24 13:00:00+00:00,E0_RESTING_H,0.4,113.6,107.7,5.8999999999999915,2023-12-24 14:20:00+00:00,2023-12-24 14:25:00+00:00,2023-12-24 14:20:00+00:00,113.6,1.0,2023-12-24 14:45:00+00:00,113.357,FAILED_BREAK,-0.002139084507042255,-1.0695422535211274,-0.002639084507042255,-1.3195422535211274,False,False,True,2023-12-24 14:40:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-25 13:00:00+00:00,E0_RESTING_H,0.4,114.648,110.406,4.24199999999999,2023-12-25 13:00:00+00:00,2023-12-25 13:00:00+00:00,2023-12-25 13:00:00+00:00,114.648,1.0,2023-12-25 13:35:00+00:00,114.595,FAILED_BREAK,-0.00046228455795127577,-0.23114227897563788,-0.0009622845579512758,-0.4811422789756379,False,False,True,2023-12-25 13:30:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-26 13:00:00+00:00,E0_RESTING_H,0.4,116.699,113.024,3.674999999999997,2023-12-26 13:00:00+00:00,2023-12-26 13:00:00+00:00,2023-12-26 13:00:00+00:00,116.699,1.0,2023-12-26 13:10:00+00:00,116.58,FAILED_BREAK,-0.0010197173926083103,-0.5098586963041551,-0.0015197173926083103,-0.7598586963041551,False,False,True,2023-12-26 13:05:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-29 13:00:00+00:00,E0_RESTING_H,0.4,109.263,106.48,2.7830000000000013,2023-12-29 14:05:00+00:00,,2023-12-29 14:05:00+00:00,109.263,1.0,2023-12-29 15:50:00+00:00,106.381,REFERENCE_INVALIDATION,-0.026376724051142664,-13.188362025571331,-0.026876724051142664,-13.438362025571331,False,False,False,2023-12-29 15:45:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,3,180,13,2023-12-30 13:00:00+00:00,E0_RESTING_H,0.4,103.8,101.561,2.23899999999999,2023-12-30 14:05:00+00:00,2023-12-30 14:10:00+00:00,2023-12-30 14:05:00+00:00,103.8,1.0,2023-12-30 14:25:00+00:00,103.774,FAILED_BREAK,-0.00025048169556840527,-0.12524084778420264,-0.0007504816955684053,-0.37524084778420264,False,False,True,2023-12-30 14:20:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-01 13:00:00+00:00,E0_RESTING_H,0.4,106.289,103.852,2.4369999999999976,2024-01-01 15:50:00+00:00,,2024-01-01 15:50:00+00:00,106.289,1.0,2024-01-01 16:05:00+00:00,107.2638,TARGET,0.009171221857388945,4.585610928694472,0.008671221857388944,4.335610928694472,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-04 13:00:00+00:00,E0_RESTING_H,0.4,99.854,96.588,3.2660000000000053,2024-01-04 13:45:00+00:00,2024-01-04 13:45:00+00:00,2024-01-04 13:45:00+00:00,99.854,1.0,2024-01-04 14:05:00+00:00,99.582,FAILED_BREAK,-0.0027239770064294566,-1.3619885032147283,-0.0032239770064294566,-1.6119885032147283,False,False,True,2024-01-04 14:00:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-06 13:00:00+00:00,E0_RESTING_H,0.4,95.356,93.253,2.1029999999999944,2024-01-06 14:10:00+00:00,2024-01-06 14:15:00+00:00,2024-01-06 14:10:00+00:00,95.356,1.0,2024-01-06 14:15:00+00:00,96.1972,TARGET,0.008821678761693041,4.410839380846521,0.008321678761693041,4.160839380846521,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-07 13:00:00+00:00,E0_RESTING_H,0.4,95.107,93.118,1.9890000000000043,2024-01-07 13:00:00+00:00,2024-01-07 13:00:00+00:00,2024-01-07 13:00:00+00:00,95.107,1.0,2024-01-07 13:10:00+00:00,95.9026,TARGET,0.008365314855899308,4.182657427949654,0.007865314855899308,3.9326574279496542,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-08 13:00:00+00:00,E0_RESTING_H,0.4,94.288,88.923,5.364999999999995,2024-01-08 13:00:00+00:00,2024-01-08 13:00:00+00:00,2024-01-08 13:00:00+00:00,94.288,1.0,2024-01-08 13:20:00+00:00,94.081,FAILED_BREAK,-0.0021954013236041847,-1.0977006618020924,-0.0026954013236041847,-1.3477006618020924,False,False,True,2024-01-08 13:15:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-09 13:00:00+00:00,E0_RESTING_H,0.4,102.38,95.457,6.923000000000002,2024-01-09 21:10:00+00:00,2024-01-09 21:10:00+00:00,2024-01-09 21:10:00+00:00,102.38,1.0,2024-01-09 21:15:00+00:00,105.1492,TARGET,0.027048251611642815,13.524125805821408,0.026548251611642815,13.274125805821408,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-10 13:00:00+00:00,E0_RESTING_H,0.4,98.323,92.122,6.200999999999993,2024-01-10 18:00:00+00:00,,2024-01-10 18:00:00+00:00,98.323,1.0,2024-01-10 21:50:00+00:00,100.8034,TARGET,0.025227057758612004,12.613528879306003,0.024727057758612003,12.363528879306001,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-11 13:00:00+00:00,E0_RESTING_H,0.4,107.2,100.513,6.686999999999998,2024-01-11 14:45:00+00:00,,2024-01-11 14:45:00+00:00,107.2,1.0,2024-01-11 16:10:00+00:00,99.345,REFERENCE_INVALIDATION,-0.07327425373134333,-36.63712686567167,-0.07377425373134333,-36.88712686567167,False,False,False,2024-01-11 16:05:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-13 13:00:00+00:00,E0_RESTING_H,0.4,92.624,91.536,1.0879999999999939,2024-01-13 13:25:00+00:00,2024-01-13 13:25:00+00:00,2024-01-13 13:25:00+00:00,92.624,1.0,2024-01-13 13:35:00+00:00,92.449,FAILED_BREAK,-0.0018893591293832612,-0.9446795646916306,-0.0023893591293832612,-1.1946795646916306,False,False,True,2024-01-13 13:30:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-14 13:00:00+00:00,E0_RESTING_H,0.4,97.996,96.315,1.6809999999999974,2024-01-14 13:50:00+00:00,,2024-01-14 13:50:00+00:00,97.996,1.0,2024-01-14 14:45:00+00:00,98.66839999999999,TARGET,0.0068615045512061545,3.4307522756030773,0.006361504551206154,3.1807522756030773,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-15 13:00:00+00:00,E0_RESTING_H,0.4,95.99,94.502,1.4879999999999995,2024-01-15 18:25:00+00:00,2024-01-15 18:25:00+00:00,2024-01-15 18:25:00+00:00,95.99,1.0,2024-01-15 18:30:00+00:00,96.5852,TARGET,0.006200645900614754,3.100322950307377,0.005700645900614754,2.850322950307377,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-16 13:00:00+00:00,E0_RESTING_H,0.4,97.566,96.264,1.3020000000000067,2024-01-16 15:30:00+00:00,,2024-01-16 15:30:00+00:00,97.566,1.0,2024-01-16 18:45:00+00:00,96.204,REFERENCE_INVALIDATION,-0.013959781071274935,-6.979890535637468,-0.014459781071274935,-7.229890535637468,False,False,False,2024-01-16 18:40:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-17 13:00:00+00:00,E0_RESTING_H,0.4,102.864,98.946,3.9180000000000064,2024-01-18 00:05:00+00:00,,2024-01-18 00:05:00+00:00,102.864,1.0,2024-01-18 00:55:00+00:00,100.999,TIME,-0.018130735728729253,-9.065367864364626,-0.018630735728729253,-9.315367864364626,False,False,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-20 13:00:00+00:00,E0_RESTING_H,0.4,92.388,91.288,1.1000000000000085,2024-01-20 17:55:00+00:00,,2024-01-20 17:55:00+00:00,92.388,1.0,2024-01-20 20:35:00+00:00,92.828,TARGET,0.004762523271420571,2.3812616357102856,0.004262523271420571,2.1312616357102856,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-22 13:00:00+00:00,E0_RESTING_H,0.4,89.012,86.141,2.870999999999995,2024-01-22 13:00:00+00:00,2024-01-22 13:00:00+00:00,2024-01-22 13:00:00+00:00,89.012,1.0,2024-01-22 13:40:00+00:00,88.807,FAILED_BREAK,-0.002303060261537704,-1.151530130768852,-0.002803060261537704,-1.401530130768852,False,False,True,2024-01-22 13:35:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-23 13:00:00+00:00,E0_RESTING_H,0.4,81.744,78.96,2.784000000000006,2024-01-23 15:00:00+00:00,2024-01-23 15:00:00+00:00,2024-01-23 15:00:00+00:00,81.744,1.0,2024-01-23 15:10:00+00:00,81.605,FAILED_BREAK,-0.0017004306126443547,-0.8502153063221773,-0.0022004306126443547,-1.1002153063221773,False,False,True,2024-01-23 15:05:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-24 13:00:00+00:00,E0_RESTING_H,0.4,88.52,86.494,2.0259999999999962,2024-01-24 23:30:00+00:00,2024-01-24 23:35:00+00:00,2024-01-24 23:30:00+00:00,88.52,1.0,2024-01-24 23:50:00+00:00,89.3304,TARGET,0.009154993221870855,4.577496610935428,0.008654993221870855,4.327496610935428,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-26 13:00:00+00:00,E0_RESTING_H,0.4,92.411,87.306,5.105000000000004,2024-01-26 15:55:00+00:00,2024-01-26 16:05:00+00:00,2024-01-26 15:55:00+00:00,92.411,1.0,2024-01-26 20:50:00+00:00,92.281,FAILED_BREAK,-0.0014067589356244747,-0.7033794678122374,-0.0019067589356244747,-0.9533794678122374,False,False,True,2024-01-26 20:45:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-27 13:00:00+00:00,E0_RESTING_H,0.4,92.299,91.62,0.679000000000002,2024-01-27 13:20:00+00:00,2024-01-27 13:20:00+00:00,2024-01-27 13:20:00+00:00,92.299,1.0,2024-01-27 13:30:00+00:00,92.069,FAILED_BREAK,-0.0024919013207077567,-1.2459506603538784,-0.0029919013207077567,-1.4959506603538784,False,False,True,2024-01-27 13:25:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-29 13:00:00+00:00,E0_RESTING_H,0.4,97.974,96.624,1.3500000000000085,2024-01-29 15:45:00+00:00,2024-01-29 15:45:00+00:00,2024-01-29 15:45:00+00:00,97.974,1.0,2024-01-29 15:50:00+00:00,98.51400000000001,TARGET,0.0055116663604630745,2.7558331802315372,0.005011666360463074,2.5058331802315372,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-30 13:00:00+00:00,E0_RESTING_H,0.4,106.448,102.91,3.5379999999999967,2024-01-30 15:25:00+00:00,,2024-01-30 15:25:00+00:00,106.448,1.0,2024-01-30 23:25:00+00:00,102.901,REFERENCE_INVALIDATION,-0.033321433939576095,-16.660716969788048,-0.033821433939576095,-16.910716969788048,False,False,False,2024-01-30 23:20:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-01-31 13:00:00+00:00,E0_RESTING_H,0.4,99.957,97.242,2.714999999999989,2024-01-31 13:30:00+00:00,2024-01-31 13:35:00+00:00,2024-01-31 13:30:00+00:00,99.957,1.0,2024-01-31 13:45:00+00:00,99.583,FAILED_BREAK,-0.0037416088918234003,-1.8708044459117001,-0.004241608891823401,-2.1208044459117,False,False,True,2024-01-31 13:40:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-01 13:00:00+00:00,E0_RESTING_H,0.4,96.708,95.012,1.695999999999998,2024-02-01 14:30:00+00:00,2024-02-01 14:35:00+00:00,2024-02-01 14:30:00+00:00,96.708,1.0,2024-02-01 14:55:00+00:00,96.683,FAILED_BREAK,-0.00025851015427880153,-0.12925507713940076,-0.0007585101542788015,-0.37925507713940076,False,False,True,2024-02-01 14:50:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-05 13:00:00+00:00,E0_RESTING_H,0.4,98.198,97.24,0.9579999999999984,2024-02-05 13:30:00+00:00,2024-02-05 13:35:00+00:00,2024-02-05 13:30:00+00:00,98.198,1.0,2024-02-05 13:35:00+00:00,98.5812,TARGET,0.003902319802847387,1.9511599014236936,0.003402319802847387,1.7011599014236936,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-06 13:00:00+00:00,E0_RESTING_H,0.4,96.097,93.116,2.9809999999999945,2024-02-06 18:00:00+00:00,,2024-02-06 18:00:00+00:00,96.097,1.0,2024-02-06 19:35:00+00:00,97.28939999999999,TARGET,0.012408295784467782,6.204147892233891,0.011908295784467782,5.954147892233891,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-07 13:00:00+00:00,E0_RESTING_H,0.4,95.78,94.56,1.2199999999999989,2024-02-07 14:45:00+00:00,2024-02-07 14:45:00+00:00,2024-02-07 14:45:00+00:00,95.78,1.0,2024-02-07 14:55:00+00:00,95.649,FAILED_BREAK,-0.0013677176863645668,-0.6838588431822834,-0.0018677176863645668,-0.9338588431822834,False,False,True,2024-02-07 14:50:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-08 13:00:00+00:00,E0_RESTING_H,0.4,102.129,100.85,1.2790000000000106,2024-02-08 13:40:00+00:00,2024-02-08 13:40:00+00:00,2024-02-08 13:40:00+00:00,102.129,1.0,2024-02-08 13:45:00+00:00,102.6406,TARGET,0.005009350918935951,2.5046754594679754,0.00450935091893595,2.2546754594679754,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-09 13:00:00+00:00,E0_RESTING_H,0.4,107.0,104.06,2.9399999999999977,2024-02-09 21:35:00+00:00,2024-02-09 21:35:00+00:00,2024-02-09 21:35:00+00:00,107.0,1.0,2024-02-09 21:50:00+00:00,108.176,TARGET,0.01099065420560752,5.49532710280376,0.01049065420560752,5.24532710280376,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-10 13:00:00+00:00,E0_RESTING_H,0.4,109.12,107.194,1.926000000000002,2024-02-10 18:50:00+00:00,2024-02-10 18:50:00+00:00,2024-02-10 18:50:00+00:00,109.12,1.0,2024-02-10 19:05:00+00:00,108.981,FAILED_BREAK,-0.0012738269794722035,-0.6369134897361017,-0.0017738269794722035,-0.8869134897361017,False,False,True,2024-02-10 19:00:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-12 13:00:00+00:00,E0_RESTING_H,0.4,105.255,103.382,1.8729999999999905,2024-02-12 14:25:00+00:00,2024-02-12 14:25:00+00:00,2024-02-12 14:25:00+00:00,105.255,1.0,2024-02-12 14:35:00+00:00,106.0042,TARGET,0.007117951641252285,3.5589758206261424,0.006617951641252284,3.3089758206261424,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-14 13:00:00+00:00,E0_RESTING_H,0.4,116.275,114.351,1.9240000000000066,2024-02-14 13:15:00+00:00,2024-02-14 13:20:00+00:00,2024-02-14 13:15:00+00:00,116.275,1.0,2024-02-14 13:20:00+00:00,117.0446,TARGET,0.006618791657708067,3.3093958288540337,0.006118791657708067,3.0593958288540337,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-15 13:00:00+00:00,E0_RESTING_H,0.4,117.124,115.201,1.9230000000000018,2024-02-15 14:35:00+00:00,,2024-02-15 14:35:00+00:00,117.124,1.0,2024-02-15 15:35:00+00:00,114.514,REFERENCE_INVALIDATION,-0.022284074997438563,-11.142037498719281,-0.022784074997438564,-11.392037498719281,False,False,False,2024-02-15 15:30:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-17 13:00:00+00:00,E0_RESTING_H,0.4,109.864,108.418,1.445999999999998,2024-02-18 00:20:00+00:00,,2024-02-18 00:20:00+00:00,109.864,1.0,2024-02-18 00:55:00+00:00,109.27,TIME,-0.005406684628267766,-2.703342314133883,-0.0059066846282677665,-2.9533423141338835,False,False,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-18 13:00:00+00:00,E0_RESTING_H,0.4,113.152,110.754,2.397999999999996,2024-02-18 16:45:00+00:00,,2024-02-18 16:45:00+00:00,113.152,1.0,2024-02-18 17:25:00+00:00,114.1112,TARGET,0.008477092760180938,4.238546380090469,0.007977092760180937,3.988546380090469,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-19 13:00:00+00:00,E0_RESTING_H,0.4,113.049,110.785,2.26400000000001,2024-02-19 13:05:00+00:00,2024-02-19 13:05:00+00:00,2024-02-19 13:05:00+00:00,113.049,1.0,2024-02-19 13:10:00+00:00,113.95460000000001,TARGET,0.008010685631894221,4.0053428159471105,0.0075106856318942206,3.7553428159471105,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-21 13:00:00+00:00,E0_RESTING_H,0.4,104.114,101.524,2.5900000000000034,2024-02-21 13:00:00+00:00,2024-02-21 13:05:00+00:00,2024-02-21 13:00:00+00:00,104.114,1.0,2024-02-21 13:15:00+00:00,103.886,FAILED_BREAK,-0.0021899072170890044,-1.0949536085445022,-0.0026899072170890044,-1.3449536085445022,False,False,True,2024-02-21 13:10:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-24 13:00:00+00:00,E0_RESTING_H,0.4,102.888,101.786,1.1020000000000039,2024-02-24 17:05:00+00:00,2024-02-24 17:05:00+00:00,2024-02-24 17:05:00+00:00,102.888,1.0,2024-02-24 17:30:00+00:00,103.3288,TARGET,0.004284270274473201,2.1421351372366004,0.003784270274473201,1.8921351372366004,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-25 13:00:00+00:00,E0_RESTING_H,0.4,103.243,102.033,1.2099999999999937,2024-02-25 13:00:00+00:00,,2024-02-25 13:00:00+00:00,103.243,1.0,2024-02-25 14:40:00+00:00,103.72699999999999,TARGET,0.004687969160136696,2.343984580068348,0.004187969160136695,2.093984580068348,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-26 13:00:00+00:00,E0_RESTING_H,0.4,102.376,100.35,2.0260000000000105,2024-02-26 14:15:00+00:00,2024-02-26 14:15:00+00:00,2024-02-26 14:15:00+00:00,102.376,1.0,2024-02-26 14:45:00+00:00,103.1864,TARGET,0.007915917793232863,3.9579588966164314,0.007415917793232862,3.7079588966164314,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-28 13:00:00+00:00,E0_RESTING_H,0.4,115.333,109.582,5.751000000000005,2024-02-28 16:10:00+00:00,2024-02-28 16:15:00+00:00,2024-02-28 16:10:00+00:00,115.333,1.0,2024-02-28 17:25:00+00:00,115.028,FAILED_BREAK,-0.00264451631363094,-1.32225815681547,-0.00314451631363094,-1.57225815681547,False,False,True,2024-02-28 17:20:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-02-29 13:00:00+00:00,E0_RESTING_H,0.4,131.015,127.019,3.995999999999981,2024-02-29 13:10:00+00:00,2024-02-29 13:10:00+00:00,2024-02-29 13:10:00+00:00,131.015,1.0,2024-02-29 13:20:00+00:00,130.868,FAILED_BREAK,-0.0011220089302751424,-0.5610044651375712,-0.0016220089302751424,-0.8110044651375712,False,False,True,2024-02-29 13:15:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-02 13:00:00+00:00,E0_RESTING_H,0.4,130.449,128.102,2.3470000000000084,2024-03-02 13:40:00+00:00,2024-03-02 13:40:00+00:00,2024-03-02 13:40:00+00:00,130.449,1.0,2024-03-02 13:50:00+00:00,130.434,FAILED_BREAK,-0.00011498746636628976,-0.05749373318314488,-0.0006149874663662898,-0.3074937331831449,False,False,True,2024-03-02 13:45:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-03 13:00:00+00:00,E0_RESTING_H,0.4,130.65,127.619,3.031000000000006,2024-03-03 17:00:00+00:00,2024-03-03 17:00:00+00:00,2024-03-03 17:00:00+00:00,130.65,1.0,2024-03-03 17:15:00+00:00,130.505,FAILED_BREAK,-0.0011098354381937625,-0.5549177190968813,-0.0016098354381937625,-0.8049177190968813,False,False,True,2024-03-03 17:10:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-05 13:00:00+00:00,E0_RESTING_H,0.4,132.5,130.311,2.188999999999993,2024-03-05 13:00:00+00:00,2024-03-05 13:05:00+00:00,2024-03-05 13:00:00+00:00,132.5,1.0,2024-03-05 13:15:00+00:00,132.472,FAILED_BREAK,-0.00021132075471697043,-0.10566037735848521,-0.0007113207547169704,-0.3556603773584852,False,False,True,2024-03-05 13:10:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-06 13:00:00+00:00,E0_RESTING_H,0.4,132.83,127.2,5.63000000000001,2024-03-07 00:35:00+00:00,2024-03-07 00:35:00+00:00,2024-03-07 00:35:00+00:00,132.83,1.0,2024-03-07 00:50:00+00:00,135.08200000000002,TARGET,0.01695400135511571,8.477000677557855,0.01645400135511571,8.227000677557855,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-07 13:00:00+00:00,E0_RESTING_H,0.4,144.706,138.356,6.349999999999994,2024-03-07 13:40:00+00:00,2024-03-07 13:45:00+00:00,2024-03-07 13:40:00+00:00,144.706,1.0,2024-03-07 14:05:00+00:00,144.145,FAILED_BREAK,-0.0038768261164013884,-1.9384130582006942,-0.004376826116401389,-2.1884130582006946,False,False,True,2024-03-07 14:00:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-08 13:00:00+00:00,E0_RESTING_H,0.4,150.179,145.319,4.860000000000014,2024-03-08 13:50:00+00:00,,2024-03-08 13:50:00+00:00,150.179,1.0,2024-03-08 14:50:00+00:00,152.12300000000002,TARGET,0.012944552833618728,6.472276416809364,0.012444552833618727,6.222276416809364,True,True,False,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-11 13:00:00+00:00,E0_RESTING_H,0.4,150.297,147.4,2.8969999999999914,2024-03-11 14:30:00+00:00,,2024-03-11 14:30:00+00:00,150.297,1.0,2024-03-11 15:00:00+00:00,147.238,REFERENCE_INVALIDATION,-0.020353034325369057,-10.17651716268453,-0.020853034325369058,-10.42651716268453,False,False,False,2024-03-11 14:55:00+00:00,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-13 13:00:00+00:00,E0_RESTING_H,0.4,154.919,151.319,3.6000000000000227,2024-03-13 14:55:00+00:00,2024-03-13 14:55:00+00:00,2024-03-13 14:55:00+00:00,154.919,1.0,2024-03-13 15:00:00+00:00,156.359,TARGET,0.009295180061838826,4.647590030919413,0.008795180061838825,4.397590030919413,True,True,True,,Z1_R180_H13,CANDIDATE,A17
development,4,180,13,2024-03-14 13:00:00+00:00,E0_RESTING_H,0.4,174.199,169.5,4.699000000000012,2024-03-14 23:05:00+00:00,2024-03-14 23:10:00+00:00,2024-03-14 23:05:00+00:00,174.199,1.0,2024-03-14 23:35:00+00:00,176.07860000000002,TARGET,0.01078995861055465,5.394979305277325,0.01028995861055465,5.144979305277325,True,True,True,,Z1_R180_H13,CANDIDATE,A17
