lookback_min,hold_min,character_rule,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a1320_trades,a1320_wr,a1320_net,a1320_exp,a1320_pf,a1320_dd,a1320_evaluable,a1320_supportive,a1335_trades,a1335_wr,a1335_net,a1335_exp,a1335_pf,a1335_dd,a1335_evaluable,a1335_supportive,a1350_trades,a1350_wr,a1350_net,a1350_exp,a1350_pf,a1350_dd,a1350_evaluable,a1350_supportive,a1365_trades,a1365_wr,a1365_net,a1365_exp,a1365_pf,a1365_dd,a1365_evaluable,a1365_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate,dev_rank
240,360,EFF_LOW__EXT_MID,285,0.5929824561403508,717.1841905539292,2.516435756329576,1.9400847109429535,93.84709976308136,5,11,4,4,80,0.55,131.3416136917182,1.6417701711464776,1.5778267147289937,90.27763643536358,True,True,72,0.5833333333333334,177.1564132744518,2.460505739922942,1.8662470434130247,43.664057550656324,True,True,63,0.6031746031746031,204.332452775481,3.243372266277476,2.3993763267080395,27.440124152626304,True,True,70,0.6428571428571429,204.3537108122781,2.9193387258896872,2.104236722011311,21.754303442754235,True,True,84,0.5595238095238095,149.72401434464976,1.7824287421982115,1.4758731736278035,92,0.6086956521739131,326.9640172540177,3.553956709282801,2.7824188565810535,109,0.6055045871559633,240.49615895526156,2.206386779406069,1.9081334110041739,3,1.7824287421982115,True,True,True,True,1
30,120,EFF_HIGH__RV_HIGH,295,0.5627118644067797,659.6179013832186,2.235992886044809,1.7741540986993747,93.70333013177843,5,8,4,4,80,0.575,109.52180459052272,1.369022557381534,1.379869330488051,59.03150241996989,True,True,77,0.5454545454545454,164.36852585763788,2.134656179969323,1.660237089150762,38.55887964079457,True,True,67,0.5671641791044776,264.53784988785304,3.9483261177291498,2.5548344442472475,34.378850584311664,True,True,71,0.5633802816901409,121.18972104720503,1.706897479538099,1.8378554964456528,23.356411285317037,True,True,100,0.57,370.89026280448223,3.7089026280448225,1.9556623980151089,104,0.5480769230769231,183.33966327445586,1.7628813776389987,1.7364452194232192,91,0.5714285714285714,105.38797530428049,1.158109618728357,1.4901764325092677,2,1.158109618728357,True,True,True,True,2
