partition,date_utc,signal_ts,entry_ts,entry_px,H,L,range,b27w_target_hit,h2_bar_start,session_end,has_h2,first_close_break_bar_start,first_close_break_ts,max_high_extension,max_close_extension,E05_price,E05_high_reach,E05_high_reach_bar_start,E05_minutes_from_h2,E05_close_reach,E05_close_reach_ts,E10_price,E10_high_reach,E10_high_reach_bar_start,E10_minutes_from_h2,E10_close_reach,E10_close_reach_ts,E15_price,E15_high_reach,E15_high_reach_bar_start,E15_minutes_from_h2,E15_close_reach,E15_close_reach_ts,E20_price,E20_high_reach,E20_high_reach_bar_start,E20_minutes_from_h2,E20_close_reach,E20_close_reach_ts,E25_price,E25_high_reach,E25_high_reach_bar_start,E25_minutes_from_h2,E25_close_reach,E25_close_reach_ts,E30_price,E30_high_reach,E30_high_reach_bar_start,E30_minutes_from_h2,E30_close_reach,E30_close_reach_ts,E40_price,E40_high_reach,E40_high_reach_bar_start,E40_minutes_from_h2,E40_close_reach,E40_close_reach_ts,E50_price,E50_high_reach,E50_high_reach_bar_start,E50_minutes_from_h2,E50_close_reach,E50_close_reach_ts
development,2022-04-18,2022-04-18 13:35:00+00:00,2022-04-18 14:00:00+00:00,39382.65,39489.0,38780.0,709.0,True,2022-04-18 14:20:00+00:00,2022-04-18 20:00:00+00:00,True,2022-04-18 14:20:00+00:00,2022-04-18 14:25:00+00:00,2.568406205923836,1.9380818053596593,39524.45,True,2022-04-18 14:20:00+00:00,0.0,True,2022-04-18 17:10:00+00:00,39559.9,True,2022-04-18 16:45:00+00:00,145.0,True,2022-04-18 17:10:00+00:00,39595.35,True,2022-04-18 16:45:00+00:00,145.0,True,2022-04-18 17:10:00+00:00,39630.8,True,2022-04-18 17:05:00+00:00,165.0,True,2022-04-18 17:10:00+00:00,39666.25,True,2022-04-18 17:05:00+00:00,165.0,True,2022-04-18 17:10:00+00:00,39701.7,True,2022-04-18 17:05:00+00:00,165.0,True,2022-04-18 17:10:00+00:00,39772.6,True,2022-04-18 17:05:00+00:00,165.0,True,2022-04-18 17:15:00+00:00,39843.5,True,2022-04-18 17:05:00+00:00,165.0,True,2022-04-18 17:15:00+00:00
development,2022-05-10,2022-05-10 13:35:00+00:00,2022-05-10 14:05:00+00:00,32171.27,32337.2,31231.0,1106.2000000000007,False,,2022-05-10 20:00:00+00:00,False,,,,,32392.510000000002,False,,,False,,32447.82,False,,,False,,32503.13,False,,,False,,32558.440000000002,False,,,False,,32613.75,False,,,False,,32669.06,False,,,False,,32779.68,False,,,False,,32890.3,False,,,False,
development,2022-05-19,2022-05-19 13:40:00+00:00,2022-05-19 13:55:00+00:00,29602.44,29737.2,28838.8,898.4000000000015,True,2022-05-19 14:00:00+00:00,2022-05-19 20:00:00+00:00,True,2022-05-19 14:15:00+00:00,2022-05-19 14:20:00+00:00,0.9047195013357057,0.8675422974176276,29782.120000000003,True,2022-05-19 14:00:00+00:00,0.0,True,2022-05-19 14:20:00+00:00,29827.04,True,2022-05-19 14:15:00+00:00,15.0,True,2022-05-19 14:25:00+00:00,29871.96,True,2022-05-19 14:20:00+00:00,20.0,True,2022-05-19 15:15:00+00:00,29916.88,True,2022-05-19 15:00:00+00:00,60.0,True,2022-05-19 15:15:00+00:00,29961.800000000003,True,2022-05-19 15:10:00+00:00,70.0,True,2022-05-19 15:15:00+00:00,30006.72,True,2022-05-19 15:20:00+00:00,80.0,True,2022-05-19 15:25:00+00:00,30096.56,True,2022-05-19 15:20:00+00:00,80.0,True,2022-05-19 15:25:00+00:00,30186.4,True,2022-05-19 15:20:00+00:00,80.0,True,2022-05-19 15:35:00+00:00
development,2022-05-25,2022-05-25 18:05:00+00:00,2022-05-25 18:10:00+00:00,29856.32,29949.2,29330.0,619.2000000000007,True,2022-05-25 18:30:00+00:00,2022-05-25 20:00:00+00:00,True,2022-05-25 18:30:00+00:00,2022-05-25 18:35:00+00:00,0.15633074935400382,0.03682170542635537,29980.16,True,2022-05-25 18:30:00+00:00,0.0,False,,30011.120000000003,True,2022-05-25 18:30:00+00:00,0.0,False,,30042.08,True,2022-05-25 18:30:00+00:00,0.0,False,,30073.04,False,,,False,,30104.0,False,,,False,,30134.96,False,,,False,,30196.88,False,,,False,,30258.800000000003,False,,,False,
development,2022-06-01,2022-06-01 13:35:00+00:00,2022-06-01 14:00:00+00:00,31802.35,31868.5,31427.5,441.0,False,,2022-06-01 20:00:00+00:00,False,,,,,31890.55,False,,,False,,31912.6,False,,,False,,31934.65,False,,,False,,31956.7,False,,,False,,31978.75,False,,,False,,32000.8,False,,,False,,32044.9,False,,,False,,32089.0,False,,,False,
development,2022-07-06,2022-07-06 13:35:00+00:00,2022-07-06 14:05:00+00:00,20243.25,20295.0,19950.0,345.0,True,2022-07-06 16:45:00+00:00,2022-07-06 20:00:00+00:00,True,2022-07-06 17:00:00+00:00,2022-07-06 17:05:00+00:00,0.527536231884058,0.44231884057970594,20312.25,True,2022-07-06 16:50:00+00:00,5.0,True,2022-07-06 17:05:00+00:00,20329.5,True,2022-07-06 17:00:00+00:00,15.0,True,2022-07-06 18:30:00+00:00,20346.75,True,2022-07-06 17:00:00+00:00,15.0,True,2022-07-06 18:45:00+00:00,20364.0,True,2022-07-06 17:00:00+00:00,15.0,True,2022-07-06 18:45:00+00:00,20381.25,True,2022-07-06 17:00:00+00:00,15.0,True,2022-07-06 18:45:00+00:00,20398.5,True,2022-07-06 18:40:00+00:00,115.0,True,2022-07-06 18:45:00+00:00,20433.0,True,2022-07-06 18:40:00+00:00,115.0,True,2022-07-06 19:25:00+00:00,20467.5,True,2022-07-06 19:10:00+00:00,145.0,False,
development,2022-07-08,2022-07-08 14:50:00+00:00,2022-07-08 14:55:00+00:00,21718.265,21814.1,21175.2,638.8999999999978,True,2022-07-08 15:00:00+00:00,2022-07-08 20:00:00+00:00,True,2022-07-08 15:10:00+00:00,2022-07-08 15:15:00+00:00,0.4908436375019616,0.3607763343246217,21846.045,True,2022-07-08 15:10:00+00:00,10.0,True,2022-07-08 15:15:00+00:00,21877.989999999998,True,2022-07-08 15:10:00+00:00,10.0,True,2022-07-08 15:15:00+00:00,21909.934999999998,True,2022-07-08 15:10:00+00:00,10.0,True,2022-07-08 15:15:00+00:00,21941.879999999997,True,2022-07-08 15:10:00+00:00,10.0,True,2022-07-08 15:35:00+00:00,21973.824999999997,True,2022-07-08 15:10:00+00:00,10.0,True,2022-07-08 15:35:00+00:00,22005.769999999997,True,2022-07-08 15:15:00+00:00,15.0,True,2022-07-08 15:40:00+00:00,22069.659999999996,True,2022-07-08 15:35:00+00:00,35.0,False,,22133.549999999996,False,,,False,
development,2022-07-12,2022-07-12 13:35:00+00:00,2022-07-12 14:45:00+00:00,19898.35,19959.4,19552.4,407.0,True,2022-07-12 15:10:00+00:00,2022-07-12 20:00:00+00:00,True,2022-07-12 16:35:00+00:00,2022-07-12 16:40:00+00:00,0.08255528255527898,0.01769041769041054,19979.75,True,2022-07-12 15:10:00+00:00,0.0,False,,20000.100000000002,False,,,False,,20020.45,False,,,False,,20040.800000000003,False,,,False,,20061.15,False,,,False,,20081.5,False,,,False,,20122.2,False,,,False,,20162.9,False,,,False,
development,2022-07-19,2022-07-19 13:35:00+00:00,2022-07-19 13:40:00+00:00,22277.39,22381.7,21686.3,695.4000000000015,True,2022-07-19 14:45:00+00:00,2022-07-19 20:00:00+00:00,True,2022-07-19 14:45:00+00:00,2022-07-19 14:50:00+00:00,1.9518262870290428,1.8605119355766415,22416.47,True,2022-07-19 14:45:00+00:00,0.0,True,2022-07-19 14:50:00+00:00,22451.24,True,2022-07-19 14:50:00+00:00,5.0,True,2022-07-19 14:55:00+00:00,22486.010000000002,True,2022-07-19 14:50:00+00:00,5.0,True,2022-07-19 14:55:00+00:00,22520.780000000002,True,2022-07-19 14:50:00+00:00,5.0,True,2022-07-19 15:00:00+00:00,22555.550000000003,True,2022-07-19 14:50:00+00:00,5.0,True,2022-07-19 15:00:00+00:00,22590.32,True,2022-07-19 14:55:00+00:00,10.0,True,2022-07-19 15:00:00+00:00,22659.86,True,2022-07-19 15:00:00+00:00,15.0,True,2022-07-19 15:10:00+00:00,22729.4,True,2022-07-19 15:00:00+00:00,15.0,True,2022-07-19 15:15:00+00:00
development,2022-07-20,2022-07-20 13:40:00+00:00,2022-07-20 13:55:00+00:00,23874.12,23975.7,23298.5,677.2000000000007,True,2022-07-20 14:25:00+00:00,2022-07-20 20:00:00+00:00,True,2022-07-20 14:25:00+00:00,2022-07-20 14:30:00+00:00,0.4449202598936783,0.35912581216775025,24009.56,True,2022-07-20 14:30:00+00:00,5.0,True,2022-07-20 14:50:00+00:00,24043.420000000002,True,2022-07-20 14:35:00+00:00,10.0,True,2022-07-20 14:55:00+00:00,24077.280000000002,True,2022-07-20 14:45:00+00:00,20.0,True,2022-07-20 14:55:00+00:00,24111.14,True,2022-07-20 14:50:00+00:00,25.0,True,2022-07-20 15:00:00+00:00,24145.0,True,2022-07-20 14:55:00+00:00,30.0,True,2022-07-20 15:00:00+00:00,24178.86,True,2022-07-20 14:55:00+00:00,30.0,True,2022-07-20 15:30:00+00:00,24246.58,True,2022-07-20 15:25:00+00:00,60.0,False,,24314.300000000003,False,,,False,
development,2022-07-22,2022-07-22 13:55:00+00:00,2022-07-22 14:45:00+00:00,23595.5,23690.0,23060.0,630.0,False,,2022-07-22 20:00:00+00:00,False,,,,,23721.5,False,,,False,,23753.0,False,,,False,,23784.5,False,,,False,,23816.0,False,,,False,,23847.5,False,,,False,,23879.0,False,,,False,,23942.0,False,,,False,,24005.0,False,,,False,
development,2022-07-28,2022-07-28 13:35:00+00:00,2022-07-28 14:55:00+00:00,23116.135,23210.2,22583.1,627.1000000000022,True,2022-07-28 15:10:00+00:00,2022-07-28 20:00:00+00:00,True,2022-07-28 15:10:00+00:00,2022-07-28 15:15:00+00:00,1.4101419231382495,1.3020251953436408,23241.555,True,2022-07-28 15:15:00+00:00,5.0,True,2022-07-28 15:20:00+00:00,23272.91,True,2022-07-28 15:15:00+00:00,5.0,True,2022-07-28 15:25:00+00:00,23304.265,True,2022-07-28 15:20:00+00:00,10.0,True,2022-07-28 15:25:00+00:00,23335.620000000003,True,2022-07-28 15:20:00+00:00,10.0,True,2022-07-28 15:25:00+00:00,23366.975000000002,True,2022-07-28 15:20:00+00:00,10.0,True,2022-07-28 15:25:00+00:00,23398.33,True,2022-07-28 15:25:00+00:00,15.0,True,2022-07-28 15:30:00+00:00,23461.04,True,2022-07-28 15:25:00+00:00,15.0,True,2022-07-28 15:30:00+00:00,23523.75,True,2022-07-28 15:30:00+00:00,20.0,True,2022-07-28 15:35:00+00:00
development,2022-08-23,2022-08-23 13:40:00+00:00,2022-08-23 13:50:00+00:00,21506.375,21546.5,21279.0,267.5,True,2022-08-23 14:00:00+00:00,2022-08-23 20:00:00+00:00,True,2022-08-23 14:00:00+00:00,2022-08-23 14:05:00+00:00,0.4512149532710308,0.2960747663551429,21559.875,True,2022-08-23 14:00:00+00:00,0.0,True,2022-08-23 14:10:00+00:00,21573.25,True,2022-08-23 14:00:00+00:00,0.0,True,2022-08-23 14:10:00+00:00,21586.625,True,2022-08-23 14:00:00+00:00,0.0,True,2022-08-23 14:10:00+00:00,21600.0,True,2022-08-23 14:05:00+00:00,5.0,True,2022-08-23 14:10:00+00:00,21613.375,True,2022-08-23 14:05:00+00:00,5.0,True,2022-08-23 14:10:00+00:00,21626.75,True,2022-08-23 14:05:00+00:00,5.0,False,,21653.5,True,2022-08-23 14:05:00+00:00,5.0,False,,21680.25,False,,,False,
development,2022-09-02,2022-09-02 14:40:00+00:00,2022-09-02 14:55:00+00:00,20333.3,20396.0,19978.0,418.0,False,,2022-09-02 20:00:00+00:00,False,,,,,20416.9,False,,,False,,20437.8,False,,,False,,20458.7,False,,,False,,20479.6,False,,,False,,20500.5,False,,,False,,20521.4,False,,,False,,20563.2,False,,,False,,20605.0,False,,,False,
development,2022-09-12,2022-09-12 13:45:00+00:00,2022-09-12 13:55:00+00:00,22376.665,22450.0,21961.1,488.90000000000146,True,2022-09-12 14:15:00+00:00,2022-09-12 20:00:00+00:00,True,,,0.042953569237062665,-0.015545101247695894,22474.445,False,,,False,,22498.89,False,,,False,,22523.335,False,,,False,,22547.78,False,,,False,,22572.225,False,,,False,,22596.670000000002,False,,,False,,22645.56,False,,,False,,22694.45,False,,,False,
development,2022-09-28,2022-09-28 13:35:00+00:00,2022-09-28 13:40:00+00:00,19082.54,19175.0,18558.6,616.4000000000015,True,2022-09-28 13:45:00+00:00,2022-09-28 20:00:00+00:00,True,2022-09-28 14:25:00+00:00,2022-09-28 14:30:00+00:00,0.7981829980532104,0.7480532121998661,19205.82,True,2022-09-28 14:25:00+00:00,40.0,True,2022-09-28 14:30:00+00:00,19236.64,True,2022-09-28 14:25:00+00:00,40.0,True,2022-09-28 14:30:00+00:00,19267.46,True,2022-09-28 14:25:00+00:00,40.0,True,2022-09-28 14:30:00+00:00,19298.28,True,2022-09-28 14:30:00+00:00,45.0,True,2022-09-28 14:35:00+00:00,19329.1,True,2022-09-28 14:30:00+00:00,45.0,True,2022-09-28 14:40:00+00:00,19359.920000000002,True,2022-09-28 14:35:00+00:00,50.0,True,2022-09-28 14:40:00+00:00,19421.56,True,2022-09-28 14:35:00+00:00,50.0,True,2022-09-28 14:50:00+00:00,19483.2,True,2022-09-28 15:20:00+00:00,95.0,True,2022-09-28 16:05:00+00:00
development,2022-11-02,2022-11-02 17:00:00+00:00,2022-11-02 17:10:00+00:00,20498.865,20529.9,20323.0,206.90000000000146,True,2022-11-02 18:00:00+00:00,2022-11-02 20:00:00+00:00,True,2022-11-02 18:00:00+00:00,2022-11-02 18:05:00+00:00,1.2861285645239084,0.9391010149830735,20540.245000000003,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20550.59,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20560.935,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20571.280000000002,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20581.625,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20591.97,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20612.660000000003,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:05:00+00:00,20633.350000000002,True,2022-11-02 18:00:00+00:00,0.0,True,2022-11-02 18:20:00+00:00
development,2022-12-07,2022-12-07 13:40:00+00:00,2022-12-07 13:50:00+00:00,16829.165,16859.9,16655.0,204.90000000000146,True,2022-12-07 13:55:00+00:00,2022-12-07 20:00:00+00:00,True,2022-12-07 14:30:00+00:00,2022-12-07 14:35:00+00:00,0.1298194241093136,0.0448999511956907,16870.145,True,2022-12-07 14:30:00+00:00,35.0,False,,16880.390000000003,True,2022-12-07 14:35:00+00:00,40.0,False,,16890.635000000002,False,,,False,,16900.88,False,,,False,,16911.125,False,,,False,,16921.370000000003,False,,,False,,16941.86,False,,,False,,16962.350000000002,False,,,False,
development,2023-01-09,2023-01-09 13:45:00+00:00,2023-01-09 14:55:00+00:00,17263.045000000002,17277.7,17180.0,97.70000000000073,True,2023-01-09 15:00:00+00:00,2023-01-09 20:00:00+00:00,True,2023-01-09 15:45:00+00:00,2023-01-09 15:50:00+00:00,1.126919140225156,1.0644831115660105,17282.585,True,2023-01-09 15:05:00+00:00,5.0,True,2023-01-09 15:50:00+00:00,17287.47,True,2023-01-09 15:05:00+00:00,5.0,True,2023-01-09 15:50:00+00:00,17292.355,True,2023-01-09 15:05:00+00:00,5.0,True,2023-01-09 15:50:00+00:00,17297.24,True,2023-01-09 15:05:00+00:00,5.0,True,2023-01-09 15:55:00+00:00,17302.125,True,2023-01-09 15:05:00+00:00,5.0,True,2023-01-09 15:55:00+00:00,17307.010000000002,True,2023-01-09 15:50:00+00:00,50.0,True,2023-01-09 16:35:00+00:00,17316.780000000002,True,2023-01-09 15:50:00+00:00,50.0,True,2023-01-09 16:45:00+00:00,17326.550000000003,True,2023-01-09 16:25:00+00:00,85.0,True,2023-01-09 16:50:00+00:00
development,2023-01-19,2023-01-19 14:45:00+00:00,2023-01-19 15:00:00+00:00,20819.95,20848.0,20661.0,187.0,True,2023-01-19 15:05:00+00:00,2023-01-19 20:00:00+00:00,True,2023-01-19 15:05:00+00:00,2023-01-19 15:10:00+00:00,1.5614973262032086,1.3449197860962567,20857.35,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 15:10:00+00:00,20866.7,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 15:10:00+00:00,20876.05,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 15:10:00+00:00,20885.4,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 15:20:00+00:00,20894.75,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 15:20:00+00:00,20904.1,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 15:20:00+00:00,20922.8,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 17:20:00+00:00,20941.5,True,2023-01-19 15:05:00+00:00,0.0,True,2023-01-19 18:45:00+00:00
development,2023-02-09,2023-02-09 14:40:00+00:00,2023-02-09 14:50:00+00:00,22750.6,22786.0,22550.0,236.0,False,,2023-02-09 20:00:00+00:00,False,,,,,22797.8,False,,,False,,22809.6,False,,,False,,22821.4,False,,,False,,22833.2,False,,,False,,22845.0,False,,,False,,22856.8,False,,,False,,22880.4,False,,,False,,22904.0,False,,,False,
development,2023-02-15,2023-02-15 16:15:00+00:00,2023-02-15 16:25:00+00:00,22797.550000000003,22924.9,22075.9,849.0,True,2023-02-15 18:40:00+00:00,2023-02-15 20:00:00+00:00,True,2023-02-15 18:40:00+00:00,2023-02-15 18:45:00+00:00,0.4956419316843337,0.4542991755005855,22967.350000000002,True,2023-02-15 18:40:00+00:00,0.0,True,2023-02-15 19:10:00+00:00,23009.800000000003,True,2023-02-15 18:45:00+00:00,5.0,True,2023-02-15 19:10:00+00:00,23052.25,True,2023-02-15 18:45:00+00:00,5.0,True,2023-02-15 19:10:00+00:00,23094.7,True,2023-02-15 19:05:00+00:00,25.0,True,2023-02-15 19:15:00+00:00,23137.15,True,2023-02-15 19:10:00+00:00,30.0,True,2023-02-15 19:15:00+00:00,23179.600000000002,True,2023-02-15 19:10:00+00:00,30.0,True,2023-02-15 19:20:00+00:00,23264.5,True,2023-02-15 19:30:00+00:00,50.0,True,2023-02-15 19:35:00+00:00,23349.4,False,,,False,
development,2023-03-06,2023-03-06 13:45:00+00:00,2023-03-06 13:55:00+00:00,22429.11,22443.9,22345.3,98.60000000000218,True,2023-03-06 14:30:00+00:00,2023-03-06 20:00:00+00:00,True,2023-03-06 15:00:00+00:00,2023-03-06 15:05:00+00:00,1.5273833671399109,1.1967545638944967,22448.83,True,2023-03-06 14:30:00+00:00,0.0,True,2023-03-06 15:20:00+00:00,22453.760000000002,True,2023-03-06 14:30:00+00:00,0.0,True,2023-03-06 15:20:00+00:00,22458.690000000002,True,2023-03-06 14:30:00+00:00,0.0,True,2023-03-06 15:20:00+00:00,22463.620000000003,True,2023-03-06 14:30:00+00:00,0.0,True,2023-03-06 15:50:00+00:00,22468.550000000003,True,2023-03-06 14:30:00+00:00,0.0,True,2023-03-06 15:50:00+00:00,22473.480000000003,True,2023-03-06 15:45:00+00:00,75.0,True,2023-03-06 15:50:00+00:00,22483.340000000004,True,2023-03-06 15:45:00+00:00,75.0,True,2023-03-06 15:50:00+00:00,22493.200000000004,True,2023-03-06 15:45:00+00:00,75.0,True,2023-03-06 15:50:00+00:00
development,2023-03-13,2023-03-13 13:55:00+00:00,2023-03-13 14:00:00+00:00,22456.8,22572.0,21804.0,768.0,True,2023-03-13 14:05:00+00:00,2023-03-13 20:00:00+00:00,True,2023-03-13 14:05:00+00:00,2023-03-13 14:10:00+00:00,2.532812500000001,2.4072916666666657,22610.4,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22648.8,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22687.2,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22725.6,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22764.0,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22802.4,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22879.2,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:10:00+00:00,22956.0,True,2023-03-13 14:05:00+00:00,0.0,True,2023-03-13 14:20:00+00:00
development,2023-03-22,2023-03-22 13:40:00+00:00,2023-03-22 13:45:00+00:00,28316.805,28379.4,27962.1,417.3000000000029,True,2023-03-22 14:20:00+00:00,2023-03-22 20:00:00+00:00,True,2023-03-22 14:25:00+00:00,2023-03-22 14:30:00+00:00,1.2020129403306854,0.7210639827462155,28400.265000000003,True,2023-03-22 14:20:00+00:00,0.0,True,2023-03-22 14:45:00+00:00,28421.13,True,2023-03-22 14:30:00+00:00,10.0,True,2023-03-22 14:45:00+00:00,28441.995000000003,True,2023-03-22 14:30:00+00:00,10.0,True,2023-03-22 14:50:00+00:00,28462.86,True,2023-03-22 14:30:00+00:00,10.0,True,2023-03-22 14:50:00+00:00,28483.725000000002,True,2023-03-22 14:30:00+00:00,10.0,True,2023-03-22 14:50:00+00:00,28504.590000000004,True,2023-03-22 14:45:00+00:00,25.0,True,2023-03-22 14:50:00+00:00,28546.320000000003,True,2023-03-22 14:45:00+00:00,25.0,True,2023-03-22 14:50:00+00:00,28588.050000000003,True,2023-03-22 14:45:00+00:00,25.0,True,2023-03-22 14:50:00+00:00
development,2023-05-08,2023-05-08 15:05:00+00:00,2023-05-08 15:10:00+00:00,27913.46,27977.6,27550.0,427.59999999999854,True,2023-05-08 15:20:00+00:00,2023-05-08 20:00:00+00:00,True,,,0.03133769878391371,-0.03718428437791831,27998.98,False,,,False,,28020.359999999997,False,,,False,,28041.739999999998,False,,,False,,28063.12,False,,,False,,28084.5,False,,,False,,28105.879999999997,False,,,False,,28148.64,False,,,False,,28191.399999999998,False,,,False,
development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:45:00+00:00,26435.05,26473.0,26220.0,253.0,True,2023-05-12 13:50:00+00:00,2023-05-12 20:00:00+00:00,True,2023-05-12 14:10:00+00:00,2023-05-12 14:15:00+00:00,0.49960474308300973,0.14664031620552784,26485.65,True,2023-05-12 13:55:00+00:00,5.0,True,2023-05-12 14:15:00+00:00,26498.3,True,2023-05-12 13:55:00+00:00,5.0,True,2023-05-12 14:15:00+00:00,26510.95,True,2023-05-12 13:55:00+00:00,5.0,False,,26523.6,True,2023-05-12 13:55:00+00:00,5.0,False,,26536.25,True,2023-05-12 13:55:00+00:00,5.0,False,,26548.9,True,2023-05-12 13:55:00+00:00,5.0,False,,26574.2,True,2023-05-12 14:15:00+00:00,25.0,False,,26599.5,False,,,False,
development,2023-06-01,2023-06-01 14:10:00+00:00,2023-06-01 14:15:00+00:00,26931.98,26960.0,26773.2,186.79999999999927,True,2023-06-01 16:50:00+00:00,2023-06-01 20:00:00+00:00,True,2023-06-01 16:50:00+00:00,2023-06-01 16:55:00+00:00,1.1777301927194908,0.6472162740899461,26969.34,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,26978.68,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,26988.02,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,26997.36,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,27006.7,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,27016.04,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,27034.72,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 16:55:00+00:00,27053.4,True,2023-06-01 16:50:00+00:00,0.0,True,2023-06-01 17:00:00+00:00
development,2023-06-19,2023-06-19 13:35:00+00:00,2023-06-19 13:40:00+00:00,26536.775,26569.7,26350.2,219.5,False,,2023-06-19 20:00:00+00:00,False,,,,,26580.675,False,,,False,,26591.65,False,,,False,,26602.625,False,,,False,,26613.600000000002,False,,,False,,26624.575,False,,,False,,26635.55,False,,,False,,26657.5,False,,,False,,26679.45,False,,,False,
development,2023-06-22,2023-06-22 13:50:00+00:00,2023-06-22 13:55:00+00:00,30242.0,30320.0,29800.0,520.0,False,,2023-06-22 20:00:00+00:00,False,,,,,30346.0,False,,,False,,30372.0,False,,,False,,30398.0,False,,,False,,30424.0,False,,,False,,30450.0,False,,,False,,30476.0,False,,,False,,30528.0,False,,,False,,30580.0,False,,,False,
development,2023-07-04,2023-07-04 16:30:00+00:00,2023-07-04 16:35:00+00:00,31046.4,31080.0,30856.0,224.0,False,,2023-07-04 20:00:00+00:00,False,,,,,31091.2,False,,,False,,31102.4,False,,,False,,31113.6,False,,,False,,31124.8,False,,,False,,31136.0,False,,,False,,31147.2,False,,,False,,31169.6,False,,,False,,31192.0,False,,,False,
development,2023-07-10,2023-07-10 13:40:00+00:00,2023-07-10 13:50:00+00:00,30229.08,30275.4,29966.6,308.8000000000029,True,2023-07-10 14:20:00+00:00,2023-07-10 20:00:00+00:00,True,2023-07-10 14:20:00+00:00,2023-07-10 14:25:00+00:00,1.7959844559585276,1.7781735751295122,30290.84,True,2023-07-10 14:20:00+00:00,0.0,True,2023-07-10 14:55:00+00:00,30306.280000000002,True,2023-07-10 14:20:00+00:00,0.0,True,2023-07-10 16:45:00+00:00,30321.72,True,2023-07-10 14:50:00+00:00,30.0,True,2023-07-10 16:50:00+00:00,30337.160000000003,True,2023-07-10 14:50:00+00:00,30.0,True,2023-07-10 18:35:00+00:00,30352.600000000002,True,2023-07-10 14:50:00+00:00,30.0,True,2023-07-10 18:35:00+00:00,30368.04,True,2023-07-10 16:50:00+00:00,150.0,True,2023-07-10 18:35:00+00:00,30398.920000000002,True,2023-07-10 18:35:00+00:00,255.0,True,2023-07-10 18:45:00+00:00,30429.800000000003,True,2023-07-10 18:40:00+00:00,260.0,True,2023-07-10 18:50:00+00:00
development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:30:00+00:00,29294.97,29321.4,29145.2,176.20000000000073,True,2023-07-26 15:40:00+00:00,2023-07-26 20:00:00+00:00,True,2023-07-26 18:10:00+00:00,2023-07-26 18:15:00+00:00,1.0136208853575357,0.3910329171396001,29330.210000000003,True,2023-07-26 16:15:00+00:00,35.0,True,2023-07-26 18:40:00+00:00,29339.02,True,2023-07-26 16:15:00+00:00,35.0,True,2023-07-26 18:40:00+00:00,29347.83,True,2023-07-26 16:15:00+00:00,35.0,True,2023-07-26 18:40:00+00:00,29356.640000000003,True,2023-07-26 18:00:00+00:00,140.0,True,2023-07-26 18:40:00+00:00,29365.45,True,2023-07-26 18:10:00+00:00,150.0,True,2023-07-26 18:40:00+00:00,29374.260000000002,True,2023-07-26 18:10:00+00:00,150.0,True,2023-07-26 18:45:00+00:00,29391.88,True,2023-07-26 18:10:00+00:00,150.0,False,,29409.5,True,2023-07-26 18:10:00+00:00,150.0,False,
