partition,feature,winner_mean,loser_mean,winner_median,loser_median,smd,abs_smd,auc_oriented,n
reference_validation,pos24_aligned,0.5061835003974647,0.4955668594861636,0.513129879347056,0.48993603968150296,0.037838032034719755,0.037838032034719755,0.5106496345140777,21186
reference_validation,pos48_aligned,0.503812185221114,0.4973419906449549,0.5049857732434443,0.495863642846954,0.022903720491100857,0.022903720491100857,0.5065815731548329,21186
reference_validation,forward12_atr,1.7840642430809457,1.8268350156503652,1.5377402133006632,1.582853575639873,-0.03460766074039874,0.03460766074039874,0.5092601405197372,21186
reference_validation,forward24_atr,2.6644457380383098,2.73022531213643,2.280086669893749,2.354903144887804,-0.03518561371544919,0.03518561371544919,0.5094522576685945,21186
reference_validation,forward48_atr,3.6759419846549672,3.816345513854881,3.1990905834903347,3.2977587013699563,-0.053249154032356874,0.053249154032356874,0.5069302999604164,21186
reference_validation,adverse12_atr,1.8285720051413852,1.795414412573253,1.5778971937252304,1.550480952453545,0.026806219302234743,0.026806219302234743,0.5069664094290387,21186
reference_validation,adverse24_atr,2.743012383107406,2.6727670964733248,2.3661260351079734,2.297131250565611,0.03759523843381446,0.03759523843381446,0.5089374856808262,21186
reference_validation,adverse48_atr,3.839166268962324,3.699524453797904,3.280383663366364,3.245179353040927,0.05295134400480268,0.05295134400480268,0.5065648546259152,21186
reference_validation,prevday_forward_atr,2.662445318551852,2.7390919993436658,2.5324559265578164,2.61208853575483,-0.02717039744204692,0.02717039744204692,0.5058972034114957,21186
reference_validation,prevday_adverse_atr,2.756991578107617,2.6664280307372636,2.6138063792977073,2.542217345768312,0.03209381698397099,0.03209381698397099,0.5065896587936138,21186
reference_validation,prevweek_forward_atr,7.120930368523611,7.327947333437447,6.8319504043353945,6.854430774995303,-0.0275871517789843,0.0275871517789843,0.5056017059211129,21186
reference_validation,prevweek_adverse_atr,7.396056324393426,7.162701503203353,6.963196301500253,6.783023465304139,0.03110922981363607,0.03110922981363607,0.5064417367521598,21186
reference_validation,week_pos_aligned,0.5045102332437343,0.4977351076966822,0.49879484747905684,0.5020363678081774,0.023926695314055155,0.023926695314055155,0.507490662546545,21186
reference_validation,week_ret_aligned,0.0014553855421616927,-0.000939224671699681,0.0003550039059108112,-0.00016446854799256894,0.0614166835330825,0.0614166835330825,0.511629073067569,21186
reference_validation,week_range_pct,0.0609976521152174,0.06141856082973746,0.05306311573349808,0.05317922093746872,-0.011586191008278197,0.011586191008278197,0.5035997418907222,21186
reference_validation,day_pos_aligned,0.495966214445343,0.503118028576107,0.49514306831379773,0.503945024179188,-0.02497286810898495,0.02497286810898495,0.5074228991474216,21186
reference_validation,day_ret_aligned,-7.974213244534259e-05,5.644448705209537e-05,-0.0002939853462204933,0.00021290908555537946,-0.00799678231574442,0.00799678231574442,0.5032221931804035,21186
reference_validation,day_range_pct,0.02394611218733795,0.024349816980280846,0.02010408081420494,0.020297512633610636,-0.022875172363041228,0.022875172363041228,0.509042644589258,21186
reference_validation,hours_into_week,64.97552564245188,65.09986062146429,65.0,65.0,-0.0032720794058467835,0.0032720794058467835,0.500967312375534,21186
reference_validation,hours_remaining,103.02447435754812,102.90013937853571,103.0,103.0,0.0032720794058467835,0.0032720794058467835,0.5009673123755339,21186
reference_validation,hour_sin,0.058582788929425186,0.051570133770559086,1.2246467991473532e-16,1.2246467991473532e-16,0.009982676897360024,0.009982676897360024,0.5024182170928434,21186
