group_by,group,n,wins,wr,pf,expectancy,net,pf_5,net_5
execution_utc,05:00,4,2,0.5,1.1794389359908208,0.14831975669031316,0.5932790267612527,0.7501042312429391,-1.1559787235237522
execution_utc,09:00,81,56,0.691358024691358,1.3734035608467219,0.5939603301501544,48.1107867421625,1.1371006218560626,19.385529979681827
execution_utc,10:00,12,7,0.5833333333333334,0.8020485732733444,-0.3903814998277695,-4.684577997933234,0.5914032241202803,-10.681694861503026
blocker_clock,05:00,12,8,0.6666666666666666,1.1390189905751766,0.25659031072648936,3.079083728717872,0.9204697357331456,-1.918836038943359
blocker_clock,09:00,11,4,0.36363636363636365,0.4002539323294081,-1.4705550474755675,-16.176105522231243,0.2967918528662545,-21.409651743731587
blocker_clock,10:00,74,53,0.7162162162162162,1.5353236438462967,0.7718447238446469,57.11650956450387,1.26257225948196,30.876344177330008
ALL,ALL,97,65,0.6701030927835051,1.2825102669485164,0.45380915227825275,44.019487770990516,1.043840931754604,7.547856394655049
