opportunity_id,partition,date_utc,variant,touch_bar_start,H,L,R,F90,h2_bar_start,session_end,confirmed,confirmation_bar_start,confirmation_kind,executed,entry_bar_start,entry_px,realized_entry_fraction,remaining_to_H_R,status,terminal,terminal_bar_start,strict_breakout,h2_after_entry,touch_to_confirmation_min,touch_to_entry_min
august|2026-08-13|2026-08-13 14:45:00+00:00,august,2026-08-13,BLIND_TOUCH,2026-08-13 14:45:00+00:00,1896.19,1874.43,21.75999999999999,1894.0140000000001,,2026-08-13 20:00:00+00:00,True,2026-08-13 14:45:00+00:00,BLIND_LIMIT,True,2026-08-13 14:45:00+00:00,1894.0140000000001,0.9,0.09999999999999998,EXECUTED,OPPOSITE_BREAK,2026-08-13 16:35:00+00:00,False,False,0.0,0.0
august|2026-08-13|2026-08-13 14:45:00+00:00,august,2026-08-13,EARLY_RECLAIM,2026-08-13 14:45:00+00:00,1896.19,1874.43,21.75999999999999,1894.0140000000001,,2026-08-13 20:00:00+00:00,False,,,False,,,,,OPPOSITE_BREAK_BEFORE_CONFIRMATION,,,False,False,,
august|2026-08-13|2026-08-13 14:45:00+00:00,august,2026-08-13,SAME_BAR_REJECTION,2026-08-13 14:45:00+00:00,1896.19,1874.43,21.75999999999999,1894.0140000000001,,2026-08-13 20:00:00+00:00,False,,,False,,,,,NO_SAME_BAR_RECLAIM,,,False,False,,
development|2022-01-03|2022-01-03 14:45:00+00:00,development,2022-01-03,BLIND_TOUCH,2022-01-03 14:45:00+00:00,3844.67,3790.01,54.659999999999854,3839.204,,2022-01-03 20:00:00+00:00,True,2022-01-03 14:45:00+00:00,BLIND_LIMIT,True,2022-01-03 14:45:00+00:00,3839.204,0.9,0.09999999999999998,EXECUTED,OPPOSITE_BREAK,2022-01-03 15:05:00+00:00,False,False,0.0,0.0
development|2022-01-03|2022-01-03 14:45:00+00:00,development,2022-01-03,EARLY_RECLAIM,2022-01-03 14:45:00+00:00,3844.67,3790.01,54.659999999999854,3839.204,,2022-01-03 20:00:00+00:00,False,,,False,,,,,OPPOSITE_BREAK_BEFORE_CONFIRMATION,,,False,False,,
development|2022-01-03|2022-01-03 14:45:00+00:00,development,2022-01-03,SAME_BAR_REJECTION,2022-01-03 14:45:00+00:00,3844.67,3790.01,54.659999999999854,3839.204,,2022-01-03 20:00:00+00:00,False,,,False,,,,,NO_SAME_BAR_RECLAIM,,,False,False,,
development|2022-01-25|2022-01-25 16:20:00+00:00,development,2022-01-25,BLIND_TOUCH,2022-01-25 16:20:00+00:00,2460.7,2371.63,89.06999999999971,2451.7929999999997,2022-01-25 17:20:00+00:00,2022-01-25 20:00:00+00:00,True,2022-01-25 16:20:00+00:00,BLIND_LIMIT,True,2022-01-25 16:20:00+00:00,2451.7929999999997,0.9,0.09999999999999998,EXECUTED,STRICT_BREAKOUT,2022-01-25 17:20:00+00:00,True,True,0.0,0.0
development|2022-01-25|2022-01-25 16:20:00+00:00,development,2022-01-25,EARLY_RECLAIM,2022-01-25 16:20:00+00:00,2460.7,2371.63,89.06999999999971,2451.7929999999997,2022-01-25 17:20:00+00:00,2022-01-25 20:00:00+00:00,True,2022-01-25 17:15:00+00:00,LATER_RECLAIM,True,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,0.09251150780284956,EXECUTED,STRICT_BREAKOUT,2022-01-25 17:20:00+00:00,True,True,55.0,60.0
development|2022-01-25|2022-01-25 16:20:00+00:00,development,2022-01-25,SAME_BAR_REJECTION,2022-01-25 16:20:00+00:00,2460.7,2371.63,89.06999999999971,2451.7929999999997,2022-01-25 17:20:00+00:00,2022-01-25 20:00:00+00:00,False,,,False,,,,,NO_SAME_BAR_RECLAIM,,,False,False,,
development|2022-02-09|2022-02-09 14:55:00+00:00,development,2022-02-09,BLIND_TOUCH,2022-02-09 14:55:00+00:00,3208.26,3066.48,141.7800000000002,3194.0820000000003,2022-02-09 16:45:00+00:00,2022-02-09 20:00:00+00:00,True,2022-02-09 14:55:00+00:00,BLIND_LIMIT,True,2022-02-09 14:55:00+00:00,3194.0820000000003,0.9,0.09999999999999998,EXECUTED,STRICT_BREAKOUT,2022-02-09 16:45:00+00:00,True,True,0.0,0.0
