partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,candidate,role,candidate_scope
development,0,420,11,2022-01-29 11:00:00+00:00,E0_RESTING_H,0.4,97.67,91.9,5.769999999999996,2022-01-29 13:30:00+00:00,2022-01-29 13:30:00+00:00,2022-01-29 13:30:00+00:00,97.67,1.0,2022-01-29 14:15:00+00:00,97.45,FAILED_BREAK,-0.002252482850414683,-1.1262414252073416,-0.0027524828504146832,-1.3762414252073416,False,False,True,2022-01-29 14:10:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-01-31 11:00:00+00:00,E0_RESTING_H,0.4,91.62,89.15,2.469999999999999,2022-01-31 11:55:00+00:00,,2022-01-31 11:55:00+00:00,91.62,1.0,2022-01-31 15:00:00+00:00,92.608,TARGET,0.010783671687404572,5.391835843702286,0.010283671687404572,5.141835843702286,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-01 11:00:00+00:00,E0_RESTING_H,0.4,108.95,103.75,5.200000000000003,2022-02-01 14:00:00+00:00,2022-02-01 14:00:00+00:00,2022-02-01 14:00:00+00:00,108.95,1.0,2022-02-01 14:15:00+00:00,108.86,FAILED_BREAK,-0.0008260670032125272,-0.4130335016062636,-0.0013260670032125273,-0.6630335016062636,False,False,True,2022-02-01 14:10:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-02 11:00:00+00:00,E0_RESTING_H,0.4,110.67,107.44,3.230000000000004,2022-02-02 12:10:00+00:00,2022-02-02 12:25:00+00:00,2022-02-02 12:10:00+00:00,110.67,1.0,2022-02-02 12:35:00+00:00,110.29,FAILED_BREAK,-0.003433631517122948,-1.716815758561474,-0.0039336315171229486,-1.9668157585614743,False,False,True,2022-02-02 12:30:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-03 11:00:00+00:00,E0_RESTING_H,0.4,99.94,93.9,6.039999999999992,2022-02-03 21:15:00+00:00,2022-02-03 21:15:00+00:00,2022-02-03 21:15:00+00:00,99.94,1.0,2022-02-03 21:25:00+00:00,99.34,FAILED_BREAK,-0.006003602161296695,-3.0018010806483475,-0.0065036021612966954,-3.251801080648348,False,False,True,2022-02-03 21:20:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-04 11:00:00+00:00,E0_RESTING_H,0.4,106.9,101.46,5.440000000000012,2022-02-04 15:15:00+00:00,2022-02-04 15:20:00+00:00,2022-02-04 15:15:00+00:00,106.9,1.0,2022-02-04 15:25:00+00:00,109.07600000000001,TARGET,0.02035547240411595,10.177736202057975,0.019855472404115948,9.927736202057973,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-07 11:00:00+00:00,E0_RESTING_H,0.4,119.98,115.37,4.609999999999999,2022-02-07 14:45:00+00:00,2022-02-07 14:50:00+00:00,2022-02-07 14:45:00+00:00,119.98,1.0,2022-02-07 15:20:00+00:00,119.2,FAILED_BREAK,-0.0065010835139189815,-3.2505417569594908,-0.007001083513918982,-3.5005417569594908,False,False,True,2022-02-07 15:15:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-09 11:00:00+00:00,E0_RESTING_H,0.4,113.41,109.25,4.159999999999997,2022-02-09 11:00:00+00:00,,2022-02-09 11:00:00+00:00,113.41,1.0,2022-02-09 12:40:00+00:00,115.074,TARGET,0.014672427475531213,7.336213737765607,0.014172427475531213,7.086213737765607,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-10 11:00:00+00:00,E0_RESTING_H,0.4,114.38,110.7,3.6799999999999926,2022-02-10 11:30:00+00:00,2022-02-10 11:30:00+00:00,2022-02-10 11:30:00+00:00,114.38,1.0,2022-02-10 11:50:00+00:00,113.64,FAILED_BREAK,-0.006469662528413966,-3.234831264206983,-0.006969662528413967,-3.484831264206983,False,False,True,2022-02-10 11:45:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-11 11:00:00+00:00,E0_RESTING_H,0.4,106.42,103.14,3.280000000000001,2022-02-11 12:25:00+00:00,,2022-02-11 12:25:00+00:00,106.42,1.0,2022-02-11 13:50:00+00:00,107.732,TARGET,0.01232850967863186,6.16425483931593,0.01182850967863186,5.91425483931593,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-12 11:00:00+00:00,E0_RESTING_H,0.4,97.58,92.52,5.060000000000002,2022-02-12 16:50:00+00:00,,2022-02-12 16:50:00+00:00,97.58,1.0,2022-02-12 18:10:00+00:00,99.604,TARGET,0.020741955318712924,10.370977659356463,0.020241955318712923,10.12097765935646,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-14 11:00:00+00:00,E0_RESTING_H,0.4,94.91,91.78,3.1299999999999955,2022-02-14 12:55:00+00:00,2022-02-14 12:55:00+00:00,2022-02-14 12:55:00+00:00,94.91,1.0,2022-02-14 13:15:00+00:00,94.76,FAILED_BREAK,-0.001580444631756328,-0.790222315878164,-0.002080444631756328,-1.040222315878164,False,False,True,2022-02-14 13:10:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-20 11:00:00+00:00,E0_RESTING_H,0.4,90.1,85.39,4.709999999999994,2022-02-20 12:15:00+00:00,2022-02-20 12:15:00+00:00,2022-02-20 12:15:00+00:00,90.1,1.0,2022-02-20 12:30:00+00:00,89.44,FAILED_BREAK,-0.007325194228634868,-3.662597114317434,-0.007825194228634869,-3.9125971143174345,False,False,True,2022-02-20 12:25:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-22 11:00:00+00:00,E0_RESTING_H,0.4,85.97,81.3,4.670000000000002,2022-02-22 14:45:00+00:00,2022-02-22 14:45:00+00:00,2022-02-22 14:45:00+00:00,85.97,1.0,2022-02-22 15:55:00+00:00,85.97,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2022-02-22 15:50:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-23 11:00:00+00:00,E0_RESTING_H,0.4,91.87,86.88,4.990000000000009,2022-02-23 11:20:00+00:00,2022-02-23 11:25:00+00:00,2022-02-23 11:20:00+00:00,91.87,1.0,2022-02-23 13:55:00+00:00,91.82,FAILED_BREAK,-0.000544247305975909,-0.2721236529879545,-0.001044247305975909,-0.5221236529879545,False,False,True,2022-02-23 13:50:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-24 11:00:00+00:00,E0_RESTING_H,0.4,84.7,75.25,9.450000000000003,2022-02-24 15:15:00+00:00,2022-02-24 15:15:00+00:00,2022-02-24 15:15:00+00:00,84.7,1.0,2022-02-24 15:30:00+00:00,83.94,FAILED_BREAK,-0.008972845336481794,-4.4864226682408965,-0.009472845336481794,-4.736422668240897,False,False,True,2022-02-24 15:25:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-02-25 11:00:00+00:00,E0_RESTING_H,0.4,89.85,86.8,3.049999999999997,2022-02-25 12:00:00+00:00,2022-02-25 12:00:00+00:00,2022-02-25 12:00:00+00:00,89.85,1.0,2022-02-25 12:25:00+00:00,89.67,FAILED_BREAK,-0.002003338898163509,-1.0016694490817546,-0.002503338898163509,-1.2516694490817546,False,False,True,2022-02-25 12:20:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-01 11:00:00+00:00,E0_RESTING_H,0.4,97.96,94.14,3.819999999999993,2022-03-01 11:15:00+00:00,2022-03-01 11:15:00+00:00,2022-03-01 11:15:00+00:00,97.96,1.0,2022-03-01 11:25:00+00:00,97.92,FAILED_BREAK,-0.0004083299305838173,-0.20416496529190864,-0.0009083299305838173,-0.45416496529190864,False,False,True,2022-03-01 11:20:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-03 11:00:00+00:00,E0_RESTING_H,0.4,100.91,97.77,3.1400000000000006,2022-03-03 11:25:00+00:00,2022-03-03 11:25:00+00:00,2022-03-03 11:25:00+00:00,100.91,1.0,2022-03-03 11:35:00+00:00,100.61,FAILED_BREAK,-0.0029729461896739195,-1.4864730948369598,-0.0034729461896739196,-1.7364730948369598,False,False,True,2022-03-03 11:30:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-04 11:00:00+00:00,E0_RESTING_H,0.4,93.33,90.44,2.8900000000000006,2022-03-04 11:50:00+00:00,2022-03-04 11:50:00+00:00,2022-03-04 11:50:00+00:00,93.33,1.0,2022-03-04 12:00:00+00:00,93.09,FAILED_BREAK,-0.002571520411443262,-1.285760205721631,-0.003071520411443262,-1.535760205721631,False,False,True,2022-03-04 11:55:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-05 11:00:00+00:00,E0_RESTING_H,0.4,89.16,86.75,2.4099999999999966,2022-03-05 12:05:00+00:00,,2022-03-05 12:05:00+00:00,89.16,1.0,2022-03-05 16:25:00+00:00,90.124,TARGET,0.010812023328846898,5.406011664423449,0.010312023328846898,5.156011664423449,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-07 11:00:00+00:00,E0_RESTING_H,0.4,83.32,81.05,2.269999999999996,2022-03-07 12:00:00+00:00,2022-03-07 12:00:00+00:00,2022-03-07 12:00:00+00:00,83.32,1.0,2022-03-07 12:25:00+00:00,84.228,TARGET,0.010897743638982327,5.448871819491163,0.010397743638982326,5.198871819491163,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-08 11:00:00+00:00,E0_RESTING_H,0.4,84.94,82.43,2.509999999999991,2022-03-08 18:20:00+00:00,,2022-03-08 18:20:00+00:00,84.94,1.0,2022-03-08 19:05:00+00:00,82.07,REFERENCE_INVALIDATION,-0.03378855662820823,-16.894278314104117,-0.03428855662820823,-17.144278314104117,False,False,False,2022-03-08 19:00:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-11 11:00:00+00:00,E0_RESTING_H,0.4,82.6,80.12,2.4799999999999898,2022-03-11 11:30:00+00:00,2022-03-11 11:30:00+00:00,2022-03-11 11:30:00+00:00,82.6,1.0,2022-03-11 11:40:00+00:00,83.59199999999998,TARGET,0.012009685230023992,6.004842615011996,0.011509685230023992,5.754842615011996,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-15 11:00:00+00:00,E0_RESTING_H,0.4,80.38,78.7,1.6799999999999926,2022-03-15 11:30:00+00:00,,2022-03-15 11:30:00+00:00,80.38,1.0,2022-03-15 15:30:00+00:00,81.05199999999999,TARGET,0.00836028862901217,4.180144314506085,0.007860288629012169,3.9301443145060846,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-16 11:00:00+00:00,E0_RESTING_H,0.4,84.21,81.47,2.739999999999995,2022-03-16 11:30:00+00:00,2022-03-16 11:30:00+00:00,2022-03-16 11:30:00+00:00,84.21,1.0,2022-03-16 11:40:00+00:00,84.2,FAILED_BREAK,-0.00011875074219203086,-0.05937537109601543,-0.0006187507421920309,-0.30937537109601543,False,False,True,2022-03-16 11:35:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-17 11:00:00+00:00,E0_RESTING_H,0.4,88.95,86.54,2.4099999999999966,2022-03-17 12:15:00+00:00,,2022-03-17 12:15:00+00:00,88.95,1.0,2022-03-17 13:55:00+00:00,89.914,TARGET,0.010837549184935291,5.418774592467646,0.01033754918493529,5.168774592467646,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-18 11:00:00+00:00,E0_RESTING_H,0.4,87.14,84.63,2.510000000000005,2022-03-18 15:35:00+00:00,2022-03-18 15:35:00+00:00,2022-03-18 15:35:00+00:00,87.14,1.0,2022-03-18 15:45:00+00:00,88.144,TARGET,0.011521689235712618,5.760844617856309,0.011021689235712617,5.510844617856309,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-19 11:00:00+00:00,E0_RESTING_H,0.4,90.83,89.25,1.5799999999999983,2022-03-19 11:25:00+00:00,2022-03-19 11:25:00+00:00,2022-03-19 11:25:00+00:00,90.83,1.0,2022-03-19 11:35:00+00:00,90.63,FAILED_BREAK,-0.002201915666629972,-1.100957833314986,-0.002701915666629972,-1.350957833314986,False,False,True,2022-03-19 11:30:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-21 11:00:00+00:00,E0_RESTING_H,0.4,91.1,87.52,3.5799999999999983,2022-03-21 13:40:00+00:00,,2022-03-21 13:40:00+00:00,91.1,1.0,2022-03-21 22:55:00+00:00,88.68,TIME,-0.02656421514818863,-13.282107574094315,-0.02706421514818863,-13.532107574094315,False,False,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-22 11:00:00+00:00,E0_RESTING_H,0.4,92.41,89.46,2.950000000000003,2022-03-22 13:40:00+00:00,,2022-03-22 13:40:00+00:00,92.41,1.0,2022-03-22 14:15:00+00:00,93.59,TARGET,0.012769180824586224,6.384590412293112,0.012269180824586223,6.134590412293112,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-23 11:00:00+00:00,E0_RESTING_H,0.4,91.79,89.62,2.1700000000000017,2022-03-23 12:35:00+00:00,2022-03-23 12:40:00+00:00,2022-03-23 12:35:00+00:00,91.79,1.0,2022-03-23 13:00:00+00:00,92.658,TARGET,0.009456367796056186,4.728183898028093,0.008956367796056186,4.478183898028093,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-24 11:00:00+00:00,E0_RESTING_H,0.4,101.37,94.57,6.800000000000011,2022-03-24 11:00:00+00:00,,2022-03-24 11:00:00+00:00,101.37,1.0,2022-03-24 22:55:00+00:00,102.37,TIME,0.009864851533984309,4.9324257669921545,0.009364851533984309,4.6824257669921545,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-26 11:00:00+00:00,E0_RESTING_H,0.4,101.47,98.51,2.9599999999999937,2022-03-26 15:30:00+00:00,2022-03-26 15:30:00+00:00,2022-03-26 15:30:00+00:00,101.47,1.0,2022-03-26 15:40:00+00:00,101.43,FAILED_BREAK,-0.0003942051837980687,-0.19710259189903434,-0.0008942051837980687,-0.44710259189903434,False,False,True,2022-03-26 15:35:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-27 11:00:00+00:00,E0_RESTING_H,0.4,102.44,100.58,1.8599999999999994,2022-03-27 18:10:00+00:00,2022-03-27 18:10:00+00:00,2022-03-27 18:10:00+00:00,102.44,1.0,2022-03-27 18:25:00+00:00,102.3,FAILED_BREAK,-0.001366653650917593,-0.6833268254587965,-0.001866653650917593,-0.9333268254587965,False,False,True,2022-03-27 18:20:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-28 11:00:00+00:00,E0_RESTING_H,0.4,111.95,105.85,6.1000000000000085,2022-03-28 14:45:00+00:00,2022-03-28 14:45:00+00:00,2022-03-28 14:45:00+00:00,111.95,1.0,2022-03-28 15:35:00+00:00,111.41,FAILED_BREAK,-0.00482358195623056,-2.41179097811528,-0.005323581956230561,-2.66179097811528,False,False,True,2022-03-28 15:30:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-29 11:00:00+00:00,E0_RESTING_H,0.4,112.07,108.48,3.589999999999989,2022-03-29 11:05:00+00:00,2022-03-29 11:05:00+00:00,2022-03-29 11:05:00+00:00,112.07,1.0,2022-03-29 11:15:00+00:00,111.91,FAILED_BREAK,-0.0014276791291156776,-0.7138395645578388,-0.0019276791291156776,-0.9638395645578388,False,False,True,2022-03-29 11:10:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-30 11:00:00+00:00,E0_RESTING_H,0.4,112.96,109.54,3.4199999999999875,2022-03-30 12:20:00+00:00,2022-03-30 12:30:00+00:00,2022-03-30 12:20:00+00:00,112.96,1.0,2022-03-30 12:45:00+00:00,114.32799999999999,TARGET,0.012110481586402155,6.055240793201078,0.011610481586402155,5.805240793201078,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-03-31 11:00:00+00:00,E0_RESTING_H,0.4,127.0,120.41,6.590000000000003,2022-03-31 11:25:00+00:00,2022-03-31 11:25:00+00:00,2022-03-31 11:25:00+00:00,127.0,1.0,2022-03-31 11:35:00+00:00,126.78,FAILED_BREAK,-0.001732283464566886,-0.866141732283443,-0.002232283464566886,-1.116141732283443,False,False,True,2022-03-31 11:30:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-05 11:00:00+00:00,E0_RESTING_H,0.4,134.22,131.21,3.009999999999991,2022-04-05 11:15:00+00:00,,2022-04-05 11:15:00+00:00,134.22,1.0,2022-04-05 12:20:00+00:00,135.424,TARGET,0.008970347191178618,4.485173595589309,0.008470347191178618,4.235173595589309,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-07 11:00:00+00:00,E0_RESTING_H,0.4,116.8,113.0,3.799999999999997,2022-04-07 11:35:00+00:00,2022-04-07 11:35:00+00:00,2022-04-07 11:35:00+00:00,116.8,1.0,2022-04-07 12:05:00+00:00,118.32,TARGET,0.013013698630137016,6.506849315068508,0.012513698630137016,6.256849315068508,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-09 11:00:00+00:00,E0_RESTING_H,0.4,111.13,108.85,2.280000000000001,2022-04-09 12:35:00+00:00,2022-04-09 12:35:00+00:00,2022-04-09 12:35:00+00:00,111.13,1.0,2022-04-09 12:50:00+00:00,110.94,FAILED_BREAK,-0.0017097093494106153,-0.8548546747053076,-0.0022097093494106153,-1.1048546747053076,False,False,True,2022-04-09 12:45:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-10 11:00:00+00:00,E0_RESTING_H,0.4,113.54,109.61,3.930000000000007,2022-04-10 17:20:00+00:00,2022-04-10 17:20:00+00:00,2022-04-10 17:20:00+00:00,113.54,1.0,2022-04-10 18:00:00+00:00,115.11200000000001,TARGET,0.013845340849039989,6.922670424519994,0.013345340849039988,6.672670424519994,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-12 11:00:00+00:00,E0_RESTING_H,0.4,103.55,99.21,4.340000000000003,2022-04-12 11:15:00+00:00,2022-04-12 11:15:00+00:00,2022-04-12 11:15:00+00:00,103.55,1.0,2022-04-12 11:55:00+00:00,105.286,TARGET,0.01676484789956545,8.382423949782725,0.01626484789956545,8.132423949782725,True,True,True,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-13 11:00:00+00:00,E0_RESTING_H,0.4,104.79,101.55,3.240000000000009,2022-04-13 14:15:00+00:00,,2022-04-13 14:15:00+00:00,104.79,1.0,2022-04-13 22:55:00+00:00,105.24,TIME,0.004294302891497237,2.1471514457486185,0.003794302891497237,1.8971514457486185,True,True,False,,A21_Z1_R420_H11,CANDIDATE,A17
development,0,420,11,2022-04-15 11:00:00+00:00,E0_RESTING_H,0.4,102.46,100.43,2.029999999999987,2022-04-15 15:40:00+00:00,2022-04-15 15:40:00+00:00,2022-04-15 15:40:00+00:00,102.46,1.0,2022-04-15 15:55:00+00:00,102.26,FAILED_BREAK,-0.0019519812609797293,-0.9759906304898647,-0.0024519812609797294,-1.2259906304898647,False,False,True,2022-04-15 15:50:00+00:00,A21_Z1_R420_H11,CANDIDATE,A17
