partition,tf,week,week_start,signal_ts,signal_idx,side,eligible,net_positive,sr_dist,sr_sweep,sr_room,pw_dist,pw_sweep,pw_pos,orb_near,orb_state,orb_reclaim,fvg_dist,fvg_touch,fib_dist,fib_touch,body_align,reject_wick,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason,prob,route,threshold
external,H1,2020-W27,2020-06-29 00:00:00+00:00,2020-07-03 12:00:00+00:00,4408,LONG,False,0,5.660621211763814,0.0,1.40524987618213,9.0,0.0,0.5,0.4731492181788078,0.45053182707955836,0.0,9.0,0.0,9.0,0.0,0.345039032098319,0.1518832103016538,2020-07-03 13:00:00+00:00,2020-07-03 14:00:00+00:00,9107.44,9077.153571428571,9165.04874857143,0.003325460126163771,-0.004825460126163859,SL,0.42696452629391335,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W28,2020-07-06 00:00:00+00:00,2020-07-06 18:00:00+00:00,4486,LONG,True,1,5.507290463167426,0.0,1.1672638460301015,9.0,0.0,0.5,3.439548386153232,4.103953083639243,0.0,0.352779443380112,1.0,1.591070096669947,0.0,-0.3337379528204149,0.18898167512466735,2020-07-06 19:00:00+00:00,2020-07-06 23:00:00+00:00,9290.99,9242.149285714286,9367.703684285714,0.00525678256953396,0.006756782569533883,TP,0.4516271745188226,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W29,2020-07-13 00:00:00+00:00,2020-07-17 12:00:00+00:00,4744,LONG,False,0,2.911478680076491,0.0,-0.4677915385254628,9.0,0.0,0.5,0.8987338265037699,1.5560080902114122,0.0,9.0,0.0,1.9484215775911906,0.0,0.8898124290028157,0.005042529022287665,2020-07-17 13:00:00+00:00,2020-07-17 17:00:00+00:00,9162.07,9136.289285714285,9215.336924285713,0.0028138525776067983,-0.004313852577606912,SL,0.452188119766314,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W30,2020-07-20 00:00:00+00:00,2020-07-24 12:00:00+00:00,4912,SHORT,True,0,4.343140192142521,0.0,1.4820141011045198,9.0,0.0,0.5,0.30758783230471165,1.3441588271715816,1.0,9.0,0.0,0.677259751932412,0.0,0.3252042263366864,0.010346136177544499,2020-07-24 13:00:00+00:00,2020-07-24 15:00:00+00:00,9523.0,9558.762142857144,9458.668857142857,0.0037553442042573626,-0.005255344204257493,SL,0.38649442303351733,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W31,2020-07-27 00:00:00+00:00,2020-07-31 12:00:00+00:00,5080,LONG,False,0,3.628493006960254,0.0,-0.11082071026427433,9.0,0.0,0.5,1.2843399001395837,2.456416453549907,0.0,2.143692212573443,0.0,2.0771995241173316,0.0,0.21731351113361383,0.614825431619958,2020-07-31 13:00:00+00:00,2020-07-31 13:00:00+00:00,11248.46,11172.210714285713,11358.454665714284,0.00677864220651411,-0.00827864220651414,SL,0.42031133080602984,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W32,2020-08-03 00:00:00+00:00,2020-08-07 02:00:00+00:00,5238,SHORT,True,1,0.45964510589582314,1.0,2.4307384087006327,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,-0.8150140240412178,0.0,-0.3395344399923685,0.4976149589772919,2020-08-07 03:00:00+00:00,2020-08-07 11:00:00+00:00,11867.84,11972.66,11727.41648,0.008832272764041327,0.010332272764041308,TP,0.45037330407737136,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W33,2020-08-10 00:00:00+00:00,2020-08-10 00:00:00+00:00,5308,SHORT,True,0,0.01427541456380369,1.0,3.202739726027419,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-0.9087238644556698,0.41528478731073387,2020-08-10 01:00:00+00:00,2020-08-10 01:00:00+00:00,11749.0,11818.35,11644.403,0.005902630011064747,-0.007402630011064724,SL,0.45008379210685273,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W34,2020-08-17 00:00:00+00:00,2020-08-17 00:00:00+00:00,5476,SHORT,True,0,1.302362727404737,1.0,2.4294604518015905,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.9585122492584065,0.3728919036654458,2020-08-17 01:00:00+00:00,2020-08-17 11:00:00+00:00,11855.3,11924.167142857143,11750.866957142856,0.005808975129869601,-0.007308975129869553,SL,0.46260919816136575,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W35,2020-08-24 00:00:00+00:00,2020-08-25 12:00:00+00:00,5680,SHORT,True,1,4.776809046419943,0.0,-0.26889818026322304,9.0,0.0,0.5,2.6158122297714654,3.5300161543212933,0.0,2.3297025704376235,1.0,2.602903121585025,0.0,1.9832280134936235,0.0,2020-08-25 13:00:00+00:00,2020-08-25 13:00:00+00:00,11502.05,11562.184285714284,11407.409564285714,0.005228136350849231,0.0067281363508492915,TP,0.4724808829266836,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W36,2020-08-31 00:00:00+00:00,2020-08-31 00:00:00+00:00,5812,SHORT,True,1,0.42297288467822536,1.0,2.6527278667102316,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.24020908199933255,0.2903364913427138,2020-08-31 01:00:00+00:00,2020-08-31 07:00:00+00:00,11700.99,11755.650714285714,11611.226315714284,0.004671460644416768,0.006171460644416928,TP,0.46288806124620213,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W37,2020-09-07 00:00:00+00:00,2020-09-08 11:00:00+00:00,6015,SHORT,True,0,4.13832203949286,0.0,0.09930813091793225,9.0,0.0,0.5,2.835446478845898,3.486884259169379,0.0,1.1959109178106195,1.0,2.269527134341713,0.0,0.5645884705745257,0.2774466212324277,2020-09-08 12:00:00+00:00,2020-09-08 14:00:00+00:00,9987.14,10097.503571428571,9846.815008571428,0.01105056817352829,-0.012550568173528452,SL,0.45205918041271953,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W38,2020-09-14 00:00:00+00:00,2020-09-18 12:00:00+00:00,6256,SHORT,False,1,1.0990885033813511,0.0,4.169516705612924,9.0,0.0,0.5,0.6133490149956191,-1.4223370835203613,0.0,9.0,0.0,9.0,0.0,-0.25846887138458413,0.10226094492330579,2020-09-18 13:00:00+00:00,2020-09-18 13:00:00+00:00,10984.27,11030.426428571429,10905.160761428573,0.004202047889520968,0.0057020478895208355,TP,0.3907840995619826,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W39,2020-09-21 00:00:00+00:00,2020-09-21 19:00:00+00:00,6335,SHORT,True,1,4.4781262992562505,0.0,1.9864184413544592,9.0,0.0,0.5,3.603455444172405,4.002956529773178,0.0,0.045133274818683566,1.0,1.4577570102092792,0.0,-0.516468794752156,0.018478311082367062,2020-09-21 20:00:00+00:00,2020-09-22 00:00:00+00:00,10496.0,10604.235,10356.277,0.010312023628048787,0.01181202362804873,TP,0.4513465226380962,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W40,2020-09-28 00:00:00+00:00,2020-10-01 02:00:00+00:00,6558,SHORT,True,0,0.610949045623475,1.0,3.202558824836015,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.38560068709182216,0.3497356769483794,2020-10-01 03:00:00+00:00,2020-10-01 08:00:00+00:00,10814.53,10862.766428571429,10733.849981428571,0.004460335176048223,-0.005960335176048158,SL,0.45584152017126967,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W41,2020-10-05 00:00:00+00:00,2020-10-09 12:00:00+00:00,6760,LONG,False,0,4.428883178595844,0.0,0.8418837080175001,9.0,0.0,0.5,2.332037756801765,3.0590369691256667,0.0,2.301757421587492,0.0,2.1044749815993455,0.0,0.25345092519660284,0.23157677259402654,2020-10-09 13:00:00+00:00,2020-10-10 00:00:00+00:00,11063.43,11008.113571428572,11151.936718571429,0.0049999347915997885,-0.0002734364478286775,TIME,0.4374193446981903,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W42,2020-10-12 00:00:00+00:00,2020-10-16 12:00:00+00:00,6928,SHORT,True,1,3.7611783173072193,0.0,2.482625083420265,9.0,0.0,0.5,1.3648779479081334,1.8355845059169538,0.0,0.7833046649559791,1.0,0.19437904294617944,1.0,0.054084538815110474,0.3188487531605639,2020-10-16 13:00:00+00:00,2020-10-17 00:00:00+00:00,11363.66,11439.652142857143,11253.576877142857,0.0066872946618557055,0.004631827245799304,TIME,0.4142471328162278,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W43,2020-10-19 00:00:00+00:00,2020-10-19 17:00:00+00:00,7005,LONG,True,1,4.707384549904257,0.0,1.6384975526707852,9.0,0.0,0.5,2.6368801872739036,3.6721323685890663,0.0,0.13161310917217897,1.0,1.7922682911257863,0.0,-0.5511811023622073,0.0001489678655065509,2020-10-19 18:00:00+00:00,2020-10-20 05:00:00+00:00,11720.01,11652.881428571429,11822.29860142857,0.005727688920791972,0.001134810038557811,TIME,0.4521386869043084,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W44,2020-10-26 00:00:00+00:00,2020-10-30 12:00:00+00:00,7264,LONG,True,1,1.4927694236190858,0.0,2.310595399902983,9.0,0.0,0.5,0.020104412308547977,-1.1653499061057717,0.0,9.0,0.0,9.0,0.0,-0.11417154548466917,0.30600394788029756,2020-10-30 13:00:00+00:00,2020-10-30 15:00:00+00:00,13322.0,13173.27642857143,13510.689571428571,0.011163757050635882,0.012663757050635884,TP,0.3970473577435849,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W45,2020-11-02 00:00:00+00:00,2020-11-06 12:00:00+00:00,7432,SHORT,True,0,1.9996361551522637,0.0,2.763092901717789,9.0,0.0,0.5,0.26634545414452515,0.8666453505038693,0.0,9.0,0.0,0.8522815277073351,0.0,0.4719894595250149,0.015590200445437661,2020-11-06 13:00:00+00:00,2020-11-06 13:00:00+00:00,15466.02,15725.157142857144,15160.484797142857,0.016755257193327242,-0.01825525719332738,SL,0.41850723621611846,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W46,2020-11-09 00:00:00+00:00,2020-11-13 12:00:00+00:00,7600,LONG,True,0,2.6239533964256494,0.0,1.6113666277969947,9.0,0.0,0.5,0.058784963941280834,-0.8350757958691314,0.0,9.0,0.0,9.0,0.0,0.1963235625309689,0.13403532302702423,2020-11-13 13:00:00+00:00,2020-11-13 15:00:00+00:00,16250.01,16107.286428571428,16441.483601428572,0.00878298360607605,-0.0102829836060761,SL,0.4145245097445763,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W47,2020-11-16 00:00:00+00:00,2020-11-17 14:00:00+00:00,7698,LONG,True,1,4.02606036046467,0.0,-0.3316834549033267,9.0,0.0,0.5,2.1457778549650657,3.037088495233685,0.0,1.9526166492995283,1.0,2.3968401451121246,0.0,1.3380128130909685,0.14183165450966764,2020-11-17 15:00:00+00:00,2020-11-17 15:00:00+00:00,17146.11,16998.047142857144,17345.61118714286,0.008635361440166732,0.010135361440166748,TP,0.4602112193913222,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W48,2020-11-23 00:00:00+00:00,2020-11-27 12:00:00+00:00,7936,LONG,True,0,3.173152687405293,0.0,1.4047954363133879,9.0,0.0,0.5,0.16682413762367684,-0.6189856493448491,0.0,9.0,0.0,9.0,0.0,0.9762010874409565,0.07669132721275818,2020-11-27 13:00:00+00:00,2020-11-27 14:00:00+00:00,17071.0,16790.524999999998,17402.688,0.016429910374319057,-0.01792991037431918,SL,0.42209117543027497,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W49,2020-11-30 00:00:00+00:00,2020-12-04 12:00:00+00:00,8104,SHORT,False,1,3.061631200420445,0.0,1.33329100663471,9.0,0.0,0.5,0.4691209097418424,1.511458190039831,0.0,0.878910369688443,0.0,0.8395903339929275,0.0,-0.8987369007685823,0.049381148393878145,2020-12-04 13:00:00+00:00,2020-12-04 21:00:00+00:00,19019.99,19222.49642857143,18760.423601428574,0.010647031285054754,0.012147031285054734,TP,0.4260412763473887,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W50,2020-12-07 00:00:00+00:00,2020-12-08 06:00:00+00:00,8194,SHORT,True,1,1.286854754440978,1.0,2.1431138975966433,9.0,0.0,0.5,0.2300522466039739,0.22340647857887974,0.0,9.0,0.0,9.0,0.0,1.2325182863114066,0.057763845350050906,2020-12-08 07:00:00+00:00,2020-12-08 09:00:00+00:00,19165.02,19284.645,18987.89994,0.00624184060334924,0.0077418406033493165,TP,0.47028365566746205,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W51,2020-12-14 00:00:00+00:00,2020-12-18 12:00:00+00:00,8440,SHORT,True,1,2.503640732181505,0.0,1.9836350464032806,9.0,0.0,0.5,0.9950432852793428,-0.2928863578005091,0.0,0.17005062176735847,1.0,9.0,0.0,-0.18609918931807196,0.44290836726459537,2020-12-18 13:00:00+00:00,2020-12-18 13:00:00+00:00,22967.98,23279.534285714286,22587.521774285713,0.013564722962763199,0.015064722962763235,TP,0.40234341309533406,FORCED_FALLBACK,0.4499497564158261
external,H1,2020-W52,2020-12-21 00:00:00+00:00,2020-12-25 00:00:00+00:00,8596,SHORT,True,0,0.7275340575270128,1.0,3.400410007387004,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.40260892968601775,0.38982196746282094,2020-12-25 01:00:00+00:00,2020-12-25 08:00:00+00:00,23638.31,23887.782857142858,23317.922212857142,0.010553751818250016,-0.012053751818249912,SL,0.4523850878910427,MODEL_TRIGGER,0.4499497564158261
external,H1,2020-W53,2020-12-28 00:00:00+00:00,2021-01-01 12:00:00+00:00,8776,LONG,False,0,2.9675678386004267,0.0,0.9208637028730786,9.0,0.0,0.5,0.9208637028730786,0.4199406511958663,0.0,9.0,0.0,0.5781555649759939,0.0,-0.26860120065092313,0.3181542613079498,2021-01-01 13:00:00+00:00,2021-01-01 17:00:00+00:00,29257.99,28944.588571428572,29659.16539857143,0.010711652733883248,-0.012211652733883303,SL,0.41671096297764726,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W01,2021-01-04 00:00:00+00:00,2021-01-08 12:00:00+00:00,8944,LONG,False,0,4.099041167161395,0.0,0.3458497856719501,9.0,0.0,0.5,1.328288284808241,2.7136647259848177,0.0,1.2063802279808238,0.0,2.1388442569618915,0.0,-0.007833144013243374,0.4146496330892081,2021-01-08 13:00:00+00:00,2021-01-08 15:00:00+00:00,41390.8,40207.36714285715,42698.40525714286,0.028591688422133842,-0.030091688422133778,SL,0.42754253481816223,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W02,2021-01-11 00:00:00+00:00,2021-01-15 12:00:00+00:00,9112,SHORT,False,1,3.272772732271389,0.0,0.25931897075819643,9.0,0.0,0.5,1.0043054526742545,1.9411304562534852,0.0,9.0,0.0,1.4944174359421272,0.0,0.5153263740618713,0.12438712140547535,2021-01-15 13:00:00+00:00,2021-01-15 14:00:00+00:00,37811.49,38499.985714285714,37009.55981571428,0.018208637487856602,0.019708637487856617,TP,0.4425243748668563,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W03,2021-01-18 00:00:00+00:00,2021-01-20 00:00:00+00:00,9220,LONG,True,0,0.8483549731983315,1.0,2.6720738534842203,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.7787468731387757,0.48477188802858057,2021-01-20 01:00:00+00:00,2021-01-20 02:00:00+00:00,36355.83,35756.18714285715,37064.54034714286,0.016493719360632302,-0.017993719360632265,SL,0.45431735235237486,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W04,2021-01-25 00:00:00+00:00,2021-01-26 23:00:00+00:00,9387,SHORT,True,1,0.510423853919897,1.0,2.639579714923087,9.0,0.0,0.5,0.6017703727118324,-0.5034051293903848,0.0,9.0,0.0,9.0,0.0,0.48994662597052596,0.2648398722467527,2021-01-27 00:00:00+00:00,2021-01-27 03:00:00+00:00,32474.81,33105.26642857143,31746.929141428573,0.01941370645652519,0.020913706456525183,TP,0.4501136042107624,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W05,2021-02-01 00:00:00+00:00,2021-02-02 22:00:00+00:00,9554,LONG,True,1,3.8756646325638333,0.0,0.7844494280333528,9.0,0.0,0.5,2.645886431846463,3.3446240458904235,0.0,0.2515455410558257,1.0,0.9893696055792511,0.0,-0.13780969049250852,0.11653080101949304,2021-02-02 23:00:00+00:00,2021-02-03 00:00:00+00:00,35620.0,35083.31785714286,36263.54214285714,0.015066876554102836,0.016566876554102772,TP,0.45091275874610265,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W06,2021-02-08 00:00:00+00:00,2021-02-12 12:00:00+00:00,9784,SHORT,True,1,2.2418323759022,0.0,1.7530711444984588,9.0,0.0,0.5,0.37855354249521295,0.9316394167034988,0.0,9.0,0.0,0.642884209751067,1.0,-0.141699808513768,0.4686257180733562,2021-02-12 13:00:00+00:00,2021-02-12 14:00:00+00:00,47757.0,48435.9,46934.829,0.014215717067655,0.01571571706765501,TP,0.40211598965973083,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W07,2021-02-15 00:00:00+00:00,2021-02-15 19:00:00+00:00,9863,LONG,True,0,6.409329757839946,0.0,0.8715943696835796,9.0,0.0,0.5,0.7169208053545479,2.846204476242706,0.0,0.8958850160408713,1.0,1.85154096256046,0.0,0.5557494693757943,0.01738438906290141,2021-02-15 20:00:00+00:00,2021-02-15 22:00:00+00:00,48722.76,48196.42571428572,49395.262565714285,0.010802636913719292,-0.012302636913719299,SL,0.45390984304154963,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W08,2021-02-22 00:00:00+00:00,2021-02-22 03:00:00+00:00,10015,LONG,True,0,0.04677763644006376,1.0,3.2004928358124944,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-1.2561574968153628,0.13894737606695293,2021-02-22 04:00:00+00:00,2021-02-22 09:00:00+00:00,55949.88,55163.17928571429,56904.430354285716,0.01406081146707937,-0.01556081146707927,SL,0.4633402857041692,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W09,2021-03-01 00:00:00+00:00,2021-03-03 11:00:00+00:00,10239,LONG,True,1,7.29727621153205,0.0,0.158203052959012,9.0,0.0,0.5,4.309929996769782,4.980039634592753,0.0,0.9246350342527498,1.0,3.410611378682499,0.0,0.42076378743965637,0.3654005429916889,2021-03-03 12:00:00+00:00,2021-03-03 12:00:00+00:00,51721.33,51082.27785714286,52515.54613285714,0.012355678843856915,0.013855678843856913,TP,0.4616894422983967,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W10,2021-03-08 00:00:00+00:00,2021-03-09 00:00:00+00:00,10372,SHORT,True,0,0.5715543509030774,1.0,4.327795003020305,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.5394589317278536,0.250537747057158,2021-03-09 01:00:00+00:00,2021-03-09 01:00:00+00:00,52083.68,52724.58142857143,51286.52753142857,0.012305225524990328,-0.013805225524990248,SL,0.45172186438097983,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W11,2021-03-15 00:00:00+00:00,2021-03-15 00:00:00+00:00,10516,LONG,True,1,0.67925278219396,1.0,2.661905738755835,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.6380840043079139,0.34246628032206866,2021-03-15 01:00:00+00:00,2021-03-15 03:00:00+00:00,59534.78,58754.82,60493.344339999996,0.013100913449247645,0.014600913449247578,TP,0.4610753200151395,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W12,2021-03-22 00:00:00+00:00,2021-03-26 12:00:00+00:00,10792,SHORT,False,0,1.164141557703237,0.0,3.4962762933485023,9.0,0.0,0.5,0.38113985218875196,-1.4490335417851186,0.0,9.0,0.0,9.0,0.0,-0.38598635588402797,0.361270608300164,2021-03-26 13:00:00+00:00,2021-03-26 16:00:00+00:00,53032.65,53736.25,52169.95205,0.013267298541558815,-0.014767298541558725,SL,0.3832092949465712,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W13,2021-03-29 00:00:00+00:00,2021-03-30 09:00:00+00:00,10885,LONG,True,0,3.6034242467873114,0.0,-1.1479753805378679,9.0,0.0,0.5,2.2472010948195873,2.8702222209796493,0.0,2.1282037661682196,1.0,2.5273697909750044,0.0,1.8686132611281698,0.17309947733267134,2021-03-30 10:00:00+00:00,2021-03-30 20:00:00+00:00,58948.78,58437.80214285714,59636.60419714286,0.008668166790608013,-0.010168166790608111,SL,0.46496544767384185,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W14,2021-04-05 00:00:00+00:00,2021-04-06 21:00:00+00:00,11065,SHORT,True,1,3.8429162622314403,0.0,0.9775144940843126,9.0,0.0,0.5,1.7060652168210049,2.804538091240583,0.0,0.7589882997980051,1.0,1.0969714020567238,0.0,0.7986535585928292,0.027132138828405143,2021-04-06 22:00:00+00:00,2021-04-07 01:00:00+00:00,57925.85,58361.49571428571,57316.42673571428,0.007520747892101952,0.009020747892102,TP,0.4509057577304226,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W15,2021-04-12 00:00:00+00:00,2021-04-12 03:00:00+00:00,11191,SHORT,True,0,0.0870966060657736,1.0,2.5337616617626915,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-1.4660709237332181,0.2323239502241925,2021-04-12 04:00:00+00:00,2021-04-12 06:00:00+00:00,60449.94,60902.196428571435,59816.333751428574,0.007481503349241188,-0.008981503349241247,SL,0.46391591534546467,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W16,2021-04-19 00:00:00+00:00,2021-04-23 12:00:00+00:00,11464,SHORT,True,0,4.252410415945944,0.0,1.2659240060981545,9.0,0.0,0.5,0.5448341748285618,0.7568621001307962,0.0,9.0,0.0,0.5924616449861125,1.0,0.5631750414904481,0.17305087690625356,2021-04-23 13:00:00+00:00,2021-04-23 18:00:00+00:00,49300.0,50685.430714285714,47766.669285714284,0.028102042886119956,-0.02960204288612006,SL,0.42261265313750374,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W17,2021-04-26 00:00:00+00:00,2021-04-30 12:00:00+00:00,11632,LONG,False,1,5.344264336292171,0.0,0.38992486573805535,9.0,0.0,0.5,1.926114152961953,2.839719581764626,0.0,1.9064000104853704,0.0,1.9261518151166317,0.0,0.9174702723248361,0.1051191564516221,2021-04-30 13:00:00+00:00,2021-04-30 13:00:00+00:00,54680.24,54244.25857142857,55280.26214857143,0.007973290325196615,0.009473290325196672,TP,0.44705771962974583,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W18,2021-05-03 00:00:00+00:00,2021-05-03 11:00:00+00:00,11703,LONG,True,0,4.68180695591385,0.0,0.6209282019377013,9.0,0.0,0.5,0.6494390544426847,2.3729569314192878,0.0,0.6479842263161798,1.0,2.2271223337710344,0.0,0.3636314561372007,0.002172795253862163,2021-05-03 12:00:00+00:00,2021-05-03 13:00:00+00:00,58727.95,58198.67785714286,59433.40599285714,0.009012270015506113,-0.010512270015506085,SL,0.4515666263007863,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W19,2021-05-10 00:00:00+00:00,2021-05-10 01:00:00+00:00,11861,SHORT,True,0,0.2985571497007905,1.0,3.9735463912503284,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.24404225432164703,0.2576506792033116,2021-05-10 02:00:00+00:00,2021-05-10 03:00:00+00:00,58762.89,59378.685,57970.80633,0.010479317814355299,-0.011979317814355182,SL,0.45354902221060206,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W20,2021-05-17 00:00:00+00:00,2021-05-20 14:00:00+00:00,12114,LONG,True,0,5.325086945111175,0.0,0.8212936876371929,9.0,0.0,0.5,2.3094834623243665,3.8172852037177707,0.0,0.3467903451096688,1.0,1.7252850774206911,0.0,-0.2111976844762924,0.18282603040747308,2021-05-20 15:00:00+00:00,2021-05-20 16:00:00+00:00,41446.76,40213.83928571429,42804.02099428571,0.029747095171871445,-0.031247095171871353,SL,0.4514959342646147,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W21,2021-05-24 00:00:00+00:00,2021-05-26 03:00:00+00:00,12247,SHORT,True,0,0.15417431355380193,1.0,3.9934897996904577,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,9.0,0.0,-0.36596959417199754,0.2995532288689197,2021-05-26 04:00:00+00:00,2021-05-26 06:00:00+00:00,39495.04,40260.212857142855,38611.38202285715,0.01937389751074707,-0.02087389751074692,SL,0.4502762563074018,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W22,2021-05-31 00:00:00+00:00,2021-05-31 01:00:00+00:00,12365,LONG,True,0,0.1283938856506514,1.0,3.1037121694923777,9.0,0.0,0.5,9.0,0.0,0.0,9.0,0.0,-1.5729694561933028,0.0,-0.9152045811053293,0.16341209325594097,2021-05-31 02:00:00+00:00,2021-05-31 03:00:00+00:00,34834.73,34297.86642857143,35476.09776142857,0.015411733388735067,-0.01691173338873503,SL,0.45998659200711633,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W23,2021-06-07 00:00:00+00:00,2021-06-09 13:00:00+00:00,12593,LONG,True,1,5.079533883923518,0.0,0.5424900222797483,9.0,0.0,0.5,2.3992163443066716,3.30027701265431,0.0,0.5066407987104847,1.0,2.1093096638547175,0.0,0.3180481641330743,0.16663772950437114,2021-06-09 14:00:00+00:00,2021-06-09 15:00:00+00:00,35069.07,34431.39928571429,35811.94792428572,0.018183279861305548,0.019683279861305636,TP,0.45230879870629376,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W24,2021-06-14 00:00:00+00:00,2021-06-18 12:00:00+00:00,12808,SHORT,True,1,3.551434251203712,0.0,0.8005139872561347,9.0,0.0,0.5,0.4866703452029051,0.5687662038261769,0.0,9.0,0.0,0.5549026704661323,1.0,0.7944187030892153,0.28374817647903533,2021-06-18 13:00:00+00:00,2021-06-18 14:00:00+00:00,37430.58,37903.07642857143,36845.79183142857,0.01262327296481724,0.014123272964817248,TP,0.4193401329789633,FORCED_FALLBACK,0.4499497564158261
external,H1,2021-W25,2021-06-21 00:00:00+00:00,2021-06-21 06:00:00+00:00,12874,SHORT,True,0,4.858671649742384,0.0,-0.8120915497826351,9.0,0.0,0.5,2.6453645602462847,3.461142582930396,0.0,2.5670803866628216,1.0,3.2737373881146365,0.0,2.4176287825489373,0.18788201660031192,2021-06-21 07:00:00+00:00,2021-06-21 09:00:00+00:00,32741.46,33444.02857142857,31940.667048571428,0.02145807094211956,-0.022958070942119713,SL,0.46832712129636966,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W26,2021-06-28 00:00:00+00:00,2021-06-29 07:00:00+00:00,13067,SHORT,True,0,1.0845261214770492,1.0,1.8948415830033718,9.0,0.0,0.5,0.6472416845659201,-0.2865848218881055,0.0,9.0,0.0,9.0,0.0,0.939302649547426,0.230574446038031,2021-06-29 08:00:00+00:00,2021-06-29 10:00:00+00:00,34841.15,35361.58928571429,34216.18726428571,0.01493748873714805,-0.016437488737148065,SL,0.4605588596689082,MODEL_TRIGGER,0.4499497564158261
external,H1,2021-W27,2021-07-05 00:00:00+00:00,2021-07-09 12:00:00+00:00,13312,SHORT,True,0,1.0006660813224793,0.0,2.17835841230433,9.0,0.0,0.5,0.32783311635229256,-0.9252626479760188,0.0,9.0,0.0,9.0,0.0,-0.6612976475218687,0.01668230948560971,2021-07-09 13:00:00+00:00,2021-07-09 13:00:00+00:00,32969.49,33299.78,32540.29153,0.010018050021398583,-0.01151805002139866,SL,0.41257522304034455,FORCED_FALLBACK,0.4499497564158261
