role,partition,ref_min,hour,parent_n,parent_wr,parent_pf,parent_net,parent_wr_5bps,parent_pf_5bps,parent_net_5bps,recovery_n,recovery_wr,recovery_pf,recovery_exp,recovery_net,recovery_wr_5bps,recovery_pf_5bps,recovery_exp_5bps,recovery_net_5bps,attempt_rate,rescue_rate,rescue_rate_5bps,episode_wr,episode_wr_5bps,episode_net,episode_net_5bps,overlay_pf,overlay_net,overlay_pf_5bps,overlay_net_5bps,overlay_net_improvement,overlay_net_improvement_5bps,median_signal_delay_min
CENTRAL,external,360,15,281,0.4092526690391459,1.5465971940535803,419.82229239542824,0.40569395017793597,1.4317170296866153,349.5722923954281,38,0.34210526315789475,1.2960618137455828,0.8866454594053357,33.692527457402754,0.34210526315789475,1.2015164991755989,0.6366454594053351,24.192527457402733,0.2289156626506024,0.34210526315789475,0.34210526315789475,0.4555160142348754,0.45195729537366547,453.5148198528309,373.7648198528309,1.5142663610306597,453.514819852831,1.401993679625794,373.7648198528309,33.692527457402754,24.192527457402733,15.0
CENTRAL,reference_validation,360,15,337,0.44510385756676557,1.5654565040642079,263.3294796724264,0.4391691394658754,1.3492422229172052,179.07947967242632,31,0.25806451612903225,0.8817472125083571,-0.1650293131565663,-5.1159087078535554,0.25806451612903225,0.7374972857558915,-0.41502931315656644,-12.86590870785356,0.1657754010695187,0.25806451612903225,0.25806451612903225,0.4688427299703264,0.4629080118694362,258.2135709645728,166.2135709645728,1.50733958697859,258.2135709645728,1.2958703944469492,166.2135709645728,-5.1159087078535554,-12.86590870785356,10.0
CLOCK_SUPPORT,external,360,16,273,0.38461538461538464,1.4900087082180509,371.8114742532974,0.3663003663003663,1.3787230517346236,303.5614742532972,45,0.2222222222222222,0.87619768277247,-0.3342293681932938,-15.04032156869822,0.2222222222222222,0.7981341401925711,-0.5842293681932941,-26.290321568698232,0.26785714285714285,0.2222222222222222,0.2222222222222222,0.42124542124542125,0.40293040293040294,356.7711526845992,277.27115268459903,1.4052964754178163,356.7711526845991,1.2975727366280208,277.271152684599,-15.04032156869822,-26.290321568698232,15.0
CLOCK_SUPPORT,reference_validation,360,16,309,0.37540453074433655,1.5502237701638275,228.12206626964354,0.37216828478964403,1.3258290044670569,150.87206626964354,42,0.2619047619047619,1.0283249944207902,0.03795626486657341,1.5941631243960832,0.2619047619047619,0.8609139842058199,-0.2120437351334265,-8.905836875603914,0.21761658031088082,0.2619047619047619,0.2619047619047619,0.4110032362459547,0.4077669902912621,229.71622939403963,141.9662293940396,1.4878446720662795,229.71622939403963,1.2693489522409476,141.9662293940396,1.5941631243960832,-8.905836875603914,10.0
REF_SUPPORT,external,300,15,288,0.4583333333333333,1.8232799055503577,593.3677637827858,0.4548611111111111,1.6861035114587157,521.3677637827858,36,0.3333333333333333,0.854676265554138,-0.43737093304596314,-15.745353589654673,0.3333333333333333,0.7835937209864844,-0.6873709330459632,-24.745353589654677,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.4965277777777778,577.6224101931311,496.62241019313115,1.6967002530519075,577.6224101931313,1.5680596614877969,496.62241019313115,-15.745353589654673,-24.745353589654677,15.0
REF_SUPPORT,reference_validation,300,15,344,0.438953488372093,1.6317176790138517,276.9312612339639,0.4331395348837209,1.3921923327409929,190.93126123396385,28,0.25,0.7918982055466702,-0.24730764655257362,-6.924614103472061,0.25,0.6385576276651453,-0.4973076465525737,-13.924614103472063,0.14507772020725387,0.25,0.25,0.45930232558139533,0.45348837209302323,270.00664713049184,177.0066471304918,1.5724684390075063,270.00664713049184,1.336927170108486,177.00664713049179,-6.924614103472061,-13.924614103472063,10.0
