partition,entry_tf,higher_tf,entry_type,signal_ts,entry_ts,higher_state,entry_px,fakeout_ma6,hard_reversal_12,ret6,mfe6,mae6,strong_frac6,first_soft_failure_bar,signal_ema20,signal_ema50,signal_spread
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 06:05:00+00:00,2020-01-01 06:10:00+00:00,NEUTRAL,7223.92,False,False,0.00035576252228697314,0.0008416483017530396,-0.0002630150942978249,1.0,,7219.79868319834,7215.838638871676,0.0005481842053651671
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 13:20:00+00:00,2020-01-01 13:25:00+00:00,NEUTRAL,7218.0,False,False,0.0004031587697423955,0.0012330285397617047,-0.00037406483790525247,1.0,,7212.333115286195,7207.9356798004565,0.000609231848952375
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 14:25:00+00:00,2020-01-01 14:30:00+00:00,NEUTRAL,7226.74,True,False,-0.0013754472971214682,0.00023938871469031398,-0.0019497034624187393,0.5,4.0,7216.794297603306,7212.208666545371,0.0006345374820888069
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 14:40:00+00:00,2020-01-01 14:45:00+00:00,NEUTRAL,7222.82,True,False,-0.00041119673479328434,0.0005164187948751842,-0.0014080373039893068,0.0,1.0,7218.4970162251475,7213.481142173044,0.0006944606583009591
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 16:50:00+00:00,2020-01-01 16:55:00+00:00,NEUTRAL,7233.0,False,False,0.0008571823586340788,0.0020738282870178537,-0.0015373980367758833,1.0,,7222.753406388249,7219.643362657683,0.00042997977748732873
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 16:55:00+00:00,2020-01-01 17:00:00+00:00,NEUTRAL,7241.91,False,False,9.665958289994947e-06,0.0008409383712308927,-0.0027658449221268366,1.0,,7224.577843875081,7220.516564122088,0.0005608022956641217
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 17:10:00+00:00,2020-01-01 17:15:00+00:00,NEUTRAL,7237.81,False,False,-0.0009491821421121482,0.0011301761168087676,-0.0010389883127631672,0.8333333333333334,,7226.675593471459,7221.863980613789,0.0006647875821269799
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 18:10:00+00:00,2020-01-01 18:15:00+00:00,NEUTRAL,7239.69,True,True,-0.001237622052877918,0.0003121680624447176,-0.0024434747896663334,0.3333333333333333,3.0,7232.265935530964,7226.734971370988,0.0007639780377303539
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 20:55:00+00:00,2020-01-01 21:00:00+00:00,NEUTRAL,7233.32,True,True,-0.001007835959144665,0.0007562225921153853,-0.0011502325349908027,0.3333333333333333,3.0,7230.3078587914215,7229.159073084002,0.000158819032449898
external,5m,1h,PULLBACK_RECLAIM,2020-01-01 21:05:00+00:00,2020-01-01 21:10:00+00:00,NEUTRAL,7238.02,True,True,-0.0017974528945762236,1.3815933086469556e-06,-0.0017988344878848705,0.0,1.0,7231.113870802047,7229.581166656935,0.00021175796423209353
external,5m,1h,PULLBACK_RECLAIM,2020-01-03 09:00:00+00:00,2020-01-03 09:05:00+00:00,NEUTRAL,7270.97,False,False,0.00426765617242264,0.008531186347901176,-0.00032457842626232303,1.0,,7232.803473956048,7187.90840267638,0.0061748614670643935
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 00:20:00+00:00,2020-01-04 00:25:00+00:00,NEUTRAL,7319.22,True,True,-0.001639518965135589,3.6889176715515504e-05,-0.004919923161211148,0.0,1.0,7315.6611875668705,7312.630411682452,0.000414067007638235
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 03:35:00+00:00,2020-01-04 03:40:00+00:00,NEUTRAL,7322.85,True,True,-0.0005803751271704627,0.001732931850304098,-0.0009340625576107486,0.6666666666666666,5.0,7316.561495882954,7311.595113514071,0.000678202555952521
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 05:15:00+00:00,2020-01-04 05:20:00+00:00,STRONG_BULL,7329.0,False,False,0.001500886887706443,0.005385455041615472,-1.3644426252179542e-06,1.0,,7324.4035894634235,7318.876647653637,0.0007541194992204771
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 05:20:00+00:00,2020-01-04 05:25:00+00:00,STRONG_BULL,7344.81,False,False,-8.032883083430864e-05,0.0032213222670156583,-0.0012975148438150175,1.0,,7326.4603904669075,7319.940308529965,0.000887569008568325
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 08:30:00+00:00,2020-01-04 08:35:00+00:00,STRONG_BULL,7347.95,True,True,-0.00046679686170969514,0.001503820793554711,-0.0016263039351110953,0.6666666666666666,5.0,7340.774174960043,7337.575283342349,0.0004353471419346909
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 09:35:00+00:00,2020-01-04 09:40:00+00:00,STRONG_BULL,7348.0,False,False,0.00045454545454548523,0.0024496461622209864,-0.000250408274360403,1.0,,7343.274851955946,7340.352291253691,0.0003977214608975997
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 10:15:00+00:00,2020-01-04 10:20:00+00:00,NEUTRAL,7354.01,True,True,-0.0009776978818359927,0.0013584425367927366,-0.0018085371110455606,0.3333333333333333,3.0,7349.116452419471,7344.080292138,0.0006847260749790597
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 20:30:00+00:00,2020-01-04 20:35:00+00:00,NEUTRAL,7341.28,False,False,-3.405400693068383e-05,0.0008322799293856153,-0.001537878952989069,1.0,,7328.702951584674,7324.473108679693,0.0005761378675544047
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 21:30:00+00:00,2020-01-04 21:35:00+00:00,NEUTRAL,7359.29,False,False,-0.0014349210317843308,0.0004864599710026063,-0.00281277134071356,0.8333333333333334,,7337.875470953059,7330.765549907066,0.0009660638840266642
external,5m,1h,PULLBACK_RECLAIM,2020-01-04 23:45:00+00:00,2020-01-04 23:50:00+00:00,NEUTRAL,7350.0,False,False,0.0046761904761905,0.0046761904761905,-0.00040544217687066286,1.0,,7344.808180151379,7340.915135789629,0.0005296666201926903
external,5m,1h,PULLBACK_RECLAIM,2020-01-05 00:45:00+00:00,2020-01-05 00:50:00+00:00,NEUTRAL,7374.91,False,False,0.009937748392861767,0.011394037350964226,-0.0008271287378421865,1.0,,7362.325884388417,7351.66195758602,0.0014459738223783637
external,5m,1h,PULLBACK_RECLAIM,2020-01-05 00:50:00+00:00,2020-01-05 00:55:00+00:00,NEUTRAL,7381.13,False,False,0.008884818449207632,0.010541746317975553,-0.0014171271878424818,1.0,,7364.115800160949,7352.817174935588,0.0015307467193815193
external,5m,1h,PULLBACK_RECLAIM,2020-01-05 07:40:00+00:00,2020-01-05 07:45:00+00:00,STRONG_BULL,7459.04,True,True,-0.0005751410369162491,0.0014693579870868057,-0.0010778866985563518,0.5,4.0,7454.312817907133,7450.880642735332,0.00046009251942769346
external,5m,1h,PULLBACK_RECLAIM,2020-01-05 07:45:00+00:00,2020-01-05 07:50:00+00:00,STRONG_BULL,7467.92,True,True,-0.0016349934118201626,0.00027852467621514165,-0.002265691116134061,0.3333333333333333,3.0,7455.608740011216,7451.548852824143,0.0005436436366581981
external,5m,1h,PULLBACK_RECLAIM,2020-01-06 03:15:00+00:00,2020-01-06 03:20:00+00:00,STRONG_BULL,7532.6,False,False,-0.0006173167299472482,9.292940020699803e-05,-0.003000292063829235,0.16666666666666666,,7490.043638064416,7441.6559800041705,0.006423910751277541
external,5m,1h,PULLBACK_RECLAIM,2020-01-06 08:35:00+00:00,2020-01-06 08:40:00+00:00,STRONG_BULL,7529.41,False,True,-0.0003121094481506326,0.0027346100159242326,-0.0009854689809692951,1.0,,7520.630414140738,7513.783304812558,0.0009093819207853633
external,5m,1h,PULLBACK_RECLAIM,2020-01-06 10:35:00+00:00,2020-01-06 10:40:00+00:00,STRONG_BULL,7545.0,False,True,0.0013028495692510855,0.0037110669317428346,-0.0011119946984758933,1.0,,7536.273614299174,7527.532042286024,0.0011585913867661086
external,5m,1h,PULLBACK_RECLAIM,2020-01-06 10:45:00+00:00,2020-01-06 10:50:00+00:00,STRONG_BULL,7557.47,False,True,-0.0003228593696039672,0.0024518787371963224,-0.0008812472957219208,1.0,,7538.75418313379,7529.236160526237,0.0012593341881764143
external,5m,1h,PULLBACK_RECLAIM,2020-01-06 13:30:00+00:00,2020-01-06 13:35:00+00:00,STRONG_BULL,7556.0,True,True,-0.004733986236103771,0.007386183165696281,-0.009827951296982551,0.5,4.0,7548.867415785112,7543.363545532919,0.0007284520231026035
external,5m,1h,PULLBACK_RECLAIM,2020-01-06 22:00:00+00:00,2020-01-06 22:05:00+00:00,NEUTRAL,7589.34,False,False,0.010305243934255248,0.013127623745938344,-0.0007444652631191095,1.0,,7567.908002080623,7554.02393572296,0.001829342111647172
external,5m,1h,PULLBACK_RECLAIM,2020-01-07 08:35:00+00:00,2020-01-07 08:40:00+00:00,STRONG_BULL,7892.92,True,True,-0.0010971858323661765,0.000643614783882196,-0.002637807047328411,0.0,1.0,7885.335502226084,7878.2508842982215,0.0008975903660443437
external,5m,1h,PULLBACK_RECLAIM,2020-01-08 11:00:00+00:00,2020-01-08 11:05:00+00:00,NEUTRAL,8331.02,False,False,0.0018113028176622858,0.005820415747411545,0.0,1.0,,8330.307764152107,8323.834335581581,0.0007770271311946625
external,5m,1h,PULLBACK_RECLAIM,2020-01-08 11:05:00+00:00,2020-01-08 11:10:00+00:00,NEUTRAL,8348.72,False,True,0.0014193792581378428,0.003687990494351423,-0.0013007982061918888,1.0,,8332.077500899524,8324.816910656813,0.0008696473714123985
external,5m,1h,PULLBACK_RECLAIM,2020-01-09 13:45:00+00:00,2020-01-09 13:50:00+00:00,STRONG_BEAR,7921.0,True,True,-0.002822875899507582,0.000504986744098046,-0.003389723519757637,0.0,1.0,7913.357361060605,7908.018267643242,0.0006740428503172672
external,5m,1h,PULLBACK_RECLAIM,2020-01-10 11:50:00+00:00,2020-01-10 11:55:00+00:00,STRONG_BEAR,7826.89,False,False,0.00014181878115060442,0.004349109288619202,-0.0007589221261574686,1.0,,7795.358709070797,7768.68047825022,0.003408469973396913
external,5m,1h,PULLBACK_RECLAIM,2020-01-10 11:55:00+00:00,2020-01-10 12:00:00+00:00,NEUTRAL,7841.0,False,False,-0.0008799897972197046,0.002541767631679681,-0.004167835735237935,0.8333333333333334,,7799.707403445007,7771.517322240408,0.003595205879413489
external,5m,1h,PULLBACK_RECLAIM,2020-01-10 22:40:00+00:00,2020-01-10 22:45:00+00:00,STRONG_BULL,8089.67,False,False,-0.0012806455640340664,0.0011533226942508357,-0.0037912547730624135,1.0,,8063.20871260325,8055.721588040635,0.000925457197249442
external,5m,1h,PULLBACK_RECLAIM,2020-01-10 22:50:00+00:00,2020-01-10 22:55:00+00:00,STRONG_BULL,8083.05,False,False,0.0013126233290650102,0.002468127748807669,-0.0017505768243423203,1.0,,8065.534070861165,8057.268094150543,0.0010227447783846557
external,5m,1h,PULLBACK_RECLAIM,2020-01-10 23:20:00+00:00,2020-01-10 23:25:00+00:00,STRONG_BULL,8093.97,False,False,0.010677084298558182,0.012482131759816273,-0.0010402806039557788,1.0,,8074.2675203909475,8063.161390186256,0.001372201229689894
external,5m,1h,PULLBACK_RECLAIM,2020-01-10 23:25:00+00:00,2020-01-10 23:30:00+00:00,STRONG_BULL,8099.17,False,False,0.013324822173136353,0.013760669303150896,-0.000504990017495599,1.0,,8076.681089877524,8064.590747433854,0.001492706740654195
external,5m,1h,PULLBACK_RECLAIM,2020-01-11 14:35:00+00:00,2020-01-11 14:40:00+00:00,NEUTRAL,8089.96,True,True,-0.0005723143254107166,4.944400219475398e-06,-0.0043214057918704585,0.0,2.0,8086.250391832431,8078.837495285071,0.0009163070502560708
external,5m,1h,PULLBACK_RECLAIM,2020-01-11 21:15:00+00:00,2020-01-11 21:20:00+00:00,STRONG_BULL,8174.08,True,True,-0.0007903030065768979,0.01444933252427183,-0.0029458972752897106,0.5,2.0,8163.971945146794,8156.815492761353,0.0008755044763931384
external,5m,1h,PULLBACK_RECLAIM,2020-01-11 21:35:00+00:00,2020-01-11 21:40:00+00:00,STRONG_BULL,8210.74,True,True,-0.020548695976245646,0.009919934135047548,-0.022012632235340557,0.16666666666666666,2.0,8169.1744255915755,8160.049796345467,0.0011113569148828333
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 04:00:00+00:00,2020-01-12 04:05:00+00:00,NEUTRAL,8104.41,True,True,-0.0022160774195777444,2.8379610607087713e-05,-0.0022987484591722174,0.6666666666666666,6.0,8086.426017866858,8080.6787765523295,0.0007092216307252421
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 04:15:00+00:00,2020-01-12 04:20:00+00:00,NEUTRAL,8090.59,True,True,-0.0018070375584474663,0.0014238763798437581,-0.0022977310678208296,0.16666666666666666,3.0,8087.937637031506,8082.006155872215,0.0007331333264065107
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 04:25:00+00:00,2020-01-12 04:30:00+00:00,NEUTRAL,8095.4,True,True,-0.0026990636657854283,1.2352694122697017e-05,-0.0028905304246855668,0.0,1.0,8089.021875211732,8082.917931660588,0.0007539902997143923
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 05:25:00+00:00,2020-01-12 05:30:00+00:00,NEUTRAL,8094.62,False,False,0.0016813636711789925,0.0021804606022273187,-0.0005386293612300586,1.0,,8086.940159521764,8083.750299310355,0.000394053145325363
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 07:50:00+00:00,2020-01-12 07:55:00+00:00,NEUTRAL,8110.0,True,True,0.0015277435265104167,0.002996300863131962,-0.00267570900123304,0.3333333333333333,1.0,8103.561191178434,8099.829906918751,0.0004600849396464089
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 10:45:00+00:00,2020-01-12 10:50:00+00:00,STRONG_BULL,8138.48,True,True,-0.003021448722611453,0.00037107666296409825,-0.003499424954045427,0.16666666666666666,2.0,8127.532699171921,8121.310971160943,0.0007644903188560455
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 13:10:00+00:00,2020-01-12 13:15:00+00:00,NEUTRAL,8133.45,False,False,0.0014188321069164012,0.0022807049898874165,-0.0004118793377962948,1.0,,8129.6655801675515,8126.146423904354,0.0004326774726557455
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 13:35:00+00:00,2020-01-12 13:40:00+00:00,NEUTRAL,8144.82,False,False,0.001938655489010177,0.005055974226563675,-0.0005917871727060264,1.0,,8134.0384050853045,8128.809941800178,0.0006419372417224757
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 15:20:00+00:00,2020-01-12 15:25:00+00:00,STRONG_BULL,8158.61,False,True,-0.0001973375366637331,0.0016412109415697707,-0.0005442103495570949,0.8333333333333334,,8152.035696937247,8143.744475915779,0.0010161968240826613
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 15:25:00+00:00,2020-01-12 15:30:00+00:00,STRONG_BULL,8167.92,True,True,-0.001652807569124115,0.000499515176446419,-0.0019735746677244093,0.6666666666666666,6.0,8153.546582943223,8144.691751370062,0.00108410136915993
external,5m,1h,PULLBACK_RECLAIM,2020-01-12 15:40:00+00:00,2020-01-12 15:45:00+00:00,STRONG_BULL,8165.4,True,True,-0.0017684375535796937,0.0014843118524507926,-0.0024983466823425005,0.16666666666666666,3.0,8156.150801469341,8146.8289392235,0.0011416198021474266
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 00:05:00+00:00,2020-01-13 00:10:00+00:00,STRONG_BULL,8167.4,True,True,0.00013100864412174396,0.002676494355609016,-0.002498959277126067,0.3333333333333333,3.0,8157.849421611344,8147.041598113738,0.0013230062769895579
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 00:10:00+00:00,2020-01-13 00:15:00+00:00,STRONG_BULL,8180.01,True,True,-0.0018422960363130292,3.9119756577221665e-05,-0.0040366698818217195,0.16666666666666666,2.0,8159.990429076931,8148.347025638689,0.0014233415324616337
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 09:35:00+00:00,2020-01-13 09:40:00+00:00,NEUTRAL,8109.02,True,True,-0.000360092834892467,0.0011629025455603959,-0.0026649336171326032,0.3333333333333333,1.0,8103.720828421521,8100.031881576758,0.0004549133376696177
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 11:00:00+00:00,2020-01-13 11:05:00+00:00,NEUTRAL,8126.73,True,True,-0.003018434228773459,0.00013166427333022312,-0.003024586764910353,0.3333333333333333,6.0,8112.841027719309,8106.604645875132,0.000767391293198769
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 16:55:00+00:00,2020-01-13 17:00:00+00:00,NEUTRAL,8109.15,True,True,0.0006141210854406776,0.002817804578778338,-0.0013749899804541554,0.8333333333333334,5.0,8092.813314849253,8091.718099120799,0.00013508523845613858
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 17:25:00+00:00,2020-01-13 17:30:00+00:00,NEUTRAL,8114.67,True,True,-0.002011172358210467,0.0005336014896477614,-0.003040172921388029,0.3333333333333333,3.0,8102.437759259201,8096.556648499829,0.0007247986856720251
external,5m,1h,PULLBACK_RECLAIM,2020-01-13 20:10:00+00:00,2020-01-13 20:15:00+00:00,NEUTRAL,8116.36,False,False,0.00307650227441858,0.0044059159524714175,-0.00011581546407501975,1.0,,8109.794340238324,8104.4049425569565,0.0006639642332595641
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 09:25:00+00:00,2020-01-14 09:30:00+00:00,STRONG_BULL,8549.99,True,True,-0.004925151959242147,0.0020947392920926955,-0.007602348072921705,0.3333333333333333,4.0,8528.667932842236,8511.933134018836,0.001957286412093522
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 11:55:00+00:00,2020-01-14 12:00:00+00:00,STRONG_BULL,8530.24,True,True,0.0006752447762314873,0.0034887646771954994,-0.002138275124732636,0.6666666666666666,2.0,8520.844150545134,8516.079523904664,0.0005585571614010792
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 12:00:00+00:00,2020-01-14 12:05:00+00:00,STRONG_BULL,8542.07,True,True,0.005611052122026727,0.009446188101947195,-0.003520224020641338,0.6666666666666666,1.0,8522.742802874169,8517.04817002605,0.0006667579364085012
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 12:20:00+00:00,2020-01-14 12:25:00+00:00,STRONG_BULL,8543.0,True,True,-0.00334777010417886,0.010172070701158775,-0.007428303874517095,0.3333333333333333,3.0,8524.994637899665,8518.815477703374,0.0007233018177816512
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 13:20:00+00:00,2020-01-14 13:25:00+00:00,STRONG_BULL,8555.0,False,False,0.0006417299824663658,0.0029094097019286558,-0.003254237288135564,1.0,,8527.604032726986,8522.298885789665,0.0006201223772437623
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 13:40:00+00:00,2020-01-14 13:45:00+00:00,STRONG_BULL,8552.69,False,False,0.009342090032492756,0.011143862340386335,-0.0008371635122984555,1.0,,8532.906115296679,8525.432637575612,0.0008738998278817329
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 16:55:00+00:00,2020-01-14 17:00:00+00:00,STRONG_BULL,8684.81,False,False,0.005203337781713113,0.01188166465357332,-0.000553840556097307,1.0,,8635.735936944026,8622.061008487979,0.0015745764115182995
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 22:10:00+00:00,2020-01-14 22:15:00+00:00,STRONG_BULL,8757.99,False,True,0.0009145934169827452,0.004682581277210884,-0.0007981283376664594,1.0,,8737.444428964867,8730.848222937153,0.0007531643707876224
external,5m,1h,PULLBACK_RECLAIM,2020-01-14 23:15:00+00:00,2020-01-14 23:20:00+00:00,STRONG_BULL,8793.84,False,True,0.005719913030030055,0.01127607507073125,-0.0007289193344431899,1.0,,8758.757332846179,8745.407146816537,0.0015182069747437471
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 00:15:00+00:00,2020-01-15 00:20:00+00:00,STRONG_BULL,8872.7,True,True,-0.002500929818431863,0.005161901112400891,-0.011093579181083557,0.6666666666666666,5.0,8810.380146007183,8778.752715495184,0.003564549798089963
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 02:30:00+00:00,2020-01-15 02:35:00+00:00,STRONG_BULL,8799.2,True,True,0.000567097008818962,0.003500318210746256,-0.0002750250022729439,0.6666666666666666,6.0,8799.016807362874,8792.586546104543,0.0007307596703340191
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 02:40:00+00:00,2020-01-15 02:45:00+00:00,STRONG_BULL,8822.51,True,True,-0.0035783467516613543,0.0008489647503941988,-0.005667321431202632,0.5,4.0,8801.672806027205,8794.18521230181,0.0008486881599304757
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 13:40:00+00:00,2020-01-15 13:45:00+00:00,NEUTRAL,8820.0,True,True,0.0023333333333332984,0.011473922902494493,-0.007253968253968179,0.6666666666666666,5.0,8791.034798558367,8766.587614499324,0.0027720315786120943
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 13:45:00+00:00,2020-01-15 13:50:00+00:00,NEUTRAL,8856.28,True,True,-0.004885798551988008,0.0073303915413696075,-0.011320780282466303,0.5,4.0,8797.248627267094,8770.10496295033,0.0030649058427199153
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 14:25:00+00:00,2020-01-15 14:30:00+00:00,NEUTRAL,8869.02,False,True,-0.0010170233013343521,0.0030420497416849823,-0.004218053403870936,1.0,,8826.069270510743,8792.142668119248,0.003825513236326641
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 14:40:00+00:00,2020-01-15 14:45:00+00:00,NEUTRAL,8852.76,True,True,-0.0014413584012218372,0.00488435245053509,-0.004465274106606354,0.5,4.0,8833.86339773601,8799.39116449602,0.003893460634206561
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 22:15:00+00:00,2020-01-15 22:20:00+00:00,NEUTRAL,8842.23,False,True,-0.0001956520018139285,0.0029777556114238823,-0.0017258089870993976,1.0,,8820.834780265926,8802.68918862501,0.0020525688955080105
external,5m,1h,PULLBACK_RECLAIM,2020-01-15 22:50:00+00:00,2020-01-15 22:55:00+00:00,NEUTRAL,8855.61,True,True,-0.0011439076472429255,0.003316541717622856,-0.004021179794503227,0.5,4.0,8837.489040329556,8815.250691117231,0.0025112783527687053
external,5m,1h,PULLBACK_RECLAIM,2020-01-16 08:30:00+00:00,2020-01-16 08:35:00+00:00,NEUTRAL,8716.99,True,True,-0.002752096767347445,0.00019961018654379714,-0.005101531606666931,0.16666666666666666,2.0,8699.186806016252,8696.852898079414,0.0002677424130161824
external,5m,1h,PULLBACK_RECLAIM,2020-01-16 20:15:00+00:00,2020-01-16 20:20:00+00:00,NEUTRAL,8706.16,False,True,0.0013553621803412685,0.002447692208734864,-0.0007075450026188257,1.0,,8702.235848469725,8696.166178828604,0.0006971022902402017
external,5m,1h,PULLBACK_RECLAIM,2020-01-16 20:40:00+00:00,2020-01-16 20:45:00+00:00,NEUTRAL,8714.74,True,True,-0.002731005170550027,0.005761502924929607,-0.0036421052148428723,0.8333333333333334,6.0,8707.935166123472,8699.96811237601,0.0009142589637928661
external,5m,1h,PULLBACK_RECLAIM,2020-01-16 20:45:00+00:00,2020-01-16 20:50:00+00:00,NEUTRAL,8717.64,True,True,-0.003833606343001117,0.005426927471196441,-0.004863701644022833,0.6666666666666666,5.0,8708.88991220695,8700.673676596558,0.0009424493356694327
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 05:20:00+00:00,2020-01-17 05:25:00+00:00,STRONG_BULL,8843.76,False,False,0.005228545324613032,0.006359286095506844,-0.0012166770694818085,1.0,,8802.038464496407,8778.69312035849,0.00263973831843029
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 17:10:00+00:00,2020-01-17 17:15:00+00:00,NEUTRAL,8910.0,True,True,-0.002231200897867436,0.0015701459034791476,-0.0028686868686867983,0.8333333333333334,6.0,8884.780883005526,8872.88828596752,0.001334747142312681
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 18:15:00+00:00,2020-01-17 18:20:00+00:00,NEUTRAL,8904.56,False,False,0.005101880384881463,0.0060542014428561775,-0.001706990575615075,1.0,,8895.264843947385,8883.596353580013,0.0013103934684518415
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 18:40:00+00:00,2020-01-17 18:45:00+00:00,NEUTRAL,8936.39,False,True,0.0021720180072712925,0.002470796373032158,-0.00318249315439445,1.0,,8903.268730135047,8889.29238531758,0.0015637483404567585
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 18:45:00+00:00,2020-01-17 18:50:00+00:00,NEUTRAL,8949.86,False,True,0.00016871772295878884,0.0010458264151615992,-0.00468275481404179,1.0,,8907.71837488409,8891.672683932577,0.0017928166346011772
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 22:35:00+00:00,2020-01-17 22:40:00+00:00,NEUTRAL,8922.0,False,False,0.003230217440035821,0.005155794664873259,0.0,1.0,,8913.652307538712,8907.269422800799,0.0007154120376905133
external,5m,1h,PULLBACK_RECLAIM,2020-01-17 22:40:00+00:00,2020-01-17 22:45:00+00:00,NEUTRAL,8938.4,False,False,0.0020797905665443928,0.0033115546406516927,-0.0003803812762910308,1.0,,8915.931135392168,8908.458072887042,0.0008361393693958767
external,5m,1h,PULLBACK_RECLAIM,2020-01-18 00:30:00+00:00,2020-01-18 00:35:00+00:00,STRONG_BULL,8956.97,False,False,0.001929223833506244,0.004245855462282622,-7.033628559649507e-05,1.0,,8936.156236561972,8926.754885012031,0.0010496328543610392
external,5m,1h,PULLBACK_RECLAIM,2020-01-18 00:35:00+00:00,2020-01-18 00:40:00+00:00,STRONG_BULL,8977.28,True,False,-0.0038619715548584566,0.0019738718186355086,-0.004219540885435302,0.8333333333333334,6.0,8940.017547365593,8928.713516972344,0.0012592634702338797
external,5m,1h,PULLBACK_RECLAIM,2020-01-18 10:15:00+00:00,2020-01-18 10:20:00+00:00,NEUTRAL,8887.63,False,True,0.002330205015285358,0.0038806746005404236,-0.000513072663915981,0.8333333333333334,,8883.627607928398,8878.435435875757,0.0005842014362238651
external,5m,1h,PULLBACK_RECLAIM,2020-01-18 10:30:00+00:00,2020-01-18 10:35:00+00:00,NEUTRAL,8899.99,True,True,-0.001535956781973935,0.0024865196477750207,-0.002130339472291465,0.8333333333333334,6.0,8886.387429303626,8880.192351473768,0.0006960761606581839
external,5m,1h,PULLBACK_RECLAIM,2020-01-18 21:50:00+00:00,2020-01-18 21:55:00+00:00,NEUTRAL,8929.49,False,False,0.001869087708256556,0.0021378600569572637,-0.0005588225083402731,1.0,,8917.254389281505,8913.17223915004,0.00045715378274279996
external,5m,1h,PULLBACK_RECLAIM,2020-01-20 16:20:00+00:00,2020-01-20 16:25:00+00:00,NEUTRAL,8681.97,True,False,-0.00171735216776836,0.0006853283298606794,-0.0024372348672018207,0.0,3.0,8664.32010217615,8647.104820238472,0.0019827289386934828
external,5m,1h,PULLBACK_RECLAIM,2020-01-20 18:10:00+00:00,2020-01-20 18:15:00+00:00,NEUTRAL,8679.52,False,False,-0.0007511936143934639,8.295389606782777e-05,-0.0014770402049882891,1.0,,8664.805150744329,8657.791914252864,0.0008080175137293067
external,5m,1h,PULLBACK_RECLAIM,2020-01-20 18:50:00+00:00,2020-01-20 18:55:00+00:00,NEUTRAL,8679.93,True,False,-0.0014838829345399374,8.064581165978524e-06,-0.0018433328379375835,0.16666666666666666,6.0,8670.56079011471,8662.499546794943,0.0009287446276801012
external,5m,1h,PULLBACK_RECLAIM,2020-01-20 20:55:00+00:00,2020-01-20 21:00:00+00:00,NEUTRAL,8679.98,True,False,8.870988182008155e-05,0.00010599102762909318,-0.000968896241696382,0.5,2.0,8674.099727754028,8669.945111084598,0.0004786430248686626
