character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
DRIVE_DOWN__STR_B40_60,240,480,0,81,0.5555555555555556,21.588746491584327,0.266527734464004,1.1608176234877632,58.047894355962526,12,-7.235142118863047,0.06477438978282016,0.4624833900872156,143.44036484646898,12,False,True,False
DRIVE_DOWN__STR_B40_60,180,480,1,92,0.44565217391304346,-37.09866513919896,-0.4032463602086843,0.8080945735449122,93.09349379917415,11,-18.22548028311426,-0.09800119663789987,0.32195437967355556,143.44036484646898,12,False,False,False
DRIVE_DOWN__STR_B40_60,240,360,1,81,0.4691358024691358,-33.55083214988093,-0.4142078043195177,0.7411543077394847,65.71853873642358,14,-15.877117427505027,-0.10066516275326717,0.2952845906932543,143.44036484646898,12,True,False,False
DRIVE_DOWN__STR_B40_60,360,480,1,74,0.36486486486486486,-57.99788747408698,-0.7837552361363105,0.5629163221081505,60.914313637077456,8,-26.30421118793212,-0.1904764892926219,0.22427248149609855,143.44036484646898,12,False,False,False
