variant,candidate_id,side,sweep_time,reclaim_time,signal_time,deadline,outcome,event_label,anatomy_score,baseline_entry_time,baseline_entry_price,range_unit,structural_target,filled,entry_i_5m,entry_time,entry_price,time_to_fill_min,directional_improvement_range_units,structural_target_distance_range_units,positive_adverse_excursion_range_units,assigned_route,router_variant
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2020-09-16 17:00:00+00:00|2.4316|58,SELL_SIDE,2020-09-17 09:00:00+00:00,2020-09-17 09:00:00+00:00,2020-09-17 10:00:00+00:00,2020-09-17 16:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-09-17 10:00:00+00:00,2.4895,0.09110000000000018,2.6025,1,902,2020-09-17 10:10:00+00:00,2.5357,10.0,-0.5071350164654194,0.7332601536772784,1.96267837541163,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2020-09-30 02:00:00+00:00|2.97|379,BUY_SIDE,2020-09-30 04:00:00+00:00,2020-09-30 05:00:00+00:00,2020-09-30 06:00:00+00:00,2020-09-30 12:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-09-30 06:00:00+00:00,2.9364,0.03490000000000015,2.8981,1,4609,2020-09-30 07:05:00+00:00,2.9305,65.0,-0.1690544412607447,0.9283667621776459,0.836676217765049,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2020-10-02 21:00:00+00:00|2.674|446,BUY_SIDE,2020-10-05 23:00:00+00:00,2020-10-05 23:00:00+00:00,2020-10-06 00:00:00+00:00,2020-10-06 04:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-10-06 00:00:00+00:00,2.6517,0.03699999999999992,2.6009,1,6260,2020-10-06 00:40:00+00:00,2.6249,40.0,-0.7243243243243301,0.6486486486486386,0.3972972972973084,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2020-10-14 20:00:00+00:00|2.2337|733,SELL_SIDE,2020-10-15 03:00:00+00:00,2020-10-15 03:00:00+00:00,2020-10-15 04:00:00+00:00,2020-10-15 08:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-10-15 04:00:00+00:00,2.2541,0.028349999999999875,2.3198,1,8905,2020-10-15 05:05:00+00:00,2.2619,65.0,-0.2751322751322617,2.0423280423280534,0.2645502645502601,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2020-10-23 05:00:00+00:00|1.9731|934,BUY_SIDE,2020-10-23 05:00:00+00:00,2020-10-23 06:00:00+00:00,2020-10-23 07:00:00+00:00,2020-10-23 13:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-10-23 07:00:00+00:00,1.9318,0.030600000000000183,1.9145,0,-1,,,,,,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2020-11-15 13:00:00+00:00|2.2059|1494,BUY_SIDE,2020-11-15 16:00:00+00:00,2020-11-15 16:00:00+00:00,2020-11-15 17:00:00+00:00,2020-11-15 23:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2020-11-15 17:00:00+00:00,2.149,0.0462499999999999,1.9122,1,17978,2020-11-15 17:10:00+00:00,2.1318,10.0,-0.37189189189189015,4.748108108108124,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2020-11-27 23:00:00+00:00|1.801|1792,SELL_SIDE,2020-11-28 09:00:00+00:00,2020-11-28 09:00:00+00:00,2020-11-28 10:00:00+00:00,2020-11-28 14:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-11-28 10:00:00+00:00,1.8403,0.029400000000000093,1.8632,1,21639,2020-11-28 10:15:00+00:00,1.8495,15.0,-0.31292517006802195,0.4659863945578232,0.31632653061223925,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2020-11-28 08:00:00+00:00|1.8169|1801,SELL_SIDE,2020-11-28 08:00:00+00:00,2020-11-28 09:00:00+00:00,2020-11-28 10:00:00+00:00,2020-11-28 14:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-11-28 10:00:00+00:00,1.8403,0.029400000000000093,1.8632,1,21639,2020-11-28 10:15:00+00:00,1.8495,15.0,-0.31292517006802195,0.4659863945578232,0.31632653061223925,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2020-12-01 21:00:00+00:00|1.9569|1886,SELL_SIDE,2020-12-02 00:00:00+00:00,2020-12-02 00:00:00+00:00,2020-12-02 01:00:00+00:00,2020-12-02 07:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2020-12-02 01:00:00+00:00,2.0279,0.05480000000000018,2.0845,1,22686,2020-12-02 01:30:00+00:00,2.0452,30.0,-0.31569343065693495,0.7171532846715285,1.116788321167878,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2020-12-07 23:00:00+00:00|1.81|2032,SELL_SIDE,2020-12-08 03:00:00+00:00,2020-12-08 05:00:00+00:00,2020-12-08 06:00:00+00:00,2020-12-08 09:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2020-12-08 06:00:00+00:00,1.8151,0.016349999999999976,1.835,0,-1,,,,,,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
