n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,hour_utc,probe,positive_probe
74,48,0.6486486486486487,0.9936155000448116,-0.012049481445401078,-0.8916616269596798,4,development,LONG,360,330,390,0.8,0.2,0.35,0.0,35,14,25,LONG|E0360|R330|X390|F0.80|T0.20|S0.35,6,F80,False
82,53,0.6463414634146342,1.0000863885892985,0.00014608240009511688,0.011978756807799584,3,development,LONG,420,330,390,0.9,0.2,0.35,0.0,49,14,19,LONG|E0420|R330|X390|F0.90|T0.20|S0.35,7,F90,False
83,51,0.6144578313253012,1.070258933334459,0.11806904408543922,9.799730659091455,3,development,LONG,420,330,390,0.85,0.2,0.35,0.0,46,16,21,LONG|E0420|R330|X390|F0.85|T0.20|S0.35,7,F85,False
74,43,0.581081081081081,1.1782934814163535,0.2996499651745885,22.174097422919548,4,development,LONG,420,330,390,0.8,0.2,0.35,0.0,39,17,18,LONG|E0420|R330|X390|F0.80|T0.20|S0.35,7,F80,True
105,60,0.5714285714285714,0.7061947030075989,-0.5280977475945472,-55.45026349742745,5,development,LONG,480,330,390,0.9,0.2,0.35,0.0,59,27,19,LONG|E0480|R330|X390|F0.90|T0.20|S0.35,8,F90,False
105,61,0.580952380952381,0.8609101377880548,-0.23552934054427183,-24.73058075714854,5,development,LONG,480,330,390,0.85,0.2,0.35,0.0,58,28,19,LONG|E0480|R330|X390|F0.85|T0.20|S0.35,8,F85,False
96,49,0.5104166666666666,0.740225249599049,-0.4775249471786585,-45.84239492915122,6,development,LONG,480,330,390,0.8,0.2,0.35,0.0,49,33,14,LONG|E0480|R330|X390|F0.80|T0.20|S0.35,8,F80,False
104,71,0.6826923076923077,1.0132537332968412,0.021719309493086467,2.2588081872809926,3,development,LONG,540,330,390,0.9,0.2,0.35,0.0,69,25,10,LONG|E0540|R330|X390|F0.90|T0.20|S0.35,9,F90,False
101,66,0.6534653465346535,1.1590608646871636,0.2552600154791873,25.78126156339792,3,development,LONG,540,330,390,0.85,0.2,0.35,0.0,64,26,11,LONG|E0540|R330|X390|F0.85|T0.20|S0.35,9,F85,True
94,61,0.648936170212766,1.2888847927822433,0.4438962974353565,41.72625195892351,3,development,LONG,540,330,390,0.8,0.2,0.35,0.0,58,27,9,LONG|E0540|R330|X390|F0.80|T0.20|S0.35,9,F80,True
109,74,0.6788990825688074,0.8291325850646664,-0.30544251345655155,-33.29323396676412,5,development,LONG,600,330,390,0.9,0.2,0.35,0.0,71,25,13,LONG|E0600|R330|X390|F0.90|T0.20|S0.35,10,F90,False
115,80,0.6956521739130435,1.1775927944260696,0.26743003074902955,30.7544535361384,4,development,LONG,600,330,390,0.85,0.2,0.35,0.0,78,26,11,LONG|E0600|R330|X390|F0.85|T0.20|S0.35,10,F85,True
99,67,0.6767676767676768,1.2595595511073001,0.38707761598424684,38.320683982440435,5,development,LONG,600,330,390,0.8,0.2,0.35,0.0,64,25,10,LONG|E0600|R330|X390|F0.80|T0.20|S0.35,10,F80,True
83,54,0.6506024096385542,0.6518959733615302,-0.779440469134485,-64.69355893816225,4,development,LONG,660,330,390,0.9,0.2,0.35,0.0,53,23,7,LONG|E0660|R330|X390|F0.90|T0.20|S0.35,11,F90,False
90,57,0.6333333333333333,0.7636715946527597,-0.49486468765879477,-44.53782188929153,4,development,LONG,660,330,390,0.85,0.2,0.35,0.0,56,26,8,LONG|E0660|R330|X390|F0.85|T0.20|S0.35,11,F85,False
86,50,0.5813953488372093,0.7533461665365285,-0.518714446463024,-44.60944239582006,4,development,LONG,660,330,390,0.8,0.2,0.35,0.0,49,29,8,LONG|E0660|R330|X390|F0.80|T0.20|S0.35,11,F80,False
69,40,0.5797101449275363,0.40092117408129974,-1.770785824578412,-122.18422189591043,5,development,LONG,720,330,390,0.9,0.2,0.35,0.0,38,21,10,LONG|E0720|R330|X390|F0.90|T0.20|S0.35,12,F90,False
78,46,0.5897435897435898,0.5435333537546909,-1.2499770526385037,-97.49821010580328,3,development,LONG,720,330,390,0.85,0.2,0.35,0.0,42,27,9,LONG|E0720|R330|X390|F0.85|T0.20|S0.35,12,F85,False
77,40,0.5194805194805194,0.5296950730227024,-1.3266577533158688,-102.1526470053219,5,development,LONG,720,330,390,0.8,0.2,0.35,0.0,37,31,9,LONG|E0720|R330|X390|F0.80|T0.20|S0.35,12,F80,False
58,33,0.5689655172413793,0.46892968461681567,-1.706942556821022,-99.00266829561927,7,development,LONG,780,330,390,0.9,0.2,0.35,0.0,31,18,9,LONG|E0780|R330|X390|F0.90|T0.20|S0.35,13,F90,False
70,40,0.5714285714285714,0.5982326654760302,-1.1031032569280277,-77.21722798496194,6,development,LONG,780,330,390,0.85,0.2,0.35,0.0,38,26,6,LONG|E0780|R330|X390|F0.85|T0.20|S0.35,13,F85,False
69,36,0.5217391304347826,0.5699520504978615,-1.185700428794169,-81.81332958679766,6,development,LONG,780,330,390,0.8,0.2,0.35,0.0,36,29,4,LONG|E0780|R330|X390|F0.80|T0.20|S0.35,13,F80,False
75,48,0.64,0.7961367801041157,-0.5240059613975718,-39.300447104817884,3,development,LONG,840,330,390,0.9,0.2,0.35,0.0,45,22,8,LONG|E0840|R330|X390|F0.90|T0.20|S0.35,14,F90,False
82,47,0.573170731707317,0.6887451259504838,-0.8978717952490132,-73.62548721041908,5,development,LONG,840,330,390,0.85,0.2,0.35,0.0,43,31,8,LONG|E0840|R330|X390|F0.85|T0.20|S0.35,14,F85,False
79,43,0.5443037974683544,0.881086543010313,-0.3074058135299738,-24.28505926886793,5,development,LONG,840,330,390,0.8,0.2,0.35,0.0,40,32,7,LONG|E0840|R330|X390|F0.80|T0.20|S0.35,14,F80,False
59,41,0.6949152542372882,1.0417862104911317,0.08111891339210082,4.786015890133949,4,development,LONG,900,330,390,0.9,0.2,0.35,0.0,40,10,9,LONG|E0900|R330|X390|F0.90|T0.20|S0.35,15,F90,False
56,34,0.6071428571428571,0.853930298672493,-0.33804570155319913,-18.93055928697915,4,development,LONG,900,330,390,0.85,0.2,0.35,0.0,33,15,8,LONG|E0900|R330|X390|F0.85|T0.20|S0.35,15,F85,False
56,32,0.5714285714285714,0.9244693422367081,-0.17868423066090408,-10.00631691701063,5,development,LONG,900,330,390,0.8,0.2,0.35,0.0,31,17,8,LONG|E0900|R330|X390|F0.80|T0.20|S0.35,15,F80,False
60,42,0.7,1.6882314869111616,0.9208350518431128,55.250103110586764,4,development,LONG,960,330,390,0.9,0.2,0.35,0.0,40,6,14,LONG|E0960|R330|X390|F0.90|T0.20|S0.35,16,F90,True
60,37,0.6166666666666667,1.3028584188748753,0.5776078565905937,34.65647139543562,4,development,LONG,960,330,390,0.85,0.2,0.35,0.0,36,11,13,LONG|E0960|R330|X390|F0.85|T0.20|S0.35,16,F85,True
55,32,0.5818181818181818,0.846936237006286,-0.41955484906261264,-23.075516698443696,4,development,LONG,960,330,390,0.8,0.2,0.35,0.0,29,15,11,LONG|E0960|R330|X390|F0.80|T0.20|S0.35,16,F80,False
52,32,0.6153846153846154,1.551803912437991,0.7405936744598622,38.51087107191284,3,development,LONG,1020,330,390,0.9,0.2,0.35,0.0,30,5,17,LONG|E1020|R330|X390|F0.90|T0.20|S0.35,17,F90,True
47,27,0.574468085106383,0.8221708988626568,-0.4040990958305679,-18.992657504036693,4,development,LONG,1020,330,390,0.85,0.2,0.35,0.0,22,10,15,LONG|E1020|R330|X390|F0.85|T0.20|S0.35,17,F85,False
34,21,0.6176470588235294,0.9402874861448227,-0.13433581660355465,-4.567417764520858,4,development,LONG,1020,330,390,0.8,0.2,0.35,0.0,15,9,10,LONG|E1020|R330|X390|F0.80|T0.20|S0.35,17,F80,False
56,39,0.6964285714285714,1.994237207764731,1.060046372689247,59.362596870597834,3,development,LONG,1080,330,390,0.9,0.2,0.35,0.0,35,3,18,LONG|E1080|R330|X390|F0.90|T0.20|S0.35,18,F90,True
53,29,0.5471698113207547,0.9471046798928208,-0.10343961655014086,-5.4822996771574655,3,development,LONG,1080,330,390,0.85,0.2,0.35,0.0,27,7,19,LONG|E1080|R330|X390|F0.85|T0.20|S0.35,18,F85,False
41,22,0.5365853658536586,0.7875042348499903,-0.4727604417518408,-19.383178111825472,5,development,LONG,1080,330,390,0.8,0.2,0.35,0.0,18,9,14,LONG|E1080|R330|X390|F0.80|T0.20|S0.35,18,F80,False
58,36,0.6206896551724138,1.2777892882242854,0.4465683040025257,25.90096163214649,3,development,LONG,1140,330,390,0.9,0.2,0.35,0.0,35,7,16,LONG|E1140|R330|X390|F0.90|T0.20|S0.35,19,F90,True
62,32,0.5161290322580645,0.823410268397333,-0.4004048690090399,-24.82510187856047,5,development,LONG,1140,330,390,0.85,0.2,0.35,0.0,30,11,21,LONG|E1140|R330|X390|F0.85|T0.20|S0.35,19,F85,False
51,23,0.45098039215686275,0.7296266532460222,-0.6663394464635918,-33.98331176964318,4,development,LONG,1140,330,390,0.8,0.2,0.35,0.0,21,11,19,LONG|E1140|R330|X390|F0.80|T0.20|S0.35,19,F80,False
57,29,0.5087719298245614,0.7961508755519846,-0.4377718382880514,-24.95299478241893,4,development,LONG,1200,330,390,0.9,0.2,0.35,0.0,25,8,24,LONG|E1200|R330|X390|F0.90|T0.20|S0.35,20,F90,False
52,22,0.4230769230769231,0.4731070442896673,-1.4870397657533092,-77.32606781917208,5,development,LONG,1200,330,390,0.85,0.2,0.35,0.0,18,9,25,LONG|E1200|R330|X390|F0.85|T0.20|S0.35,20,F85,False
49,19,0.3877551020408163,0.45771087366992325,-1.575729508829654,-77.21074593265304,4,development,LONG,1200,330,390,0.8,0.2,0.35,0.0,15,11,23,LONG|E1200|R330|X390|F0.80|T0.20|S0.35,20,F80,False
52,28,0.5384615384615384,0.9639239835446177,-0.06850026692493046,-3.5620138800963836,4,development,LONG,1260,330,390,0.9,0.2,0.35,0.0,27,7,18,LONG|E1260|R330|X390|F0.90|T0.20|S0.35,21,F90,False
49,22,0.4489795918367347,0.7905031543611092,-0.41867041784983144,-20.51485047464174,4,development,LONG,1260,330,390,0.85,0.2,0.35,0.0,22,8,19,LONG|E1260|R330|X390|F0.85|T0.20|S0.35,21,F85,False
43,19,0.4418604651162791,0.6779571278217925,-0.6991603630401508,-30.063895610726487,5,development,LONG,1260,330,390,0.8,0.2,0.35,0.0,15,10,18,LONG|E1260|R330|X390|F0.80|T0.20|S0.35,21,F80,False
56,30,0.5357142857142857,0.941637563272893,-0.10370659910464745,-5.807569549860258,5,development,LONG,1320,330,390,0.9,0.2,0.35,0.0,26,9,21,LONG|E1320|R330|X390|F0.90|T0.20|S0.35,22,F90,False
52,24,0.46153846153846156,0.4670540737823695,-1.2510277969023262,-65.05344543892096,5,development,LONG,1320,330,390,0.85,0.2,0.35,0.0,18,15,19,LONG|E1320|R330|X390|F0.85|T0.20|S0.35,22,F85,False
50,23,0.46,0.5496081389468827,-0.9704283790015298,-48.52141895007649,6,development,LONG,1320,330,390,0.8,0.2,0.35,0.0,17,15,18,LONG|E1320|R330|X390|F0.80|T0.20|S0.35,22,F80,False
65,32,0.49230769230769234,0.7022311166853713,-0.5933676134981728,-38.56889487738123,8,development,LONG,1380,330,390,0.9,0.2,0.35,0.0,29,17,19,LONG|E1380|R330|X390|F0.90|T0.20|S0.35,23,F90,False
65,30,0.46153846153846156,0.8342989927981684,-0.3047803859043742,-19.81072508378432,7,development,LONG,1380,330,390,0.85,0.2,0.35,0.0,26,17,22,LONG|E1380|R330|X390|F0.85|T0.20|S0.35,23,F85,False
60,30,0.5,0.9428800977674009,-0.10519451799254696,-6.311671079552818,5,development,LONG,1380,330,390,0.8,0.2,0.35,0.0,23,17,20,LONG|E1380|R330|X390|F0.80|T0.20|S0.35,23,F80,False
64,30,0.46875,0.7323136887140007,-0.6586594625206542,-42.15420560132187,7,development,SHORT,0,330,390,0.1,0.2,0.65,0.0,28,19,17,SHORT|E0000|R330|X390|F0.10|T0.20|S0.65,0,F10,False
69,28,0.4057971014492754,0.5015810494374149,-1.3564883102458618,-93.59769340696447,9,development,SHORT,0,330,390,0.15,0.2,0.65,0.0,25,23,21,SHORT|E0000|R330|X390|F0.15|T0.20|S0.65,0,F15,False
63,26,0.4126984126984127,0.5612188089051128,-1.1419205525184195,-71.94099480866043,6,development,SHORT,0,330,390,0.2,0.2,0.65,0.0,20,23,20,SHORT|E0000|R330|X390|F0.20|T0.20|S0.65,0,F20,False
68,42,0.6176470588235294,0.998791231413634,-0.0022019148492076136,-0.14973020974611773,6,development,SHORT,60,330,390,0.1,0.2,0.65,0.0,36,17,15,SHORT|E0060|R330|X390|F0.10|T0.20|S0.65,1,F10,False
66,35,0.5303030303030303,0.8229126035120005,-0.3877508221218798,-25.591554260044067,4,development,SHORT,60,330,390,0.15,0.2,0.65,0.0,31,21,14,SHORT|E0060|R330|X390|F0.15|T0.20|S0.65,1,F15,False
55,23,0.41818181818181815,0.577312981186259,-0.9932894908525622,-54.630921996890926,5,development,SHORT,60,330,390,0.2,0.2,0.65,0.0,21,20,14,SHORT|E0060|R330|X390|F0.20|T0.20|S0.65,1,F20,False
70,35,0.5,0.7908627732835678,-0.4898547688219791,-34.289833817538536,9,development,SHORT,120,330,390,0.1,0.2,0.65,0.0,32,9,29,SHORT|E0120|R330|X390|F0.10|T0.20|S0.65,2,F10,False
74,33,0.44594594594594594,0.6845437173267047,-0.8020496882006124,-59.351676926845315,6,development,SHORT,120,330,390,0.15,0.2,0.65,0.0,29,17,28,SHORT|E0120|R330|X390|F0.15|T0.20|S0.65,2,F15,False
64,29,0.453125,0.7524522367702539,-0.4585015180357133,-29.344097154285652,4,development,SHORT,120,330,390,0.2,0.2,0.65,0.0,22,16,26,SHORT|E0120|R330|X390|F0.20|T0.20|S0.65,2,F20,False
81,46,0.5679012345679012,0.9253962154667968,-0.1358946691541439,-11.007468201485654,6,development,SHORT,180,330,390,0.1,0.2,0.65,0.0,39,9,33,SHORT|E0180|R330|X390|F0.10|T0.20|S0.65,3,F10,False
86,43,0.5,0.8206270457294981,-0.3270755079949955,-28.128493687569613,7,development,SHORT,180,330,390,0.15,0.2,0.65,0.0,34,14,38,SHORT|E0180|R330|X390|F0.15|T0.20|S0.65,3,F15,False
74,40,0.5405405405405406,1.0057544428707648,0.009809957920229756,0.7259368860970019,7,development,SHORT,180,330,390,0.2,0.2,0.65,0.0,27,14,33,SHORT|E0180|R330|X390|F0.20|T0.20|S0.65,3,F20,False
81,48,0.5925925925925926,0.8676757954889848,-0.24206416672177558,-19.607197504463823,7,development,SHORT,240,330,390,0.1,0.2,0.65,0.0,44,10,27,SHORT|E0240|R330|X390|F0.10|T0.20|S0.65,4,F10,False
87,47,0.5402298850574713,0.9449091379050336,-0.10239977830125338,-8.908780712209044,8,development,SHORT,240,330,390,0.15,0.2,0.65,0.0,43,13,31,SHORT|E0240|R330|X390|F0.15|T0.20|S0.65,4,F15,False
79,43,0.5443037974683544,1.0772484587766866,0.14187160535855547,11.207856823325882,6,development,SHORT,240,330,390,0.2,0.2,0.65,0.0,38,14,27,SHORT|E0240|R330|X390|F0.20|T0.20|S0.65,4,F20,False
77,48,0.6233766233766234,1.0428956898251212,0.07148923490383,5.504671087594909,6,development,SHORT,300,330,390,0.1,0.2,0.65,0.0,45,11,21,SHORT|E0300|R330|X390|F0.10|T0.20|S0.65,5,F10,False
70,37,0.5285714285714286,1.0961021249657192,0.17126299382663188,11.988409567864231,8,development,SHORT,300,330,390,0.15,0.2,0.65,0.0,35,15,20,SHORT|E0300|R330|X390|F0.15|T0.20|S0.65,5,F15,False
66,32,0.48484848484848486,1.0202660140693096,0.03739502211761301,2.4680714597624585,9,development,SHORT,300,330,390,0.2,0.2,0.65,0.0,28,18,20,SHORT|E0300|R330|X390|F0.20|T0.20|S0.65,5,F20,False
65,36,0.5538461538461539,0.8136811371243684,-0.2974155480691053,-19.332010624491843,6,development,SHORT,360,330,390,0.1,0.2,0.65,0.0,32,10,23,SHORT|E0360|R330|X390|F0.10|T0.20|S0.65,6,F10,False
72,34,0.4722222222222222,0.6959884911144357,-0.5652030441785533,-40.69461918085584,6,development,SHORT,360,330,390,0.15,0.2,0.65,0.0,28,15,29,SHORT|E0360|R330|X390|F0.15|T0.20|S0.65,6,F15,False
68,33,0.4852941176470588,0.7106198361534959,-0.5712587379645112,-38.84559418158676,5,development,SHORT,360,330,390,0.2,0.2,0.65,0.0,24,18,26,SHORT|E0360|R330|X390|F0.20|T0.20|S0.65,6,F20,False
68,46,0.6764705882352942,1.3354720111342737,0.42127445181346246,28.646662723315448,5,development,SHORT,420,330,390,0.1,0.2,0.65,0.0,44,13,11,SHORT|E0420|R330|X390|F0.10|T0.20|S0.65,7,F10,True
76,49,0.6447368421052632,1.2382907121949407,0.32362399320252355,24.59542348339179,4,development,SHORT,420,330,390,0.15,0.2,0.65,0.0,45,17,14,SHORT|E0420|R330|X390|F0.15|T0.20|S0.65,7,F15,True
76,45,0.5921052631578947,0.9016734676641489,-0.174550949619761,-13.265872171101837,4,development,SHORT,420,330,390,0.2,0.2,0.65,0.0,41,20,15,SHORT|E0420|R330|X390|F0.20|T0.20|S0.65,7,F20,False
80,47,0.5875,0.8364000772516335,-0.3096436110799222,-24.771488886393776,5,development,SHORT,480,330,390,0.1,0.2,0.65,0.0,47,21,12,SHORT|E0480|R330|X390|F0.10|T0.20|S0.65,8,F10,False
93,53,0.5698924731182796,0.8659967293474852,-0.23895520817080124,-22.222834359884516,7,development,SHORT,480,330,390,0.15,0.2,0.65,0.0,52,25,16,SHORT|E0480|R330|X390|F0.15|T0.20|S0.65,8,F15,False
96,56,0.5833333333333334,1.0335286717041035,0.054460990851614675,5.228255121755009,7,development,SHORT,480,330,390,0.2,0.2,0.65,0.0,52,28,16,SHORT|E0480|R330|X390|F0.20|T0.20|S0.65,8,F20,False
84,51,0.6071428571428571,0.8618039549859065,-0.24615888155640986,-20.67734605073843,6,development,SHORT,540,330,390,0.1,0.2,0.65,0.0,50,25,9,SHORT|E0540|R330|X390|F0.10|T0.20|S0.65,9,F10,False
90,56,0.6222222222222222,0.9633319380393159,-0.0627358481355391,-5.64622633219852,7,development,SHORT,540,330,390,0.15,0.2,0.65,0.0,53,28,9,SHORT|E0540|R330|X390|F0.15|T0.20|S0.65,9,F15,False
90,53,0.5888888888888889,1.0534971586033663,0.09160489795132697,8.244440815619427,7,development,SHORT,540,330,390,0.2,0.2,0.65,0.0,50,30,10,SHORT|E0540|R330|X390|F0.20|T0.20|S0.65,9,F20,False
81,53,0.654320987654321,0.7325244366806238,-0.5495033480450509,-44.50977119164912,4,development,SHORT,600,330,390,0.1,0.2,0.65,0.0,49,20,12,SHORT|E0600|R330|X390|F0.10|T0.20|S0.65,10,F10,False
93,58,0.6236559139784946,0.754224296412877,-0.5024232522020365,-46.7253624547894,3,development,SHORT,600,330,390,0.15,0.2,0.65,0.0,53,29,11,SHORT|E0600|R330|X390|F0.15|T0.20|S0.65,10,F15,False
89,53,0.5955056179775281,0.9231421077381198,-0.14880373296943167,-13.243532234279417,6,development,SHORT,600,330,390,0.2,0.2,0.65,0.0,48,30,11,SHORT|E0600|R330|X390|F0.20|T0.20|S0.65,10,F20,False
91,58,0.6373626373626373,1.0558626886582607,0.09669803335325264,8.79952103514599,3,development,SHORT,660,330,390,0.1,0.2,0.65,0.0,55,23,13,SHORT|E0660|R330|X390|F0.10|T0.20|S0.65,11,F10,False
93,53,0.5698924731182796,0.8133610244861085,-0.3827845995113183,-35.5989677545526,4,development,SHORT,660,330,390,0.15,0.2,0.65,0.0,49,31,13,SHORT|E0660|R330|X390|F0.15|T0.20|S0.65,11,F15,False
92,51,0.5543478260869565,0.9460570370242689,-0.10805121844232242,-9.940712096693662,4,development,SHORT,660,330,390,0.2,0.2,0.65,0.0,45,34,13,SHORT|E0660|R330|X390|F0.20|T0.20|S0.65,11,F20,False
109,67,0.6146788990825688,0.7290841845730568,-0.6633420392528304,-72.30428227855852,5,development,SHORT,720,330,390,0.1,0.2,0.65,0.0,65,31,13,SHORT|E0720|R330|X390|F0.10|T0.20|S0.65,12,F10,False
117,67,0.5726495726495726,0.7403491634071093,-0.6566475875325176,-76.82776774130456,5,development,SHORT,720,330,390,0.15,0.2,0.65,0.0,66,39,12,SHORT|E0720|R330|X390|F0.15|T0.20|S0.65,12,F15,False
110,62,0.5636363636363636,0.8782722500132283,-0.281463812898997,-30.96101941888967,6,development,SHORT,720,330,390,0.2,0.2,0.65,0.0,60,39,11,SHORT|E0720|R330|X390|F0.20|T0.20|S0.65,12,F20,False
85,56,0.6588235294117647,0.9372443884378316,-0.12037193310552334,-10.231614313969484,5,development,SHORT,780,330,390,0.1,0.2,0.65,0.0,55,21,9,SHORT|E0780|R330|X390|F0.10|T0.20|S0.65,13,F10,False
97,60,0.6185567010309279,0.9568898174026252,-0.08245434916980038,-7.998071869470637,5,development,SHORT,780,330,390,0.15,0.2,0.65,0.0,59,28,10,SHORT|E0780|R330|X390|F0.15|T0.20|S0.65,13,F15,False
98,56,0.5714285714285714,0.8969467674075856,-0.2097942683042278,-20.559838293814323,6,development,SHORT,780,330,390,0.2,0.2,0.65,0.0,55,33,10,SHORT|E0780|R330|X390|F0.20|T0.20|S0.65,13,F20,False
73,48,0.6575342465753424,0.675217547375814,-0.7584705423774861,-55.36834959355649,4,development,SHORT,840,330,390,0.1,0.2,0.65,0.0,47,11,15,SHORT|E0840|R330|X390|F0.10|T0.20|S0.65,14,F10,False
84,55,0.6547619047619048,0.7550503068003556,-0.5704256197904874,-47.91575206240095,4,development,SHORT,840,330,390,0.15,0.2,0.65,0.0,51,18,15,SHORT|E0840|R330|X390|F0.15|T0.20|S0.65,14,F15,False
81,50,0.6172839506172839,0.8290549431545631,-0.3793990445650549,-30.731322609769446,4,development,SHORT,840,330,390,0.2,0.2,0.65,0.0,46,20,15,SHORT|E0840|R330|X390|F0.20|T0.20|S0.65,14,F20,False
76,46,0.6052631578947368,0.7921066516739447,-0.4477243805767955,-34.02705292383646,4,development,SHORT,900,330,390,0.1,0.2,0.65,0.0,42,12,22,SHORT|E0900|R330|X390|F0.10|T0.20|S0.65,15,F10,False
82,48,0.5853658536585366,0.9678753806519235,-0.06592799905538531,-5.406095922541595,4,development,SHORT,900,330,390,0.15,0.2,0.65,0.0,43,15,24,SHORT|E0900|R330|X390|F0.15|T0.20|S0.65,15,F15,False
78,46,0.5897435897435898,1.2479258326602567,0.43885234365646,34.23048280520388,4,development,SHORT,900,330,390,0.2,0.2,0.65,0.0,40,14,24,SHORT|E0900|R330|X390|F0.20|T0.20|S0.65,15,F20,True
76,47,0.618421052631579,0.9294682410479924,-0.14540800452713878,-11.051008344062549,4,development,SHORT,960,330,390,0.1,0.2,0.65,0.0,41,9,26,SHORT|E0960|R330|X390|F0.10|T0.20|S0.65,16,F10,False
81,45,0.5555555555555556,0.8038413653696286,-0.49165777250075776,-39.82427957256138,7,development,SHORT,960,330,390,0.15,0.2,0.65,0.0,38,15,28,SHORT|E0960|R330|X390|F0.15|T0.20|S0.65,16,F15,False
