signal_ts,friday_wib,entry_ts,signal_ret,body_ratio,upper_ratio,lower_ratio,close_pos,range_open,direction,range_ratio_prev3median,body_delta_prev3median,upper_delta_prev3median,lower_delta_prev3median,prior3h_ret,signal_minus_prior3avg,cont_pnl,cont_win,cont_reason,rev_pnl,rev_win,rev_reason,period,cont_leaf,rev_leaf
2023-12-01 03:00:00+00:00,2023-12-01,2023-12-01 04:00:00+00:00,0.001377116691549496,0.42382495948132104,0.2155591572123623,0.36061588330631666,0.7844408427876377,0.003249258121170508,1,0.5655617827667807,0.042695687564504814,0.08405841427033198,0.015044520295750319,0.006917323534012754,-0.0009286578197880888,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-01 04:00:00+00:00,2023-12-01,2023-12-01 05:00:00+00:00,0.003691812537963468,0.6085825747724457,0.28651928912006663,0.10489813610748762,0.7134807108799334,0.006066247524986711,1,1.0558834161504334,0.18475761529112467,0.07096013190770434,-0.24067322690307874,0.009682600788520013,0.0004642789417901305,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-01 05:00:00+00:00,2023-12-01,2023-12-01 06:00:00+00:00,-0.0016714522247606167,0.5681211041852293,0.22172751558326634,0.21015138023150431,0.21015138023150431,0.0029420702953074345,-1,0.5120930560727052,0.14429614470390828,-0.0647917735368003,-0.13541998277906203,0.0064096141575746834,-0.003807990277285511,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2023-12-01 06:00:00+00:00,2023-12-01,2023-12-01 07:00:00+00:00,0.002398528342784978,0.6205023761031884,0.06720977596742199,0.31228784792938963,0.932790224032578,0.003865461979127107,1,1.1896444772859776,0.05238127191795905,-0.15451773961584436,0.10213646769788531,0.0033888129675416767,0.0012689240202710856,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-01 07:00:00+00:00,2023-12-01,2023-12-01 08:00:00+00:00,0.0009633987030768232,0.22660098522169075,0.6767241379310374,0.09667487684727186,0.32327586206896264,0.0042515203635783315,1,1.0998738020282905,-0.38198158955075495,0.45499662234777105,-0.11347650338423246,0.004417553464229673,-0.0005091191183330679,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2023-12-01 08:00:00+00:00,2023-12-01,2023-12-01 09:00:00+00:00,0.0016529401149210088,0.39798488664984843,0.41498740554156327,0.1870277078085883,0.5850125944584367,0.004153273579896977,1,1.0744572323629122,-0.17013621753538088,0.19325988995829693,-0.02312367242291602,0.001689791042273514,0.0010896764341631706,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-01 09:00:00+00:00,2023-12-01,2023-12-01 10:00:00+00:00,0.01065327000556171,0.9028546138526193,0.09714538614738065,0.0,0.9028546138526193,0.011799540969395388,1,2.8410218451557143,0.5048697272027709,-0.3178420193941826,-0.1870277078085883,0.005022738783468483,0.008979023744405549,-4.684780305946572,0,TIME,3.1847803059465725,1,TIME,discovery,6,6
2023-12-01 10:00:00+00:00,2023-12-01,2023-12-01 11:00:00+00:00,-0.004368820418486963,0.5421609490221153,0.44212888746393336,0.01571016351395137,0.01571016351395137,0.008058161375080452,-1,1.895359938555775,0.14417606237226688,0.027141481922370092,-0.08096471333332049,0.013299090792473933,-0.00880185068264494,-4.033865593755597,0,TIME,2.533865593755597,1,TIME,discovery,2,3
2023-12-01 11:00:00+00:00,2023-12-01,2023-12-01 12:00:00+00:00,0.001066510279757793,0.27826675693973835,0.5396073121191514,0.18212593094111026,0.46039268788084864,0.003832690226769592,1,0.4756283782826733,-0.26389419208237697,0.12461990657758809,0.16641576742715888,0.007901158365786198,-0.001567209175504273,1.9600938358649576,1,TIME,-3.4600938358649573,0,TIME,discovery,5,6
2023-12-01 12:00:00+00:00,2023-12-01,2023-12-01 13:00:00+00:00,-0.005754575146456498,0.6508355321020256,0.1521547933157481,0.19700967458222626,0.19700967458222626,0.008841826948001414,-1,1.0972511639372744,0.10867458307991029,-0.28997409414818526,0.18129951106827488,0.007308456555286114,-0.00819072733155187,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2023-12-01 13:00:00+00:00,2023-12-01,2023-12-01 14:00:00+00:00,0.00013557165613820032,0.03573883161515028,0.5024054982817769,0.46185567010307277,0.49759450171822306,0.003793399224634413,1,0.4707524518391194,-0.5064221174069651,0.06027661081784358,0.27972973916196253,-0.009045085916690065,0.003150600295034889,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,5
2023-12-01 14:00:00+00:00,2023-12-01,2023-12-01 15:00:00+00:00,-0.001188697984687792,0.254464285714312,0.15345982142856768,0.5920758928571204,0.5920758928571204,0.004671374536316662,-1,1.2188239226038262,-0.023802471225426336,-0.34894567685320926,0.3950662182748941,-0.004556671657554134,0.00033019256783025264,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2023-12-01 15:00:00+00:00,2023-12-01,2023-12-01 16:00:00+00:00,0.0022392909433992525,0.5426944971536987,0.23592662871601225,0.22137887413028912,0.7640733712839878,0.004126245899200741,1,0.883304446501147,0.28823021143938665,0.08246680728744457,-0.24047679597278365,-0.006799211986106113,0.004505694938767957,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-01 16:00:00+00:00,2023-12-01,2023-12-01 17:00:00+00:00,0.010119422729379712,0.6412541254125389,0.32838283828382836,0.030363036303632764,0.6716171617161716,0.015780674662902915,1,3.8244629739491893,0.3867898396982269,0.09245620956781611,-0.43149263379944003,0.0011836448439752623,0.009724874448054624,-2.1214839611138063,0,TIME,0.6214839611138063,1,TIME,discovery,5,6
2023-12-07 17:00:00+00:00,2023-12-08,2023-12-07 18:00:00+00:00,-0.005996216046798342,0.5562393887945674,0.021859083191841464,0.4219015280135911,0.4219015280135911,0.010779919882683658,-1,1.667734455250282,0.20174623267474018,-0.24738532972054258,0.250115813727882,0.009070111569990491,-0.009019586570128505,1.008391486070987,1,TIME,-2.508391486070987,0,TIME,discovery,5,6
2023-12-07 18:00:00+00:00,2023-12-08,2023-12-07 19:00:00+00:00,-0.0027940932776049365,0.5568807339449608,0.1669724770641935,0.2761467889908457,0.2761467889908457,0.00501739979009777,-1,0.4654394322686459,0.20238757782513367,-0.10227193584819055,-0.14575473902274538,-0.001202268448384003,-0.0023933371281436022,-1.877462067883056,0,TIME,0.37746206788305603,1,TIME,discovery,2,3
2023-12-07 19:00:00+00:00,2023-12-08,2023-12-07 20:00:00+00:00,-0.002035663344673422,0.3314543404735244,0.11349116873354849,0.5550544907929271,0.5550544907929271,0.00614161015892942,-1,0.9516336705996299,-0.22478504832104296,-0.053481308330645,0.13315296277933603,-0.008072344322344271,0.0006551180961080019,-2.955174933856413,0,TIME,1.455174933856413,1,TIME,discovery,5,6
2023-12-07 20:00:00+00:00,2023-12-08,2023-12-07 21:00:00+00:00,0.0006383096819553291,0.11509591326107375,0.3969974979149122,0.4879065888240141,0.6030025020850879,0.0055458935410461555,1,0.9030031860590925,-0.4411434755334936,0.2835063291813637,0.06600506081042301,-0.01079135867712644,0.004235429240997476,2.224560229644374,1,TIME,-3.724560229644374,0,TIME,discovery,5,6
2023-12-07 21:00:00+00:00,2023-12-08,2023-12-07 22:00:00+00:00,0.003011539999399071,0.5393211920529654,0.384105960264915,0.07657284768211967,0.6158940397350849,0.005583945232960959,1,1.0068612373521375,0.20786685157944096,0.2171334832007215,-0.41133374114189447,-0.004188838356870561,0.004407819451689258,-0.684327408974255,0,TIME,-0.815672591025745,0,TIME,discovery,5,6
2023-12-07 22:00:00+00:00,2023-12-08,2023-12-07 23:00:00+00:00,-0.0054704116173661665,0.8243055555555606,0.14548611111111617,0.030208333333323227,0.030208333333323227,0.006636388145751675,-1,1.1884765822161625,0.4928512150820362,-0.23861984915379883,-0.4576982554906909,0.0016109898124512245,-0.006007408221516575,-4.534780709782609,0,TIME,3.034780709782609,1,TIME,discovery,2,3
2023-12-07 23:00:00+00:00,2023-12-08,2023-12-08 00:00:00+00:00,0.003158038633262139,0.5222222222222334,0.4647509578544173,0.013026819923349345,0.5352490421455827,0.006047308021140092,1,1.0829812558769363,-0.017098969830732003,0.08064499758950228,-0.06354602775877032,-0.001838609409979819,0.0037709084365887455,1.1277716186252347,1,TIME,-2.6277716186252347,0,TIME,discovery,5,6
2023-12-08 00:00:00+00:00,2023-12-08,2023-12-08 01:00:00+00:00,0.0029817997043606326,0.8658618376928223,0.07243460764589547,0.061703554661282224,0.9275653923541045,0.00344373614190684,1,0.5694659722753128,0.32654064563985696,-0.3116713526190195,0.031495221327959,0.0006725695624136829,0.0027576098502227384,-1.1172982507851863,0,TIME,-0.3827017492148137,0,TIME,discovery,6,6
2023-12-08 01:00:00+00:00,2023-12-08,2023-12-08 02:00:00+00:00,0.00010823208643828686,0.04355885078780632,0.13994439295642577,0.8164967562557679,0.8600556070435742,0.0024847323673811857,1,0.41088238910521746,-0.7807467047677543,-0.0055417181546904,0.7862884229224447,0.0006452044030591519,-0.00010683604791476378,-3.576387289891763,0,TIME,2.076387289891763,1,TIME,discovery,5,5
2023-12-08 02:00:00+00:00,2023-12-08,2023-12-08 03:00:00+00:00,0.0021713101542713,0.679394812680122,0.2499999999999738,0.07060518731990421,0.7500000000000262,0.003195947501726984,1,0.9280465662962631,0.15717259045788867,0.11005560704354803,0.00890163265862199,0.006260469836444793,8.448687545636879e-05,-3.982676918411115,0,TIME,2.482676918411115,1,TIME,discovery,5,6
2023-12-08 03:00:00+00:00,2023-12-08,2023-12-08 04:00:00+00:00,-0.002791544034022375,0.7941176470588235,0.1549019607842947,0.050980392156881764,0.050980392156881764,0.0035152776724726186,-1,1.0999172140884916,0.11472283437870145,0.014957567827868917,-0.01962479516302245,0.00527300443458989,-0.004549212178885671,2.007892942144069,1,TIME,-3.507892942144069,0,TIME,discovery,2,3
2023-12-08 04:00:00+00:00,2023-12-08,2023-12-08 05:00:00+00:00,0.0019284514557851296,0.4053268765133383,0.4847457627118574,0.1099273607748043,0.5152542372881427,0.004757768525921199,1,1.4886879472676753,-0.2740679361667837,0.3298438019275627,0.03932217345490009,-0.0005158295183440575,0.002100394628566482,-1.8020530556679675,0,TIME,0.3020530556679675,1,TIME,discovery,5,6
2023-12-08 05:00:00+00:00,2023-12-08,2023-12-08 06:00:00+00:00,-0.0006392803267228908,0.21270084162205036,0.4590665646518592,0.3282325937260904,0.3282325937260904,0.003005537363405671,-1,0.8549928749416826,-0.46669397105807164,0.2090665646518854,0.2576274064061862,0.0012986414920561629,-0.0010721608240749452,-3.3800832744652336,0,TIME,1.8800832744652336,1,TIME,discovery,2,3
2023-12-08 06:00:00+00:00,2023-12-08,2023-12-08 07:00:00+00:00,-0.001504877044182007,0.43426294820713685,0.5272244355909842,0.03851261620187893,0.03851261620187893,0.0034653590650433296,-1,0.985799526501081,0.028936071693798526,0.06815787093912501,-0.07141474457292538,-0.0015095015887677254,-0.0010017098479260986,-5.093988588100034,0,TIME,3.593988588100034,1,TIME,discovery,2,3
2023-12-08 07:00:00+00:00,2023-12-08,2023-12-08 08:00:00+00:00,-0.0048118027437416,0.6500622665006376,0.11425902864258226,0.23567870485678014,0.23567870485678014,0.007402064373993152,-1,2.136016567131868,0.24473538998729927,-0.3704867340692751,0.12575134408197583,-0.0002165763881047944,-0.004739610614373335,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2023-12-08 08:00:00+00:00,2023-12-08,2023-12-08 09:00:00+00:00,0.0013500182935584082,0.3297511312217305,0.31730769230767886,0.35294117647059065,0.6826923076923211,0.004094052046331399,1,1.181422175736415,-0.10451181698540635,-0.14175887234418033,0.11726247161381051,-0.006942400382648373,0.0036641517544411992,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-08 09:00:00+00:00,2023-12-08,2023-12-08 10:00:00+00:00,-0.0018430728672848007,0.43104380746347465,0.4434829637641934,0.12547322877233197,0.12547322877233197,0.004275836551580636,-1,1.0444020992386092,-0.0032191407436621966,0.12617527145651453,-0.11020547608444817,-0.004965634038753941,-0.00018786152103348708,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2023-12-08 10:00:00+00:00,2023-12-08,2023-12-08 11:00:00+00:00,0.005367998665529949,0.7854237288135741,0.0003389830508425248,0.21423728813558335,0.9996610169491574,0.006834525707083813,1,1.598406680105046,0.3543799213500995,-0.31696870925683635,-0.021441416721196788,-0.005300357428450919,0.007134784475013589,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-08 11:00:00+00:00,2023-12-08,2023-12-08 12:00:00+00:00,0.006735799055190839,0.7590236302259258,0.24071669696182144,0.000259672812252779,0.7592833030381786,0.008874294273533784,1,2.0754521756107,0.32797982276245113,-0.07659099534585742,-0.21397761532333057,0.004869791546060487,0.00511253520650401,0.08319408615312172,1,TIME,-1.5831940861531217,0,TIME,discovery,5,6
2023-12-08 12:00:00+00:00,2023-12-08,2023-12-08 13:00:00+00:00,0.0018998656360085242,0.2806898884004086,0.23571187013864653,0.4835982414609449,0.7642881298613535,0.0067685574526234644,1,0.9903477933528038,-0.4783337418255172,-0.005004826823174907,0.3581250126886129,0.010274495294036123,-0.0015249661286701834,-0.11829455522457889,0,TIME,-1.3817054447754211,0,TIME,discovery,5,6
2023-12-08 13:00:00+00:00,2023-12-08,2023-12-08 14:00:00+00:00,-0.003915888362911901,0.5945195976413449,0.06798473812000815,0.337495664238647,0.337495664238647,0.006586643028165219,-1,0.9637308147569524,-0.1645040325845809,-0.16772713201863837,0.12325837610306367,0.0140652222263411,-0.008604295771692267,-4.977161173421368,0,TIME,3.4771611734213677,1,TIME,discovery,2,3
2023-12-08 14:00:00+00:00,2023-12-08,2023-12-08 15:00:00+00:00,0.009052959930273552,0.8074877250409178,0.17982815057283602,0.012684124386246205,0.820171849427164,0.011211266313447456,1,1.6563745512867025,0.21296812739957294,-0.05588371956581051,-0.3248115398524008,0.004701002419633671,0.007485959123728995,3.7904228332692753,1,TIME,-5.290422833269275,0,TIME,discovery,6,6
2023-12-08 15:00:00+00:00,2023-12-08,2023-12-08 16:00:00+00:00,-0.004891609480448311,0.8881551795294862,0.1118448204705138,0.0,0.0,0.005507606770969546,-1,0.813704664475415,0.2936355818881413,-0.06798333010232221,-0.337495664238647,0.007013479890036534,-0.0072294361104604885,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,3
2023-12-08 16:00:00+00:00,2023-12-08,2023-12-08 17:00:00+00:00,0.0014619014769774452,0.31295843520782396,0.6694376528117431,0.01760391198043298,0.33056234718825694,0.004671232063154144,1,0.7091976964865768,-0.49452928983309385,0.5575928323412292,0.004919787594186776,0.00018505656790890335,0.001400215954341144,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2023-12-14 17:00:00+00:00,2023-12-15,2023-12-14 18:00:00+00:00,0.01451476595145329,0.7057413537267481,0.266864513183422,0.027394133089829974,0.733135486816578,0.020566693271984567,1,1.9959352161043584,0.27763412383234864,-0.021553179475037654,-0.45534347860796937,0.0007799872194864665,0.014254770211624468,-2.8788214659249682,0,TIME,1.3788214659249682,1,TIME,discovery,5,6
2023-12-14 18:00:00+00:00,2023-12-15,2023-12-14 19:00:00+00:00,-0.008077951888634805,0.9284574468085067,0.015691489361705998,0.05585106382978723,0.05585106382978723,0.008700400773780323,-1,0.7538621628214034,0.3384615468495047,-0.251173023821716,0.028456930739957257,0.012923972633241965,-0.012385942766382125,-1.15590380079919,0,TIME,-0.34409619920081,0,TIME,discovery,2,3
2023-12-14 19:00:00+00:00,2023-12-15,2023-12-14 20:00:00+00:00,0.005545019163791354,0.745842485095699,0.08471917163476701,0.16943834326953403,0.915280828365233,0.007434571339925702,1,0.8545090661030988,0.04010113136895088,-0.18214534154865503,0.14204421017970406,0.009732864434766064,0.002300731018869332,-2.021314232687615,0,TIME,0.5213142326876148,1,TIME,discovery,5,6
2023-12-14 20:00:00+00:00,2023-12-15,2023-12-14 21:00:00+00:00,-0.004103932258438747,0.6593365635482831,0.054416697726421104,0.2862467387252959,0.2862467387252959,0.006224335923906638,-1,0.7154079548455289,-0.08650592154741588,-0.03030247390834591,0.23039567489550866,0.011901967228508337,-0.008071254667941525,-0.4087308982481934,0,TIME,-1.0912691017518066,0,TIME,discovery,2,3
2023-12-14 21:00:00+00:00,2023-12-15,2023-12-14 22:00:00+00:00,0.0013441110696981173,0.3943950786055968,0.3246753246753344,0.28092959671906886,0.6753246753246657,0.0034080320536711618,1,0.458403302335548,-0.35144740649010214,0.2702586269489133,0.11149125344953484,-0.006671078572023648,0.0035678039270393334,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2023-12-14 22:00:00+00:00,2023-12-15,2023-12-14 23:00:00+00:00,0.002130941219987248,0.4457420924574492,0.25547445255474455,0.29878345498780623,0.7445255474452555,0.004780659614709078,1,0.7680593838689459,-0.21359447109083385,0.17075528091997755,0.017853858268737366,0.0027620120698059747,0.0012102705300519232,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2023-12-14 23:00:00+00:00,2023-12-15,2023-12-15 00:00:00+00:00,-0.0010446312915821654,0.17786561264822134,0.46047430830039526,0.3616600790513834,0.3616600790513834,0.0058731492615617465,-1,1.228522784490096,-0.2678764798092279,0.20499985574565072,0.07541334032608754,-0.0006426168657928111,-0.0008304256696512283,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-15 00:00:00+00:00,2023-12-15,2023-12-15 01:00:00+00:00,-0.003025634232890262,0.5802139037433311,0.29278074866308673,0.12700534759358206,0.12700534759358206,0.005214687571893704,-1,1.0907882995579132,0.18581882513773434,-0.031894576012247655,-0.17177810739422417,0.0024319791278419878,-0.0038362939421709243,2.9584431764412007,1,TIME,-4.4584431764412,0,TIME,discovery,2,3
2023-12-15 01:00:00+00:00,2023-12-15,2023-12-15 02:00:00+00:00,0.002174718720062696,0.5630657815329182,0.40193120096559876,0.03500301750148302,0.5980687990344012,0.0038622817997253536,1,0.7406544968374343,0.11732368907546897,0.10915045230251202,-0.2637804374863232,-0.0019448328164947126,0.0028229963255609336,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2023-12-15 02:00:00+00:00,2023-12-15,2023-12-15 03:00:00+00:00,-0.0022490778083237295,0.486418511066431,0.1599597585512894,0.35362173038227956,0.35362173038227956,0.004623750447722213,-1,0.8866783261653979,-0.07664727046648717,-0.24197144241430935,0.2266163827886975,-0.00190355035354961,-0.0016145610238071928,-0.5635145971449034,0,TIME,-0.9364854028550966,0,TIME,discovery,2,3
2023-12-15 03:00:00+00:00,2023-12-15,2023-12-15 04:00:00+00:00,-0.0019884006079424754,0.17125075286087765,0.01967476410358495,0.8090744830355374,0.8090744830355374,0.011611047395265101,-1,2.511175187014045,-0.39181502867204054,-0.2731059845595018,0.6820691354419554,-0.0031046446506463043,-0.0009535190577270407,-1.290717297114246,0,TIME,-0.20928270288575404,0,TIME,discovery,5,6
2023-12-15 04:00:00+00:00,2023-12-15,2023-12-15 05:00:00+00:00,0.00032466394945518395,0.12024221453288607,0.036332179930771126,0.8434256055363428,0.9636678200692289,0.0027000829177712296,1,0.5839594823075638,-0.36617629653354494,-0.12362757862051829,0.48980387515406326,-0.0020651669731784894,0.0010130529405146804,-0.2911847939533745,0,TIME,-1.2088152060466255,0,TIME,discovery,5,6
2023-12-15 05:00:00+00:00,2023-12-15,2023-12-15 06:00:00+00:00,-0.005090163609066112,0.6519138755980833,0.231459330143544,0.1166267942583727,0.1166267942583727,0.0078080307838151826,-1,1.6886791084630517,0.4806631227372057,0.19512715021277288,-0.6924476887771647,-0.003907394744554038,-0.0037876986942147655,-2.9842382937178273,0,TIME,1.4842382937178273,1,TIME,discovery,2,3
2023-12-15 06:00:00+00:00,2023-12-15,2023-12-15 07:00:00+00:00,-0.0006031504637451501,0.18239886444284475,0.3548616039744463,0.462739531582709,0.462739531582709,0.0033067665502610082,-1,0.42350839050422473,0.011148111581967102,0.3185294240436752,-0.34633495145282844,-0.0067391162456760245,0.0016432216181468582,-1.3041987600976572,0,TIME,-0.1958012399023428,0,TIME,discovery,5,6
2023-12-15 07:00:00+00:00,2023-12-15,2023-12-15 08:00:00+00:00,0.0033064061619387797,0.8761667703796233,0.007467330429353524,0.1163658991910232,0.9925326695706465,0.003773717828292248,1,1.141210838725335,0.6937679059367785,-0.22399199971419048,-0.3463736323916858,-0.00536279444567711,0.005094004310497817,-5.587939557353121,0,TIME,4.087939557353121,1,TIME,discovery,6,6
2023-12-15 08:00:00+00:00,2023-12-15,2023-12-15 09:00:00+00:00,0.0036980863573381484,0.647275706677595,0.029496108152384813,0.32322818517002017,0.9705038918476152,0.005713309365988806,1,1.5139736530259598,-0.004638168920488295,-0.20196322199115918,0.20660139091164748,-0.002402650620976443,0.004498969897663629,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,6
2023-12-15 09:00:00+00:00,2023-12-15,2023-12-15 10:00:00+00:00,-0.0005363455744494816,0.09721048182586704,0.7235841081994849,0.17920540997464798,0.17920540997464798,0.005517363604988446,-1,1.4620498553505428,-0.550065224851728,0.6940880000471001,-0.14402277519537218,0.006411700649618934,-0.0026735791243224596,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2023-12-15 10:00:00+00:00,2023-12-15,2023-12-15 11:00:00+00:00,0.00016798958464558922,0.044887780548609875,0.33042394014962295,0.6246882793017672,0.669576059850377,0.0037424346357192856,1,0.6783012510423668,-0.6023879261289852,0.30092783199723816,0.4454828693271192,0.006476610933684013,-0.001990880726582415,-7.249999999999999,0,SL,5.75,1,TP,discovery,5,5
2023-12-15 11:00:00+00:00,2023-12-15,2023-12-15 12:00:00+00:00,-0.0015629738493480039,0.40216086434574183,0.08823529411763036,0.5096038415366279,0.5096038415366279,0.0038864394522592797,-1,0.7044015458298617,0.3049503825198748,-0.24218864603199258,0.1863756563666077,0.003328277721604156,-0.002672399756549389,5.75,1,TP,-7.249999999999999,0,SL,discovery,5,6
2023-12-15 12:00:00+00:00,2023-12-15,2023-12-15 13:00:00+00:00,-0.0039439252336449515,0.914409534127867,0.05200433369446707,0.03358613217766597,0.03358613217766597,0.004313084112149499,-1,1.1097777709214538,0.817199052302,-0.2784196064551559,-0.47601770935896187,-0.0019308440680180228,-0.0033003105443056104,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2023-12-15 13:00:00+00:00,2023-12-15,2023-12-15 14:00:00+00:00,-0.007499220052965994,0.7431427243142706,0.02463970246396703,0.23221757322176229,0.23221757322176229,0.010091224481657689,-1,2.5965217278224726,0.3409818599685288,-0.06359559165366332,-0.27738626831486557,-0.005333669312502787,-0.005721330282131731,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,3
2023-12-15 14:00:00+00:00,2023-12-15,2023-12-15 15:00:00+00:00,-0.0025666841560429976,0.30208623087621295,0.1905424200278164,0.5073713490959707,0.5073713490959707,0.008496528122444542,-1,1.969942598269931,-0.4410564934380577,0.13853808633334935,0.2751537758742084,-0.012961018965637838,0.0017536554991696152,-1.1314912754603883,0,TIME,-0.3685087245396117,0,TIME,discovery,5,6
2023-12-15 15:00:00+00:00,2023-12-15,2023-12-15 16:00:00+00:00,-0.006456917550494268,0.4401550638022947,0.1361654013891065,0.4236795348085988,0.4236795348085988,0.014669642772517429,-1,1.7265455443813462,-0.30298766051197595,0.08416106769463942,0.19146196158683654,-0.01395327102803734,-0.0018058272078151543,-4.623084921679704,0,TIME,3.1230849216797036,1,TIME,discovery,5,6
