regime,market_state,development_n,development_long_rate,development_short_rate,development_none_rate,development_ambiguous_rate,development_D,development_expansion_rate,development_median_fwd_ret_4h,development_median_max_up_4h,development_median_max_down_4h,validation_2025_n,validation_2025_long_rate,validation_2025_short_rate,validation_2025_none_rate,validation_2025_ambiguous_rate,validation_2025_D,validation_2025_expansion_rate,validation_2025_median_fwd_ret_4h,validation_2025_median_max_up_4h,validation_2025_median_max_down_4h,validation_2026_n,validation_2026_long_rate,validation_2026_short_rate,validation_2026_none_rate,validation_2026_ambiguous_rate,validation_2026_D,validation_2026_expansion_rate,validation_2026_median_fwd_ret_4h,validation_2026_median_max_up_4h,validation_2026_median_max_down_4h,classification
BULL,PRESSURE_BUILD,485,0.48041237113402063,0.4927835051546392,0.02268041237113402,0.004123711340206186,-0.012371134020618568,0.977319587628866,0.0015860608774180829,0.01498935940536028,-0.01656791117758727,275,0.6036363636363636,0.3490909090909091,0.04727272727272727,0.0,0.2545454545454545,0.9527272727272728,0.006879961510704913,0.01883863684470488,-0.011765766578010206,191,0.47643979057591623,0.387434554973822,0.13612565445026178,0.0,0.08900523560209422,0.8638743455497382,0.0022496087636934003,0.012490165224232852,-0.01168126825198157,UNSTABLE_OR_WEAK
BULL,DELEVERAGING,488,0.4077868852459016,0.5573770491803278,0.03483606557377049,0.0,-0.1495901639344262,0.9651639344262295,0.002271363976012908,0.01597120502806748,-0.017234562309914048,257,0.3657587548638132,0.5992217898832685,0.0311284046692607,0.0038910505836575876,-0.23346303501945526,0.9688715953307393,-0.00014745637748836415,0.014695699007463148,-0.017425954561674617,147,0.3197278911564626,0.564625850340136,0.10884353741496598,0.006802721088435374,-0.2448979591836734,0.891156462585034,-0.0010915947206510124,0.0128571428571429,-0.015024251744942596,STABLE_DIRECTIONAL_CELL
BULL,NEUTRAL_TRANSITION,3092,0.4835058214747736,0.46377749029754206,0.05271668822768435,0.0,0.01972833117723155,0.9472833117723156,0.0029500380554292605,0.014895224140173302,-0.014051226665603378,1625,0.4683076923076923,0.4849230769230769,0.04676923076923077,0.0,-0.016615384615384587,0.9532307692307692,0.002366863905325367,0.01342421923906234,-0.013383450082578685,1244,0.3762057877813505,0.3866559485530547,0.23633440514469453,0.0008038585209003215,-0.010450160771704187,0.7636655948553055,0.0005931550101814231,0.008417547459844577,-0.008720311989949825,UNSTABLE_OR_WEAK
BEAR,EVENT_CONFLICT,6,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.6666666666666667,1.0,-0.012602368623047366,0.006485168641830685,-0.02124378417311351,1,0.0,1.0,0.0,0.0,-1.0,1.0,-0.01069559280892074,0.00606842145186981,-0.028142304483046443,1,1.0,0.0,0.0,0.0,1.0,1.0,0.008359970494221658,0.020899926235554478,-0.006147037128104271,UNSTABLE_OR_WEAK
BEAR,POST_BREAKDOWN_UNWIND_30M,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,UNSTABLE_OR_WEAK
BEAR,UP_POSITION_BUILD,365,0.4410958904109589,0.5260273972602739,0.030136986301369864,0.0027397260273972603,-0.084931506849315,0.9698630136986301,-0.002578277568985099,0.01399664440866144,-0.01573349442404426,170,0.5823529411764706,0.34705882352941175,0.07058823529411765,0.0,0.23529411764705888,0.9294117647058824,0.00206219154507703,0.014158630706137543,-0.010187324269797737,69,0.36231884057971014,0.5072463768115942,0.13043478260869565,0.0,-0.1449275362318841,0.8695652173913043,-0.006415135370229419,0.008510638297872353,-0.014331575326759882,UNSTABLE_OR_WEAK
BEAR,UP_UNWIND_LIKE,49,0.3673469387755102,0.5714285714285714,0.061224489795918366,0.0,-0.20408163265306117,0.9387755102040817,-0.0003180225576691065,0.012022307551654787,-0.015542445949888073,24,0.25,0.5416666666666666,0.20833333333333334,0.0,-0.29166666666666663,0.7916666666666666,-0.005400709916267898,0.003953324512004697,-0.01421675704592723,18,0.1111111111111111,0.7222222222222222,0.16666666666666666,0.0,-0.6111111111111112,0.8333333333333334,-0.004079048533097984,0.004423725099229725,-0.013164191139345471,UNSTABLE_OR_WEAK
BEAR,DOWN_POSITION_BUILD,16,0.75,0.25,0.0,0.0,0.5,1.0,0.008671746459003038,0.023937952570991405,-0.010512857425602429,5,0.8,0.2,0.0,0.0,0.6000000000000001,1.0,-0.02016593685180912,0.014980410232772412,-0.03549204885918411,2,0.5,0.5,0.0,0.0,0.0,1.0,0.0032337954862374785,0.014457908231644057,-0.02437278321530678,UNSTABLE_OR_WEAK
BEAR,DOWN_UNWIND_LIKE,81,0.48148148148148145,0.49382716049382713,0.024691358024691357,0.0,-0.012345679012345678,0.9753086419753086,0.0018839487565938118,0.018154702153899027,-0.017681701846602782,35,0.45714285714285713,0.5428571428571428,0.0,0.0,-0.08571428571428569,1.0,-0.0011173964662336555,0.01298465998308962,-0.0147590935059988,10,0.4,0.4,0.2,0.0,0.0,0.8,-0.0013100154326196045,0.01109207306856519,-0.014160686077499707,UNSTABLE_OR_WEAK
BEAR,HIGHLOC_BUY_BUILD,236,0.4279661016949153,0.4872881355932203,0.0847457627118644,0.0,-0.05932203389830504,0.9152542372881356,-0.001730511775932031,0.012791214948873808,-0.012935376019235334,113,0.4778761061946903,0.3805309734513274,0.1415929203539823,0.0,0.09734513274336287,0.8584070796460177,0.0,0.011949496467758891,-0.00942785839726401,52,0.5192307692307693,0.3076923076923077,0.17307692307692307,0.0,0.21153846153846156,0.8269230769230769,-0.00039114886008051464,0.010104523663876708,-0.008595088951493968,UNSTABLE_OR_WEAK
BEAR,HIGHLOC_BUY_EXHAUSTION_LIKE,47,0.46808510638297873,0.46808510638297873,0.06382978723404255,0.0,0.0,0.9361702127659575,-0.00011842027355069007,0.012225231760313537,-0.01110408598751289,36,0.25,0.5,0.25,0.0,-0.25,0.75,0.0010022531483753205,0.009256990470921989,-0.010743047317403331,21,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.0,-0.047619047619047616,0.8095238095238095,0.0013092432573973412,0.009662348693990186,-0.008444498837351544,UNSTABLE_OR_WEAK
BEAR,HIGHLOC_SELL_ABSORPTION_LIKE,65,0.5230769230769231,0.4,0.07692307692307693,0.0,0.12307692307692308,0.9230769230769231,0.0016948961028688814,0.013250194855806807,-0.01091925362589874,62,0.5645161290322581,0.3225806451612903,0.11290322580645161,0.0,0.2419354838709678,0.8870967741935484,0.0035800004901964666,0.012795023250282478,-0.007026330747431531,25,0.56,0.32,0.12,0.0,0.24000000000000005,0.88,-0.001425751261241559,0.01255707762557079,-0.006034582801438981,UNSTABLE_OR_WEAK
BEAR,HIGHLOC_SELL_UNWIND_LIKE,271,0.4095940959409594,0.46494464944649444,0.12546125461254612,0.0,-0.05535055350553503,0.8745387453874539,-0.0020025673940948785,0.009522579812130783,-0.011802115819727343,135,0.3111111111111111,0.4444444444444444,0.24444444444444444,0.0,-0.1333333333333333,0.7555555555555555,-0.0010508494366278098,0.008615615133515275,-0.0092021276595744,43,0.32558139534883723,0.32558139534883723,0.3488372093023256,0.0,0.0,0.6511627906976745,0.0019497648812938362,0.00886136255359693,-0.007503573130061891,UNSTABLE_OR_WEAK
BEAR,PRESSURE_BUILD,322,0.45962732919254656,0.468944099378882,0.07142857142857142,0.0,-0.009316770186335421,0.9285714285714286,-0.0018222710829781663,0.012163983762136121,-0.012749515883583362,125,0.48,0.392,0.128,0.0,0.08799999999999997,0.872,0.0003652745647144684,0.01096155396147358,-0.009811759575550472,52,0.5769230769230769,0.3269230769230769,0.09615384615384616,0.0,0.24999999999999994,0.9038461538461539,0.000504784482941778,0.012056825879385946,-0.00971898287571843,UNSTABLE_OR_WEAK
BEAR,DELEVERAGING,275,0.41818181818181815,0.48727272727272725,0.09090909090909091,0.0036363636363636364,-0.06909090909090909,0.9090909090909091,-0.0014931563666527037,0.010614944686750727,-0.014023223859686906,149,0.40268456375838924,0.5503355704697986,0.04697986577181208,0.0,-0.1476510067114094,0.9530201342281879,-0.0033879781420764754,0.009961208754369899,-0.014640059679224104,74,0.3918918918918919,0.4189189189189189,0.1891891891891892,0.0,-0.02702702702702703,0.8108108108108107,0.0011385035205278005,0.009944391436008226,-0.009339838564875524,UNSTABLE_OR_WEAK
BEAR,NEUTRAL_TRANSITION,1679,0.3853484216795712,0.4645622394282311,0.15008933889219775,0.0,-0.07921381774865993,0.8499106611078022,-0.0011802659532613724,0.009086651053864081,-0.011139896373056901,1065,0.40375586854460094,0.37370892018779345,0.2215962441314554,0.0009389671361502347,0.03004694835680749,0.7784037558685446,0.0010682130321988392,0.009078771695594234,-0.008125300689581394,369,0.3008130081300813,0.3983739837398374,0.3008130081300813,0.0,-0.09756097560975607,0.6991869918699187,-0.0008702138239681245,0.007264193115779971,-0.008628872206402627,UNSTABLE_OR_WEAK
SIDEWAYS,EVENT_CONFLICT,1,0.0,1.0,0.0,0.0,-1.0,1.0,-0.04058346974447191,0.0034403351552312333,-0.0477901395555308,1,0.0,1.0,0.0,0.0,-1.0,1.0,0.005494505494505475,0.011886073110562778,-0.010148015250056042,1,0.0,1.0,0.0,0.0,-1.0,1.0,-0.001774397972116648,0.009378960709759188,-0.02332065906210401,UNSTABLE_OR_WEAK
SIDEWAYS,POST_BREAKDOWN_UNWIND_30M,19,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.0,-0.15789473684210525,0.7894736842105263,0.002444553091248469,0.009152441360521069,-0.011212821012214658,17,0.11764705882352941,0.4117647058823529,0.47058823529411764,0.0,-0.2941176470588235,0.5294117647058824,-0.0027453271028037296,0.005057152753723759,-0.009864815491413936,24,0.125,0.4583333333333333,0.4166666666666667,0.0,-0.3333333333333333,0.5833333333333333,0.0001472293170119432,0.0035600541300757627,-0.008621535846122574,UNSTABLE_OR_WEAK
SIDEWAYS,UP_POSITION_BUILD,138,0.4492753623188406,0.35507246376811596,0.1956521739130435,0.0,0.09420289855072461,0.8043478260869565,-0.00014329592513123712,0.01044679808612814,-0.008578698710174137,85,0.4823529411764706,0.35294117647058826,0.15294117647058825,0.011764705882352941,0.12941176470588234,0.8470588235294118,-0.0004970531846909543,0.010544465813382864,-0.008803812293029623,107,0.4205607476635514,0.2803738317757009,0.29906542056074764,0.0,0.14018691588785048,0.7009345794392523,-0.0003479471120390043,0.00825049701789271,-0.006605019815059454,UNSTABLE_OR_WEAK
SIDEWAYS,UP_UNWIND_LIKE,31,0.3548387096774194,0.5161290322580645,0.12903225806451613,0.0,-0.16129032258064513,0.8709677419354839,0.0007579473003702653,0.009656930895833193,-0.011028677316469948,10,0.2,0.5,0.3,0.0,-0.3,0.7,-0.003674152562108679,0.0056491320928839794,-0.01365280683403075,24,0.125,0.4583333333333333,0.4166666666666667,0.0,-0.3333333333333333,0.5833333333333333,-0.0007546835075503133,0.005604609444200048,-0.00835231880349796,UNSTABLE_OR_WEAK
SIDEWAYS,DOWN_POSITION_BUILD,16,0.5,0.3125,0.1875,0.0,0.1875,0.8125,0.0004418000696959634,0.012306398093183124,-0.006952659927087601,14,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.0,0.5,0.7857142857142857,0.0023124284259246064,0.01162515646401674,-0.004785454855033289,21,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.0,-0.14285714285714285,0.5238095238095238,0.0012173677803326566,0.006526468455402501,-0.005139997294738352,UNSTABLE_OR_WEAK
SIDEWAYS,DOWN_UNWIND_LIKE,122,0.32786885245901637,0.45901639344262296,0.21311475409836064,0.0,-0.1311475409836066,0.7868852459016393,0.0009951446770569694,0.007575571545623161,-0.010733704914067332,83,0.3373493975903614,0.37349397590361444,0.2891566265060241,0.0,-0.03614457831325302,0.7108433734939759,0.001166861143524045,0.008032301017997456,-0.008754316922335637,117,0.2222222222222222,0.42735042735042733,0.3504273504273504,0.0,-0.20512820512820512,0.6495726495726496,-0.0008045052292839916,0.006299774159039595,-0.00858722503234921,UNSTABLE_OR_WEAK
SIDEWAYS,HIGHLOC_BUY_BUILD,603,0.40298507462686567,0.2885572139303483,0.30845771144278605,0.0,0.11442786069651739,0.691542288557214,0.0002480774001487607,0.008188230651605677,-0.006213997369256652,287,0.4076655052264808,0.32752613240418116,0.26480836236933797,0.0,0.08013937282229966,0.735191637630662,0.00015976993129895867,0.007946598855689713,-0.007244290923047347,440,0.31136363636363634,0.20227272727272727,0.4863636363636364,0.0,0.10909090909090907,0.5136363636363637,0.0006892397578598386,0.006759120493679993,-0.004917365925521167,STABLE_DIRECTIONAL_CELL
SIDEWAYS,HIGHLOC_BUY_EXHAUSTION_LIKE,132,0.2196969696969697,0.3939393939393939,0.38636363636363635,0.0,-0.17424242424242423,0.6136363636363636,-0.0036640938640158938,0.004183390296178535,-0.008989995753249658,100,0.27,0.48,0.25,0.0,-0.20999999999999996,0.75,-0.004368230492770797,0.004384720037548195,-0.010556974420683873,193,0.19689119170984457,0.2849740932642487,0.5181347150259067,0.0,-0.08808290155440415,0.4818652849740933,-0.0009500542888165597,0.0046511627906975495,-0.006171648987463807,STABLE_DIRECTIONAL_CELL
SIDEWAYS,HIGHLOC_SELL_ABSORPTION_LIKE,135,0.3925925925925926,0.31851851851851853,0.28888888888888886,0.0,0.07407407407407407,0.7111111111111111,2.32582479562371e-05,0.007720830189890782,-0.0068790138943808365,106,0.4339622641509434,0.2830188679245283,0.2830188679245283,0.0,0.15094339622641512,0.7169811320754718,0.00019579200428621046,0.009222501299239294,-0.008002126513415753,111,0.36036036036036034,0.14414414414414414,0.4954954954954955,0.0,0.2162162162162162,0.5045045045045045,0.000812253423067899,0.007156720038816067,-0.0044778085078361896,UNSTABLE_OR_WEAK
SIDEWAYS,HIGHLOC_SELL_UNWIND_LIKE,462,0.3116883116883117,0.3333333333333333,0.354978354978355,0.0,-0.021645021645021634,0.645021645021645,-0.0006312973315590886,0.006636017896951785,-0.006915144646264748,254,0.2440944881889764,0.46062992125984253,0.2952755905511811,0.0,-0.21653543307086615,0.704724409448819,-0.0025805445738575905,0.004557623709370517,-0.009579527886729056,380,0.22631578947368422,0.26052631578947366,0.5131578947368421,0.0,-0.03421052631578944,0.48684210526315785,-0.0003535148575977698,0.004998889311069066,-0.0060606660774714105,UNSTABLE_OR_WEAK
SIDEWAYS,PRESSURE_BUILD,764,0.3075916230366492,0.39267015706806285,0.299738219895288,0.0,-0.08507853403141363,0.700261780104712,-0.0005113554844158319,0.007029320827147689,-0.007852524828816265,380,0.4105263157894737,0.3236842105263158,0.2657894736842105,0.0,0.08684210526315789,0.7342105263157894,0.002067759766569033,0.008492973896935485,-0.006507275518078504,587,0.3441226575809199,0.27597955706984667,0.3781942078364566,0.0017035775127768314,0.06814310051107325,0.6218057921635434,0.001219181793551849,0.007315090761311316,-0.0050441361916770955,UNSTABLE_OR_WEAK
SIDEWAYS,DELEVERAGING,896,0.3013392857142857,0.41183035714285715,0.28683035714285715,0.0,-0.11049107142857145,0.7131696428571428,-0.0011105206740382734,0.00635535748659799,-0.008138619016225479,483,0.2919254658385093,0.42857142857142855,0.2795031055900621,0.0,-0.13664596273291924,0.7204968944099379,-0.00024408103490358712,0.006418204361461566,-0.009116110459537308,683,0.2562225475841874,0.3294289897510981,0.4128843338213763,0.0014641288433382138,-0.07320644216691069,0.5871156661786237,0.00022797218739301073,0.0057368232341341585,-0.006923703502579315,STABLE_DIRECTIONAL_CELL
SIDEWAYS,NEUTRAL_TRANSITION,8409,0.2827922464026638,0.3213223926745154,0.3958853609228208,0.0,-0.038530146271851584,0.6041146390771792,-0.00032226877215602023,0.005911868448507107,-0.0064818718381112195,4876,0.2830188679245283,0.31542247744052504,0.40135356849876946,0.00020508613617719443,-0.032403609515996745,0.5986464315012305,5.935066561879587e-05,0.006176244883545179,-0.006735167584899671,8712,0.2059228650137741,0.23255280073461893,0.5609504132231405,0.000573921028466483,-0.026629935720844822,0.43904958677685946,-0.00011621256589666729,0.0048798533698796165,-0.0051290986203916256,UNSTABLE_OR_WEAK
TRANSITION,EVENT_CONFLICT,39,0.6410256410256411,0.3333333333333333,0.0,0.02564102564102564,0.30769230769230776,1.0,0.00840657241115772,0.02410261229092292,-0.015042759469738542,15,0.26666666666666666,0.7333333333333333,0.0,0.0,-0.4666666666666666,1.0,0.001874279123414091,0.01247116493656275,-0.015369278059317204,4,0.75,0.25,0.0,0.0,0.5,1.0,0.009256238469754319,0.03287293842675432,-0.002018763957665759,UNSTABLE_OR_WEAK
TRANSITION,POST_BREAKDOWN_UNWIND_30M,188,0.3776595744680851,0.5691489361702128,0.05319148936170213,0.0,-0.19148936170212766,0.9468085106382979,0.0027737159812313283,0.011949860726933603,-0.013915381838643825,136,0.22058823529411764,0.6617647058823529,0.11764705882352941,0.0,-0.4411764705882353,0.8823529411764706,-0.003943278430201758,0.007374255922015571,-0.01666144681063081,40,0.325,0.425,0.25,0.0,-0.09999999999999998,0.75,0.0009909933390255254,0.0059394892033772795,-0.010216916156496947,UNSTABLE_OR_WEAK
TRANSITION,UP_POSITION_BUILD,1385,0.4967509025270758,0.44620938628158846,0.05270758122743682,0.004332129963898917,0.05054151624548736,0.9472924187725632,-0.0005241935483871751,0.014728909767077525,-0.013288899860116832,580,0.496551724137931,0.42758620689655175,0.07241379310344828,0.0034482758620689655,0.06896551724137928,0.9275862068965517,0.0005750586219337439,0.013066035737816284,-0.012173907378941806,218,0.4724770642201835,0.41743119266055045,0.11009174311926606,0.0,0.05504587155963303,0.8899082568807339,-0.0006848691633762338,0.011380272646954626,-0.01083754543577814,UNSTABLE_OR_WEAK
TRANSITION,UP_UNWIND_LIKE,239,0.4351464435146444,0.5230125523012552,0.04184100418410042,0.0,-0.08786610878661083,0.9581589958158996,0.0023192072527935537,0.014525332872211694,-0.01401236954000784,108,0.25925925925925924,0.6574074074074074,0.08333333333333333,0.0,-0.3981481481481482,0.9166666666666666,-0.0030150414990910424,0.009017478760984243,-0.016082000410768293,50,0.38,0.56,0.06,0.0,-0.18000000000000005,0.94,-0.0008918062943672478,0.010347602264332179,-0.011888352269778635,UNSTABLE_OR_WEAK
TRANSITION,DOWN_POSITION_BUILD,192,0.53125,0.4427083333333333,0.026041666666666668,0.0,0.08854166666666669,0.9739583333333334,0.004316023510052336,0.01572460727774949,-0.013635591425994187,125,0.504,0.392,0.104,0.0,0.11199999999999999,0.896,0.0024237685691947952,0.015517326855386315,-0.010710727333111847,43,0.5116279069767442,0.3953488372093023,0.09302325581395349,0.0,0.1162790697674419,0.9069767441860466,0.0013635800173545931,0.014252929097716915,-0.009198273904156284,UNSTABLE_OR_WEAK
TRANSITION,DOWN_UNWIND_LIKE,1267,0.4569850039463299,0.5074980268350434,0.03235990528808208,0.0031570639305445935,-0.05051302288871351,0.9676400947119179,0.0021974306964165358,0.014749215296905982,-0.014692841635324139,526,0.39543726235741444,0.5456273764258555,0.057034220532319393,0.0019011406844106464,-0.15019011406844102,0.9429657794676806,-0.000154019187018406,0.010852979367796278,-0.01499526973847759,161,0.37888198757763975,0.5093167701863354,0.11180124223602485,0.0,-0.13043478260869562,0.8881987577639752,0.001509346336932671,0.009649312306473812,-0.011595603333736104,UNSTABLE_OR_WEAK
TRANSITION,HIGHLOC_BUY_BUILD,2943,0.4872579001019368,0.3965341488277268,0.11586816173972138,0.0003397893306150187,0.09072375127421001,0.8841318382602786,0.00040435458786935996,0.012167487684729084,-0.009912681028935166,1289,0.46470131885182314,0.3816912335143522,0.15205585725368503,0.0015515903801396431,0.08301008533747095,0.847944142746315,-0.00045987583352502526,0.010475517890772057,-0.009280455361009743,554,0.4548736462093863,0.33574007220216606,0.20938628158844766,0.0,0.11913357400722024,0.7906137184115524,0.0005021022519470231,0.009576576619173216,-0.007767520741997713,UNSTABLE_OR_WEAK
TRANSITION,HIGHLOC_BUY_EXHAUSTION_LIKE,623,0.3723916532905297,0.5120385232744783,0.11556982343499198,0.0,-0.1396468699839486,0.884430176565008,-0.0010984198049260874,0.009345051099534762,-0.011450654834323393,499,0.3106212424849699,0.5210420841683366,0.1683366733466934,0.0,-0.21042084168336672,0.8316633266533067,-0.002059242832250896,0.007052966394689442,-0.011750690420750498,280,0.30357142857142855,0.45,0.24642857142857144,0.0,-0.14642857142857146,0.7535714285714286,-0.002051397848278902,0.006827787934186591,-0.009729766750720181,STABLE_DIRECTIONAL_CELL
TRANSITION,HIGHLOC_SELL_ABSORPTION_LIKE,705,0.526241134751773,0.36737588652482267,0.10638297872340426,0.0,0.15886524822695036,0.8936170212765957,0.0009933381560620624,0.012753099984303962,-0.009508119557543049,547,0.49725776965265084,0.3619744058500914,0.13893967093235832,0.0018281535648994515,0.13528336380255945,0.8610603290676417,0.0009334889148189252,0.011585044760400232,-0.008891213389121244,233,0.5793991416309013,0.2832618025751073,0.13733905579399142,0.0,0.29613733905579404,0.8626609442060086,0.0013818516812529325,0.011834999425485382,-0.006678628389154562,STABLE_DIRECTIONAL_CELL
TRANSITION,HIGHLOC_SELL_UNWIND_LIKE,2611,0.450402144772118,0.42780543852929914,0.12102642665645347,0.0007659900421294523,0.022596706242818843,0.8789735733435465,0.0001404228130903462,0.010941673128284757,-0.010689862970629127,1367,0.3686905632772495,0.4667154352596928,0.16386247256766642,0.000731528895391368,-0.0980248719824433,0.8361375274323336,-0.00214073613700716,0.00836725463591148,-0.01051524710830709,569,0.3233743409490334,0.4200351493848858,0.2565905096660808,0.0,-0.0966608084358524,0.7434094903339192,-0.0006781959986436048,0.007114532306974564,-0.009264620729589002,UNSTABLE_OR_WEAK
TRANSITION,PRESSURE_BUILD,3465,0.45916305916305916,0.4510822510822511,0.08946608946608947,0.0002886002886002886,0.008080808080808077,0.9105339105339105,0.00016267674828696066,0.011969601824915799,-0.011863688638702352,1572,0.5038167938931297,0.40076335877862596,0.09478371501272265,0.0006361323155216285,0.10305343511450377,0.9052162849872774,0.0011207686047710608,0.011838334523788685,-0.010294410592864456,736,0.4361413043478261,0.34646739130434784,0.21739130434782608,0.0,0.08967391304347827,0.782608695652174,0.002072344387625269,0.009644562397212564,-0.008042854255104093,UNSTABLE_OR_WEAK
