variant,candidate_id,side,sweep_time,reclaim_time,signal_time,deadline,outcome,event_label,anatomy_score,baseline_entry_time,baseline_entry_price,range_unit,structural_target,filled,entry_i_5m,entry_time,entry_price,time_to_fill_min,directional_improvement_range_units,structural_target_distance_range_units,positive_adverse_excursion_range_units,assigned_route,router_variant
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-01-03 02:00:00+00:00|208.38|37603,BUY_SIDE,2025-01-03 05:00:00+00:00,2025-01-03 06:00:00+00:00,2025-01-03 07:00:00+00:00,2025-01-03 10:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2025-01-03 07:00:00+00:00,207.66,1.7549999999999955,205.51,1,451298,2025-01-03 07:10:00+00:00,207.3,10.0,-0.20512820512819724,1.0199430199430342,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-01-03 23:00:00+00:00|215.7|37624,SELL_SIDE,2025-01-04 03:00:00+00:00,2025-01-04 03:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-04 10:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2025-01-04 04:00:00+00:00,216.89,1.8049999999999926,217.93,1,451578,2025-01-04 06:30:00+00:00,217.72,150.0,-0.45983379501385924,0.11634349030471403,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-01-11 04:00:00+00:00|188.71|37797,BUY_SIDE,2025-01-11 20:00:00+00:00,2025-01-11 22:00:00+00:00,2025-01-11 23:00:00+00:00,2025-01-12 05:00:00+00:00,RECLAIM_NO_BOS_WITHIN_WINDOW,0,3,2025-01-11 23:00:00+00:00,188.24,1.5350000000000108,185.55,1,453806,2025-01-12 00:10:00+00:00,187.59,70.0,-0.42345276872964244,1.3289902280130148,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-01-11 20:00:00+00:00|185.55|37813,SELL_SIDE,2025-01-12 07:00:00+00:00,2025-01-12 07:00:00+00:00,2025-01-12 08:00:00+00:00,2025-01-12 14:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-01-12 08:00:00+00:00,186.48,1.4500000000000028,188.5,1,453902,2025-01-12 08:10:00+00:00,186.69,10.0,-0.14482758620690175,1.2482758620689647,1.1379310344827602,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-01-17 16:00:00+00:00|222.09|37953,BUY_SIDE,2025-01-18 03:00:00+00:00,2025-01-18 03:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-18 07:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2025-01-18 04:00:00+00:00,220.32,2.9000000000000057,215.55,0,-1,,,,,,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
GAP_25,H1_SWING|SELL_SIDE|2025-01-20 20:00:00+00:00|234.51|38029,SELL_SIDE,2025-01-21 01:00:00+00:00,2025-01-21 02:00:00+00:00,2025-01-21 03:00:00+00:00,2025-01-21 09:00:00+00:00,RECLAIM_NO_BOS_WITHIN_WINDOW,0,4,2025-01-21 03:00:00+00:00,239.93,8.210000000000008,250.88,1,456432,2025-01-21 03:00:00+00:00,238.58249999999998,0.0,0.16412911084044138,1.4978684531059685,,SCORE4_GAP25,SCORE3_CONFIRM__SCORE4_GAP25
GAP_25,H1_SWING|BUY_SIDE|2025-01-22 10:00:00+00:00|259.68|38067,BUY_SIDE,2025-01-22 13:00:00+00:00,2025-01-22 14:00:00+00:00,2025-01-22 15:00:00+00:00,2025-01-22 20:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,4,2025-01-22 15:00:00+00:00,255.96,4.0849999999999795,252.08,1,456866,2025-01-22 15:10:00+00:00,256.8825,10.0,0.2258261933904504,1.1756425948592424,,SCORE4_GAP25,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-01-23 13:00:00+00:00|242.2|38094,SELL_SIDE,2025-01-23 13:00:00+00:00,2025-01-23 13:00:00+00:00,2025-01-23 14:00:00+00:00,2025-01-23 15:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-01-23 14:00:00+00:00,246.63,4.345000000000013,250.6,1,457147,2025-01-23 14:35:00+00:00,249.3,35.0,-0.6144994246260087,0.29919447640966146,0.04602991944764475,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-01-28 08:00:00+00:00|243.77|38209,BUY_SIDE,2025-01-30 15:00:00+00:00,2025-01-30 15:00:00+00:00,2025-01-30 16:00:00+00:00,2025-01-30 22:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-01-30 16:00:00+00:00,240.98,3.3349999999999937,237.06,1,459200,2025-01-30 17:40:00+00:00,240.25,100.0,-0.21889055472263602,0.9565217391304359,0.5487256371814141,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
GAP_25,H1_SWING|SELL_SIDE|2025-02-03 11:00:00+00:00|193.22|38356,SELL_SIDE,2025-02-03 14:00:00+00:00,2025-02-03 14:00:00+00:00,2025-02-03 15:00:00+00:00,2025-02-03 16:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,4,2025-02-03 15:00:00+00:00,199.59,7.4765000000000015,201.95,1,460320,2025-02-03 15:00:00+00:00,198.01250000000002,0.0,0.21099444927439123,0.526650170534337,0.02842239015582233,SCORE4_GAP25,SCORE3_CONFIRM__SCORE4_GAP25
GAP_25,H1_SWING|BUY_SIDE|2025-02-13 01:00:00+00:00|198.32|38586,BUY_SIDE,2025-02-13 04:00:00+00:00,2025-02-13 04:00:00+00:00,2025-02-13 05:00:00+00:00,2025-02-13 07:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,4,2025-02-13 05:00:00+00:00,195.59,2.4399999999999977,194.87,0,-1,,,,,,,SCORE4_GAP25,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-02-15 20:00:00+00:00|193.2|38653,SELL_SIDE,2025-02-15 20:00:00+00:00,2025-02-15 21:00:00+00:00,2025-02-15 22:00:00+00:00,2025-02-16 04:00:00+00:00,RECLAIM_NO_BOS_WITHIN_WINDOW,0,3,2025-02-15 22:00:00+00:00,194.21,1.5049999999999955,195.97,1,463861,2025-02-15 22:05:00+00:00,194.34,5.0,-0.08637873754152547,1.0830564784053158,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-02-22 16:00:00+00:00|174.56|38817,BUY_SIDE,2025-02-22 16:00:00+00:00,2025-02-22 16:00:00+00:00,2025-02-22 17:00:00+00:00,2025-02-22 21:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-02-22 17:00:00+00:00,172.69,1.6550000000000011,172.53,1,465817,2025-02-22 17:05:00+00:00,172.33,5.0,-0.21752265861026282,-0.12084592145014411,1.0392749244712978,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-02-23 18:00:00+00:00|166.51|38843,SELL_SIDE,2025-02-23 22:00:00+00:00,2025-02-23 22:00:00+00:00,2025-02-23 23:00:00+00:00,2025-02-24 02:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2025-02-23 23:00:00+00:00,167.23,1.1799999999999926,168.61,1,466179,2025-02-23 23:15:00+00:00,168.31,15.0,-0.9152542372881519,0.2542372881356044,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-03-04 13:00:00+00:00|134.51|39054,SELL_SIDE,2025-03-04 13:00:00+00:00,2025-03-04 14:00:00+00:00,2025-03-04 15:00:00+00:00,2025-03-04 18:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-03-04 15:00:00+00:00,136.58,3.280000000000001,139.5,0,-1,,,,,,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-03-10 06:00:00+00:00|126.34|39191,SELL_SIDE,2025-03-10 08:00:00+00:00,2025-03-10 09:00:00+00:00,2025-03-10 10:00:00+00:00,2025-03-10 12:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-03-10 10:00:00+00:00,128.12,2.2600000000000193,129.1,0,-1,,,,,,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
GAP_25,H1_SWING|BUY_SIDE|2025-03-21 05:00:00+00:00|129.02|39454,BUY_SIDE,2025-03-21 09:00:00+00:00,2025-03-21 09:00:00+00:00,2025-03-21 10:00:00+00:00,2025-03-21 11:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,4,2025-03-21 10:00:00+00:00,127.53,1.0850000000000009,127.27,0,-1,,,,,,,SCORE4_GAP25,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-04-04 07:00:00+00:00|114.65|39792,SELL_SIDE,2025-04-04 11:00:00+00:00,2025-04-04 12:00:00+00:00,2025-04-04 13:00:00+00:00,2025-04-04 16:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-04-04 13:00:00+00:00,115.56,1.4499999999999957,117.37,1,477594,2025-04-04 14:30:00+00:00,117.02,90.0,-1.0068965517241366,0.24137931034483417,1.2482758620689707,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-04-17 14:00:00+00:00|132.33|40111,SELL_SIDE,2025-04-17 14:00:00+00:00,2025-04-17 15:00:00+00:00,2025-04-17 16:00:00+00:00,2025-04-17 22:00:00+00:00,RECLAIM_NO_BOS_WITHIN_WINDOW,0,3,2025-04-17 16:00:00+00:00,133.39,1.684999999999988,135.6,1,481360,2025-04-17 16:20:00+00:00,134.17,20.0,-0.46290801186944014,0.8486646884273098,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-04-14 05:00:00+00:00|136.09|40030,BUY_SIDE,2025-04-17 18:00:00+00:00,2025-04-17 18:00:00+00:00,2025-04-17 19:00:00+00:00,2025-04-18 01:00:00+00:00,RECLAIM_NO_BOS_WITHIN_WINDOW,0,3,2025-04-17 19:00:00+00:00,134.22,1.6700000000000017,130.48,1,481395,2025-04-17 19:15:00+00:00,133.88,15.0,-0.2035928143712593,2.0359281437125762,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-04-19 13:00:00+00:00|139.89|40158,BUY_SIDE,2025-04-19 15:00:00+00:00,2025-04-19 15:00:00+00:00,2025-04-19 16:00:00+00:00,2025-04-19 17:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-04-19 16:00:00+00:00,138.87,0.8999999999999915,138.39,1,481938,2025-04-19 16:30:00+00:00,138.22,30.0,-0.7222222222222354,-0.18888888888887678,0.2777777777777804,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-04-29 11:00:00+00:00|149.44|40396,BUY_SIDE,2025-04-29 16:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 17:00:00+00:00,2025-04-29 19:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2025-04-29 17:00:00+00:00,148.29,1.2549999999999955,147.52,0,-1,,,,,,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-05-10 08:00:00+00:00|169.62|40657,SELL_SIDE,2025-05-10 11:00:00+00:00,2025-05-10 12:00:00+00:00,2025-05-10 13:00:00+00:00,2025-05-10 19:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-05-10 13:00:00+00:00,171.08,1.5100000000000051,173.36,1,487945,2025-05-10 13:05:00+00:00,171.35,5.0,-0.1788079470198549,1.3311258278145779,0.7748344370860818,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-05-15 15:00:00+00:00|172.79|40784,BUY_SIDE,2025-05-15 16:00:00+00:00,2025-05-15 18:00:00+00:00,2025-05-15 19:00:00+00:00,2025-05-15 23:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-05-15 19:00:00+00:00,169.47,2.2750000000000057,168.6,1,489461,2025-05-15 19:25:00+00:00,168.72,25.0,-0.32967032967032883,0.052747252747254614,0.8263736263736223,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-05-26 21:00:00+00:00|173.37|41054,SELL_SIDE,2025-05-27 01:00:00+00:00,2025-05-27 03:00:00+00:00,2025-05-27 04:00:00+00:00,2025-05-27 10:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-05-27 04:00:00+00:00,173.42,1.529999999999987,175.98,1,492742,2025-05-27 04:50:00+00:00,174.04,50.0,-0.4052287581699411,1.2679738562091596,1.0915032679738574,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|SELL_SIDE|2025-06-12 15:00:00+00:00|157.21|41456,SELL_SIDE,2025-06-12 15:00:00+00:00,2025-06-12 16:00:00+00:00,2025-06-12 17:00:00+00:00,2025-06-12 18:00:00+00:00,STRUCTURAL_LIQUIDITY_EVENT,1,3,2025-06-12 17:00:00+00:00,158.26,1.4350000000000023,159.87,1,497500,2025-06-12 17:20:00+00:00,159.24,20.0,-0.6829268292683043,0.43902439024389855,0.0069686411149960355,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
FIVE_MIN_REVERSAL_BREAK,H1_SWING|BUY_SIDE|2025-06-13 11:00:00+00:00|146.61|41476,BUY_SIDE,2025-06-13 15:00:00+00:00,2025-06-13 17:00:00+00:00,2025-06-13 18:00:00+00:00,2025-06-13 23:00:00+00:00,RECLAIM_FAILED_BEFORE_BOS,0,3,2025-06-13 18:00:00+00:00,146.41,1.710000000000008,143.55,1,497800,2025-06-13 18:20:00+00:00,144.98,20.0,-0.8362573099415206,0.8362573099415039,,SCORE3_FIVE_MIN_REVERSAL_BREAK,SCORE3_CONFIRM__SCORE4_GAP25
