hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
2,3,RV_LOW__RANGE_MID,6,240,360,82,0.5975609756097561,174.2130373552614,2.124549236039773,2.238508722561924,48.2591221884092,5,54,0.37037037037037035,-42.49004679702877,-0.7868527184634957,0.6427476928469539,68.47479815951934,15,-22.719060523938573,-0.3703621950085817,0.2871320921686395,92.3886832826138,12,True,False,False
2,3,RV_LOW__RANGE_MID,6,180,480,67,0.7014925373134329,267.4307102477097,3.9915031380255184,3.0027358455506508,45.52851858639946,7,65,0.5538461538461539,110.78635569374843,1.7044054722115143,2.2118238680958435,49.34405034796217,6,-14.7646383467279,0.4270084259672246,0.7366028787957646,88.29277787959919,12,False,True,False
2,3,RV_LOW__RANGE_MID,6,240,480,82,0.6829268292682927,274.55201974731307,3.3481953627721106,2.8419361625080333,29.11012852205977,5,54,0.46296296296296297,-50.28089502975139,-0.9311276857361369,0.5928527061492269,72.06364154332519,9,-21.996386630532978,-0.2780983738551079,0.20860873441507188,63.66519278308966,12,False,False,False
3,1,DRIVE_DOWN__EXT_HIGH,2,180,360,110,0.5636363636363636,143.8332804097859,1.3075752764525992,1.4183456839150312,94.47042799005268,8,101,0.4752475247524752,3.6606781872505954,0.03624433848762966,1.012977099743782,134.80419832289613,10,-8.838883888388837,0.027718739517589488,0.7141962014138059,160.0,12,False,False,False
3,1,DRIVE_DOWN__EXT_HIGH,2,240,360,111,0.5585585585585585,118.74211013803944,1.069748739982337,1.3382635830139635,95.18065534193444,6,97,0.4845360824742268,-60.922397308954764,-0.6280659516387089,0.7547681693435311,94.94055368762744,10,-7.402247608433171,-0.5871153927688469,0.5639906659072974,160.0,12,False,False,False
3,2,EFF_MID__RV_MID,2,60,360,77,0.5974025974025974,154.01343222722392,2.0001744445094016,1.9386249763277528,29.76547894480092,4,91,0.5164835164835165,-35.82872192297863,-0.3937222189338311,0.8167395743617043,84.26889635691555,5,-8.091908091908085,-0.19684394029461885,0.42129838640004325,64.64821841720138,12,False,False,False
3,2,EFF_MID__RV_MID,2,60,480,77,0.5974025974025974,176.51443779887174,2.292395296089244,1.8548691181575063,56.40204868761069,5,91,0.46153846153846156,-46.77150212167671,-0.5139725507876561,0.7864051998513878,95.19410820861306,8,-13.586413586413581,-0.22420764501849985,0.42396802672123096,104.60307303141603,12,False,False,False
3,3,RV_LOW__RANGE_MID,1,240,240,73,0.6027397260273972,78.48721957697192,1.0751673914653688,1.461002109062562,57.314107316519305,6,66,0.3333333333333333,-14.394932428359558,-0.21810503679332663,0.8219286011921251,46.90037714841082,15,-26.94063926940639,-0.2028568188773532,0.5625786548107776,105.97116097477895,12,True,False,False
4,1,DRIVE_DOWN__STR_B80_100,5,120,240,71,0.6056338028169014,269.39136819649343,3.794244622485823,2.98944083282238,54.46837250467604,7,85,0.5647058823529412,139.42865159724596,1.6403370776146584,2.1228252489159027,40.73726099191406,8,-4.092792046396021,0.43232243590556413,0.7101077986252394,101.70255875701406,12,False,True,False
4,1,DRIVE_DOWN__STR_B80_100,5,180,240,70,0.6,265.6827174036971,3.7954673914813872,2.7168048729005423,59.6828586912483,6,92,0.6413043478260869,177.19323026661687,1.926013372463227,2.70850353551449,40.783722966468254,8,4.130434782608694,0.5074509075709633,0.9969444484332106,109.52428803687245,12,False,True,False
4,1,DRIVE_DOWN__STR_B80_100,5,240,240,73,0.5616438356164384,257.9952808544798,3.534181929513422,2.3598101927475224,84.77008842427014,8,77,0.6363636363636364,158.33402752880866,2.05628607180271,3.027522010373978,35.474287244500424,6,7.471980074719797,0.5818280192739865,1.282951493166084,147.1551326364052,12,False,True,False
4,1,DRIVE_DOWN__STR_B80_100,5,180,360,70,0.5571428571428572,196.20070991029607,2.802867284432801,1.7983167255847374,56.04167013698243,6,92,0.5978260869565217,183.0218376078145,1.9893678000849402,2.704624336225324,51.28259418343706,8,4.068322981366457,0.7097616826647275,1.5039755220793452,104.06250520547366,12,False,True,True
4,1,DRIVE_DOWN__STR_B80_100,5,240,360,73,0.5753424657534246,247.0141948838752,3.38375609429966,1.9071331125750643,83.12681055814758,7,77,0.6103896103896104,160.5038776650438,2.0844659437018676,2.993482257656949,45.9709747717816,6,3.5047144636185745,0.6160213341657215,1.5696241850759256,144.6902158372214,12,False,True,True
4,2,EFF_MID__EXT_LOW,1,120,480,117,0.5982905982905983,229.43894351708923,1.961016611257173,1.6877524155997363,108.7202121988864,5,95,0.42105263157894735,20.212176028969672,0.21275974767336497,1.1128624021089335,57.63068446190156,7,-17.723796671165093,0.10849461776714296,0.6593753869482581,160.0,12,False,False,False
4,3,RV_LOW__RANGE_MID,1,360,360,74,0.5540540540540541,45.67532561887239,0.617234129984762,1.2372129925491582,113.65614886825152,7,55,0.36363636363636365,17.94688285917884,0.3263069610759789,1.2628815831622877,40.12762107759035,12,-19.04176904176904,0.5286599447830835,1.0207471072222107,160.0,12,False,False,False
5,1,DRIVE_DOWN__EFF_HIGH,4,180,240,133,0.6165413533834586,287.3675984910294,2.160658635270898,2.279462173318616,56.67258444384882,7,125,0.472,32.9938500141451,0.2639508001131608,1.1814069222311,67.47852848675643,9,-14.454135338345864,0.122162194344072,0.5182831880518189,105.00887666577323,12,False,False,False
5,1,DRIVE_DOWN__EFF_HIGH,4,240,240,117,0.5897435897435898,154.52926626245952,1.3207629595082009,1.520028224434674,51.758476906491445,7,134,0.5223880597014925,64.05066164839401,0.47799001230144783,1.379575688248105,61.62736858633634,11,-6.735553004209727,0.3619044650369602,0.9075987314388153,97.63771535973717,12,False,True,False
5,1,DRIVE_DOWN__EFF_HIGH,4,180,360,133,0.6616541353383458,242.89460939392296,1.8262752586009243,1.7140205698392492,106.27339544784256,4,125,0.48,44.54453457688607,0.35635627661508856,1.2536786031443696,59.71079464517666,8,-18.165413533834585,0.19512736370753142,0.7314256463456251,160.0,12,False,False,False
5,1,DRIVE_DOWN__EFF_HIGH,4,180,480,133,0.6616541353383458,260.08680507419984,1.955539887775939,1.6624426640797856,119.27603112765064,5,125,0.52,107.41403785341903,0.8593123028273523,1.6096259074245602,54.25337572396538,10,-14.165413533834581,0.4394245845860293,0.9682294266163693,160.0,12,False,True,False
5,2,RV_LOW__RANGE_MID,3,240,240,78,0.7051282051282052,208.1071105284825,2.668039878570289,2.62383135445574,68.38357952578872,6,53,0.24528301886792453,-46.55427235804743,-0.8783824973216495,0.40728476117928974,64.00788334001484,10,-45.98451862602806,-0.3292239011780981,0.1552252054948755,122.57536928868308,12,False,False,False
