hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,2022H1_trades,2022H1_wr,2022H1_exp,2022H1_pf,2022H2_trades,2022H2_wr,2022H2_exp,2022H2_pf,2023H1_trades,2023H1_wr,2023H1_exp,2023H1_pf,2023H2_trades,2023H2_wr,2023H2_exp,2023H2_pf,positive_halves,min_half_exp,temporal_gate,strict_gate,plateau_supportive,strict_temporal
6,60,120,ALL,2079,874,1205,0.4203944203944204,822.6345882073531,1559.25,-736.6154117926469,-0.35431236738463057,-35.431236738463056,0.8104210355134199,800.7852439953907,24,20,4,0,1040,0.44326923076923075,-673.400828717373,-0.6475007968436278,0.7436646921605921,1039,0.397497593840231,-63.214583075273964,-0.060841754644152035,0.9497699923734838,512,0.423828125,-1.0626800536714582,0.6059711070818474,524,0.4580152671755725,-0.4934962438480528,0.7924935186233175,516,0.4186046511627907,0.2592788739077833,1.1897279448194182,519,0.37957610789980734,-0.3660098942228279,0.6522821313678914,1,-1.0626800536714582,False,False,False,False
6,60,120,DRIVE_UP,1095,434,661,0.3963470319634703,362.6604592029036,821.25,-458.58954079709633,-0.4188032336046542,-41.88032336046542,0.7708431688234851,493.21886982285736,15,14,4,0,531,0.4124293785310734,-382.24944367713954,-0.719867125569001,0.7122325455627516,564,0.38120567375886527,-76.34009711995668,-0.13535478212758276,0.8865466126382205,253,0.39920948616600793,-1.2443114158082946,0.5415475146888639,275,0.41818181818181815,-0.5884924965973931,0.747780879059171,286,0.4195804195804196,0.20012662758966934,1.1673761629173578,277,0.34296028880866425,-0.47877092097587676,0.5980714073484372,1,-1.2443114158082946,False,False,False,False
6,60,120,DRIVE_DOWN,984,440,544,0.44715447154471544,459.97412900444954,738.0,-278.0258709955506,-0.28254661686539695,-28.254661686539695,0.8524536932738098,449.7637224822267,11,9,4,0,509,0.47544204322200395,-291.1513850402333,-0.5720066503737393,0.7758138205907009,475,0.4168421052631579,13.125514044682745,0.027632661146700516,1.0224127908376763,259,0.44787644787644787,-0.8852563678775605,0.6697004415609874,249,0.5020080321285141,-0.3885807036630388,0.8399504628014871,230,0.41739130434782606,0.33283340628595975,1.2107729793437583,242,0.4214876033057851,-0.23694045450962764,0.7349616551748941,1,-0.8852563678775605,False,False,False,False
6,60,120,STR_B0_20,430,159,271,0.3697674418604651,-2.2229740448157713,322.5,-324.7229740448157,-0.7551697070809668,-75.51697070809668,0.6041828674771968,335.0658311656308,13,6,4,0,225,0.41333333333333333,-220.85740929125433,-0.9815884857389081,0.6149761705345144,205,0.32195121951219513,-103.86556475356144,-0.5066612914807875,0.5790933114705313,94,0.3404255319148936,-2.38579717908273,0.26426183229252925,130,0.46153846153846156,-0.2031024203850323,0.9017747986787744,108,0.35185185185185186,-0.581980782702887,0.6221711054679614,94,0.2978723404255319,-0.3715432001265058,0.5300980391015127,0,-2.38579717908273,False,False,False,False
6,60,120,STR_B20_40,412,154,258,0.3737864077669903,65.22403140772033,309.0,-243.7759685922797,-0.5916892441560186,-59.168924415601865,0.6627527912245434,251.9133098676096,9,7,4,0,203,0.37438423645320196,-217.61015836462195,-1.0719712234710441,0.5639378148424642,209,0.37320574162679426,-26.16581022765775,-0.12519526424716626,0.8830870345657093,85,0.4117647058823529,-0.7945585545488395,0.5741803895207733,117,0.3418803418803419,-1.5776215663350959,0.45779647578781063,113,0.34513274336283184,-0.08446946320555121,0.9363673534109347,96,0.40625,-0.1731329258899007,0.7747971037777385,0,-1.5776215663350959,False,False,False,False
6,60,120,STR_B40_60,399,175,224,0.43859649122807015,160.41033815967234,299.25,-138.83966184032766,-0.3479690772940543,-34.79690772940543,0.7985472028019245,141.22522384330532,14,8,4,0,199,0.46733668341708545,-106.2411237355933,-0.5338749936461975,0.7567478230225856,200,0.41,-32.59853810473439,-0.16299269052367193,0.8708656843398828,91,0.38461538461538464,-1.546726209408902,0.42055500129141177,107,0.5327102803738317,0.04143983607277519,1.0228743179440105,107,0.4392523364485981,0.15932023887060662,1.1135127229391923,92,0.3804347826086957,-0.5292286539522284,0.5193717407382172,2,-1.546726209408902,False,False,False,False
6,60,120,STR_B60_80,396,176,220,0.4444444444444444,258.9919844183944,297.0,-38.0080155816056,-0.09597983732728686,-9.597983732728686,0.9468527400583315,105.42071563071346,17,11,4,0,202,0.47029702970297027,-53.79209035464585,-0.2662974770031973,0.8898979190063937,194,0.4175257731958763,15.784074773040267,0.08136121017031066,1.0696623408186778,115,0.4434782608695652,-0.35333402460308233,0.8454153045941258,86,0.5,-0.558666127644684,0.7871373455303796,97,0.4536082474226804,0.5341855727788783,1.393373521635376,97,0.38144329896907214,-0.37146315243825695,0.6201471897728889,1,-0.558666127644684,False,False,False,False
6,60,120,STR_B80_100,442,210,232,0.4751131221719457,340.23120826638177,331.5,8.731208266381806,0.019753864856067435,1.9753864856067436,1.0093086304175674,152.02017378119464,9,10,4,0,211,0.4928909952606635,-74.90004697125752,-0.35497652593013046,0.8809329427896263,231,0.4588744588744589,83.63125523763932,0.3620400659638066,1.270728868068676,127,0.5039370078740157,-0.5583013986125519,0.8277590608394156,84,0.47619047619047616,-0.04756868270789777,0.9816202099760704,91,0.5274725274725275,1.509050622987353,2.2846331908022344,140,0.4142857142857143,-0.3835167961014985,0.7342151551840709,1,-0.5583013986125519,False,False,False,False
6,60,120,EFF_LOW,658,251,407,0.38145896656534956,156.77597399009107,493.5,-336.7240260099089,-0.5117386413524452,-51.173864135244514,0.7335461705054898,364.71714691450455,12,10,4,0,325,0.40615384615384614,-258.810370396628,-0.7963396012203938,0.7013233791707595,333,0.35735735735735735,-77.9136556132809,-0.2339749417816243,0.8038427730579287,143,0.3776223776223776,-1.3593814055256335,0.5213164407023594,180,0.4222222222222222,-0.7152150646237477,0.7203931297034682,162,0.4012345679012346,-0.04072660567001978,0.9708265354180413,167,0.32335329341317365,-0.3848658597885946,0.6080991324841168,0,-1.3593814055256335,False,False,False,False
6,60,120,EFF_MID,680,299,381,0.43970588235294117,297.19806724002206,510.0,-212.8019327599779,-0.31294401876467337,-31.294401876467337,0.8233594258320114,262.13178236230294,11,8,4,0,335,0.46567164179104475,-161.00002729240148,-0.4805970963952283,0.7904453539245442,345,0.4144927536231884,-51.80190546757639,-0.1501504506306562,0.8813029100009991,161,0.484472049689441,-0.42891649867109466,0.8038768205542207,172,0.4418604651162791,-0.9122556937170725,0.6229924174224056,166,0.37349397590361444,-0.11946870658242789,0.923383261958345,179,0.45251396648044695,-0.17860391159158298,0.8199645870810166,0,-0.9122556937170725,False,False,False,False
