bar_start,open,high,low,close,n5,ema7,ema20,atr14,regime,available_ts
2020-01-05 16:00:00+00:00,7463.76,7478.0,7420.0,7441.83,48,7419.4668340478165,7336.252692196178,89.22614156073647,SIDEWAYS,2020-01-05 20:00:00+00:00
2020-01-05 20:00:00+00:00,7441.9,7441.9,7303.0,7354.36,48,7403.1901255358625,7337.977197701304,92.77427430639813,SIDEWAYS,2020-01-06 00:00:00+00:00
2020-01-06 00:00:00+00:00,7354.36,7580.08,7345.0,7538.65,48,7437.055094151898,7357.088893158322,102.93896899879826,SIDEWAYS,2020-01-06 04:00:00+00:00
2020-01-06 04:00:00+00:00,7538.66,7550.45,7491.59,7505.35,48,7454.128820613923,7371.208998571816,99.7904712131698,SIDEWAYS,2020-01-06 08:00:00+00:00
2020-01-06 08:00:00+00:00,7505.36,7576.0,7505.35,7540.0,48,7475.596615460443,7387.284332041167,97.70900898365764,SIDEWAYS,2020-01-06 12:00:00+00:00
2020-01-06 12:00:00+00:00,7539.99,7611.81,7481.74,7515.92,48,7485.677461595333,7399.535348037246,100.02050834196785,SIDEWAYS,2020-01-06 16:00:00+00:00
2020-01-06 16:00:00+00:00,7516.03,7558.75,7507.0,7537.89,48,7498.730596196499,7412.711981557508,96.57261488897015,SIDEWAYS,2020-01-06 20:00:00+00:00
2020-01-06 20:00:00+00:00,7536.72,7808.65,7533.0,7757.39,48,7563.395447147374,7445.5384595044125,109.36385668261511,SIDEWAYS,2020-01-07 00:00:00+00:00
2020-01-07 00:00:00+00:00,7757.74,8014.91,7757.0,7898.59,48,7647.194085360531,7488.6862252658975,119.97429549099974,SIDEWAYS,2020-01-07 04:00:00+00:00
2020-01-07 04:00:00+00:00,7899.0,7908.95,7826.18,7886.66,48,7707.0605640203985,7526.588489526288,117.31684581307115,SIDEWAYS,2020-01-07 08:00:00+00:00
2020-01-07 08:00:00+00:00,7886.95,7969.0,7860.0,7899.86,48,7755.260423015299,7562.138157190451,116.72278539785178,SIDEWAYS,2020-01-07 12:00:00+00:00
2020-01-07 12:00:00+00:00,7898.9,7918.19,7746.0,7769.11,48,7758.722817261474,7581.849761267551,120.6847292980052,SIDEWAYS,2020-01-07 16:00:00+00:00
2020-01-07 16:00:00+00:00,7769.73,8133.0,7733.0,8077.71,48,7838.469612946105,7629.074545908737,140.6358200624334,SIDEWAYS,2020-01-07 20:00:00+00:00
2020-01-07 20:00:00+00:00,8077.71,8215.33,7952.0,8152.49,48,7916.974709709579,7678.923636774572,149.39969005797386,SIDEWAYS,2020-01-08 00:00:00+00:00
2020-01-08 00:00:00+00:00,8150.9,8468.42,8144.02,8302.62,48,8013.386032282184,7738.323290415088,161.89971219669,BULL,2020-01-08 04:00:00+00:00
2020-01-08 04:00:00+00:00,8302.97,8381.87,8280.0,8301.47,48,8085.407024211638,7791.956310375555,157.61187561121218,BULL,2020-01-08 08:00:00+00:00
2020-01-08 08:00:00+00:00,8301.5,8379.51,8267.0,8335.28,48,8147.875268158728,7843.701423673122,154.3903130675542,BULL,2020-01-08 12:00:00+00:00
2020-01-08 12:00:00+00:00,8335.28,8427.97,8201.1,8306.39,48,8187.503951119046,7887.76700237092,159.5674335627288,BULL,2020-01-08 16:00:00+00:00
2020-01-08 16:00:00+00:00,8308.23,8340.86,7964.41,7965.05,48,8131.890463339284,7895.127287859404,175.05904545110536,BULL,2020-01-08 20:00:00+00:00
2020-01-08 20:00:00+00:00,7966.97,8129.0,7870.11,8059.84,48,8113.877847504463,7910.814212825175,181.04697077602643,BULL,2020-01-09 00:00:00+00:00
2020-01-09 00:00:00+00:00,8059.77,8060.0,7932.0,7957.38,48,8074.753385628347,7915.249049698968,177.2579014348817,BULL,2020-01-09 04:00:00+00:00
2020-01-09 04:00:00+00:00,7958.0,7980.73,7898.0,7953.76,48,8044.50503922126,7918.916759251447,170.50590847524725,BULL,2020-01-09 08:00:00+00:00
2020-01-09 08:00:00+00:00,7953.99,7960.0,7851.91,7881.53,48,8003.761279415945,7915.356115513214,166.0476292984439,SIDEWAYS,2020-01-09 12:00:00+00:00
2020-01-09 12:00:00+00:00,7881.52,7948.11,7874.23,7909.39,48,7980.168459561959,7914.7879140357645,159.4642272056979,SIDEWAYS,2020-01-09 16:00:00+00:00
2020-01-09 16:00:00+00:00,7909.81,7963.0,7776.0,7921.34,48,7965.461344671469,7915.411922222835,161.43106811957662,BULL,2020-01-09 20:00:00+00:00
2020-01-09 20:00:00+00:00,7921.6,8006.83,7750.01,7818.59,48,7928.743508503602,7906.190786773041,168.24456325389255,SIDEWAYS,2020-01-10 00:00:00+00:00
2020-01-10 00:00:00+00:00,7817.91,7855.0,7767.22,7818.53,48,7901.190131377702,7897.8421404137025,162.49709445004305,SIDEWAYS,2020-01-10 04:00:00+00:00
2020-01-10 04:00:00+00:00,7818.3,7818.3,7718.05,7752.37,48,7863.985098533276,7883.987650850493,158.06730198932567,SIDEWAYS,2020-01-10 08:00:00+00:00
2020-01-10 08:00:00+00:00,7752.31,7854.32,7670.0,7841.02,48,7858.2438238999575,7879.895493626637,159.94249470437381,SIDEWAYS,2020-01-10 12:00:00+00:00
2020-01-10 12:00:00+00:00,7841.0,8088.0,7808.32,8066.68,48,7910.352867924968,7897.684494233625,168.49517365406143,BULL,2020-01-10 16:00:00+00:00
2020-01-10 16:00:00+00:00,8068.26,8145.41,7912.95,8064.34,48,7948.849650943726,7913.556447163755,173.06408982162847,BULL,2020-01-10 20:00:00+00:00
2020-01-10 20:00:00+00:00,8062.68,8210.62,7985.38,8207.09,48,8013.409738207795,7941.51202362435,176.79094054865504,BULL,2020-01-11 00:00:00+00:00
2020-01-11 00:00:00+00:00,8207.2,8261.33,8131.93,8165.85,48,8051.519803655847,7962.877545183936,173.40587336660823,BULL,2020-01-11 04:00:00+00:00
2020-01-11 04:00:00+00:00,8165.29,8187.0,8048.0,8079.53,48,8058.522352741885,7973.9873027854655,170.94831098327907,BULL,2020-01-11 08:00:00+00:00
2020-01-11 08:00:00+00:00,8079.17,8135.26,8012.29,8049.81,48,8056.344264556414,7981.208512043993,167.52128877018774,BULL,2020-01-11 12:00:00+00:00
2020-01-11 12:00:00+00:00,8049.26,8120.06,8020.0,8101.69,48,8067.68069841731,7992.682939468375,162.70262528660294,BULL,2020-01-11 16:00:00+00:00
2020-01-11 16:00:00+00:00,8101.69,8219.38,8070.56,8153.9,48,8089.235523812982,8008.036945233292,161.71100919470265,BULL,2020-01-11 20:00:00+00:00
2020-01-11 20:00:00+00:00,8153.37,8292.19,8003.87,8020.56,48,8072.066642859737,8009.229617115835,170.75450853793822,BULL,2020-01-12 00:00:00+00:00
2020-01-12 00:00:00+00:00,8020.58,8119.24,7956.28,8092.1,48,8077.074982144803,8017.122034533375,170.19775792808548,BULL,2020-01-12 04:00:00+00:00
2020-01-12 04:00:00+00:00,8092.09,8155.0,8072.0,8097.55,48,8082.193736608601,8024.781840768292,163.96934664750793,BULL,2020-01-12 08:00:00+00:00
2020-01-12 08:00:00+00:00,8099.33,8166.72,8088.3,8117.73,48,8091.077802456451,8033.634046409406,157.8586790298288,BULL,2020-01-12 12:00:00+00:00
2020-01-12 12:00:00+00:00,8117.7,8186.0,8117.2,8154.42,48,8106.913351842339,8045.137470560891,151.49734481341247,BULL,2020-01-12 16:00:00+00:00
2020-01-12 16:00:00+00:00,8154.35,8195.0,8070.13,8132.0,48,8113.185013881754,8053.410092412236,149.59539161245442,BULL,2020-01-12 20:00:00+00:00
2020-01-12 20:00:00+00:00,8131.99,8189.0,8088.82,8186.7,48,8131.563760411315,8066.104369325356,146.06572078299342,BULL,2020-01-13 00:00:00+00:00
2020-01-13 00:00:00+00:00,8186.22,8200.0,8090.0,8108.23,48,8125.730320308487,8070.116334151513,143.48959786992248,BULL,2020-01-13 04:00:00+00:00
2020-01-13 04:00:00+00:00,8107.88,8125.91,8053.78,8074.33,48,8112.880240231365,8070.517635660893,138.39248373635658,BULL,2020-01-13 08:00:00+00:00
2020-01-13 08:00:00+00:00,8075.0,8135.93,8063.92,8080.0,48,8104.660180173523,8071.420717978903,133.65087775518828,BULL,2020-01-13 12:00:00+00:00
2020-01-13 12:00:00+00:00,8080.0,8115.05,8055.0,8085.86,48,8099.960135130143,8072.795887695197,128.39367220124626,BULL,2020-01-13 16:00:00+00:00
2020-01-13 16:00:00+00:00,8085.86,8132.0,8072.0,8111.81,48,8102.922601347607,8076.511517438512,123.50840990115724,BULL,2020-01-13 20:00:00+00:00
2020-01-13 20:00:00+00:00,8111.82,8165.0,8096.98,8113.0,48,8105.441951010705,8079.986611015796,119.5449520510746,BULL,2020-01-14 00:00:00+00:00
2020-01-14 00:00:00+00:00,8112.99,8485.0,8109.02,8469.84,48,8196.541463258029,8117.115505204768,137.86174119028354,BULL,2020-01-14 04:00:00+00:00
2020-01-14 04:00:00+00:00,8469.54,8598.27,8467.74,8515.53,48,8276.288597443521,8155.059742804314,137.3380453909776,BULL,2020-01-14 08:00:00+00:00
2020-01-14 08:00:00+00:00,8514.95,8567.9,8476.0,8530.24,48,8339.77644808264,8190.791195870569,134.09247072019346,BULL,2020-01-14 12:00:00+00:00
2020-01-14 12:00:00+00:00,8530.24,8770.0,8479.54,8686.0,48,8426.33233606198,8237.953939120991,145.2615799544653,BULL,2020-01-14 16:00:00+00:00
2020-01-14 16:00:00+00:00,8686.0,8864.99,8520.0,8776.62,48,8513.904252046485,8289.255468728516,159.52789567200347,BULL,2020-01-14 20:00:00+00:00
2020-01-14 20:00:00+00:00,8776.61,8893.0,8678.01,8825.0,48,8591.678189034863,8340.278757421038,163.48947455257462,BULL,2020-01-15 00:00:00+00:00
2020-01-15 00:00:00+00:00,8825.0,8918.5,8710.0,8730.41,48,8626.361141776146,8377.434113857129,166.70451208453358,BULL,2020-01-15 04:00:00+00:00
2020-01-15 04:00:00+00:00,8730.08,8745.0,8570.52,8631.59,48,8627.66835633211,8401.639436346926,167.25990407849542,BULL,2020-01-15 08:00:00+00:00
2020-01-15 08:00:00+00:00,8631.38,8811.0,8610.68,8738.06,48,8655.266267249082,8433.679490028171,169.62133950146003,BULL,2020-01-15 12:00:00+00:00
2020-01-15 12:00:00+00:00,8738.06,8921.2,8727.0,8768.17,48,8683.49220043681,8465.535729073108,171.37695810849866,BULL,2020-01-15 16:00:00+00:00
2020-01-15 16:00:00+00:00,8768.17,8824.93,8680.42,8766.5,48,8704.244150327608,8494.198992970907,169.45788967217734,BULL,2020-01-15 20:00:00+00:00
2020-01-15 20:00:00+00:00,8766.5,8884.98,8742.78,8825.3,48,8734.508112745705,8525.732422211773,167.51089755273603,BULL,2020-01-16 00:00:00+00:00
2020-01-16 00:00:00+00:00,8825.35,8868.21,8596.25,8646.44,48,8712.491084559279,8537.228382001129,174.97154772754052,BULL,2020-01-16 04:00:00+00:00
2020-01-16 04:00:00+00:00,8647.08,8734.88,8625.0,8688.64,48,8706.528313419458,8551.64853609626,170.32215146128758,BULL,2020-01-16 08:00:00+00:00
2020-01-16 08:00:00+00:00,8688.65,8731.0,8607.05,8730.35,48,8712.483735064594,8568.667723134711,167.0098549283385,BULL,2020-01-16 12:00:00+00:00
2020-01-16 12:00:00+00:00,8730.74,8793.77,8650.01,8715.83,48,8713.320301298445,8582.683178074261,165.34915100488578,BULL,2020-01-16 16:00:00+00:00
2020-01-16 16:00:00+00:00,8715.84,8728.75,8634.0,8709.6,48,8712.390225973833,8594.770494448141,160.30635450453678,BULL,2020-01-16 20:00:00+00:00
2020-01-16 20:00:00+00:00,8709.61,8764.95,8675.24,8725.08,48,8715.562669480376,8607.180923548318,155.2637577542128,BULL,2020-01-17 00:00:00+00:00
2020-01-17 00:00:00+00:00,8724.99,8843.49,8680.0,8788.71,48,8733.849502110283,8624.469407019908,155.85134648605472,BULL,2020-01-17 04:00:00+00:00
2020-01-17 04:00:00+00:00,8789.0,9020.0,8765.0,8944.5,48,8786.512126582711,8654.948511113249,162.93339316562225,BULL,2020-01-17 08:00:00+00:00
2020-01-17 08:00:00+00:00,8943.99,9039.0,8900.0,8914.51,48,8818.511594937034,8679.668652911987,161.22386508236352,BULL,2020-01-17 12:00:00+00:00
2020-01-17 12:00:00+00:00,8914.51,8929.7,8785.0,8857.11,48,8828.161196202775,8696.567828825131,160.0435890050519,BULL,2020-01-17 16:00:00+00:00
2020-01-17 16:00:00+00:00,8857.65,8959.22,8816.14,8883.8,48,8842.07089715208,8714.39946417512,158.83190407611963,BULL,2020-01-17 20:00:00+00:00
2020-01-17 20:00:00+00:00,8885.08,8968.0,8869.68,8918.72,48,8861.23317286406,8733.858562825108,154.50962521353964,BULL,2020-01-18 00:00:00+00:00
2020-01-18 00:00:00+00:00,8918.73,8995.0,8858.38,8931.1,48,8878.699879648046,8752.64346160367,153.231794841144,BULL,2020-01-18 04:00:00+00:00
2020-01-18 04:00:00+00:00,8931.1,8931.11,8816.0,8852.8,48,8872.224909736033,8762.182179546176,150.50880949534803,BULL,2020-01-18 08:00:00+00:00
2020-01-18 08:00:00+00:00,8854.79,8922.12,8832.0,8885.99,48,8875.666182302024,8773.97340054178,146.19532310282324,BULL,2020-01-18 12:00:00+00:00
2020-01-18 12:00:00+00:00,8885.99,8968.0,8877.99,8910.0,48,8884.249636726518,8786.928314775896,142.18208573833587,BULL,2020-01-18 16:00:00+00:00
2020-01-18 16:00:00+00:00,8909.29,8940.0,8855.0,8914.13,48,8891.719727544887,8799.042760987715,138.09765104274044,BULL,2020-01-18 20:00:00+00:00
2020-01-18 20:00:00+00:00,8914.24,8968.0,8901.0,8925.0,48,8900.039795658666,8811.038688512694,133.0192473968304,BULL,2020-01-19 00:00:00+00:00
2020-01-19 00:00:00+00:00,8925.0,9205.3,8898.88,9165.18,48,8966.324846743999,8844.766432463866,145.40501543991394,BULL,2020-01-19 04:00:00+00:00
2020-01-19 04:00:00+00:00,9165.18,9173.17,9047.95,9092.21,48,8997.796135057999,8868.332486514926,143.9632286227772,BULL,2020-01-19 08:00:00+00:00
2020-01-19 08:00:00+00:00,9091.84,9135.0,8505.0,8704.84,48,8924.5571012935,8852.761773513505,178.6801408640074,SIDEWAYS,2020-01-19 12:00:00+00:00
2020-01-19 12:00:00+00:00,8703.44,8704.82,8572.32,8639.0,48,8853.167825970126,8832.403509369362,175.38298794514975,SIDEWAYS,2020-01-19 16:00:00+00:00
2020-01-19 16:00:00+00:00,8639.0,8685.34,8618.17,8655.01,48,8803.628369477594,8815.508889429422,167.65348880621048,SIDEWAYS,2020-01-19 20:00:00+00:00
2020-01-19 20:00:00+00:00,8655.14,8760.93,8440.91,8705.85,48,8779.183777108195,8805.065185674239,178.53681103433834,SIDEWAYS,2020-01-20 00:00:00+00:00
2020-01-20 00:00:00+00:00,8705.98,8740.0,8628.06,8671.56,48,8752.277832831147,8792.350406086216,173.77989596045705,SIDEWAYS,2020-01-20 04:00:00+00:00
2020-01-20 04:00:00+00:00,8671.56,8699.55,8636.22,8668.0,48,8731.20837462336,8780.50751026848,165.89061767756726,SIDEWAYS,2020-01-20 08:00:00+00:00
2020-01-20 08:00:00+00:00,8667.98,8686.0,8601.0,8622.74,48,8704.09128096752,8765.482033100054,160.1127164148839,SIDEWAYS,2020-01-20 12:00:00+00:00
2020-01-20 12:00:00+00:00,8622.74,8686.0,8526.06,8680.17,48,8698.110960725639,8757.357077566716,160.10037952810652,SIDEWAYS,2020-01-20 16:00:00+00:00
2020-01-20 16:00:00+00:00,8680.9,8710.65,8645.0,8678.35,48,8693.170720544229,8749.832593988935,153.35392384752745,SIDEWAYS,2020-01-20 20:00:00+00:00
2020-01-20 20:00:00+00:00,8678.63,8750.37,8612.51,8650.0,48,8682.378040408172,8740.32472789475,152.24721500127555,SIDEWAYS,2020-01-21 00:00:00+00:00
2020-01-21 00:00:00+00:00,8650.0,8688.0,8621.27,8679.0,48,8681.53353030613,8734.48427761906,146.1388425011844,SIDEWAYS,2020-01-21 04:00:00+00:00
2020-01-21 04:00:00+00:00,8679.0,8700.0,8630.0,8639.96,48,8671.140147729597,8725.481965464864,140.7003537510998,SIDEWAYS,2020-01-21 08:00:00+00:00
2020-01-21 08:00:00+00:00,8639.96,8684.0,8608.71,8662.99,48,8669.102610797197,8719.530349706305,136.02818562602133,SIDEWAYS,2020-01-21 12:00:00+00:00
2020-01-21 12:00:00+00:00,8662.99,8682.7,8640.0,8650.78,48,8664.521958097897,8712.982697353324,129.36188665273414,SIDEWAYS,2020-01-21 16:00:00+00:00
2020-01-21 16:00:00+00:00,8650.5,8669.0,8448.6,8536.51,48,8632.518968573424,8696.175773795865,135.86460903468168,SIDEWAYS,2020-01-21 20:00:00+00:00
2020-01-21 20:00:00+00:00,8536.11,8790.1,8534.0,8742.43,48,8659.996726430069,8700.580938196259,144.45285124649016,SIDEWAYS,2020-01-22 00:00:00+00:00
2020-01-22 00:00:00+00:00,8742.78,8764.0,8709.0,8722.71,48,8675.67504482255,8702.688467891852,138.06336187174085,SIDEWAYS,2020-01-22 04:00:00+00:00
2020-01-22 04:00:00+00:00,8722.36,8820.0,8710.0,8745.0,48,8693.006283616913,8706.718137616437,136.05883602375937,SIDEWAYS,2020-01-22 08:00:00+00:00
2020-01-22 08:00:00+00:00,8744.76,8749.0,8616.09,8661.33,48,8685.087212712684,8702.395457843442,135.8339191649194,SIDEWAYS,2020-01-22 12:00:00+00:00
2020-01-22 12:00:00+00:00,8660.5,8679.98,8639.4,8657.38,48,8678.160409534512,8698.108271382162,129.0300677959966,SIDEWAYS,2020-01-22 16:00:00+00:00
2020-01-22 16:00:00+00:00,8657.39,8720.59,8585.85,8671.66,48,8676.535307150883,8695.589388393384,129.43792009628254,SIDEWAYS,2020-01-22 20:00:00+00:00
2020-01-22 20:00:00+00:00,8671.66,8688.85,8648.56,8684.57,48,8678.543980363163,8694.53992283211,123.0702115179767,SIDEWAYS,2020-01-23 00:00:00+00:00
2020-01-23 00:00:00+00:00,8684.47,8694.0,8570.0,8600.13,48,8658.940485272373,8685.548501610003,123.13662498097837,SIDEWAYS,2020-01-23 04:00:00+00:00
2020-01-23 04:00:00+00:00,8599.63,8614.41,8504.0,8584.0,48,8640.20536395428,8675.877215742385,122.2275803394799,SIDEWAYS,2020-01-23 08:00:00+00:00
2020-01-23 08:00:00+00:00,8582.93,8625.0,8404.68,8433.81,48,8588.606522965709,8652.823195195491,129.23418174380274,SIDEWAYS,2020-01-23 12:00:00+00:00
2020-01-23 12:00:00+00:00,8433.8,8508.0,8334.72,8366.84,48,8533.164892224282,8625.586700414968,132.38031161924545,SIDEWAYS,2020-01-23 16:00:00+00:00
2020-01-23 16:00:00+00:00,8366.49,8390.0,8326.0,8379.34,48,8494.708669168213,8602.13463370878,127.4960036464422,SIDEWAYS,2020-01-23 20:00:00+00:00
2020-01-23 20:00:00+00:00,8379.15,8452.27,8354.0,8409.6,48,8473.431501876159,8583.79800192699,125.40843195741066,SIDEWAYS,2020-01-24 00:00:00+00:00
2020-01-24 00:00:00+00:00,8410.0,8424.97,8283.4,8330.0,48,8437.57362640712,8559.62676364823,126.56282967473845,SIDEWAYS,2020-01-24 04:00:00+00:00
2020-01-24 04:00:00+00:00,8330.0,8361.96,8305.61,8345.04,48,8414.44021980534,8539.189929015065,121.54762755511418,SIDEWAYS,2020-01-24 08:00:00+00:00
2020-01-24 08:00:00+00:00,8345.68,8422.59,8247.0,8416.56,48,8414.970164854005,8527.510888156488,125.40779701546317,SIDEWAYS,2020-01-24 12:00:00+00:00
2020-01-24 12:00:00+00:00,8416.63,8520.0,8371.2,8509.21,48,8438.530123640503,8525.767946427299,127.07866865721576,SIDEWAYS,2020-01-24 16:00:00+00:00
2020-01-24 16:00:00+00:00,8509.21,8528.0,8450.0,8504.0,48,8454.897592730376,8523.694808672319,123.57304946741463,BEAR,2020-01-24 20:00:00+00:00
2020-01-24 20:00:00+00:00,8504.0,8522.0,8418.0,8441.96,48,8451.663194547782,8515.910541179717,122.17497450545645,BEAR,2020-01-25 00:00:00+00:00
2020-01-25 00:00:00+00:00,8442.82,8455.0,8272.0,8299.65,48,8413.659895910836,8495.314299162601,126.51961918363813,BEAR,2020-01-25 04:00:00+00:00
2020-01-25 04:00:00+00:00,8299.6,8358.44,8284.03,8319.17,48,8390.037421933126,8478.538651623307,122.79750352766396,BEAR,2020-01-25 08:00:00+00:00
2020-01-25 08:00:00+00:00,8319.68,8390.0,8310.0,8319.01,48,8372.280566449845,8463.3454467068,119.74053898997369,BEAR,2020-01-25 12:00:00+00:00
2020-01-25 12:00:00+00:00,8318.79,8362.0,8290.9,8336.43,48,8363.317924837384,8451.258261306153,116.26621477640417,BEAR,2020-01-25 16:00:00+00:00
2020-01-25 16:00:00+00:00,8336.4,8378.79,8326.0,8365.45,48,8363.850943628036,8443.086045943663,111.7321994352325,BEAR,2020-01-25 20:00:00+00:00
2020-01-25 20:00:00+00:00,8365.46,8425.0,8336.69,8344.64,48,8359.048207721027,8433.710232044266,110.05918518985871,BEAR,2020-01-26 00:00:00+00:00
2020-01-26 00:00:00+00:00,8344.37,8384.59,8300.0,8371.48,48,8362.15615579077,8427.783543278147,108.23995767629738,BEAR,2020-01-26 04:00:00+00:00
2020-01-26 04:00:00+00:00,8371.48,8399.0,8341.33,8386.37,48,8368.209616843078,8423.839396299276,104.62781784227614,BEAR,2020-01-26 08:00:00+00:00
2020-01-26 08:00:00+00:00,8386.39,8488.0,8386.39,8481.78,48,8396.602212632308,8429.357549032678,104.41368799639922,SIDEWAYS,2020-01-26 12:00:00+00:00
2020-01-26 12:00:00+00:00,8482.47,8493.14,8442.0,8460.73,48,8412.63415947423,8432.345401505758,100.60842456808494,SIDEWAYS,2020-01-26 16:00:00+00:00
2020-01-26 16:00:00+00:00,8460.84,8624.45,8454.0,8565.04,48,8450.735619605672,8444.982982314734,105.5971085275075,BULL,2020-01-26 20:00:00+00:00
2020-01-26 20:00:00+00:00,8565.33,8615.0,8549.0,8611.21,48,8490.854214704254,8460.814126856187,102.76874363268554,BULL,2020-01-27 00:00:00+00:00
2020-01-27 00:00:00+00:00,8611.21,8700.0,8611.0,8667.09,48,8534.913161028191,8480.459448107978,101.78526194463657,BULL,2020-01-27 04:00:00+00:00
2020-01-27 04:00:00+00:00,8667.24,8684.0,8628.09,8656.0,48,8565.184870771143,8497.177595907218,98.50845752001966,BULL,2020-01-27 08:00:00+00:00
2020-01-27 08:00:00+00:00,8656.09,8764.0,8565.0,8737.66,48,8608.303653078357,8520.080682011292,105.68642484001826,BULL,2020-01-27 12:00:00+00:00
2020-01-27 12:00:00+00:00,8737.24,8794.13,8707.0,8780.28,48,8651.297739808768,8544.861569438788,104.36096592287404,BULL,2020-01-27 16:00:00+00:00
