utc_date,open_hour_utc,trigger_mode,frozen_hod,confirm_ts,trigger_ts,entry_ts,entry_wib,confirm_taker_buy_share,aggressive,entry_price,close_60m,signed_ret_60m,dir_win_60m,mfe_60m,mae_60m,onepct_reason,onepct_win,onepct_raw_ret,onepct_net_ret,onepct_pnl,mfe_6h,mae_6h
2026-08-05,8,TRAP_BACK_BELOW,64500.0,2026-08-05 15:05:00+00:00,2026-08-05 15:20:00+00:00,2026-08-05 15:30:00+00:00,2026-08-05 22:30:00+00:00,0.7698636231262055,True,64469.2,64719.9,-0.0038886786248317705,0,0.001869109590315996,0.004208211052719794,SL_1PCT,0,-0.01,-0.0115,-5.75,0.001869109590315996,0.008574637191092846
2026-08-08,8,TRAP_BACK_BELOW,65046.1,2026-08-08 14:25:00+00:00,2026-08-08 15:35:00+00:00,2026-08-08 15:45:00+00:00,2026-08-08 22:45:00+00:00,0.5900766093312408,True,65031.6,65032.7,-1.691485370187024e-05,0,0.0004843799014632886,0.0008672706807152439,SL_1PCT,0,-0.01,-0.0115,-5.75,0.0006981221436963178,0.001407008285202886
2026-08-11,8,TRAP_BACK_BELOW,64148.0,2026-08-11 09:20:00+00:00,2026-08-11 13:30:00+00:00,2026-08-11 13:45:00+00:00,2026-08-11 20:45:00+00:00,0.6308318417411702,True,64151.8,63938.1,0.003331161401550765,1,0.004445705342640493,0.0013748639944630872,TP_1PCT,1,0.01,0.0085,4.25,0.014655863124651286,0.0013748639944630872
2026-08-12,8,TRAP_BACK_BELOW,63886.0,2026-08-12 09:20:00+00:00,2026-08-12 13:50:00+00:00,2026-08-12 14:00:00+00:00,2026-08-12 21:00:00+00:00,0.4839855414188418,False,63806.0,63344.4,0.007234429364009631,1,0.00739115443688679,0.0016597185217691354,SL_1PCT,0,-0.01,-0.0115,-5.75,0.00819672131147541,0.0016597185217691354
