anchor_hour_wib,local_date,weekday,reference_start_utc,reference_end_utc,execution_start_utc,execution_end_utc,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
22,2022-01-12,Wednesday,2022-01-12 15:00:00+00:00,2022-01-12 19:00:00+00:00,2022-01-12 19:00:00+00:00,2022-01-12 23:00:00+00:00,485.22,478.8,6.420000000000016,True,,1,0,2022-01-12 19:25:00+00:00,2022-01-12 19:30:00+00:00,True,2022-01-12 19:30:00+00:00,2022-01-12 19:35:00+00:00,H2_ARRIVAL,2022-01-12 19:45:00+00:00,15.0
22,2022-01-13,Thursday,2022-01-13 15:00:00+00:00,2022-01-13 19:00:00+00:00,2022-01-13 19:00:00+00:00,2022-01-13 23:00:00+00:00,486.31,465.86,20.44999999999999,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-01-14,Friday,2022-01-14 15:00:00+00:00,2022-01-14 19:00:00+00:00,2022-01-14 19:00:00+00:00,2022-01-14 23:00:00+00:00,485.04,475.0,10.04000000000002,True,,1,0,2022-01-14 19:35:00+00:00,2022-01-14 19:40:00+00:00,False,,,BREAK_DURING_K1,2022-01-14 19:50:00+00:00,
22,2022-01-15,Saturday,2022-01-15 15:00:00+00:00,2022-01-15 19:00:00+00:00,2022-01-15 19:00:00+00:00,2022-01-15 23:00:00+00:00,500.27,495.32,4.949999999999989,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-15 19:50:00+00:00,
22,2022-01-16,Sunday,2022-01-16 15:00:00+00:00,2022-01-16 19:00:00+00:00,2022-01-16 19:00:00+00:00,2022-01-16 23:00:00+00:00,504.87,497.05,7.819999999999993,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-16 19:10:00+00:00,
22,2022-01-17,Monday,2022-01-17 15:00:00+00:00,2022-01-17 19:00:00+00:00,2022-01-17 19:00:00+00:00,2022-01-17 23:00:00+00:00,476.54,468.0,8.54000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-17 19:35:00+00:00,
22,2022-01-18,Tuesday,2022-01-18 15:00:00+00:00,2022-01-18 19:00:00+00:00,2022-01-18 19:00:00+00:00,2022-01-18 23:00:00+00:00,464.99,456.8,8.189999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-18 21:15:00+00:00,
22,2022-01-19,Wednesday,2022-01-19 15:00:00+00:00,2022-01-19 19:00:00+00:00,2022-01-19 19:00:00+00:00,2022-01-19 23:00:00+00:00,472.59,462.97,9.619999999999948,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-01-20,Thursday,2022-01-20 15:00:00+00:00,2022-01-20 19:00:00+00:00,2022-01-20 19:00:00+00:00,2022-01-20 23:00:00+00:00,475.78,463.36,12.419999999999959,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-20 19:00:00+00:00,
22,2022-01-21,Friday,2022-01-21 15:00:00+00:00,2022-01-21 19:00:00+00:00,2022-01-21 19:00:00+00:00,2022-01-21 23:00:00+00:00,425.57,414.35,11.21999999999997,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-21 19:55:00+00:00,
22,2022-01-22,Saturday,2022-01-22 15:00:00+00:00,2022-01-22 19:00:00+00:00,2022-01-22 19:00:00+00:00,2022-01-22 23:00:00+00:00,367.2,348.85,18.349999999999966,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-22 19:10:00+00:00,
22,2022-01-23,Sunday,2022-01-23 15:00:00+00:00,2022-01-23 19:00:00+00:00,2022-01-23 19:00:00+00:00,2022-01-23 23:00:00+00:00,377.24,366.71,10.53000000000003,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-23 19:10:00+00:00,
22,2022-01-24,Monday,2022-01-24 15:00:00+00:00,2022-01-24 19:00:00+00:00,2022-01-24 19:00:00+00:00,2022-01-24 23:00:00+00:00,366.83,338.0,28.829999999999984,True,,1,0,2022-01-24 20:20:00+00:00,2022-01-24 20:25:00+00:00,True,2022-01-24 20:25:00+00:00,2022-01-24 20:30:00+00:00,H2_ARRIVAL,2022-01-24 20:30:00+00:00,5.0
22,2022-01-25,Tuesday,2022-01-25 15:00:00+00:00,2022-01-25 19:00:00+00:00,2022-01-25 19:00:00+00:00,2022-01-25 23:00:00+00:00,387.9,364.59,23.310000000000002,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-01-26,Wednesday,2022-01-26 15:00:00+00:00,2022-01-26 19:00:00+00:00,2022-01-26 19:00:00+00:00,2022-01-26 23:00:00+00:00,397.09,381.47,15.619999999999948,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-26 19:05:00+00:00,
22,2022-01-27,Thursday,2022-01-27 15:00:00+00:00,2022-01-27 19:00:00+00:00,2022-01-27 19:00:00+00:00,2022-01-27 23:00:00+00:00,377.26,367.14,10.120000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-27 19:30:00+00:00,
22,2022-01-28,Friday,2022-01-28 15:00:00+00:00,2022-01-28 19:00:00+00:00,2022-01-28 19:00:00+00:00,2022-01-28 23:00:00+00:00,388.74,379.14,9.600000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-28 19:35:00+00:00,
22,2022-01-29,Saturday,2022-01-29 15:00:00+00:00,2022-01-29 19:00:00+00:00,2022-01-29 19:00:00+00:00,2022-01-29 23:00:00+00:00,386.61,380.53,6.080000000000041,True,,1,0,2022-01-29 19:05:00+00:00,2022-01-29 19:10:00+00:00,False,,,BREAK_DURING_K1,2022-01-29 19:10:00+00:00,
22,2022-01-30,Sunday,2022-01-30 15:00:00+00:00,2022-01-30 19:00:00+00:00,2022-01-30 19:00:00+00:00,2022-01-30 23:00:00+00:00,382.32,378.26,4.060000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-30 19:00:00+00:00,
22,2022-01-31,Monday,2022-01-31 15:00:00+00:00,2022-01-31 19:00:00+00:00,2022-01-31 19:00:00+00:00,2022-01-31 23:00:00+00:00,385.1,377.1,8.0,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-31 22:35:00+00:00,
22,2022-02-01,Tuesday,2022-02-01 15:00:00+00:00,2022-02-01 19:00:00+00:00,2022-02-01 19:00:00+00:00,2022-02-01 23:00:00+00:00,388.55,379.1,9.449999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-02,Wednesday,2022-02-02 15:00:00+00:00,2022-02-02 19:00:00+00:00,2022-02-02 19:00:00+00:00,2022-02-02 23:00:00+00:00,375.18,368.01,7.170000000000016,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-02 19:00:00+00:00,
22,2022-02-03,Thursday,2022-02-03 15:00:00+00:00,2022-02-03 19:00:00+00:00,2022-02-03 19:00:00+00:00,2022-02-03 23:00:00+00:00,369.67,363.22,6.449999999999989,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-03 19:35:00+00:00,
22,2022-02-04,Friday,2022-02-04 15:00:00+00:00,2022-02-04 19:00:00+00:00,2022-02-04 19:00:00+00:00,2022-02-04 23:00:00+00:00,393.5,375.68,17.819999999999993,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-04 19:30:00+00:00,
22,2022-02-05,Saturday,2022-02-05 15:00:00+00:00,2022-02-05 19:00:00+00:00,2022-02-05 19:00:00+00:00,2022-02-05 23:00:00+00:00,422.85,407.24,15.610000000000014,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-06,Sunday,2022-02-06 15:00:00+00:00,2022-02-06 19:00:00+00:00,2022-02-06 19:00:00+00:00,2022-02-06 23:00:00+00:00,414.98,406.28,8.700000000000045,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-07,Monday,2022-02-07 15:00:00+00:00,2022-02-07 19:00:00+00:00,2022-02-07 19:00:00+00:00,2022-02-07 23:00:00+00:00,438.58,431.49,7.089999999999975,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-08,Tuesday,2022-02-08 15:00:00+00:00,2022-02-08 19:00:00+00:00,2022-02-08 19:00:00+00:00,2022-02-08 23:00:00+00:00,419.39,411.36,8.029999999999973,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-08 19:00:00+00:00,
22,2022-02-09,Wednesday,2022-02-09 15:00:00+00:00,2022-02-09 19:00:00+00:00,2022-02-09 19:00:00+00:00,2022-02-09 23:00:00+00:00,424.91,418.9,6.010000000000048,True,,1,0,2022-02-09 19:20:00+00:00,2022-02-09 19:25:00+00:00,False,,,BREAK_DURING_K1,2022-02-09 19:25:00+00:00,
22,2022-02-10,Thursday,2022-02-10 15:00:00+00:00,2022-02-10 19:00:00+00:00,2022-02-10 19:00:00+00:00,2022-02-10 23:00:00+00:00,431.58,420.25,11.329999999999984,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-10 19:55:00+00:00,
22,2022-02-11,Friday,2022-02-11 15:00:00+00:00,2022-02-11 19:00:00+00:00,2022-02-11 19:00:00+00:00,2022-02-11 23:00:00+00:00,416.08,406.3,9.779999999999973,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-11 19:00:00+00:00,
22,2022-02-12,Saturday,2022-02-12 15:00:00+00:00,2022-02-12 19:00:00+00:00,2022-02-12 19:00:00+00:00,2022-02-12 23:00:00+00:00,406.99,395.0,11.990000000000009,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-13,Sunday,2022-02-13 15:00:00+00:00,2022-02-13 19:00:00+00:00,2022-02-13 19:00:00+00:00,2022-02-13 23:00:00+00:00,406.08,394.38,11.699999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-14,Monday,2022-02-14 15:00:00+00:00,2022-02-14 19:00:00+00:00,2022-02-14 19:00:00+00:00,2022-02-14 23:00:00+00:00,403.87,398.89,4.980000000000018,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-14 19:00:00+00:00,
22,2022-02-15,Tuesday,2022-02-15 15:00:00+00:00,2022-02-15 19:00:00+00:00,2022-02-15 19:00:00+00:00,2022-02-15 23:00:00+00:00,433.56,422.33,11.230000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-16,Wednesday,2022-02-16 15:00:00+00:00,2022-02-16 19:00:00+00:00,2022-02-16 19:00:00+00:00,2022-02-16 23:00:00+00:00,427.74,422.44,5.300000000000011,True,,1,0,2022-02-16 19:00:00+00:00,2022-02-16 19:05:00+00:00,False,,,BREAK_DURING_K1,2022-02-16 19:05:00+00:00,
22,2022-02-17,Thursday,2022-02-17 15:00:00+00:00,2022-02-17 19:00:00+00:00,2022-02-17 19:00:00+00:00,2022-02-17 23:00:00+00:00,414.5,402.38,12.120000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-17 21:10:00+00:00,
22,2022-02-18,Friday,2022-02-18 15:00:00+00:00,2022-02-18 19:00:00+00:00,2022-02-18 19:00:00+00:00,2022-02-18 23:00:00+00:00,404.0,391.85,12.149999999999977,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-02-19,Saturday,2022-02-19 15:00:00+00:00,2022-02-19 19:00:00+00:00,2022-02-19 19:00:00+00:00,2022-02-19 23:00:00+00:00,403.8,395.9,7.900000000000034,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-19 19:50:00+00:00,
22,2022-02-20,Sunday,2022-02-20 15:00:00+00:00,2022-02-20 19:00:00+00:00,2022-02-20 19:00:00+00:00,2022-02-20 23:00:00+00:00,383.88,376.79,7.089999999999975,True,,1,0,2022-02-20 19:00:00+00:00,2022-02-20 19:05:00+00:00,True,2022-02-20 19:05:00+00:00,2022-02-20 19:10:00+00:00,H2_ARRIVAL,2022-02-20 22:50:00+00:00,225.0
22,2022-02-21,Monday,2022-02-21 15:00:00+00:00,2022-02-21 19:00:00+00:00,2022-02-21 19:00:00+00:00,2022-02-21 23:00:00+00:00,383.85,366.99,16.860000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-21 21:50:00+00:00,
22,2022-02-22,Tuesday,2022-02-22 15:00:00+00:00,2022-02-22 19:00:00+00:00,2022-02-22 19:00:00+00:00,2022-02-22 23:00:00+00:00,370.17,361.81,8.360000000000014,True,,1,0,2022-02-22 19:30:00+00:00,2022-02-22 19:35:00+00:00,False,,,BREAK_DURING_K1,2022-02-22 19:35:00+00:00,
22,2022-02-23,Wednesday,2022-02-23 15:00:00+00:00,2022-02-23 19:00:00+00:00,2022-02-23 19:00:00+00:00,2022-02-23 23:00:00+00:00,383.1,372.67,10.430000000000007,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-23 19:00:00+00:00,
22,2022-02-24,Thursday,2022-02-24 15:00:00+00:00,2022-02-24 19:00:00+00:00,2022-02-24 19:00:00+00:00,2022-02-24 23:00:00+00:00,353.0,338.6,14.399999999999977,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-24 19:30:00+00:00,
22,2022-02-25,Friday,2022-02-25 15:00:00+00:00,2022-02-25 19:00:00+00:00,2022-02-25 19:00:00+00:00,2022-02-25 23:00:00+00:00,370.84,363.41,7.42999999999995,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-25 19:05:00+00:00,
22,2022-02-26,Saturday,2022-02-26 15:00:00+00:00,2022-02-26 19:00:00+00:00,2022-02-26 19:00:00+00:00,2022-02-26 23:00:00+00:00,377.14,370.05,7.089999999999975,True,,1,0,2022-02-26 21:10:00+00:00,2022-02-26 21:15:00+00:00,True,2022-02-26 21:15:00+00:00,2022-02-26 21:20:00+00:00,H2_ARRIVAL,2022-02-26 21:20:00+00:00,5.0
22,2022-02-27,Sunday,2022-02-27 15:00:00+00:00,2022-02-27 19:00:00+00:00,2022-02-27 19:00:00+00:00,2022-02-27 23:00:00+00:00,376.37,369.0,7.3700000000000045,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-27 19:10:00+00:00,
22,2022-02-28,Monday,2022-02-28 15:00:00+00:00,2022-02-28 19:00:00+00:00,2022-02-28 19:00:00+00:00,2022-02-28 23:00:00+00:00,385.75,374.36,11.389999999999986,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-28 20:20:00+00:00,
22,2022-03-01,Tuesday,2022-03-01 15:00:00+00:00,2022-03-01 19:00:00+00:00,2022-03-01 19:00:00+00:00,2022-03-01 23:00:00+00:00,409.59,400.0,9.589999999999975,True,,1,0,2022-03-01 19:25:00+00:00,2022-03-01 19:30:00+00:00,True,2022-03-01 19:30:00+00:00,2022-03-01 19:35:00+00:00,NO_H2_BY_END,,
22,2022-03-02,Wednesday,2022-03-02 15:00:00+00:00,2022-03-02 19:00:00+00:00,2022-03-02 19:00:00+00:00,2022-03-02 23:00:00+00:00,414.69,405.62,9.069999999999993,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-02 19:15:00+00:00,
22,2022-03-03,Thursday,2022-03-03 15:00:00+00:00,2022-03-03 19:00:00+00:00,2022-03-03 19:00:00+00:00,2022-03-03 23:00:00+00:00,409.49,397.11,12.379999999999995,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-04,Friday,2022-03-04 15:00:00+00:00,2022-03-04 19:00:00+00:00,2022-03-04 19:00:00+00:00,2022-03-04 23:00:00+00:00,391.0,384.65,6.350000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-04 19:05:00+00:00,
22,2022-03-05,Saturday,2022-03-05 15:00:00+00:00,2022-03-05 19:00:00+00:00,2022-03-05 19:00:00+00:00,2022-03-05 23:00:00+00:00,384.05,377.12,6.930000000000007,True,,1,0,2022-03-05 20:05:00+00:00,2022-03-05 20:10:00+00:00,False,,,BREAK_DURING_K1,2022-03-05 20:10:00+00:00,
22,2022-03-06,Sunday,2022-03-06 15:00:00+00:00,2022-03-06 19:00:00+00:00,2022-03-06 19:00:00+00:00,2022-03-06 23:00:00+00:00,384.68,375.83,8.850000000000023,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-07,Monday,2022-03-07 15:00:00+00:00,2022-03-07 19:00:00+00:00,2022-03-07 19:00:00+00:00,2022-03-07 23:00:00+00:00,384.08,370.73,13.349999999999966,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-07 19:20:00+00:00,
22,2022-03-08,Tuesday,2022-03-08 15:00:00+00:00,2022-03-08 19:00:00+00:00,2022-03-08 19:00:00+00:00,2022-03-08 23:00:00+00:00,387.39,377.56,9.829999999999984,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-09,Wednesday,2022-03-09 15:00:00+00:00,2022-03-09 19:00:00+00:00,2022-03-09 19:00:00+00:00,2022-03-09 23:00:00+00:00,397.9,393.07,4.829999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-09 19:15:00+00:00,
22,2022-03-10,Thursday,2022-03-10 15:00:00+00:00,2022-03-10 19:00:00+00:00,2022-03-10 19:00:00+00:00,2022-03-10 23:00:00+00:00,371.1,362.76,8.340000000000032,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-10 20:50:00+00:00,
22,2022-03-11,Friday,2022-03-11 15:00:00+00:00,2022-03-11 19:00:00+00:00,2022-03-11 19:00:00+00:00,2022-03-11 23:00:00+00:00,373.81,369.46,4.350000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-11 20:45:00+00:00,
22,2022-03-12,Saturday,2022-03-12 15:00:00+00:00,2022-03-12 19:00:00+00:00,2022-03-12 19:00:00+00:00,2022-03-12 23:00:00+00:00,379.13,375.01,4.1200000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-12 21:20:00+00:00,
22,2022-03-13,Sunday,2022-03-13 15:00:00+00:00,2022-03-13 19:00:00+00:00,2022-03-13 19:00:00+00:00,2022-03-13 23:00:00+00:00,373.42,370.21,3.2100000000000364,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-13 20:00:00+00:00,
22,2022-03-14,Monday,2022-03-14 15:00:00+00:00,2022-03-14 19:00:00+00:00,2022-03-14 19:00:00+00:00,2022-03-14 23:00:00+00:00,370.2,363.42,6.779999999999973,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-14 22:45:00+00:00,
22,2022-03-15,Tuesday,2022-03-15 15:00:00+00:00,2022-03-15 19:00:00+00:00,2022-03-15 19:00:00+00:00,2022-03-15 23:00:00+00:00,372.62,367.34,5.28000000000003,True,,1,0,2022-03-15 19:00:00+00:00,2022-03-15 19:05:00+00:00,False,,,BREAK_DURING_K1,2022-03-15 19:05:00+00:00,
22,2022-03-16,Wednesday,2022-03-16 15:00:00+00:00,2022-03-16 19:00:00+00:00,2022-03-16 19:00:00+00:00,2022-03-16 23:00:00+00:00,379.87,371.45,8.420000000000016,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-16 19:15:00+00:00,
22,2022-03-17,Thursday,2022-03-17 15:00:00+00:00,2022-03-17 19:00:00+00:00,2022-03-17 19:00:00+00:00,2022-03-17 23:00:00+00:00,389.3,385.74,3.5600000000000023,True,,1,0,2022-03-17 19:05:00+00:00,2022-03-17 19:10:00+00:00,True,2022-03-17 19:10:00+00:00,2022-03-17 19:15:00+00:00,H2_ARRIVAL,2022-03-17 19:40:00+00:00,30.0
22,2022-03-18,Friday,2022-03-18 15:00:00+00:00,2022-03-18 19:00:00+00:00,2022-03-18 19:00:00+00:00,2022-03-18 23:00:00+00:00,398.26,389.18,9.079999999999984,True,,1,0,2022-03-18 19:50:00+00:00,2022-03-18 19:55:00+00:00,False,,,BREAK_DURING_K1,2022-03-18 19:55:00+00:00,
22,2022-03-19,Saturday,2022-03-19 15:00:00+00:00,2022-03-19 19:00:00+00:00,2022-03-19 19:00:00+00:00,2022-03-19 23:00:00+00:00,406.39,400.68,5.7099999999999795,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-19 19:05:00+00:00,
22,2022-03-20,Sunday,2022-03-20 15:00:00+00:00,2022-03-20 19:00:00+00:00,2022-03-20 19:00:00+00:00,2022-03-20 23:00:00+00:00,393.14,386.22,6.919999999999959,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-20 20:10:00+00:00,
22,2022-03-21,Monday,2022-03-21 15:00:00+00:00,2022-03-21 19:00:00+00:00,2022-03-21 19:00:00+00:00,2022-03-21 23:00:00+00:00,399.16,394.04,5.1200000000000045,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-22,Tuesday,2022-03-22 15:00:00+00:00,2022-03-22 19:00:00+00:00,2022-03-22 19:00:00+00:00,2022-03-22 23:00:00+00:00,408.3,403.76,4.5400000000000205,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-22 19:55:00+00:00,
22,2022-03-23,Wednesday,2022-03-23 15:00:00+00:00,2022-03-23 19:00:00+00:00,2022-03-23 19:00:00+00:00,2022-03-23 23:00:00+00:00,411.87,402.0,9.870000000000005,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-24,Thursday,2022-03-24 15:00:00+00:00,2022-03-24 19:00:00+00:00,2022-03-24 19:00:00+00:00,2022-03-24 23:00:00+00:00,416.55,408.84,7.710000000000036,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-25,Friday,2022-03-25 15:00:00+00:00,2022-03-25 19:00:00+00:00,2022-03-25 19:00:00+00:00,2022-03-25 23:00:00+00:00,419.05,405.31,13.740000000000009,False,NO_K1,0,0,,,False,,,NO_K1,,
22,2022-03-26,Saturday,2022-03-26 15:00:00+00:00,2022-03-26 19:00:00+00:00,2022-03-26 19:00:00+00:00,2022-03-26 23:00:00+00:00,414.79,412.28,2.5100000000000477,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-26 20:05:00+00:00,
22,2022-03-27,Sunday,2022-03-27 15:00:00+00:00,2022-03-27 19:00:00+00:00,2022-03-27 19:00:00+00:00,2022-03-27 23:00:00+00:00,419.84,413.46,6.3799999999999955,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-27 20:35:00+00:00,
22,2022-03-28,Monday,2022-03-28 15:00:00+00:00,2022-03-28 19:00:00+00:00,2022-03-28 19:00:00+00:00,2022-03-28 23:00:00+00:00,440.72,433.65,7.07000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-28 21:35:00+00:00,
22,2022-03-29,Tuesday,2022-03-29 15:00:00+00:00,2022-03-29 19:00:00+00:00,2022-03-29 19:00:00+00:00,2022-03-29 23:00:00+00:00,440.37,429.92,10.449999999999989,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-29 22:30:00+00:00,
