side,atoms,k,disc_n,disc_wr,disc_exp,val_n,val_wr,val_exp,pooled_n,pooled_wr,pooled_exp,val_quartiles,candidate80,validated80
SHORT,OI_BUILD_4H + GLOBAL_LONG + TOP_LONG + GLOBAL_LONGING,4,135,0.2074074074074074,-0.0017591829018506716,82,0.36585365853658536,0.0024163949387198394,217,0.2672811059907834,-0.00018131477776411976,2,False,False
SHORT,OI_BUILD_4H + TOP_LONG + LOW_BREAKOUT_POS,3,155,0.2129032258064516,-0.0014787437869700642,88,0.36363636363636365,0.002534469819220358,243,0.2674897119341564,-2.539894192991162e-05,2,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONG + TOP_LONGING + AGG_SELL,4,85,0.21176470588235294,-0.0018759608641037307,66,0.36363636363636365,0.0019115417068392658,151,0.2781456953642384,-0.00022049616422136135,4,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONGING + AGG_SELL + METRIC_SELL,4,93,0.22580645161290322,-0.001070320611914037,22,0.36363636363636365,0.0034167372385764923,115,0.25217391304347825,-0.00021192693616802283,4,False,False
SHORT,OI_BUILD_1H + TOP_LONGING + METRIC_SELL + LOW_BREAKOUT_POS,4,50,0.2,-0.0021072196922483767,22,0.36363636363636365,0.001982480077790296,72,0.25,-0.0008575892069587822,4,False,False
SHORT,COMPRESSED + OI_BUILD_4H + TOP_LONG + HIGH_VOLUME,4,35,0.2857142857142857,-0.0003419555336186373,11,0.36363636363636365,0.0017109378990464814,46,0.30434782608695654,0.00014895376549693435,2,False,False
SHORT,OI_BUILD_1H + TOP_MORE_LONG + TOP_LONGING + HIGH_VOLUME,4,149,0.15436241610738255,-0.002011045189325574,11,0.36363636363636365,0.004419786631397075,160,0.16875,-0.001568925501650892,2,False,False
SHORT,OI_BUILD_4H + GLOBAL_LONG + AGG_SELL + HIGH_FUNDING,4,81,0.16049382716049382,-0.002149042926142738,58,0.3620689655172414,0.0027789912244033125,139,0.2446043165467626,-9.274090649042891e-05,3,False,False
SHORT,OI_BUILD_1H + OI_BUILD_4H + TOP_LONG + GLOBAL_LONGING,4,148,0.19594594594594594,-0.0023011209792308694,72,0.3611111111111111,0.002183967183657257,220,0.25,-0.000833273944103846,2,False,False
SHORT,OI_BUILD_1H + METRIC_SELL + LOW_BREAKOUT_POS + HIGH_VOLUME,4,67,0.2835820895522388,-0.0009379116364750124,25,0.36,0.0023414176517579455,92,0.30434782608695654,-4.6789547281274155e-05,4,False,False
SHORT,OI_BUILD_4H + TOP_LONG + GLOBAL_LONGING + METRIC_SELL,4,53,0.18867924528301888,-0.001545008233642268,25,0.36,0.004013094408565748,78,0.24358974358974358,0.00023643492091158282,2,False,False
SHORT,COMPRESSED + OI_BUILD_4H + TOP_LONG + LOW_BREAKOUT_POS,4,61,0.14754098360655737,-0.003051814465407551,39,0.358974358974359,0.0031186207730578377,100,0.23,-0.0006453447224060501,2,False,False
LONG,COMPRESSED + GLOBAL_SHORT + GLOBAL_SHORTING + HIGH_BREAKOUT_POS,4,200,0.205,-0.00025644988009350026,14,0.35714285714285715,0.0017290473586509636,214,0.21495327102803738,-0.00012655753737189992,2,False,False
SHORT,COMPRESSED + OI_BUILD_4H + AGG_SELL + LOW_BREAKOUT_POS,4,37,0.21621621621621623,-0.002157770417287056,45,0.35555555555555557,0.0033693259323899103,82,0.2926829268292683,0.0008753922136332308,4,False,False
SHORT,OI_BUILD_1H + OI_BUILD_4H + TOP_LONG + AGG_SELL,4,103,0.24271844660194175,-5.3386605458743275e-06,45,0.35555555555555557,0.003864745705120048,148,0.27702702702702703,0.0011713761803660617,2,False,False
SHORT,OI_BUILD_1H + OI_BUILD_4H + TOP_LONG + TOP_LONGING,4,153,0.22875816993464052,-0.0008237989092216052,62,0.3548387096774194,0.0017698177288926076,215,0.2651162790697674,-7.587225078866969e-05,2,False,False
SHORT,OI_BUILD_1H + TOP_LONG + GLOBAL_LONGING + AGG_SELL,4,124,0.23387096774193547,-0.0008886996391788182,48,0.3541666666666667,0.002454718404164406,172,0.26744186046511625,4.434725663789534e-05,2,False,False
SHORT,OI_BUILD_1H + TOP_LONG + METRIC_SELL + HIGH_FUNDING,4,101,0.22772277227722773,-0.0007139870328021246,48,0.3541666666666667,0.0038380876095385555,149,0.2684563758389262,0.0007524531204351415,2,False,False
SHORT,OI_BUILD_1H + TOP_LONG + TOP_LONGING + AGG_SELL,4,68,0.23529411764705882,-0.0007333740752172261,37,0.35135135135135137,0.002643132134577915,105,0.2761904761904762,0.0004564423987105853,2,False,False
SHORT,GLOBAL_LONGING + METRIC_SELL + LOW_BREAKOUT_POS + HIGH_FUNDING,4,130,0.14615384615384616,-0.0025465785702082984,60,0.35,0.001163471706584976,190,0.21052631578947367,-0.0013749837459577903,4,False,False
SHORT,OI_BUILD_4H + TOP_LONG + HIGH_VOLUME + HIGH_FUNDING,4,179,0.20670391061452514,-0.0013997953831788022,83,0.3493975903614458,0.002115497594502189,262,0.25190839694656486,-0.00028617203528749624,2,False,False
SHORT,OI_BUILD_4H + GLOBAL_LONG + TOP_LONGING + AGG_SELL,4,80,0.1875,-0.00177172567762794,43,0.3488372093023256,0.0008891500000776256,123,0.24390243902439024,-0.0008415008472105471,4,False,False
LONG,TOP_SHORT + GLOBAL_SHORTING + TOP_SHORTING + LOW_FUNDING,4,189,0.291005291005291,0.0002747870844809395,110,0.34545454545454546,0.0009508457138735577,299,0.3110367892976589,0.0005235043059966184,3,False,False
SHORT,GLOBAL_LONGING + METRIC_SELL + HIGH_VOLUME + HIGH_FUNDING,4,107,0.205607476635514,-0.0022262476137207728,55,0.34545454545454546,0.0012297518845998479,162,0.25308641975308643,-0.0010529144507106856,4,False,False
SHORT,OI_BUILD_4H + GLOBAL_LONG + TOP_LONG + TOP_LONGING,4,132,0.25,-0.00027196971318046466,90,0.34444444444444444,0.0013194249636814806,222,0.2882882882882883,0.00037319029095275616,2,False,False
SHORT,COMPRESSED + GLOBAL_LONG + LOW_BREAKOUT_POS + HIGH_FUNDING,4,123,0.21951219512195122,-0.0009051146133238036,105,0.34285714285714286,0.0008144443789482018,228,0.27631578947368424,-0.00011321244583011703,4,False,False
SHORT,OI_BUILD_4H + TOP_LONG + GLOBAL_LONGING + TOP_LONGING,4,70,0.24285714285714285,-0.0009522045763375475,41,0.34146341463414637,0.0025054239067720243,111,0.27927927927927926,0.00032493747598220403,2,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONG + TOP_LONGING + LOW_BREAKOUT_POS,4,117,0.27350427350427353,-0.0014350039915134534,88,0.3409090909090909,0.0011775890380244071,205,0.3024390243902439,-0.0003135006422484207,4,False,False
SHORT,OI_BUILD_4H + TOP_LONG + TOP_LONGING + HIGH_FUNDING,4,140,0.19285714285714287,-0.0010082533018704225,53,0.33962264150943394,0.0014802979067661294,193,0.23316062176165803,-0.0003248687730738563,2,False,False
SHORT,COMPRESSED + GLOBAL_LONG + GLOBAL_LONGING + HIGH_FUNDING,4,84,0.2261904761904762,-0.0009489030907523429,62,0.3387096774193548,0.001993731492402587,146,0.273972602739726,0.0003007088555189285,4,False,False
SHORT,GLOBAL_LONG + METRIC_SELL + LOW_BREAKOUT_POS + HIGH_FUNDING,4,104,0.19230769230769232,-0.0016962678765453172,108,0.3333333333333333,0.0008358028787790471,212,0.2641509433962264,-0.00040634503892724485,4,False,False
SHORT,OI_BUILD_4H + TOP_LONG + GLOBAL_LONGING,3,224,0.20982142857142858,-0.001415834617519867,102,0.3333333333333333,0.0019483888518958025,326,0.24846625766871167,-0.0003632248203407312,2,False,False
SHORT,OI_BUILD_1H + OI_BUILD_4H + TOP_LONGING + LOW_BREAKOUT_POS,4,75,0.22666666666666666,-0.002233278201028189,54,0.3333333333333333,0.0016248280181011985,129,0.2713178294573643,-0.0006182569930205384,4,False,False
SHORT,OI_BUILD_4H + GLOBAL_LONG + TOP_LONGING + METRIC_SELL,4,77,0.19480519480519481,-0.0013207276111163128,51,0.3333333333333333,0.001966444057396387,128,0.25,-1.0995149443284271e-05,4,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONGING + TOP_LONGING + AGG_SELL,4,108,0.16666666666666666,-0.002855219001799513,45,0.3333333333333333,0.0011142751672731602,153,0.21568627450980393,-0.0016877207167781383,4,False,False
SHORT,OI_BUILD_4H + AGG_SELL + LOW_BREAKOUT_POS + HIGH_FUNDING,4,64,0.25,-0.002003760402350877,39,0.3333333333333333,0.0027208165901591594,103,0.2815533980582524,-0.00021484290033251365,4,False,False
SHORT,COMPRESSED + OI_BUILD_1H + TOP_LONG + LOW_BREAKOUT_POS,4,77,0.12987012987012986,-0.002599335366881786,30,0.3333333333333333,0.0006239436124669336,107,0.18691588785046728,-0.0016956122885597156,2,False,False
SHORT,COMPRESSED + OI_BUILD_4H + TOP_LONG + GLOBAL_LONGING,4,64,0.1875,-0.0020298046935702755,30,0.3333333333333333,0.0028870443029469085,94,0.23404255319148937,-0.0004605975670222382,2,False,False
SHORT,COMPRESSED + GLOBAL_LONGING + TOP_LONGING + HIGH_FUNDING,4,109,0.1926605504587156,-0.0009094233947855708,30,0.3333333333333333,0.0008915534320654314,139,0.22302158273381295,-0.0005207233602134121,4,False,False
SHORT,COMPRESSED + OI_BUILD_1H + GLOBAL_LONGING + AGG_SELL,4,88,0.17045454545454544,-0.0021890023491569544,24,0.3333333333333333,0.0027027206358978205,112,0.20535714285714285,-0.0011407759952166453,4,False,False
LONG,COMPRESSED + GLOBAL_SHORTING + AGG_BUY + HIGH_VOLUME,4,48,0.25,-0.002301119898958812,15,0.3333333333333333,0.0013483417664034187,63,0.2698412698412698,-0.0014322004548249472,4,False,False
SHORT,COMPRESSED + OI_BUILD_1H + LOW_BREAKOUT_POS + HIGH_VOLUME,4,29,0.3103448275862069,-0.001328389991693954,15,0.3333333333333333,-0.00019499954253674067,44,0.3181818181818182,-0.0009420068840267227,4,False,False
SHORT,COMPRESSED + OI_BUILD_4H + TOP_MORE_LONG,3,349,0.14326647564469913,-0.0027043963257598344,12,0.3333333333333333,0.005028237850289402,361,0.14958448753462603,-0.002447355854533821,2,False,False
SHORT,TOP_MORE_LONG + GLOBAL_LONGING + HIGH_VOLUME,3,442,0.19004524886877827,-0.0016673886129505882,9,0.3333333333333333,0.0007833054198004588,451,0.19290465631929046,-0.0016184834105231834,1,False,False
SHORT,TOP_LONG + TOP_MORE_LONG + GLOBAL_LONGING + HIGH_VOLUME,4,154,0.21428571428571427,-0.0007886182151819844,9,0.3333333333333333,0.0007833054198004588,163,0.22085889570552147,-0.0007018248856430767,1,False,False
LONG,COMPRESSED + GLOBAL_SHORT + GLOBAL_SHORTING + TOP_SHORTING,4,92,0.29347826086956524,0.001367577375168287,6,0.3333333333333333,0.00275535451990825,98,0.29591836734693877,0.0014525433228054275,2,False,False
SHORT,COMPRESSED + OI_BUILD_1H + TOP_MORE_LONG + METRIC_SELL,4,103,0.18446601941747573,-0.0014396160238561108,3,0.3333333333333333,0.0011034087374216326,106,0.18867924528301888,-0.0013676436249520235,1,False,False
SHORT,OI_BUILD_1H + TOP_MORE_LONG + GLOBAL_LONGING + HIGH_VOLUME,4,135,0.18518518518518517,-0.001787547873478353,3,0.3333333333333333,-0.00021758599261617663,138,0.18840579710144928,-0.0017534182673726536,1,False,False
SHORT,OI_BUILD_4H + TOP_MORE_LONG + GLOBAL_LONGING + HIGH_FUNDING,4,113,0.24778761061946902,0.0006648695278330413,3,0.3333333333333333,-0.00021758599261617663,116,0.25,0.0006420474023041821,2,False,False
SHORT,TOP_MORE_LONG + GLOBAL_LONGING + LOW_BREAKOUT_POS + HIGH_VOLUME,4,141,0.20567375886524822,-0.0011064328189900401,3,0.3333333333333333,0.0002938923408457021,144,0.20833333333333334,-0.0010772593781601288,1,False,False
SHORT,GLOBAL_LONG + TOP_LONGING + LOW_BREAKOUT_POS + HIGH_FUNDING,4,146,0.22602739726027396,-0.0020442051390517895,133,0.3308270676691729,0.0009171220869541015,279,0.27598566308243727,-0.0006325330205615262,4,False,False
SHORT,TOP_LONG + METRIC_SELL + HIGH_VOLUME + HIGH_FUNDING,4,126,0.24603174603174602,-0.0007389269192373338,76,0.32894736842105265,0.0008562330719089374,202,0.27722772277227725,-0.00013876771464764757,2,False,False
SHORT,OI_BUILD_4H + GLOBAL_LONG + LOW_BREAKOUT_POS + HIGH_FUNDING,4,102,0.24509803921568626,-0.0008261501671455732,67,0.3283582089552239,0.001373253697854602,169,0.2781065088757396,4.580284442254367e-05,4,False,False
SHORT,COMPRESSED + OI_BUILD_4H + GLOBAL_LONG + HIGH_FUNDING,4,102,0.21568627450980393,-0.0017992141827331434,64,0.328125,0.0010522893742619644,166,0.25903614457831325,-0.0006998393173856318,4,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONG + METRIC_SELL + HIGH_FUNDING,4,90,0.2,-0.000545868479756547,64,0.328125,0.0038384882939805458,154,0.2532467532467532,0.0012762018677705564,4,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONG + TOP_LONG + LOW_BREAKOUT_POS,4,155,0.25161290322580643,-0.00121948565605576,110,0.32727272727272727,0.0007911255960646918,265,0.2830188679245283,-0.0003848923061189686,2,False,False
SHORT,OI_BUILD_1H + TOP_LONG + TOP_LONGING + HIGH_VOLUME,4,120,0.24166666666666667,-0.0011101212483836979,55,0.32727272727272727,0.0010828496138316878,175,0.26857142857142857,-0.0004209018345445769,2,False,False
SHORT,OI_BUILD_4H + TOP_LONG + TOP_LONGING + HIGH_VOLUME,4,114,0.19298245614035087,-0.000804881281023137,55,0.32727272727272727,0.0006730435281990483,169,0.23668639053254437,-0.00032389983423485193,2,False,False
SHORT,TOP_LONG + GLOBAL_LONGING + METRIC_SELL + HIGH_FUNDING,4,113,0.23893805309734514,-0.0003973628324510914,55,0.32727272727272727,0.0020027673336711713,168,0.26785714285714285,0.0003883940671722685,2,False,False
SHORT,OI_BUILD_4H + TOP_LONG + METRIC_SELL + HIGH_VOLUME,4,105,0.22857142857142856,7.801198331029119e-05,49,0.32653061224489793,0.0018521096073315616,154,0.2597402597402597,0.0006424975909534227,2,False,False
SHORT,COMPRESSED + METRIC_SELL + LOW_BREAKOUT_POS + HIGH_FUNDING,4,63,0.14285714285714285,-0.0025845939646179173,46,0.32608695652173914,0.0018942489391932861,109,0.22018348623853212,-0.0006944400786058499,4,False,False
SHORT,OI_BUILD_1H + TOP_LONG + AGG_SELL + LOW_BREAKOUT_POS,4,103,0.22330097087378642,-0.001209024243151844,46,0.32608695652173914,0.001203916102461071,149,0.2550335570469799,-0.00046408963980825964,2,False,False
SHORT,OI_BUILD_1H + TOP_LONG + AGG_SELL + HIGH_FUNDING,4,95,0.2,-0.0007060400031488825,46,0.32608695652173914,0.001649032595496383,141,0.24113475177304963,6.22815538559559e-05,2,False,False
SHORT,OI_BUILD_1H + OI_BUILD_4H + TOP_LONG + HIGH_FUNDING,4,246,0.2073170731707317,-0.0015200842990993114,108,0.32407407407407407,0.0025151665797172465,354,0.24293785310734464,-0.000288990810646802,2,False,False
SHORT,OI_BUILD_1H + OI_BUILD_4H + AGG_SELL + LOW_BREAKOUT_POS,4,105,0.2761904761904762,-0.0005031580182415368,56,0.32142857142857145,0.0012791974920317076,161,0.2919254658385093,0.00011679172446220044,4,False,False
SHORT,OI_BUILD_1H + GLOBAL_LONG + TOP_LONGING + METRIC_SELL,4,71,0.22535211267605634,-0.000799008944867396,53,0.32075471698113206,0.003509678180274494,124,0.2661290322580645,0.0010426073263626054,4,False,False
SHORT,COMPRESSED + OI_BUILD_1H + GLOBAL_LONG + AGG_SELL,4,103,0.1941747572815534,-0.0010104916157387908,50,0.32,0.0021130409264745044,153,0.23529411764705882,1.027065295836448e-05,4,False,False
SHORT,COMPRESSED + OI_BUILD_4H + TOP_LONGING + METRIC_SELL,4,74,0.16216216216216217,-0.001949672045197756,25,0.32,0.0013718781854534985,99,0.20202020202020202,-0.0011108967344272377,4,False,False
SHORT,OI_BUILD_4H + TOP_LONG + TOP_LONGING + AGG_SELL,4,80,0.2,-0.0007300669718738746,25,0.32,0.0022862815710637426,105,0.22857142857142856,-1.188874736491826e-05,2,False,False
SHORT,OI_BUILD_4H + GLOBAL_LONG + GLOBAL_LONGING + HIGH_FUNDING,4,115,0.28695652173913044,-5.571123331460845e-05,72,0.3194444444444444,0.0017754278408433728,187,0.2994652406417112,0.0006493262711740259,4,False,False
SHORT,GLOBAL_LONG + TOP_LONGING + METRIC_SELL + HIGH_FUNDING,4,95,0.18947368421052632,-0.0018555961694771577,94,0.3191489361702128,0.001592872797412947,189,0.25396825396825395,-0.0001404846198069469,4,False,False
LONG,OI_BUILD_4H + GLOBAL_SHORT + METRIC_BUY + HIGH_BREAKOUT_POS,4,269,0.1970260223048327,-0.0011400948900187559,47,0.3191489361702128,0.0009176777734361795,316,0.21518987341772153,-0.0008340337660238763,2,False,False
