tf,i,entry_ts,week,side,ref_width,score,extension,body_ratio,entry,sl,tp,risk_frac,reason,exit_ts,net_ret,pnl
H1,2888,2020-04-30 10:00:00+00:00,2020-W18,SHORT,134.42000000000007,3.3357764626571482,3.3562713881862773,0.9938935434121122,8644.0,8778.42,8483.648,0.015550670985654798,SL,2020-04-30 10:00:00+00:00,-0.01705067098565477,-8.525335492827384
H1,3119,2020-05-10 01:00:00+00:00,2020-W19,SHORT,116.0,3.746397422203531,7.191034482758619,0.520981707317073,8694.82,8810.82,8552.73554,0.01334127676018595,TP,2020-05-10 03:00:00+00:00,0.01484127676018593,7.420638380092965
H1,3299,2020-05-17 13:00:00+00:00,2020-W20,LONG,40.69000000000051,5.642958729485334,5.809535512410824,0.9713270049611307,9767.32,9726.63,9837.31196,0.004165932927353717,SL,2020-05-17 13:00:00+00:00,-0.005665932927353677,-2.8329664636768386
H1,3374,2020-05-20 16:00:00+00:00,2020-W21,SHORT,36.45999999999913,7.076973897127242,9.640976412507094,0.7340515726131629,9410.02,9446.48,9345.329940000001,0.0038745932527241306,SL,2020-05-20 16:00:00+00:00,-0.005374593252724212,-2.687296626362106
H1,3478,2020-05-25 00:00:00+00:00,2020-W22,SHORT,48.79000000000087,5.344154234604976,6.12174625947926,0.8729787234042548,8711.37,8760.160000000002,8636.445889999999,0.0056007264069831576,SL,2020-05-25 00:00:00+00:00,-0.007100726406983058,-3.5503632034915293
H1,3670,2020-06-02 00:00:00+00:00,2020-W23,LONG,99.32999999999993,3.178039975969756,4.877479110037249,0.6515742875104771,10232.41,10133.08,10362.43723,0.00970739053654026,SL,2020-06-02 01:00:00+00:00,-0.011207390536540239,-5.603695268270119
H1,3903,2020-06-11 17:00:00+00:00,2020-W24,SHORT,120.30999999999949,3.0150498297424857,3.4908985121768894,0.8636887664380511,9091.28,9211.59,8943.696160000001,0.013233560070749056,SL,2020-06-11 17:00:00+00:00,-0.014733560070749161,-7.366780035374581
H1,4050,2020-06-17 20:00:00+00:00,2020-W25,SHORT,30.579999999999927,2.6582834689708505,2.969260954872449,0.8952677145498796,9290.84,9321.42,9232.38748,0.0032914139087531296,SL,2020-06-17 20:00:00+00:00,-0.004791413908753204,-2.3957069543766023
H1,4206,2020-06-24 08:00:00+00:00,2020-W26,SHORT,24.19000000000051,4.693485201125226,5.4568003307150565,0.8601167198122849,9518.88,9543.07,9466.133359999998,0.002541265358949846,SL,2020-06-24 08:00:00+00:00,-0.004041265358949829,-2.0206326794749145
H1,4456,2020-07-04 18:00:00+00:00,2020-W27,LONG,12.799999999999272,5.70001972039247,7.4359375000004455,0.7665502460708052,9169.97,9157.17,9210.27991,0.0013958606189550537,SL,2020-07-04 18:00:00+00:00,-0.002895860618955025,-1.4479303094775124
H1,4493,2020-07-06 07:00:00+00:00,2020-W28,LONG,29.780000000000655,3.250503693754126,3.6937541974478703,0.88,9222.0,9192.22,9279.446,0.0032292344393841524,SL,2020-07-06 07:00:00+00:00,-0.004729234439384165,-2.3646172196920827
H1,4854,2020-07-21 08:00:00+00:00,2020-W30,LONG,21.270000000000437,3.5281857599193884,5.45416078984475,0.6468796751442702,9315.0,9293.73,9364.215,0.002283413848631287,TP,2020-07-21 12:00:00+00:00,0.003783413848631291,1.8917069243156455
H1,5288,2020-08-08 10:00:00+00:00,2020-W32,LONG,45.06999999999971,2.7293969132708926,2.985799866873765,0.9141258741258721,11744.64,11699.57,11824.94392,0.0038374952318674486,TIME,2020-08-08 15:00:00+00:00,-0.0014472099613100351,-0.7236049806550175
H1,5337,2020-08-10 11:00:00+00:00,2020-W33,SHORT,37.56999999999971,3.412080924509074,7.3667820069204355,0.46317115414895244,11691.82,11729.39,11619.17454,0.003213357715052037,SL,2020-08-10 11:00:00+00:00,-0.004713357715051934,-2.356678857525967
H1,5926,2020-09-04 00:00:00+00:00,2020-W36,SHORT,102.84000000000015,3.3568243643626157,4.96966161026837,0.6754633670483132,10141.4,10244.24,10008.1358,0.010140611749857037,SL,2020-09-04 00:00:00+00:00,-0.011640611749857031,-5.820305874928516
H1,6021,2020-09-07 23:00:00+00:00,2020-W37,LONG,53.340000000000146,3.498659986017232,3.752718410198716,0.9323001631321357,10389.03,10335.69,10473.537090000002,0.005134261812700526,SL,2020-09-08 00:00:00+00:00,-0.006634261812700491,-3.3171309063502457
H1,6485,2020-09-27 07:00:00+00:00,2020-W39,SHORT,26.06999999999971,3.060194129358743,4.041426927502944,0.7572063492063505,10654.88,10680.949999999999,10596.84536,0.0024467661766251437,SL,2020-09-27 07:00:00+00:00,-0.003946766176625203,-1.9733830883126016
H1,6526,2020-09-29 00:00:00+00:00,2020-W40,SHORT,34.98999999999978,3.203276482905892,4.445555873106609,0.7205570179162776,10691.94,10726.93,10624.87418,0.003272558581510912,SL,2020-09-29 00:00:00+00:00,-0.004772558581510987,-2.3862792907554935
H1,6793,2020-10-10 03:00:00+00:00,2020-W41,LONG,32.98999999999978,7.03047905852963,9.18247953925439,0.7656405907004612,11390.92,11357.93,11458.08276,0.0028961664202715657,TP,2020-10-10 03:00:00+00:00,0.004396166420271465,2.1980832101357324
H1,6852,2020-10-12 14:00:00+00:00,2020-W42,LONG,51.81000000000131,2.8423393853095282,3.8581354950780615,0.7367132100299705,11492.0,11440.189999999999,11578.286000000002,0.0045083536373130275,TP,2020-10-12 15:00:00+00:00,0.006008353637313059,3.0041768186565294
H1,7351,2020-11-02 09:00:00+00:00,2020-W45,SHORT,44.92000000000007,5.600900271753617,5.885129118432773,0.9517038894203825,13443.63,13488.55,13358.37911,0.003341359439377614,SL,2020-11-02 09:00:00+00:00,-0.004841359439377633,-2.420679719688817
H1,7522,2020-11-09 12:00:00+00:00,2020-W46,LONG,85.54000000000087,2.9975854268384428,3.723871872807994,0.80496470588235,15807.89,15722.349999999999,15940.85367,0.00541122186452467,SL,2020-11-09 12:00:00+00:00,-0.006911221864524695,-3.455610932262348
H1,8121,2020-12-04 11:00:00+00:00,2020-W49,SHORT,102.46000000000276,2.606938832824866,3.3830763224671876,0.7705823293172691,18977.82,19080.280000000002,18818.426539999997,0.005398934124151392,TP,2020-12-04 11:00:00+00:00,0.006898934124151381,3.44946706207569
H1,8819,2021-01-02 13:00:00+00:00,2020-W53,LONG,163.47000000000116,3.8348402987807533,5.20046491711013,0.7374033591042382,30660.11,30496.64,30915.56033,0.0053316834153563425,TP,2021-01-02 13:00:00+00:00,0.006831683415356395,3.4158417076781973
H1,9463,2021-01-29 09:00:00+00:00,2021-W04,LONG,710.0,4.393454384234484,5.2504366197183066,0.8367788628729699,36388.39,35678.39,37207.55517,0.01951171788584216,SL,2021-01-29 09:00:00+00:00,-0.021011717885842163,-10.505858942921082
H1,9707,2021-02-08 13:00:00+00:00,2021-W06,LONG,200.0,16.725197348626093,19.68049999999999,0.8498359974912274,43505.9,43305.9,43836.4177,0.004597077637745685,SL,2021-02-08 13:00:00+00:00,-0.006097077637745639,-3.0485388188728195
H1,10497,2021-03-13 11:00:00+00:00,2021-W10,LONG,387.8999999999942,3.567657646035695,4.757514823408172,0.7498994282649252,59548.95,59161.05,60115.49684999999,0.006513968760154364,TP,2021-03-13 11:00:00+00:00,0.008013968760154424,4.006984380077212
H1,10601,2021-03-17 19:00:00+00:00,2021-W11,LONG,490.0,3.905071700128305,3.9064897959183678,0.9996369897621276,57614.0,57124.0,58276.842,0.008504877286770577,TP,2021-03-17 20:00:00+00:00,0.010004877286770521,5.00243864338526
H1,10925,2021-03-31 07:00:00+00:00,2021-W13,LONG,194.40000000000146,4.308979161998265,5.1330761316872175,0.8394535852290047,59774.87,59580.47,60148.59461000001,0.00325220280696556,SL,2021-03-31 07:00:00+00:00,-0.004752202806965587,-2.3761014034827936
H1,11053,2021-04-05 15:00:00+00:00,2021-W14,LONG,358.8099999999977,2.9657950310175853,3.0054067612385653,0.9868198439120249,59262.58,58903.770000000004,59799.17774,0.006054579466503106,SL,2021-04-05 17:00:00+00:00,-0.007554579466503118,-3.777289733251559
H1,11690,2021-05-02 04:00:00+00:00,2021-W17,SHORT,292.4099999999962,2.805808683846687,3.3055299066379815,0.8488226587247685,56510.0,56802.409999999996,56048.060000000005,0.0051744823924968365,SL,2021-05-02 04:00:00+00:00,-0.006674482392496848,-3.3372411962484243
H1,11718,2021-05-03 08:00:00+00:00,2021-W18,LONG,207.9800000000032,2.967494737792766,3.6036638138281876,0.8234660309892735,58847.37,58639.39,59231.89211000001,0.003534227612890826,SL,2021-05-03 09:00:00+00:00,-0.005034227612890794,-2.5171138064453973
H1,12715,2021-06-13 21:00:00+00:00,2021-W23,LONG,477.5199999999968,2.8240662871653384,3.12158653040713,0.9046894134301036,39220.62,38743.100000000006,39815.80186,0.01217522823453573,SL,2021-06-13 22:00:00+00:00,-0.013675228234535762,-6.837614117267881
H1,13053,2021-06-27 23:00:00+00:00,2021-W25,LONG,471.7000000000007,2.777620243044217,3.2732457070171628,0.8485828720677989,34391.43,33919.729999999996,34966.30429000001,0.013715626247585539,TP,2021-06-28 00:00:00+00:00,0.015215626247585825,7.607813123792912
H1,13234,2021-07-05 12:00:00+00:00,2021-W27,SHORT,273.0,3.024950711509531,3.3028937728937815,0.9158486223004578,33363.28,33636.28,32990.19016,0.008182648708400374,SL,2021-07-05 13:00:00+00:00,-0.009682648708400464,-4.841324354200232
H1,13611,2021-07-21 05:00:00+00:00,2021-W29,LONG,121.79999999999927,5.423650011728856,6.350574712643716,0.8540408163265297,30655.49,30533.690000000002,30869.25647,0.003973187184416209,SL,2021-07-21 05:00:00+00:00,-0.005473187184416193,-2.736593592208097
H1,13726,2021-07-26 00:00:00+00:00,2021-W30,LONG,229.1600000000035,2.7780873014159275,3.1447896666084505,0.8833936752317051,35370.67,35141.509999999995,35705.94201,0.00647881422658953,TP,2021-07-26 00:00:00+00:00,0.00797881422658936,3.9894071132946802
H1,14006,2021-08-06 16:00:00+00:00,2021-W31,LONG,311.5500000000029,3.290435303861484,4.097319852351099,0.8030701586485582,42211.53,41899.979999999996,42649.71459,0.007380684850797944,TP,2021-08-06 16:00:00+00:00,0.008880684850797906,4.440342425398953
H1,14072,2021-08-09 10:00:00+00:00,2021-W32,LONG,309.3000000000029,2.565363184141291,3.108018105399252,0.825401621594398,44861.71,44552.409999999996,45305.59513,0.006894520962308456,TP,2021-08-09 10:00:00+00:00,0.008394520962308473,4.1972604811542364
H1,14474,2021-08-26 04:00:00+00:00,2021-W34,SHORT,211.4800000000032,2.968732184599299,3.4024966899942632,0.8725158185544934,47945.44,48156.920000000006,47590.12368,0.004410846996085617,TP,2021-08-26 05:00:00+00:00,0.00591084699608563,2.9554234980428147
H1,14631,2021-09-01 17:00:00+00:00,2021-W35,LONG,243.4100000000035,3.2250813575214274,3.9234213877818753,0.8220073855856564,48518.26,48274.85,48907.224780000004,0.005016874059374831,TP,2021-09-01 17:00:00+00:00,0.0065168740593749015,3.2584370296874505
H1,14773,2021-09-07 15:00:00+00:00,2021-W36,SHORT,529.0,4.844216948502404,6.175198487712666,0.7844633590549951,47367.35,47896.35,46696.24795,0.01116803029935177,SL,2021-09-07 15:00:00+00:00,-0.01266803029935176,-6.3340151496758805
H1,15058,2021-09-19 12:00:00+00:00,2021-W37,SHORT,119.19999999999709,4.875907553719248,6.022147651006829,0.8096625716083291,47344.16,47463.36,47082.927520000005,0.002517733971835113,TP,2021-09-19 12:00:00+00:00,0.004017733971835193,2.0088669859175963
H1,15160,2021-09-23 18:00:00+00:00,2021-W38,LONG,303.3000000000029,2.692400427642666,3.0276623804813214,0.8892670612813317,44801.59,44498.28999999999,45239.29477,0.0067698490165193454,SL,2021-09-23 18:00:00+00:00,-0.008269849016519336,-4.134924508259668
H1,15345,2021-10-01 11:00:00+00:00,2021-W39,LONG,227.0,6.5689518201905415,9.27999999999999,0.7078611875205332,47086.56,46859.56,47454.81968,0.004820908556496801,TP,2021-10-01 11:00:00+00:00,0.006320908556496864,3.160454278248432
H1,15467,2021-10-06 13:00:00+00:00,2021-W40,LONG,380.40000000000146,2.9247819491555074,3.2546529968454125,0.8986463232763572,52706.47,52326.07,53244.98941,0.007217330244275541,TP,2021-10-06 13:00:00+00:00,0.008717330244275625,4.358665122137812
H1,15673,2021-10-15 03:00:00+00:00,2021-W41,LONG,439.6999999999971,3.27278826893181,4.044166477143536,0.8092615097396871,59116.13,58676.43,59733.178389999994,0.007437902311940871,TP,2021-10-15 04:00:00+00:00,0.00893790231194075,4.468951155970375
H1,15911,2021-10-25 01:00:00+00:00,2021-W43,LONG,197.0899999999965,3.4418892120022173,4.264802881932202,0.807045321270005,61866.19,61669.100000000006,62248.87857,0.003185746528111663,TP,2021-10-25 03:00:00+00:00,0.004685746528111658,2.3428732640558287
H1,16247,2021-11-08 01:00:00+00:00,2021-W45,LONG,600.8499999999985,2.8106511344447784,2.861962220188075,0.9820713616059108,65097.16,64496.310000000005,65893.30148000001,0.009230049360064226,TP,2021-11-08 06:00:00+00:00,0.010730049360064444,5.365024680032222
H1,16553,2021-11-20 19:00:00+00:00,2021-W46,LONG,329.8899999999994,3.740931577507557,4.518900239473766,0.8278411514442274,59451.03,59121.14,59959.273089999995,0.00554893666266168,TIME,2021-11-21 00:00:00+00:00,-0.002540352034270886,-1.270176017135443
H1,17282,2021-12-21 04:00:00+00:00,2021-W51,LONG,192.70999999999913,3.7110247039755215,4.47714181931402,0.8288825446552681,47927.52,47734.81,48264.012559999996,0.004020863170053429,TP,2021-12-21 04:00:00+00:00,0.00552086317005346,2.76043158502673
H1,17690,2022-01-07 04:00:00+00:00,2022-W01,SHORT,255.7199999999939,2.8922040339582162,3.800093852651436,0.761087527335737,41789.97,42045.689999999995,41408.880090000006,0.006119171657696664,TP,2022-01-07 04:00:00+00:00,0.007619171657696712,3.809585828848356
H1,18020,2022-01-20 22:00:00+00:00,2022-W03,SHORT,410.3000000000029,2.940055138609718,3.0351450158420445,0.9686704006773971,41319.67,41729.97,40785.41099,0.009929895374285489,TP,2022-01-20 22:00:00+00:00,0.011429895374285461,5.714947687142731
H1,18684,2022-02-17 14:00:00+00:00,2022-W07,SHORT,211.60000000000582,3.5475930222126566,4.223062381852429,0.8400522420548567,42242.3,42453.90000000001,41903.973099999996,0.005009196942401474,TP,2022-02-17 14:00:00+00:00,0.006509196942401542,3.254598471200771
H1,18930,2022-02-27 20:00:00+00:00,2022-W08,SHORT,386.09999999999854,2.72585604253055,3.069930069930089,0.8879212165873946,37574.7,37960.799999999996,37075.8759,0.010275531141965168,SL,2022-02-27 20:00:00+00:00,-0.01177553114196511,-5.887765570982555
H1,18949,2022-02-28 15:00:00+00:00,2022-W09,LONG,439.0,3.170564546689875,3.3337129840546695,0.9510610427036933,39793.5,39354.5,40351.8805,0.011031952454546598,TP,2022-02-28 15:00:00+00:00,0.01253195245454647,6.265976227273235
H1,19154,2022-03-09 04:00:00+00:00,2022-W10,LONG,393.40000000000146,3.733044779713137,4.317488561260787,0.8646333920159869,41198.4,40805.0,41715.395200000006,0.009548914520952304,TP,2022-03-09 04:00:00+00:00,0.011048914520952304,5.524457260476152
H1,19367,2022-03-18 01:00:00+00:00,2022-W11,SHORT,116.5,3.7710270716851975,4.771673819742502,0.7902943944078509,40310.1,40426.6,40072.6697,0.0028900945420626593,SL,2022-03-18 01:00:00+00:00,-0.004390094542062682,-2.195047271031341
H1,19465,2022-03-22 03:00:00+00:00,2022-W12,LONG,171.0,2.8403522727272854,3.7479532163742775,0.7578409090909107,41815.9,41644.9,42112.3477,0.004089353571249213,TP,2022-03-22 03:00:00+00:00,0.005589353571249069,2.7946767856245343
H1,19772,2022-04-03 22:00:00+00:00,2022-W13,LONG,116.59999999999854,3.9014393295602576,4.26243567753007,0.9153074966332402,46963.6,46847.0,47221.0908,0.002482773892972399,SL,2022-04-03 22:00:00+00:00,-0.003982773892972356,-1.991386946486178
H1,20115,2022-04-18 05:00:00+00:00,2022-W16,SHORT,149.0,4.9966639365832926,6.191946308724822,0.8069617673432818,38798.4,38947.4,38533.0048,0.0038403645511155098,SL,2022-04-18 05:00:00+00:00,-0.005340364551115582,-2.6701822755577913
H1,20532,2022-05-05 14:00:00+00:00,2022-W18,SHORT,105.5,3.6708864944259276,4.283412322274895,0.8570004982561057,38992.7,39098.2,38770.2219,0.0027056346444334456,TP,2022-05-05 14:00:00+00:00,0.004205634644433411,2.1028173222167053
H1,20675,2022-05-11 13:00:00+00:00,2022-W19,SHORT,443.7999999999993,3.877373495603208,4.851960342496627,0.7991354466858782,29294.6,29738.399999999998,28762.9162,0.015149549746369614,SL,2022-05-11 13:00:00+00:00,-0.01664954974636962,-8.32477487318481
H1,20936,2022-05-22 10:00:00+00:00,2022-W20,LONG,185.09999999999854,2.5719804785113087,2.9573203673690207,0.8696996466431097,30132.5,29947.4,30407.997499999998,0.006142868995270839,SL,2022-05-22 11:00:00+00:00,-0.007642868995270833,-3.821434497635417
H1,21031,2022-05-26 09:00:00+00:00,2022-W21,SHORT,176.0,2.6305451684750425,3.2329545454545454,0.8136659923578339,28991.0,29167.0,28728.027,0.006070849574005726,SL,2022-05-26 09:00:00+00:00,-0.007570849574005832,-3.785424787002916
H1,21311,2022-06-07 01:00:00+00:00,2022-W23,SHORT,113.79999999999927,9.128728967164777,9.7917398945519,0.9322887520984886,30192.8,30306.6,29988.4216,0.0037691105164144854,TP,2022-06-07 01:00:00+00:00,0.00526911051641449,2.6345552582072447
H1,21581,2022-06-18 07:00:00+00:00,2022-W24,SHORT,151.5,4.5929818606497586,6.344554455445549,0.7239250435793153,19419.3,19570.8,19209.5421,0.00780151704747339,SL,2022-06-18 07:00:00+00:00,-0.00930151704747345,-4.650758523736725
H1,21869,2022-06-30 07:00:00+00:00,2022-W26,SHORT,107.40000000000146,4.196859575852849,5.055865921787641,0.8300970873786411,19406.1,19513.5,19240.481699999997,0.005534342294433269,TP,2022-06-30 08:00:00+00:00,0.007034342294433284,3.517171147216642
H1,22263,2022-07-16 17:00:00+00:00,2022-W28,LONG,146.5,3.1439096772412287,3.442320819112623,0.9133110603129896,21454.3,21307.8,21665.1629,0.006828467952811325,SL,2022-07-16 17:00:00+00:00,-0.008328467952811334,-4.164233976405667
H1,22300,2022-07-18 06:00:00+00:00,2022-W29,LONG,160.79999999999927,3.166504306334436,3.310945273631865,0.9563747040919864,21852.0,21691.2,22078.356,0.007358594179022482,TP,2022-07-18 06:00:00+00:00,0.008858594179022518,4.429297089511259
H1,22537,2022-07-28 03:00:00+00:00,2022-W30,LONG,79.29999999999927,3.9537128582320054,6.083228247162747,0.649936628643852,23276.6,23197.3,23425.729799999997,0.0034068549530429392,SL,2022-07-28 03:00:00+00:00,-0.004906854953042937,-2.4534274765214685
H1,22687,2022-08-03 09:00:00+00:00,2022-W31,LONG,91.79999999999927,2.6104010040977137,2.6437908496732314,0.9873704663212506,23284.5,23192.7,23446.1535,0.0039425368807575545,TP,2022-08-03 11:00:00+00:00,0.005442536880757633,2.7212684403788163
H1,22859,2022-08-10 13:00:00+00:00,2022-W32,LONG,149.5,4.283247385195881,5.208695652173918,0.8223262926502934,23968.6,23819.1,24190.0058,0.006237327169713709,SL,2022-08-10 17:00:00+00:00,-0.007737327169713702,-3.868663584856851
H1,23069,2022-08-19 07:00:00+00:00,2022-W33,SHORT,62.400000000001455,7.857033298818224,13.823717948717603,0.5683733802994081,21898.9,21961.300000000003,21770.8033,0.0028494581919640462,SL,2022-08-19 07:00:00+00:00,-0.004349458191964027,-2.1747290959820136
H1,23570,2022-09-09 04:00:00+00:00,2022-W36,LONG,121.40000000000146,3.8088960706410364,4.05683690280061,0.9388832141641166,19936.0,19814.6,20117.208000000002,0.006089486356340362,TP,2022-09-09 04:00:00+00:00,0.0075894863563404375,3.7947431781702186
H1,23675,2022-09-13 13:00:00+00:00,2022-W37,SHORT,262.0,2.980583206106868,3.9954198473282414,0.746,21397.3,21659.3,21071.108099999998,0.012244535525510228,TP,2022-09-13 14:00:00+00:00,0.013744535525510306,6.872267762755153
H1,23809,2022-09-19 03:00:00+00:00,2022-W38,SHORT,104.60000000000218,5.0638100575496265,6.021988527724519,0.8408866995073883,18755.0,18859.600000000002,18594.135,0.0055771794188217635,SL,2022-09-19 04:00:00+00:00,-0.007077179418821742,-3.5385897094108714
H1,24251,2022-10-07 13:00:00+00:00,2022-W40,SHORT,55.79999999999927,3.842419074089742,6.172043010752795,0.6225522193211496,19608.8,19664.6,19494.1736,0.002845661131736734,SL,2022-10-07 13:00:00+00:00,-0.004345661131736676,-2.1728305658683382
H1,24393,2022-10-13 11:00:00+00:00,2022-W41,SHORT,52.79999999999927,3.747427261194882,5.484848484848533,0.6832325945824862,18682.4,18735.2,18573.5528,0.0028261893546867247,SL,2022-10-13 11:00:00+00:00,-0.004326189354686814,-2.163094677343407
H1,24640,2022-10-23 18:00:00+00:00,2022-W42,LONG,36.70000000000073,6.67719696895167,7.4032697547682655,0.90192539109507,19468.7,19432.0,19563.8061,0.0018850770724291158,SL,2022-10-23 18:00:00+00:00,-0.003385077072429131,-1.6925385362145655
H1,24750,2022-10-28 08:00:00+00:00,2022-W43,SHORT,55.0,2.7254956689123215,3.17999999999996,0.8570741097208665,20069.9,20124.9,19954.690300000002,0.0027404222243259807,SL,2022-10-28 08:00:00+00:00,-0.004240422224325911,-2.1202111121629557
H1,25133,2022-11-13 07:00:00+00:00,2022-W45,SHORT,35.60000000000218,4.132238665083041,4.334269662921062,0.9533875338753467,16675.1,16710.7,16589.474699999995,0.002134919730616439,SL,2022-11-13 07:00:00+00:00,-0.0036349197306164136,-1.8174598653082068
H1,25157,2022-11-14 07:00:00+00:00,2022-W46,LONG,192.10000000000036,2.8004351077446388,3.2821447162935815,0.8532332818362374,16627.9,16435.800000000003,16869.8837,0.011552871980226026,SL,2022-11-14 07:00:00+00:00,-0.01305287198022592,-6.52643599011296
H1,25369,2022-11-23 03:00:00+00:00,2022-W47,LONG,73.5,3.2048770713284163,3.7401360544217885,0.8568878310026823,16503.9,16430.4,16626.9117,0.004453492810790176,TP,2022-11-23 07:00:00+00:00,0.005953492810790108,2.976746405395054
H1,25486,2022-11-28 00:00:00+00:00,2022-W48,SHORT,38.29999999999927,2.79744513734558,3.318537859007953,0.8429752066115802,16422.5,16460.8,16334.9325,0.0023321662353478017,SL,2022-11-28 00:00:00+00:00,-0.00383216623534771,-1.916083117673855
H1,25745,2022-12-08 19:00:00+00:00,2022-W49,LONG,41.900000000001455,5.587546105445672,6.51551312649142,0.8575757575757575,17239.9,17198.0,17333.519700000004,0.0024304085290518767,SL,2022-12-08 19:00:00+00:00,-0.0039304085290518525,-1.9652042645259262
H1,25856,2022-12-13 10:00:00+00:00,2022-W50,LONG,31.299999999999272,6.203330127087946,8.070287539936244,0.7686628383921191,17430.7,17399.4,17514.2921,0.0017956823306005652,SL,2022-12-13 10:00:00+00:00,-0.0032956823306005676,-1.6478411653002838
H1,26182,2022-12-27 00:00:00+00:00,2022-W52,LONG,15.900000000001455,2.911562192613608,4.528301886792039,0.6429699842022306,16912.8,16896.899999999998,16979.4384,0.0009401163615723864,SL,2022-12-27 00:00:00+00:00,-0.0024401163615724295,-1.2200581807862148
H1,26494,2023-01-09 00:00:00+00:00,2023-W02,LONG,23.700000000000728,4.892428577609432,6.535864978902814,0.7485510477039768,17124.6,17100.899999999998,17199.6738,0.0013839739322378758,SL,2023-01-09 00:00:00+00:00,-0.002883973932237881,-1.4419869661189404
H1,26779,2023-01-20 21:00:00+00:00,2023-W03,LONG,182.09999999999854,3.5566780186834936,4.130697419000586,0.8610357181630662,22287.2,22105.100000000002,22536.1616,0.008170609138877856,TP,2023-01-20 22:00:00+00:00,0.009670609138877908,4.835304569438954
H1,27071,2023-02-02 01:00:00+00:00,2023-W05,LONG,111.70000000000073,2.8662535486440497,3.6230975828110843,0.7911058101891323,24194.4,24082.7,24378.683200000003,0.004616770823000394,SL,2023-02-02 01:00:00+00:00,-0.006116770823000382,-3.058385411500191
H1,27577,2023-02-23 03:00:00+00:00,2023-W08,LONG,80.89999999999782,3.105478306807778,3.9715698393078855,0.7819271553711268,24520.0,24439.100000000002,24674.46,0.003299347471451787,SL,2023-02-23 03:00:00+00:00,-0.004799347471451774,-2.3996737357258873
H1,27684,2023-02-27 14:00:00+00:00,2023-W09,LONG,60.900000000001455,3.247482926142259,4.36945812807869,0.7432232626909785,23696.2,23635.3,23828.1886,0.0025700323258582157,TP,2023-02-27 14:00:00+00:00,0.004070032325858288,2.0350161629291437
H1,28000,2023-03-12 18:00:00+00:00,2023-W10,LONG,80.40000000000146,3.4393091634915245,4.501243781094419,0.7640797367911722,20774.9,20694.5,20917.624700000004,0.003870054729505386,SL,2023-03-12 18:00:00+00:00,-0.005370054729505412,-2.685027364752706
