character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
EFF_MID__EXT_HIGH,360,480,0,92,0.43478260869565216,-60.31316255356835,-0.6555778538431342,0.6716012687324938,98.38849106260987,11,-18.060200668896325,-0.1790402750776639,0.26779596072304884,93.74875816760158,12,False,False,False
EFF_MID__EXT_HIGH,240,480,1,92,0.4673913043478261,40.80669618160073,0.4435510454521818,1.232201495062803,49.30131819046673,6,-14.79933110367893,0.12113511877072346,0.4913310896471141,93.74875816760158,12,False,False,False
EFF_MID__EXT_HIGH,360,360,1,92,0.44565217391304346,-79.73627645343697,-0.8666986571025758,0.5220471953911329,96.70967575470468,8,-16.973244147157196,-0.23669799867006627,0.20816239745405596,93.74875816760158,12,False,False,False
