window,start,end,completed_gate_window,short20_n,short20_wr,short20_pf,short20_expectancy,short20_net,short20_window_pass,long_only_n,long_only_wr,long_only_pf,long_only_net,long_plus_short20_n,long_plus_short20_wr,long_plus_short20_pf,long_plus_short20_net,short20_accepted_n,short20_accepted_wr,short20_accepted_net,short20_delta_vs_long,short20_displaced_long_n,long_plus_short6_n,long_plus_short6_wr,long_plus_short6_pf,long_plus_short6_net,short6_accepted_n,short6_accepted_wr,short6_accepted_net,short6_delta_vs_long,short6_displaced_long_n
W1,2020-01-01,2021-07-01,True,22,0.7727272727272727,3.093177097004002,1.3791159584899493,30.340551086778884,True,55,0.8,4.103491593944991,133.44236940124964,77,0.7922077922077922,3.8487715678325864,163.78292048802854,22,0.7727272727272727,30.340551086778884,30.340551086778902,0,132,0.7348484848484849,2.2261816027361196,185.44091259927228,77,0.6883116883116883,51.99854319802265,51.998543198022645,0
W2,2021-07-01,2023-01-01,True,7,0.7142857142857143,1.5147178411588877,0.821193881619477,5.748357171336339,False,60,0.5833333333333334,1.0573307465474628,5.992630743784159,67,0.5970149253731343,1.1014819583428483,11.7409879151205,7,0.7142857142857143,5.748357171336339,5.748357171336342,0,133,0.6691729323308271,1.3421740494405807,66.95533049774552,73,0.7397260273972602,60.96269975396134,60.96269975396136,0
W3,2023-01-01,2024-07-01,True,12,0.8333333333333334,4.546085323054536,1.294171698019766,15.530060376237191,True,45,0.6666666666666666,2.781717203046739,68.76207242406124,57,0.7017543859649122,2.961530219086635,84.29213280029843,12,0.8333333333333334,15.530060376237191,15.530060376237188,0,127,0.6929133858267716,1.8953410307336316,94.11082472481161,82,0.7073170731707317,25.34875230075035,25.348752300750363,0
W4,2024-07-01,2026-01-01,True,12,0.75,3.059423985573481,2.0216840926288193,24.260209111545834,True,54,0.8333333333333334,3.079344644937799,72.984045774655,66,0.8181818181818182,3.074338905466479,97.24425488620084,12,0.75,24.260209111545834,24.260209111545834,0,117,0.7948717948717948,2.296284964901914,123.20571877040874,63,0.7619047619047619,50.22167299575376,50.221672995753735,0
W5_YTD,2026-01-01,2027-01-01,False,3,0.6666666666666666,2.694026259077179,0.6157148616072865,1.8471445848218595,False,13,0.7692307692307693,1.8666072638739093,8.578594791540809,16,0.75,1.9487048724588008,10.425739376362671,3,0.6666666666666666,1.8471445848218595,1.8471445848218622,0,39,0.6923076923076923,1.2236751284910714,9.142268026394625,26,0.6538461538461539,0.5636732348538116,0.563673234853816,0
