profile_day,day_low,day_high,poc,val,vah,poc_bin,val_bin,vah_bin,va_coverage,total_volume
2020-01-01 00:00:00+00:00,7170.15,7260.43,7222.061,7197.2339999999995,7238.7628,57,30,75,0.7002180290772259,56801.32899999999
2020-01-02 00:00:00+00:00,6922.0,7209.59,6966.5764500000005,6927.7518,7137.6925,15,2,74,0.7075766567639599,115295.677
2020-01-03 00:00:00+00:00,6863.44,7407.28,7322.9848,7206.0592,7380.088,84,63,94,0.7001651420354545,208493.458
2020-01-04 00:00:00+00:00,7269.21,7400.0,7341.79845,7304.5233,7352.9156,55,27,63,0.7195748804842647,92586.03300000002
2020-01-05 00:00:00+00:00,7303.0,7495.0,7453.72,7410.52,7473.88,78,56,88,0.7042222178271145,117765.97200000001
2020-01-06 00:00:00+00:00,7345.0,7808.65,7523.50525,7456.276,7609.2805,38,24,56,0.7008436372821037,168150.31700000004
2020-01-07 00:00:00+00:00,7733.0,8215.33,7875.28735,7814.9961,8065.8077,29,17,68,0.7082585691455526,280809.16199999995
2020-01-08 00:00:00+00:00,7870.11,8468.42,8303.884750000001,8121.4002,8444.4876,72,42,95,0.7043652927222254,321225.114
2020-01-09 00:00:00+00:00,7750.01,8060.0,7891.05545,7839.9071,7998.002,45,29,79,0.7042542458049034,187263.14300000004
2020-01-10 00:00:00+00:00,7670.0,8210.62,8083.5743,7821.3736,8129.527000000001,76,28,84,0.702455924313404,253783.94799999997
2020-01-11 00:00:00+00:00,8003.87,8292.19,8080.2748,8038.4684,8171.095600000001,26,12,57,0.7041573572846429,164741.71499999997
2020-01-12 00:00:00+00:00,7956.28,8195.0,8141.2880000000005,8092.3504,8166.3536,77,57,87,0.7003011259562055,108629.96399999999
2020-01-13 00:00:00+00:00,8053.78,8200.0,8117.3857,8077.1752,8129.8144,43,16,51,0.7094274970340534,74581.364
2020-01-14 00:00:00+00:00,8109.02,8893.0,8528.4493,8469.6508,8783.2428,53,46,85,0.7019165916601972,290777.98099999997
2020-01-15 00:00:00+00:00,8570.52,8921.2,8786.1882,8738.8464,8868.598,61,48,84,0.7018497789249513,237633.837
2020-01-16 00:00:00+00:00,8596.25,8868.21,8700.9546,8642.4832,8726.790799999999,38,17,47,0.7019186452459936,167958.96299999996
2020-01-17 00:00:00+00:00,8680.0,9039.0,8943.865,8834.37,8974.38,73,43,81,0.7007099308239323,205717.686
2020-01-18 00:00:00+00:00,8816.0,8995.0,8917.135,8875.07,8952.04,56,33,75,0.7027867530606398,114708.682
2020-01-19 00:00:00+00:00,8440.91,9205.3,8643.47335,8440.91,9075.3537,26,0,82,0.7189878267815913,225314.525
2020-01-20 00:00:00+00:00,8526.06,8750.37,8661.76755,8620.2702,8694.2925,60,42,74,0.7034985915131501,125161.67500000002
2020-01-21 00:00:00+00:00,8448.6,8790.1,8662.0375,8622.765000000001,8728.630000000001,62,51,81,0.7051821831360451,107577.15300000002
2020-01-22 00:00:00+00:00,8585.85,8820.0,8666.63175,8632.68,8726.34,34,20,59,0.7016501352112332,94305.49599999997
2020-01-23 00:00:00+00:00,8326.0,8694.0,8364.64,8326.0,8524.72,10,0,53,0.7035196510022187,163407.064
2020-01-24 00:00:00+00:00,8247.0,8528.0,8490.064999999999,8339.73,8522.38,86,33,97,0.712300924363948,144785.39099999997
2020-01-25 00:00:00+00:00,8272.0,8455.0,8331.474999999999,8310.43,8372.65,32,21,54,0.7006052870365961,96961.714
2020-01-26 00:00:00+00:00,8300.0,8624.45,8463.84725,8312.978,8562.8045,50,4,80,0.7108545350665751,117898.916
2020-01-27 00:00:00+00:00,8565.0,9015.48,8643.833999999999,8565.0,8835.288,17,0,59,0.7001088726859394,172235.32800000004
2020-01-28 00:00:00+00:00,8905.0,9436.06,9029.7991,8984.659,9138.6664,23,15,43,0.7077271150663492,244467.54599999997
2020-01-29 00:00:00+00:00,9242.0,9460.52,9363.2786,9320.6672,9403.7048,55,36,73,0.7047248086684698,169460.643
2020-01-30 00:00:00+00:00,9210.42,9599.0,9383.3381,9253.1638,9486.3118,44,11,70,0.7047590130984052,190137.53600000005
2020-01-31 00:00:00+00:00,9220.0,9550.72,9324.1768,9262.9936,9408.5104,31,13,56,0.7008746131767968,146644.02599999998
2020-02-01 00:00:00+00:00,9306.0,9477.76,9403.0444,9347.2224,9427.9496,56,24,70,0.7038422785067567,109040.28500000002
2020-02-02 00:00:00+00:00,9160.01,9489.92,9451.98035,9338.1614,9470.1254,88,54,93,0.7056810564707725,148402.97699999998
2020-02-03 00:00:00+00:00,9250.0,9647.61,9323.557850000001,9285.7849,9409.044,18,9,39,0.7053182829512227,159049.38499999995
2020-02-04 00:00:00+00:00,9105.0,9368.0,9193.105,9126.04,9270.69,33,8,62,0.7124384116531862,147843.90200000003
2020-02-05 00:00:00+00:00,9179.88,9799.08,9461.616,9179.88,9631.896,45,0,72,0.706875515369529,212311.697
2020-02-06 00:00:00+00:00,9550.0,9884.0,9755.41,9663.56,9860.62,61,34,92,0.7078365667745203,200556.36700000003
2020-02-07 00:00:00+00:00,9736.66,9900.0,9807.712899999999,9775.8616,9833.0306,43,24,58,0.7079457769161177,129740.76699999999
2020-02-08 00:00:00+00:00,9680.55,9956.0,9836.17925,9774.203,9887.1375,56,34,74,0.7102717469181863,129267.26900000001
2020-02-09 00:00:00+00:00,9892.15,10184.34,10103.98775,10076.2297,10158.0429,72,63,90,0.7022554444622077,143407.01299999998
2020-02-10 00:00:00+00:00,9750.0,10213.56,9845.0298,9791.7204,9995.6868,20,9,52,0.7105958260707622,184242.737
2020-02-11 00:00:00+00:00,9729.36,10409.96,9794.017,9729.36,10239.81,9,0,74,0.7098137061471813,190119.81500000003
2020-02-12 00:00:00+00:00,10229.71,10479.98,10341.08015,10289.7748,10379.872,44,24,59,0.7102951143574014,159674.25800000003
2020-02-13 00:00:00+00:00,10101.0,10540.0,10243.675,10127.34,10364.4,32,6,59,0.7039786678971518,213052.71699999995
2020-02-14 00:00:00+00:00,10123.37,10390.0,10268.68335,10195.3601,10334.0077,54,27,78,0.70093380060938,130975.74600000003
2020-02-15 00:00:00+00:00,9752.3,10389.75,10252.698250000001,9930.786,10389.75,78,28,99,0.7073749398566608,152146.127
2020-02-16 00:00:00+00:00,9626.64,10060.45,9784.98065,9722.0782,9965.0118,36,22,77,0.7020328660836423,141547.956
2020-02-17 00:00:00+00:00,9461.89,9971.0,9652.80625,9548.438699999999,9787.7204,37,17,63,0.7076059909768723,185338.179
2020-02-18 00:00:00+00:00,9598.0,10270.0,9702.16,9604.72,10021.36,15,1,62,0.7081846549688734,166119.36899999995
2020-02-19 00:00:00+00:00,9293.07,10286.0,10132.09585,9690.242,10276.0707,84,40,98,0.7031325814684385,187495.92700000003
2020-02-20 00:00:00+00:00,9382.59,9700.0,9584.14535,9544.4691,9626.9957,63,51,76,0.7045673916295219,143105.58699999994
2020-02-21 00:00:00+00:00,9547.0,9759.59,9701.12775,9644.7914,9725.5756,72,46,83,0.7096968529898809,98954.288
2020-02-22 00:00:00+00:00,9565.0,9710.7,9651.6915,9623.28,9684.474,59,40,81,0.7071703015668496,58419.547000000006
2020-02-23 00:00:00+00:00,9657.0,10018.9,9886.806499999999,9848.807,9928.425,63,53,74,0.7001174309525089,97134.35800000002
2020-02-24 00:00:00+00:00,9487.38,10000.0,9756.5055,9610.4088,9820.583,52,24,64,0.7106291164835175,157965.671
2020-02-25 00:00:00+00:00,9247.0,9686.78,9381.1329,9282.1824,9563.6416,30,8,71,0.7102170969291975,168641.72499999998
2020-02-26 00:00:00+00:00,8610.0,9384.0,9163.41,8842.2,9376.26,71,30,98,0.7108667080806307,267005.1719999999
2020-02-27 00:00:00+00:00,8533.9,8978.0,8811.4625,8733.744999999999,8938.030999999999,62,45,90,0.7077697979079232,200638.488
2020-02-28 00:00:00+00:00,8450.0,8908.86,8645.015500000001,8518.829,8743.6704,42,15,63,0.7024574099009162,196066.11000000002
2020-02-29 00:00:00+00:00,8530.0,8799.83,8650.07435,8600.1558,8724.2776,44,26,71,0.7014063398764121,103524.68500000001
2020-03-01 00:00:00+00:00,8409.0,8762.24,8573.2566,8483.1804,8606.8144,46,21,55,0.7004357130677429,174332.91600000003
2020-03-02 00:00:00+00:00,8504.95,8972.0,8866.91375,8677.7585,8943.977,77,37,93,0.7051143515265886,160294.484
2020-03-03 00:00:00+00:00,8657.41,8922.34,8844.18565,8739.5383,8879.9512,70,31,83,0.7024685098929342,160123.60499999998
2020-03-04 00:00:00+00:00,8669.23,8853.88,8738.47375,8684.002,8792.9455,37,8,66,0.7037165061281525,105462.12000000001
2020-03-05 00:00:00+00:00,8755.98,9172.3,9086.954399999999,8922.508,9163.9736,79,40,97,0.7110359570925141,161840.62299999996
2020-03-06 00:00:00+00:00,8994.14,9179.75,9108.29015,9049.823,9131.491399999999,61,30,73,0.7075231437966941,115011.58299999998
2020-03-07 00:00:00+00:00,8850.0,9204.0,9103.11,8938.5,9186.3,71,25,94,0.7013754194029858,125804.99900000001
2020-03-08 00:00:00+00:00,7997.7,8897.71,8740.20825,8258.7029,8807.708999999999,82,29,89,0.7153247477901741,237407.02799999996
2020-03-09 00:00:00+00:00,7635.21,8182.31,7845.8435,7722.746,7930.644,38,16,53,0.7114592735556354,334399.107
2020-03-10 00:00:00+00:00,7733.0,8156.31,7929.83915,7813.4289,8033.5501,46,19,70,0.7104606657540241,257068.702
2020-03-11 00:00:00+00:00,7593.29,7988.0,7828.142449999999,7759.0682,7928.7935,59,42,84,0.7108488252830341,220537.381
2020-03-12 00:00:00+00:00,4347.0,7969.0,6067.45,5433.6,7425.7,47,30,84,0.7079103038171163,784747.02
2020-03-13 00:00:00+00:00,3621.81,5971.0,5066.56185,4866.8807,5665.6053,61,53,86,0.7094489161181332,935489.242
2020-03-14 00:00:00+00:00,5040.0,5638.42,5336.2179,5291.3364,5488.8150000000005,49,42,74,0.7050067836038469,316242.58599999995
2020-03-15 00:00:00+00:00,5089.12,5954.47,5301.13075,5192.9619999999995,5461.2205,24,12,42,0.701559123357097,356311.7650000001
2020-03-16 00:00:00+00:00,4413.62,5361.26,4986.9421999999995,4631.5772,5133.8264,60,23,75,0.7057344975135333,621555.7920000001
2020-03-17 00:00:00+00:00,4913.49,5529.98,5261.80685,5203.2402999999995,5394.352199999999,56,47,77,0.7114938429499705,429908.09799999994
2020-03-18 00:00:00+00:00,4982.75,5435.0,5337.766250000001,5172.695,5394.2975,78,42,90,0.7091289008548286,402005.70300000004
2020-03-19 00:00:00+00:00,5246.5,6400.0,6209.672500000001,5604.085,6376.93,83,31,97,0.705575859992744,499391.18999999994
2020-03-20 00:00:00+00:00,5650.0,6911.0,6223.754999999999,6053.52,6646.19,45,32,78,0.7144078365394162,571898.016
2020-03-21 00:00:00+00:00,5854.01,6457.17,6158.6058,6071.1476,6258.1272,50,36,66,0.7070090662920031,387679.6490000001
2020-03-22 00:00:00+00:00,5730.35,6408.91,6025.5236,5764.278,6225.6988,43,5,72,0.7017908406777199,391002.79500000004
2020-03-23 00:00:00+00:00,5670.0,6619.9,6254.1885,5907.475,6619.9,61,25,99,0.7188303827857769,489746.087
2020-03-24 00:00:00+00:00,6369.0,6840.0,6710.475,6557.4,6764.64,72,40,83,0.7170570511526577,437968.5530000001
2020-03-25 00:00:00+00:00,6436.26,6960.71,6664.39575,6556.8835,6698.485000000001,43,23,49,0.7016957499201629,400684.5420000001
2020-03-26 00:00:00+00:00,6500.0,6777.5,6623.4875,6572.15,6694.25,44,26,69,0.7147411961435258,281245.62799999997
2020-03-27 00:00:00+00:00,6230.0,6840.0,6641.75,6577.7,6711.9,67,57,78,0.701128466244808,258213.519
2020-03-28 00:00:00+00:00,6004.0,6354.74,6233.7347,6161.833,6274.0698,65,45,76,0.7045109982193888,341944.18499999994
2020-03-29 00:00:00+00:00,5857.6,6260.0,6113.124,6046.728,6227.808,63,47,91,0.7002158837410409,251335.91900000002
2020-03-30 00:00:00+00:00,5850.0,6606.15,6352.839749999999,6228.075,6530.535,66,50,89,0.7075310116263455,387321.99799999996
2020-03-31 00:00:00+00:00,6320.0,6516.63,6452.72525,6408.4835,6473.3714,67,45,77,0.7076641108257193,262522.644
2020-04-01 00:00:00+00:00,6140.0,6693.0,6292.075000000001,6184.24,6377.79,27,8,42,0.7095228196347029,390529.6020000001
2020-04-02 00:00:00+00:00,6542.73,7290.0,6636.13875,6580.0935,6849.110699999999,12,5,40,0.7088012680227405,531321.428
2020-04-03 00:00:00+00:00,6600.0,7049.11,6781.88955,6640.4199,6900.9037,40,9,66,0.7004323194600193,411944.92699999997
2020-04-04 00:00:00+00:00,6629.99,7020.0,6721.64235,6680.6912999999995,6828.8951,23,13,50,0.7127132724046372,319849.7569999999
2020-04-05 00:00:00+00:00,6668.02,6893.44,6777.3487000000005,6746.917,6807.7804,48,35,61,0.7085041871882084,239224.50800000003
2020-04-06 00:00:00+00:00,6760.0,7370.0,7098.55,7022.3,7278.5,55,43,84,0.7062230661278596,461331.01300000004
2020-04-07 00:00:00+00:00,7070.43,7457.0,7354.558950000001,7267.5807,7410.6116,73,51,87,0.7088884914246409,419572.0399999999
2020-04-08 00:00:00+00:00,7145.14,7417.83,7315.57125,7248.7622,7346.9306,62,38,73,0.7108665617840328,332599.575
2020-04-09 00:00:00+00:00,7105.98,7365.69,7299.463949999999,7248.8205,7324.136399999999,74,55,83,0.707195355734924,293638.58099999995
2020-04-10 00:00:00+00:00,6741.0,7290.0,6908.445,6806.88,6993.54,30,12,45,0.7025468454595077,440148.45300000004
2020-04-11 00:00:00+00:00,6757.29,6944.28,6870.418949999999,6792.8180999999995,6888.183,60,19,69,0.701015650113691,224157.84399999998
2020-04-12 00:00:00+00:00,6775.66,7173.98,7084.358,6899.1392,7166.013599999999,77,31,97,0.7115706669437529,321594.8219999999
2020-04-13 00:00:00+00:00,6558.0,6900.99,6690.051149999999,6650.6073,6784.3733999999995,38,27,65,0.7045756365692956,421954.7729999999
2020-04-14 00:00:00+00:00,6751.0,6975.6,6875.653,6825.118,6919.450000000001,55,33,74,0.7078650732657265,280445.4269999999
2020-04-15 00:00:00+00:00,6602.59,6929.0,6721.72965,6671.1361,6853.9257,36,21,76,0.704610335012707,281136.689
2020-04-16 00:00:00+00:00,6465.33,7190.92,7005.89455,6871.6604,7147.3846,74,56,93,0.7046190736852564,559868.6029999999
2020-04-17 00:00:00+00:00,6981.0,7140.0,7056.525,7023.93,7081.17,47,27,62,0.7005282536926117,277339.601
2020-04-18 00:00:00+00:00,7008.11,7290.0,7085.62975,7039.117899999999,7213.8897,27,11,72,0.7027654612564019,225807.17100000006
2020-04-19 00:00:00+00:00,7055.0,7258.42,7143.4877,7093.6498,7177.052,43,19,59,0.703413124342639,216975.114
2020-04-20 00:00:00+00:00,6735.95,7208.55,6842.285,6783.21,7062.044,22,10,68,0.7038159927328997,445104.98099999997
2020-04-21 00:00:00+00:00,6759.16,6940.0,6877.6102,6817.0288,6889.3648,65,32,71,0.7189775433984473,288024.52799999993
2020-04-22 00:00:00+00:00,6812.57,7154.9,7094.992249999999,6935.8088,7154.9,82,36,99,0.7109717817741307,306482.163
2020-04-23 00:00:00+00:00,7020.0,7802.38,7540.2827,7129.5332,7638.0802,66,14,78,0.717354167622218,472510.0469999999
2020-04-24 00:00:00+00:00,7388.0,7612.91,7508.3268499999995,7482.4622,7545.437,53,42,69,0.7096222699331921,278378.36799999996
2020-04-25 00:00:00+00:00,7433.0,7722.33,7541.49875,7519.799,7583.4516,37,30,51,0.7176067452068099,243266.807
2020-04-26 00:00:00+00:00,7476.86,7709.57,7638.59345,7558.3085,7676.9906,69,35,85,0.7185263715215086,269921.93600000005
2020-04-27 00:00:00+00:00,7623.98,7795.6,7698.6347000000005,7663.4526,7735.533,43,23,64,0.7126517604074195,290336.1690000001
2020-04-28 00:00:00+00:00,7662.49,7780.0,7728.88315,7694.2177,7742.3967999999995,56,27,67,0.7058724028926461,217652.761
2020-04-29 00:00:00+00:00,7710.0,8988.66,7946.5521,7710.0,8681.7816,18,0,75,0.7079464705848239,871197.5690000001
2020-04-30 00:00:00+00:00,8400.0,9479.77,8837.30685,8497.1793,9134.2436,40,9,67,0.7003351944529708,944211.7110000001
2020-05-01 00:00:00+00:00,8619.84,9065.0,8764.517,8695.5172,8869.1296,32,17,55,0.711970508363123,417820.38600000006
2020-05-02 00:00:00+00:00,8755.01,9020.0,8817.282650000001,8792.1086,8929.9034,23,14,65,0.7101573646176096,295769.72799999994
2020-05-03 00:00:00+00:00,8727.24,9200.0,8871.431799999998,8788.6988,9086.5376,30,13,75,0.7091514349452154,451322.71300000005
2020-05-04 00:00:00+00:00,8526.0,8954.94,8832.6921,8676.129,8933.493,71,35,94,0.7146869416198454,440135.30700000003
2020-05-05 00:00:00+00:00,8766.12,9118.17,8869.974750000001,8825.9685,8991.432,29,17,63,0.7010303015570636,409920.13
2020-05-06 00:00:00+00:00,8916.01,9405.0,9246.078249999999,9096.9363,9390.3303,67,37,96,0.7005195244206557,507753.8
2020-05-07 00:00:00+00:00,9022.0,10080.0,9291.79,9159.54,9815.5,25,13,74,0.7156091761094852,738920.2190000002
2020-05-08 00:00:00+00:00,9726.0,10045.03,9982.81915,9856.8023,9993.985200000001,80,41,83,0.7112256553134779,458034.21099999995
2020-05-09 00:00:00+00:00,9528.23,9923.98,9652.89125,9599.465,9781.51,31,18,63,0.7002231689102189,411941.957
2020-05-10 00:00:00+00:00,7940.0,9580.0,8735.400000000001,8514.0,8825.6,48,35,53,0.7004358291353965,842909.0309999996
2020-05-11 00:00:00+00:00,8151.12,9164.0,8591.7228,8434.7264,8870.2648,43,28,70,0.7008783417239575,805164.964
2020-05-12 00:00:00+00:00,8520.43,8981.0,8762.22925,8677.0238,8893.4917,52,34,80,0.7142537366429772,369716.0410000001
2020-05-13 00:00:00+00:00,8790.04,9397.0,9078.346000000001,8875.0144,9160.285600000001,47,14,60,0.7107250276811677,379719.0
2020-05-14 00:00:00+00:00,9250.66,9950.0,9701.7343,9565.363,9824.1188,64,45,81,0.7035964434676452,602528.438
2020-05-15 00:00:00+00:00,9100.0,9843.5,9490.337500000001,9360.225,9627.885,52,35,70,0.7100985982786265,504107.09599999996
2020-05-16 00:00:00+00:00,9210.03,9585.0,9380.64135,9356.2683,9480.0084,45,39,71,0.7004070891962308,287768.201
2020-05-17 00:00:00+00:00,9317.16,9880.0,9736.4758,9531.0392,9880.0,74,38,99,0.7048629641340806,300859.34
2020-05-18 00:00:00+00:00,9450.0,9958.67,9640.75125,9556.8207,9795.8956,37,21,67,0.7023063865423829,363732.37000000005
2020-05-19 00:00:00+00:00,9462.0,9900.0,9670.05,9549.6,9746.7,47,20,64,0.7004327719289755,376313.84500000003
2020-05-20 00:00:00+00:00,9281.42,9838.0,9768.4275,9520.7494,9815.7368,87,43,95,0.7089845719680197,334423.59
2020-05-21 00:00:00+00:00,8812.2,9573.0,9074.676,8926.32,9367.584,34,15,72,0.711907163324945,461439.19299999997
2020-05-22 00:00:00+00:00,8920.0,9259.38,9169.4443,9059.1458,9215.2606,73,41,86,0.7002412049033641,276008.07300000003
2020-05-23 00:00:00+00:00,9076.9,9300.0,9178.4105,9139.368,9244.225,45,28,74,0.7076636959186527,201589.65999999997
2020-05-24 00:00:00+00:00,8674.0,9294.44,9272.724600000001,8959.4024,9294.44,96,46,99,0.7019137640802248,339643.37799999997
2020-05-25 00:00:00+00:00,8623.38,8977.0,8766.596099999999,8715.321199999998,8856.769199999999,40,26,65,0.7067953259399619,302980.106
2020-05-26 00:00:00+00:00,8693.18,9011.82,8809.4836,8782.3992,8916.228,36,28,69,0.7059525651247915,275619.158
2020-05-27 00:00:00+00:00,8811.0,9230.0,9156.675,8966.03,9217.43,82,37,96,0.7014991911841321,272253.99799999996
2020-05-28 00:00:00+00:00,9110.97,9621.65,9445.465400000001,9223.319599999999,9616.5432,65,22,98,0.7099124722436121,327412.37399999995
2020-05-29 00:00:00+00:00,9317.42,9598.0,9422.6375,9365.1186,9499.797,37,17,64,0.708222790482656,238691.29900000003
2020-05-30 00:00:00+00:00,9326.01,9753.0,9524.56035,9419.9478,9595.0137,46,22,62,0.7053960200041562,255234.05800000005
2020-05-31 00:00:00+00:00,9371.76,9698.0,9569.1352,9453.32,9593.6032,60,25,67,0.7032638938778131,219829.35600000003
2020-06-01 00:00:00+00:00,9420.85,10497.25,9544.636,9463.906,10066.69,11,4,59,0.7047908494569041,333740.457
2020-06-02 00:00:00+00:00,9264.15,10262.3,10117.56825,9493.7245,10262.3,85,23,99,0.7254760891101587,354168.5169999999
2020-06-03 00:00:00+00:00,9382.33,9694.75,9574.4683,9507.298,9613.5208,61,40,73,0.7012915501636344,185389.412
2020-06-04 00:00:00+00:00,9440.0,9884.0,9633.14,9440.0,9768.56,43,0,73,0.7044178508315633,264515.319
2020-06-05 00:00:00+00:00,9580.52,9855.0,9705.4084,9649.14,9783.6352,45,25,73,0.7129431209788093,237103.042
2020-06-06 00:00:00+00:00,9528.0,9738.77,9653.40815,9599.6618,9696.616,59,34,79,0.7015345147283252,152526.703
2020-06-07 00:00:00+00:00,9373.0,9823.13,9474.27925,9436.0182,9692.5923,22,14,70,0.7054681983038542,253986.31300000005
2020-06-08 00:00:00+00:00,9631.0,9816.0,9724.425,9682.8,9749.4,50,28,63,0.7089215130713272,162086.41900000002
2020-06-09 00:00:00+00:00,9550.03,9890.0,9704.716349999999,9652.021,9764.2111,45,30,62,0.711592755019129,204422.819
2020-06-10 00:00:00+00:00,9681.21,10015.99,9766.578899999999,9714.687999999998,9868.6868,25,10,55,0.709948245473015,193628.149
2020-06-11 00:00:00+00:00,9055.07,9970.1,9809.96975,9338.729299999999,9951.7994,82,31,97,0.7154029973742642,404046.613
2020-06-12 00:00:00+00:00,9238.0,9550.0,9454.84,9365.92,9490.72,69,41,80,0.711507890415102,211611.34
2020-06-13 00:00:00+00:00,9340.0,9497.85,9429.18525,9396.826000000001,9447.338,56,36,67,0.7075341124591185,113449.07500000003
2020-06-14 00:00:00+00:00,9240.97,9477.0,9390.84905,9349.5438,9434.5146,63,46,81,0.7004824409922323,143978.52300000004
2020-06-15 00:00:00+00:00,8888.43,9490.83,9120.354,8948.67,9328.182,38,10,72,0.7020527453340707,413865.727
2020-06-16 00:00:00+00:00,9370.0,9595.0,9490.375,9462.25,9550.0,53,41,79,0.7001848763599287,225713.247
2020-06-17 00:00:00+00:00,9231.03,9569.0,9408.46425,9372.9774,9494.6466,52,42,77,0.7100768997154314,227477.38999999998
2020-06-18 00:00:00+00:00,9272.41,9483.85,9419.3608,9376.0156,9443.6764,69,49,80,0.7026328633722974,158349.247
2020-06-19 00:00:00+00:00,9239.0,9453.0,9310.69,9271.1,9367.4,33,15,59,0.7074157044897027,219510.05899999998
2020-06-20 00:00:00+00:00,9165.0,9394.29,9292.25595,9261.301800000001,9332.3817,55,42,72,0.7085984212355135,154462.28999999998
2020-06-21 00:00:00+00:00,9279.0,9420.47,9347.612949999999,9325.6851,9379.4437,48,33,70,0.7047440908027651,110599.558
2020-06-22 00:00:00+00:00,9273.0,9795.0,9426.99,9361.74,9622.74,29,17,66,0.7039384649053827,260561.64700000003
2020-06-23 00:00:00+00:00,9585.0,9723.23,9638.21855,9619.557499999999,9673.4672,38,25,63,0.7032610922211825,164673.499
2020-06-24 00:00:00+00:00,9210.0,9678.0,9315.3,9210.0,9467.4,22,0,54,0.700818926260562,300450.251
2020-06-25 00:00:00+00:00,9005.0,9350.9,9279.9905,9171.032,9309.392,79,48,87,0.7054270133761144,272566.5020000001
2020-06-26 00:00:00+00:00,9038.52,9297.16,9145.8556,9118.698400000001,9232.5,41,31,74,0.7034722605825297,249348.66999999998
2020-06-27 00:00:00+00:00,8816.4,9195.75,9144.53775,8979.5205,9188.163,86,43,97,0.7006359319945035,237840.16499999998
2020-06-28 00:00:00+00:00,8932.68,9188.0,9140.765800000001,9032.2548,9177.7872,81,39,95,0.7020881043162598,153842.891
2020-06-29 00:00:00+00:00,9022.0,9233.0,9084.244999999999,9059.98,9161.26,29,18,65,0.7046787440704263,176660.52500000005
2020-06-30 00:00:00+00:00,9063.97,9205.0,9142.24165,9126.0232,9175.3837,55,44,78,0.7085416887008505,143469.832
2020-07-01 00:00:00+00:00,9090.0,9293.0,9231.085,9156.99,9290.97,69,33,98,0.7029622187467506,161642.18499999997
2020-07-02 00:00:00+00:00,8936.0,9262.99,9061.89115,8936.0,9200.8619,38,0,80,0.711149371904883,230747.51899999994
2020-07-03 00:00:00+00:00,9036.06,9124.52,9097.539700000001,9075.867,9109.4818,69,45,82,0.7145649904893638,96947.33799999999
2020-07-04 00:00:00+00:00,9042.84,9194.0,9072.316200000001,9044.3516,9139.5824,19,1,63,0.7057551877299831,100215.43800000001
2020-07-05 00:00:00+00:00,8900.0,9146.35,9034.260750000001,9013.321,9084.7625,54,46,74,0.705821171032555,139545.566
2020-07-06 00:00:00+00:00,9058.1,9379.0,9194.4825,9183.251,9321.238,42,39,81,0.7124601648272472,199643.82799999998
2020-07-07 00:00:00+00:00,9201.23,9380.0,9246.816350000001,9235.1963,9287.0396,25,19,47,0.7117590550750847,127833.97499999999
2020-07-08 00:00:00+00:00,9233.47,9470.0,9421.51135,9297.3331,9470.0,79,27,99,0.7090959332429221,170243.00100000002
2020-07-09 00:00:00+00:00,9164.33,9440.81,9226.538,9164.33,9382.7492,22,0,78,0.7101714986885714,188355.85599999997
2020-07-10 00:00:00+00:00,9121.42,9317.24,9220.309099999999,9160.584,9248.703,50,20,64,0.701907682716472,140849.87399999998
2020-07-11 00:00:00+00:00,9178.91,9301.74,9215.14485,9180.1383,9259.9778,29,1,65,0.7084169606403785,74976.521
2020-07-12 00:00:00+00:00,9155.0,9349.0,9214.17,9180.22,9275.28,30,13,61,0.7135340770299741,127841.882
2020-07-13 00:00:00+00:00,9200.0,9345.0,9279.025,9256.55,9326.15,54,39,86,0.7008508262864551,136117.65899999993
2020-07-14 00:00:00+00:00,9116.0,9279.0,9224.395,9184.46,9256.18,66,42,85,0.7120526311451202,129704.278
2020-07-15 00:00:00+00:00,9156.0,9272.56,9240.506,9202.624,9244.5856,72,40,75,0.7026774027865046,104107.708
2020-07-16 00:00:00+00:00,9044.02,9223.0,9130.8253,9072.6568,9142.459,48,16,54,0.7073975621589242,148089.44999999998
2020-07-17 00:00:00+00:00,9087.0,9187.0,9155.5,9120.0,9178.0,68,33,90,0.7115670480404461,80940.58399999999
2020-07-18 00:00:00+00:00,9121.98,9210.0,9171.711299999999,9154.5474,9203.8386,56,37,92,0.7011450902935594,63233.596
2020-07-19 00:00:00+00:00,9108.0,9239.59,9157.346249999999,9122.4749,9180.3745,37,11,54,0.7022117072210092,75554.579
2020-07-20 00:00:00+00:00,9131.01,9221.0,9183.65415,9158.9069,9194.902900000001,58,31,70,0.7192621681531293,72429.691
2020-07-21 00:00:00+00:00,9152.62,9439.6,9375.0295,9307.5892,9410.902,77,54,89,0.7046882671190144,179211.34699999998
2020-07-22 00:00:00+00:00,9272.0,9543.0,9341.105,9272.0,9437.31,25,0,60,0.701244894359931,126598.90200000002
2020-07-23 00:00:00+00:00,9439.86,9678.32,9493.513500000001,9468.4752,9592.4744,22,12,63,0.705285332692067,166990.14699999997
2020-07-24 00:00:00+00:00,9470.0,9650.0,9539.3,9511.4,9585.2,38,23,63,0.702083676043394,133975.06800000003
2020-07-25 00:00:00+00:00,9526.31,9735.1,9592.07885,9561.8043,9682.9025,31,17,74,0.7074046134995904,133377.58900000004
2020-07-26 00:00:00+00:00,9655.2,10300.0,9935.688,9822.848,10125.904,43,26,72,0.701599611732532,261998.78600000002
2020-07-27 00:00:00+00:00,9928.61,11488.0,10248.284950000001,9975.3917,10848.6501,20,3,58,0.7151493583217823,744752.3999999997
